A;018;20040217 11:32;PDANN;
B;018;390363;1;20040217 11:32;;;247;AUCKLAND ST;BEGA;2550;610.3;M;20031204;20040119;63000;A;V;VACANT LAND;;QB;;0;AA377077;
C;018;390363;1;20040217 11:32;4//770277;
D;018;390363;1;20040217 11:32;P;;;;;;
D;018;390363;1;20040217 11:32;V;;;;;;
D;018;390363;1;20040217 11:32;V;;;;;;
B;018;390388;2;20040217 11:32;;7;81;AUCKLAND ST;BEGA;2550;;;20030627;20030728;50000;;3;RETAIL;7;;;0;AA366645;
C;018;390388;2;20040217 11:32;7//SP 18849;
D;018;390388;2;20040217 11:32;P;;;;;;
D;018;390388;2;20040217 11:32;P;;;;;;
D;018;390388;2;20040217 11:32;V;;;;;;
D;018;390388;2;20040217 11:32;V;;;;;;
B;018;390503;3;20040217 11:32;;;79;BEGA ST;BEGA;2550;467.9;M;20031204;20040108;190000;A;R;RESIDENCE;;QB;;0;AA375660;
C;018;390503;3;20040217 11:32;3//17498;
D;018;390503;3;20040217 11:32;P;;;;;;
D;018;390503;3;20040217 11:32;V;;;;;;
D;018;390503;3;20040217 11:32;V;;;;;;
B;018;390638;4;20040217 11:32;;;7;BUNYARRA DR;BEGA;2550;765.1;M;20030618;20030730;125000;A;R;RESIDENCE;;QA;;0;AA403953;
C;018;390638;4;20040217 11:32;14//231933;
D;018;390638;4;20040217 11:32;P;;;;;;
D;018;390638;4;20040217 11:32;V;;;;;;
D;018;390638;4;20040217 11:32;V;;;;;;
B;018;390707;5;20040217 11:32;;;168;CARP ST;BEGA;2550;556.4;M;20031217;20040122;1170000;B;3;SHOP;;BG;;0;AA390953;
C;018;390707;5;20040217 11:32;2, 4//239862;
D;018;390707;5;20040217 11:32;P;;;;;;
D;018;390707;5;20040217 11:32;V;;;;;;
B;018;390839;6;20040217 11:32;;;121;EAST ST;BEGA;2550;916.8;M;20031223;20040130;259000;A;R;RESIDENCE;;QC;;0;AA392958;
C;018;390839;6;20040217 11:32;181//513581;
D;018;390839;6;20040217 11:32;P;;;;;;
D;018;390839;6;20040217 11:32;V;;;;;;
D;018;390839;6;20040217 11:32;V;;;;;;
B;018;391343;7;20040217 11:32;;;198;KOORINGAL PL;BEGA;2550;843.1;M;20040113;20040127;110000;A;R;RESIDENCE;;QC;;0;AA376002;
C;018;391343;7;20040217 11:32;90//843605;
D;018;391343;7;20040217 11:32;P;;;;;;
D;018;391343;7;20040217 11:32;P;;;;;;
D;018;391343;7;20040217 11:32;V;;;;;;
B;018;391871;8;20040217 11:32;;;57;RAWLINSON ST;BEGA;2550;733.5;M;20031219;20040123;250000;A;R;RESIDENCE;;QB;;0;AA376649;
C;018;391871;8;20040217 11:32;14/4/906;
D;018;391871;8;20040217 11:32;P;;;;;;
D;018;391871;8;20040217 11:32;P;;;;;;
D;018;391871;8;20040217 11:32;V;;;;;;
B;018;392407;9;20040217 11:32;;;5;PACIFIC DR;BERMAGUI;2546;662.8;M;20031126;20040116;460000;A;R;RESIDENCE;;GH;;0;AA388040;
C;018;392407;9;20040217 11:32;1//1014876;
D;018;392407;9;20040217 11:32;P;;;;;;
D;018;392407;9;20040217 11:32;P;;;;;;
D;018;392407;9;20040217 11:32;V;;;;;;
D;018;392407;9;20040217 11:32;V;;;;;;
B;018;393255;10;20040217 11:32;;8;16;WALLAGA LAKE RD;BERMAGUI;2546;;;19991116;19991215;144500;;3;;8;;;0;6536574;
C;018;393255;10;20040217 11:32;8//SP 52577;
D;018;393255;10;20040217 11:32;P;;;;;;
D;018;393255;10;20040217 11:32;V;;;;;;
B;018;393255;11;20040217 11:32;;9;16;WALLAGA LAKE RD;BERMAGUI;2546;;;19990923;19991104;150500;;3;;9;;;0;6398629;
C;018;393255;11;20040217 11:32;9//SP 52577;
D;018;393255;11;20040217 11:32;P;;;;;;
D;018;393255;11;20040217 11:32;P;;;;;;
D;018;393255;11;20040217 11:32;V;;;;;;
D;018;393255;11;20040217 11:32;V;;;;;;
B;018;393333;12;20040217 11:32;;2;6;WAPENGO ST;BERMAGUI;2546;;;20031117;20031209;310000;;R;RESIDENCE;2;;;0;AA380196;
C;018;393333;12;20040217 11:32;2//SP 34697;
D;018;393333;12;20040217 11:32;P;;;;;;
D;018;393333;12;20040217 11:32;P;;;;;;
D;018;393333;12;20040217 11:32;V;;;;;;
B;018;393536;13;20040217 11:32;;;7;KAMERUKA ST;CANDELO;2550;4046;M;20031216;20040127;36000;A;V;VACANT LAND;;PH;;0;AA368733;
C;018;393536;13;20040217 11:32;6, 7/18/758219;
D;018;393536;13;20040217 11:32;P;;;;;;
D;018;393536;13;20040217 11:32;V;;;;;;
B;018;393756;14;20040217 11:32;;;16;GILLESPIE ST;COBARGO;2550;1246;M;20030916;20031112;64900;A;V;VACANT LAND;;PC;;0;AA322929;
C;018;393756;14;20040217 11:32;8//658651;
D;018;393756;14;20040217 11:32;P;;;;;;
D;018;393756;14;20040217 11:32;P;;;;;;
D;018;393756;14;20040217 11:32;V;;;;;;
B;018;394039;15;20040217 11:32;;;14;BELLEVUE PL;EDEN;2551;819.9;M;20031202;20040113;135000;A;V;VACANT LAND;;NK;;0;AA386510;
C;018;394039;15;20040217 11:32;15//834405;
D;018;394039;15;20040217 11:32;P;;;;;;
D;018;394039;15;20040217 11:32;V;;;;;;
D;018;394039;15;20040217 11:32;V;;;;;;
B;018;394708;16;20040217 11:32;;;237;IMLAY ST;EDEN;2551;634;M;20001212;20010113;27000;A;3;;;NC;;0;6802448;
C;018;394708;16;20040217 11:32;11//845340;
D;018;394708;16;20040217 11:32;P;;;;;;
D;018;394708;16;20040217 11:32;P;;;;;;
D;018;394708;16;20040217 11:32;V;;;;;;
D;018;394708;16;20040217 11:32;V;;;;;;
B;018;395079;17;20040217 11:32;;6;93;PRINCES HWY;EDEN;2551;;;20031203;20040119;145000;;R;RESIDENCE;6;;;0;AA399199;
C;018;395079;17;20040217 11:32;6//SP 21078;
D;018;395079;17;20040217 11:32;P;;;;;;
D;018;395079;17;20040217 11:32;V;;;;;;
D;018;395079;17;20040217 11:32;V;;;;;;
B;018;395431;18;20040217 11:32;;;14;BELLBIRD CRES;MERIMBULA;2548;1056;M;20031223;20040120;610000;A;R;RESIDENCE;;KC;;0;AA365165;
C;018;395431;18;20040217 11:32;15//243817;
D;018;395431;18;20040217 11:32;P;;;;;;
D;018;395431;18;20040217 11:32;P;;;;;;
D;018;395431;18;20040217 11:32;V;;;;;;
D;018;395431;18;20040217 11:32;V;;;;;;
B;018;395596;19;20040217 11:32;;;31;BEVERLEY ST;MERIMBULA;2548;607;M;20010131;20010301;135000;A;R;RESIDENCE;;KC;;0;7500083;
C;018;395596;19;20040217 11:32;132//208860;
B;018;395849;20;20040217 11:32;;3;12;CHAPMAN AVE;MERIMBULA;2548;;;20031008;20031119;172000;;3;UNIT;3;;;0;AA376838;
C;018;395849;20;20040217 11:32;3//SP 21190;
D;018;395849;20;20040217 11:32;P;;;;;;
D;018;395849;20;20040217 11:32;V;;;;;;
D;018;395849;20;20040217 11:32;V;;;;;;
B;018;396220;21;20040217 11:32;;;3;IMLAY ST;MERIMBULA;2548;670.3;M;20031222;20040122;300000;A;V;VACANT LAND;;KD;;0;AA399128;
C;018;396220;21;20040217 11:32;48//524974;
D;018;396220;21;20040217 11:32;P;;;;;;
D;018;396220;21;20040217 11:32;V;;;;;;
D;018;396220;21;20040217 11:32;V;;;;;;
B;018;396267;22;20040217 11:32;;;4;JOHN CL;MERIMBULA;2548;716.8;M;20031025;20040123;444000;A;V;VACANT LAND;;KP;;0;AA389580;
C;018;396267;22;20040217 11:32;5//883129;
D;018;396267;22;20040217 11:32;P;;;;;;
D;018;396267;22;20040217 11:32;P;;;;;;
D;018;396267;22;20040217 11:32;V;;;;;;
D;018;396267;22;20040217 11:32;V;;;;;;
B;018;396303;23;20040217 11:32;;;18;JOHN PENN AVE;MERIMBULA;2548;844.2;M;20031122;20040114;415000;A;R;RESIDENCE;;KC;;0;AA371270;
C;018;396303;23;20040217 11:32;62//703428;
D;018;396303;23;20040217 11:32;P;;;;;;
D;018;396303;23;20040217 11:32;V;;;;;;
D;018;396303;23;20040217 11:32;V;;;;;;
B;018;396767;24;20040217 11:32;;2;40;MAIN ST;MERIMBULA;2548;;;20031106;20031128;190000;;3;UNIT;2;;;0;AA376016;
C;018;396767;24;20040217 11:32;2//SP 32511;
D;018;396767;24;20040217 11:32;P;;;;;;
D;018;396767;24;20040217 11:32;P;;;;;;
D;018;396767;24;20040217 11:32;P;;;;;;
D;018;396767;24;20040217 11:32;P;;;;;;
D;018;396767;24;20040217 11:32;V;;;;;;
B;018;396833;25;20040217 11:32;;6;17;MARINE PDE;MERIMBULA;2548;;;20031010;20031205;275000;;R;RESIDENCE;3;;;0;AA375997;
C;018;396833;25;20040217 11:32;3//SP 32409;
D;018;396833;25;20040217 11:32;P;;;;;;
D;018;396833;25;20040217 11:32;V;;;;;;
D;018;396833;25;20040217 11:32;V;;;;;;
B;018;396951;26;20040217 11:32;;;201;MIRADOR DR;MERIMBULA;2548;1136;M;20031104;20040120;472000;A;R;RESIDENCE;;KK;;0;AA368369;
C;018;396951;26;20040217 11:32;201//875837;
D;018;396951;26;20040217 11:32;P;;;;;;
D;018;396951;26;20040217 11:32;P;;;;;;
D;018;396951;26;20040217 11:32;V;;;;;;
D;018;396951;26;20040217 11:32;V;;;;;;
B;018;396968;27;20040217 11:32;;;77;MONARO ST;MERIMBULA;2548;1581;M;20030924;20040129;515500;A;R;RESIDENCE;;KD;;0;AA400675;
C;018;396968;27;20040217 11:32;13//24452;
D;018;396968;27;20040217 11:32;P;;;;;;
D;018;396968;27;20040217 11:32;V;;;;;;
D;018;396968;27;20040217 11:32;V;;;;;;
B;018;397257;28;20040217 11:32;;6;37;OCEAN DR;MERIMBULA;2548;;;20030602;20030626;145000;;R;RESIDENCE;6;;;0;AA372128;
C;018;397257;28;20040217 11:32;6//SP 18266;
D;018;397257;28;20040217 11:32;P;;;;;;
D;018;397257;28;20040217 11:32;P;;;;;;
D;018;397257;28;20040217 11:32;V;;;;;;
B;018;397579;29;20040217 11:32;;5;110;MERIMBULA DR;MERIMBULA;2548;;;20010202;20010312;91000;;R;RESIDENCE;5;;;0;7565286;
C;018;397579;29;20040217 11:32;5//SP 16288;
B;018;397593;30;20040217 11:32;;;118;MERIMBULA DR;MERIMBULA;2548;790.4;M;20031004;20031204;315000;A;R;RESIDENCE;;KH;;0;AA335556;
C;018;397593;30;20040217 11:32;4//28540;
D;018;397593;30;20040217 11:32;P;;;;;;
D;018;397593;30;20040217 11:32;P;;;;;;
D;018;397593;30;20040217 11:32;V;;;;;;
B;018;397725;31;20040217 11:32;;4;21;SAPPHIRE COAST DR;MERIMBULA;2548;;;20040105;20040119;196000;;R;RESIDENCE;4;;;0;AA365068;
C;018;397725;31;20040217 11:32;4//SP 17800;
D;018;397725;31;20040217 11:32;P;;;;;;
D;018;397725;31;20040217 11:32;V;;;;;;
B;018;397997;32;20040217 11:32;;;8;TERN CL;MERIMBULA;2548;734.9;M;20040130;20040130;80000;A;V;VACANT LAND;;KC;;0;AA384037;
C;018;397997;32;20040217 11:32;179//793447;
D;018;397997;32;20040217 11:32;P;;;;;;
D;018;397997;32;20040217 11:32;P;;;;;;
