A;129;20040503 12:35;PDANN;
B;129;1283535;1;20040503 12:35;;;;"SUNNY HILL";BURRAGA;2795;165.9;H;20040130;20040331;500000;R;3;;;SG;;0;AA565153;
C;129;1283535;1;20040503 12:35;44, 75, 91//753008;
D;129;1283535;1;20040503 12:35;P;;;;;;
D;129;1283535;1;20040503 12:35;P;;;;;;
D;129;1283535;1;20040503 12:35;P;;;;;;
D;129;1283535;1;20040503 12:35;P;;;;;;
D;129;1283535;1;20040503 12:35;V;;;;;;
B;129;1284192;2;20040503 12:35;;;;MOUNT HAVEN WAY;MEADOW FLAT;2795;5.5;H;20020510;20021004;31000;R;3;FARM;;CA;;0;9033061;
C;129;1284192;2;20040503 12:35;33//270159;
D;129;1284192;2;20040503 12:35;P;;;;;;
D;129;1284192;2;20040503 12:35;V;;;;;;
B;129;1285393;3;20040503 12:35;;;;VILLAGE OF ARTHUR;TRUNKEY CREEK;2795;1012;M;20040217;20040331;92500;Z;R;RESIDENCE;;ZK;;0;AA554076;
C;129;1285393;3;20040503 12:35;4/6/758998;
D;129;1285393;3;20040503 12:35;P;;;;;;
D;129;1285393;3;20040503 12:35;V;;;;;;
B;129;1285797;4;20040503 12:35;;;;VILLAGE OF ROCKLEY;ROCKLEY;2795;4047;M;20040311;20040405;18000;R;V;VACANT LAND;;CA;;0;AA554844;
C;129;1285797;4;20040503 12:35;10, 11/19/758884;
D;129;1285797;4;20040503 12:35;P;;;;;;
D;129;1285797;4;20040503 12:35;P;;;;;;
D;129;1285797;4;20040503 12:35;V;;;;;;
D;129;1285797;4;20040503 12:35;V;;;;;;
B;129;1286578;5;20040503 12:35;"DENGOWAN";;476;BOX RIDGE RD;TURONDALE;2795;268.3;H;20040312;20040408;245000;R;R;RESIDENCE;;NG;;0;AA576269;
C;129;1286578;5;20040503 12:35;11//809293;
D;129;1286578;5;20040503 12:35;P;;;;;;
D;129;1286578;5;20040503 12:35;P;;;;;;
D;129;1286578;5;20040503 12:35;V;;;;;;
B;129;2993392;6;20040503 12:35;;;83;MACABEES RD;YETHOLME;2795;9.35;H;20040120;20040213;495000;R;R;RESIDENCE;;CB;;0;AA515706;
C;129;2993392;6;20040503 12:35;2//1051866;
D;129;2993392;6;20040503 12:35;P;;;;;;
D;129;2993392;6;20040503 12:35;P;;;;;;
D;129;2993392;6;20040503 12:35;V;;;;;;
D;129;2993392;6;20040503 12:35;V;;;;;;
B;129;3081649;7;20040503 12:35;;;;LIMEKILNS RD;CLEAR CREEK;2795;30.96;H;20030918;20040331;75000;;V;VACANT LAND;;;;0;AA574697;
C;129;3081649;7;20040503 12:35;415//1064355;
D;129;3081649;7;20040503 12:35;P;;;;;;
D;129;3081649;7;20040503 12:35;P;;;;;;
D;129;3081649;7;20040503 12:35;V;;;;;;
Z;39;7;7;23;
