A;109;20050104 11:44;MASMITH;
D;109;1218654;10;20050104 11:44;V;;;;;;
B;109;2912187;11;20050104 11:44;;;75;RIDDELL ST;MOLONG;2866;1.8;H;20041119;20041210;449000;R;R;RESIDENCE;;HA;;0;AB157182;
C;109;2912187;11;20050104 11:44;113/750170;
D;109;2912187;11;20050104 11:44;P;;;;;;
D;109;2912187;11;20050104 11:44;P;;;;;;
D;109;2912187;11;20050104 11:44;V;;;;;;
D;109;2912187;11;20050104 11:44;V;;;;;;
B;109;3061350;12;20050104 11:44;MACQUARIE DOWNS;;;GRIFFIN RD;BORENORE;2800;47.165;H;20040408;20041213;1000000;R;R;RESIDENCE;;HE;;0;AB169143;
C;109;3061350;12;20050104 11:44;104, 105/876024;
D;109;3061350;12;20050104 11:44;P;;;;;;
D;109;3061350;12;20050104 11:44;P;;;;;;
D;109;3061350;12;20050104 11:44;V;;;;;;
D;109;3061350;12;20050104 11:44;V;;;;;;
B;109;3077901;13;20050104 11:44;;;;STARLEA RD;MOLONG;2866;8200;M;20040219;20040419;105000;R;V;VACANT LAND;;HA;;0;AB6564;
C;109;3077901;13;20050104 11:44;6/1066422;
D;109;3077901;13;20050104 11:44;P;;;;;;
D;109;3077901;13;20050104 11:44;V;;;;;;
B;109;3082229;14;20050104 11:44;;;;WINDERA WAY WINDERRA ESTATE;ORANGE;2800;18.77;H;20041115;20041214;420000;R;V;VACANT LAND;;RF;;0;AB166606;
C;109;3082229;14;20050104 11:44;220, 221/1064871;
D;109;3082229;14;20050104 11:44;P;;;;;;
D;109;3082229;14;20050104 11:44;V;;;;;;
B;109;3139465;15;20050104 11:44;;;;BANK ST;MOLONG;2866;1000;M;20040525;20041215;55000;Z;V;VACANT LAND;;AW;;0;AB162287;
C;109;3139465;15;20050104 11:44;13/1076034;
D;109;3139465;15;20050104 11:44;P;;;;;;
D;109;3139465;15;20050104 11:44;P;;;;;;
D;109;3139465;15;20050104 11:44;V;;;;;;
B;109;3139466;16;20050104 11:44;;;;BANK ST;MOLONG;2866;1000;M;20040209;20041213;55000;Z;3;;;AW;;0;AB166368;
C;109;3139466;16;20050104 11:44;14/1076034;
D;109;3139466;16;20050104 11:44;P;;;;;;
D;109;3139466;16;20050104 11:44;P;;;;;;
D;109;3139466;16;20050104 11:44;V;;;;;;
B;109;3141551;17;20050104 11:44;;;;MITCHELL HWY;ORANGE;2800;5.044;H;20040806;20040806;22000;R;V;VACANT LAND;;RF;;0;AA865113;
C;109;3141551;17;20050104 11:44;1, 3/1071968;
D;109;3141551;17;20050104 11:44;P;;;;;;
D;109;3141551;17;20050104 11:44;P;;;;;;
D;109;3141551;17;20050104 11:44;V;;;;;;
B;109;3143631;18;20050104 11:44;;;;ORANGE RD;EUGOWRA;2806;94.48;H;20041015;20041112;205000;;R;RESIDENCE;;;;0;AB139266;
C;109;3143631;18;20050104 11:44;24, 25/750174;
D;109;3143631;18;20050104 11:44;P;;;;;;
D;109;3143631;18;20050104 11:44;P;;;;;;
D;109;3143631;18;20050104 11:44;V;;;;;;
D;109;3143631;18;20050104 11:44;V;;;;;;
B;109;3143634;19;20050104 11:44;;;LOT11;PART ROSAMEL;MANILDRA;2865;3.911;H;20041105;20041129;50000;;V;VACANT LAND;;;;0;AB149808;
C;109;3143634;19;20050104 11:44;11/1070350;
D;109;3143634;19;20050104 11:44;P;;;;;;
D;109;3143634;19;20050104 11:44;P;;;;;;
D;109;3143634;19;20050104 11:44;V;;;;;;
D;109;3143634;19;20050104 11:44;V;;;;;;
Z;105;19;19;65;
