A;005;20040601 11:44;PDANN;
B;005;172080;1;20040601 11:44;;;8;ADA ST;TELARAH;2320;;;20040329;20040502;296500;A;R;RESIDENCE;;EA;;0;AA672094;
C;005;172080;1;20040601 11:44;27, 28/D/5763;
D;005;172080;1;20040601 11:44;P;;;;;;
D;005;172080;1;20040601 11:44;P;;;;;;
D;005;172080;1;20040601 11:44;V;;;;;;
B;005;172104;2;20040601 11:44;;;45;ADA ST;TELARAH;2320;670.3;M;20011205;20011220;76500;A;R;RESIDENCE;;EA;;0;8231834;
C;005;172104;2;20040601 11:44;20//25641;
D;005;172104;2;20040601 11:44;P;;;;;;
D;005;172104;2;20040601 11:44;V;;;;;;
B;005;172562;3;20040601 11:44;;;7;ALYCE CL;BOLWARRA HEIGHTS;2320;721;M;20011113;20011219;59000;A;V;VACANT LAND;;GD;AV;0;8233350;
C;005;172562;3;20040601 11:44;203//1001404;
D;005;172562;3;20040601 11:44;P;;;;;;
D;005;172562;3;20040601 11:44;P;;;;;;
D;005;172562;3;20040601 11:44;V;;;;;;
B;005;172765;4;20040601 11:44;;;13;ARNOLD CRES;THORNTON;2322;881.2;M;20040408;20040503;308000;A;R;RESIDENCE;;GM;;0;AA650788;
C;005;172765;4;20040601 11:44;1414//825223;
D;005;172765;4;20040601 11:44;P;;;;;;
D;005;172765;4;20040601 11:44;V;;;;;;
D;005;172765;4;20040601 11:44;V;;;;;;
B;005;172861;5;20040601 11:44;;;13;AVERY ST;RUTHERFORD;2320;561.8;M;20040331;20040524;240000;A;R;RESIDENCE;;EC;;0;AA670207;
C;005;172861;5;20040601 11:44;1//248739;
D;005;172861;5;20040601 11:44;P;;;;;;
D;005;172861;5;20040601 11:44;V;;;;;;
B;005;172906;6;20040601 11:44;;;88;AVERY ST;RUTHERFORD;2320;840.54;M;20011119;20011219;47500;A;V;VACANT LAND;;EL;AV;0;8238456;
C;005;172906;6;20040601 11:44;518//860039;
D;005;172906;6;20040601 11:44;P;;;;;;
D;005;172906;6;20040601 11:44;P;;;;;;
D;005;172906;6;20040601 11:44;V;;;;;;
B;005;172929;7;20040601 11:44;;;29;BAIRDS CL;RUTHERFORD;2320;804.5;M;20011119;20011220;236000;A;R;RESIDENCE;;EL;AC;0;8240986;
C;005;172929;7;20040601 11:44;214//1001120;
D;005;172929;7;20040601 11:44;P;;;;;;
D;005;172929;7;20040601 11:44;P;;;;;;
D;005;172929;7;20040601 11:44;V;;;;;;
D;005;172929;7;20040601 11:44;V;;;;;;
B;005;173002;8;20040601 11:44;;;19;BALLARD ST;MAITLAND;2320;;;20011204;20011219;100000;A;R;RESIDENCE;;EK;;0;8235305;
C;005;173002;8;20040601 11:44;2//436900;
D;005;173002;8;20040601 11:44;P;;;;;;
D;005;173002;8;20040601 11:44;V;;;;;;
D;005;173002;8;20040601 11:44;V;;;;;;
