A;143;20050104 11:46;MASMITH;
D;143;1552978;8;20050104 11:46;P;;;;;;
D;143;1552978;8;20050104 11:46;P;;;;;;
D;143;1552978;8;20050104 11:46;P;;;;;;
D;143;1552978;8;20050104 11:46;V;;;;;;
B;143;1553541;9;20050104 11:46;;;47;HENLEY RD;HOMEBUSH WEST;2140;954.8;M;20040917;20041125;180000;A;R;RESIDENCE;;EF;;0;AB149720;
C;143;1553541;9;20050104 11:46;14/20/827;
D;143;1553541;9;20050104 11:46;P;;;;;;
D;143;1553541;9;20050104 11:46;V;;;;;;
B;143;1554070;10;20050104 11:46;;;153;HOMEBUSH RD;STRATHFIELD;2135;;;20040828;20041206;1170000;A;R;RESIDENCE;;EG;;0;AB154678;
C;143;1554070;10;20050104 11:46;1/7796;
D;143;1554070;10;20050104 11:46;P;;;;;;
D;143;1554070;10;20050104 11:46;P;;;;;;
D;143;1554070;10;20050104 11:46;V;;;;;;
B;143;1554150;11;20050104 11:46;;7;5;HOMEBUSH RD;STRATHFIELD;2135;;;20041012;20041208;285000;;V;VACANT LAND;7;;;0;AB166987;
C;143;1554150;11;20050104 11:46;7/SP5477;
D;143;1554150;11;20050104 11:46;P;;;;;;
D;143;1554150;11;20050104 11:46;V;;;;;;
B;143;1554826;12;20050104 11:46;;5;485;LIVERPOOL RD;STRATHFIELD;2135;;;20041016;20041129;392000;;3;TOWNHOUSE;5;;;0;AB164352;
C;143;1554826;12;20050104 11:46;5/SP20627;
D;143;1554826;12;20050104 11:46;P;;;;;;
D;143;1554826;12;20050104 11:46;V;;;;;;
D;143;1554826;12;20050104 11:46;V;;;;;;
B;143;1557055;13;20050104 11:46;;7;19;REDMYRE RD;STRATHFIELD;2135;;;20041022;20041203;345000;;R;RESIDENCE;7;;;0;AB165853;
C;143;1557055;13;20050104 11:46;7/SP5254;
D;143;1557055;13;20050104 11:46;P;;;;;;
D;143;1557055;13;20050104 11:46;V;;;;;;
B;143;1557055;14;20050104 11:46;;7;19;REDMYRE RD;STRATHFIELD;2135;;;20041022;20041203;345000;;R;RESIDENCE;29;;;0;AB165853;
C;143;1557055;14;20050104 11:46;29/SP5254;
D;143;1557055;14;20050104 11:46;P;;;;;;
D;143;1557055;14;20050104 11:46;V;;;;;;
D;143;1557055;14;20050104 11:46;V;;;;;;
B;143;1558508;15;20050104 11:46;;;18;WALLIS AVE;STRATHFIELD;2135;;;20041030;20041210;1300000;A;R;RESIDENCE;;EG;;0;AB151646;
C;143;1558508;15;20050104 11:46;D/323217;
D;143;1558508;15;20050104 11:46;P;;;;;;
D;143;1558508;15;20050104 11:46;V;;;;;;
D;143;1558508;15;20050104 11:46;V;;;;;;
B;143;1558533;16;20050104 11:46;;;68;WALLIS AVE;STRATHFIELD;2135;986.4;M;20040902;20041215;1880000;A;R;RESIDENCE;;EW;;0;AB172573;
C;143;1558533;16;20050104 11:46;5/12876;
D;143;1558533;16;20050104 11:46;P;;;;;;
D;143;1558533;16;20050104 11:46;V;;;;;;
B;143;1550262;17;20050104 11:46;;36;5;BERESFORD RD;STRATHFIELD;2135;;;20041025;20041206;380000;;3;;36;;;0;AB162493;
C;143;1550262;17;20050104 11:46;36/SP63794;
D;143;1550262;17;20050104 11:46;P;;;;;;
D;143;1550262;17;20050104 11:46;P;;;;;;
D;143;1550262;17;20050104 11:46;V;;;;;;
D;143;1550262;17;20050104 11:46;V;;;;;;
B;143;2897627;18;20050104 11:46;;3;88;DEAN ST;STRATHFIELD SOUTH;2136;;;20041028;20041209;375000;;R;RESIDENCE;3;;;0;AB168876;
C;143;2897627;18;20050104 11:46;3/SP67167;
D;143;2897627;18;20050104 11:46;P;;;;;;
D;143;2897627;18;20050104 11:46;P;;;;;;
D;143;2897627;18;20050104 11:46;V;;;;;;
B;143;2920592;19;20050104 11:46;;51;14;STATION ST;HOMEBUSH;2140;;;20040907;20041129;280000;;R;RESIDENCE;51;;;0;AB164591;
C;143;2920592;19;20050104 11:46;51/SP67838;
D;143;2920592;19;20050104 11:46;P;;;;;;
D;143;2920592;19;20050104 11:46;V;;;;;;
D;143;2920592;19;20050104 11:46;V;;;;;;
B;143;1553333;20;20050104 11:46;;11;9;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20041002;20041201;305000;;R;RESIDENCE;11;;;0;AB154134;
C;143;1553333;20;20050104 11:46;11/SP68674;
D;143;1553333;20;20050104 11:46;P;;;;;;
D;143;1553333;20;20050104 11:46;P;;;;;;
D;143;1553333;20;20050104 11:46;V;;;;;;
D;143;1553333;20;20050104 11:46;V;;;;;;
D;143;1553333;20;20050104 11:46;V;;;;;;
D;143;1553333;20;20050104 11:46;V;;;;;;
B;143;3066221;21;20050104 11:46;;29;34;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20041102;20041214;360000;;R;RESIDENCE;29;;;0;AB173589;
C;143;3066221;21;20050104 11:46;29/SP72089;
D;143;3066221;21;20050104 11:46;P;;;;;;
D;143;3066221;21;20050104 11:46;V;;;;;;
D;143;3066221;21;20050104 11:46;V;;;;;;
B;143;3069075;22;20050104 11:46;;16;38;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20010904;20040504;275000;;R;RESIDENCE;16;;;0;AB153976;
C;143;3069075;22;20050104 11:46;16/SP70344;
D;143;3069075;22;20050104 11:46;P;;;;;;
D;143;3069075;22;20050104 11:46;V;;;;;;
B;143;3069075;23;20050104 11:46;;16;38;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20030618;20040504;389500;;R;RESIDENCE;16;;;0;AB153977;
C;143;3069075;23;20050104 11:46;16/SP70344;
D;143;3069075;23;20050104 11:46;P;;;;;;
D;143;3069075;23;20050104 11:46;P;;;;;;
D;143;3069075;23;20050104 11:46;V;;;;;;
B;143;3092457;24;20050104 11:46;;6;53;UNDERWOOD RD;HOMEBUSH;2140;;;20041102;20041125;545000;;R;RESIDENCE;6;;;0;AB158093;
C;143;3092457;24;20050104 11:46;6/SP72249;
D;143;3092457;24;20050104 11:46;P;;;;;;
D;143;3092457;24;20050104 11:46;V;;;;;;
B;143;3092513;25;20050104 11:46;;;143;THE BOULEVARDE;STRATHFIELD;2135;;;20040713;20041207;645000;;V;VACANT LAND;13;;;0;AB166043;
C;143;3092513;25;20050104 11:46;13/SP72689;
D;143;3092513;25;20050104 11:46;P;;;;;;
D;143;3092513;25;20050104 11:46;V;;;;;;
D;143;3092513;25;20050104 11:46;V;;;;;;
B;143;3134443;26;20050104 11:46;;11;47;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20030926;20041210;338000;;R;RESIDENCE;11;;;0;AB163865;
C;143;3134443;26;20050104 11:46;11/SP73866;
D;143;3134443;26;20050104 11:46;P;;;;;;
D;143;3134443;26;20050104 11:46;V;;;;;;
B;143;3134443;27;20050104 11:46;;43;47;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20031105;20041208;338000;;R;RESIDENCE;43;;;0;AB169754;
C;143;3134443;27;20050104 11:46;43/SP73866;
D;143;3134443;27;20050104 11:46;P;;;;;;
D;143;3134443;27;20050104 11:46;V;;;;;;
B;143;3134443;28;20050104 11:46;;51;47;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20031009;20041201;335000;;R;RESIDENCE;51;;;0;AB153509;
C;143;3134443;28;20050104 11:46;51/SP73866;
D;143;3134443;28;20050104 11:46;P;;;;;;
D;143;3134443;28;20050104 11:46;V;;;;;;
B;143;3134443;29;20050104 11:46;;55;47;HAMPSTEAD RD;HOMEBUSH WEST;2140;;;20031121;20041213;315000;;R;RESIDENCE;55;;;0;AB164270;
C;143;3134443;29;20050104 11:46;55/SP73866;
D;143;3134443;29;20050104 11:46;P;;;;;;
D;143;3134443;29;20050104 11:46;V;;;;;;
Z;146;29;29;86;
