A;135;20050104 11:45;MASMITH;
C;135;1321670;11;20050104 11:45;5/SP22595;
D;135;1321670;11;20050104 11:45;P;;;;;;
D;135;1321670;11;20050104 11:45;P;;;;;;
D;135;1321670;11;20050104 11:45;V;;;;;;
B;135;1322145;12;20050104 11:45;;;5;OXFORD ST;LIDCOMBE;2141;560;M;20041012;20041123;450000;A;R;RESIDENCE;;HE;;0;AB152563;
C;135;1322145;12;20050104 11:45;1/105087;
D;135;1322145;12;20050104 11:45;P;;;;;;
D;135;1322145;12;20050104 11:45;P;;;;;;
D;135;1322145;12;20050104 11:45;P;;;;;;
D;135;1322145;12;20050104 11:45;V;;;;;;
D;135;1322145;12;20050104 11:45;V;;;;;;
B;135;1322342;13;20050104 11:45;;;185;PARK RD;AUBURN;2144;;;20041102;20041213;402000;A;R;RESIDENCE;;HD;;0;AB173518;
C;135;1322342;13;20050104 11:45;36/8003;
D;135;1322342;13;20050104 11:45;P;;;;;;
D;135;1322342;13;20050104 11:45;P;;;;;;
D;135;1322342;13;20050104 11:45;V;;;;;;
D;135;1322342;13;20050104 11:45;V;;;;;;
B;135;1322528;14;20050104 11:45;;;324;PARK RD;LIDCOMBE;2141;999;M;20041022;20041210;590000;A;R;RESIDENCE;;HE;;0;AB170721;
C;135;1322528;14;20050104 11:45;17/660252;
D;135;1322528;14;20050104 11:45;P;;;;;;
D;135;1322528;14;20050104 11:45;P;;;;;;
D;135;1322528;14;20050104 11:45;V;;;;;;
D;135;1322528;14;20050104 11:45;V;;;;;;
B;135;1323362;15;20050104 11:45;;;15;PINE RD;AUBURN;2144;505.3;M;20041115;20041217;569800;A;R;RESIDENCE;;HD;;0;AB167546;
C;135;1323362;15;20050104 11:45;67/1638;
D;135;1323362;15;20050104 11:45;P;;;;;;
D;135;1323362;15;20050104 11:45;V;;;;;;
B;135;1323487;16;20050104 11:45;;;85;PLATFORM ST;LIDCOMBE;2141;;;20041103;20041208;480000;A;R;RESIDENCE;;HB;;0;AB161699;
C;135;1323487;16;20050104 11:45;27/2/831;
D;135;1323487;16;20050104 11:45;P;;;;;;
D;135;1323487;16;20050104 11:45;V;;;;;;
D;135;1323487;16;20050104 11:45;V;;;;;;
B;135;1323514;17;20050104 11:45;;;30;POPOV AVE;NEWINGTON;2127;440.8;M;20040901;20041124;625000;A;R;RESIDENCE;;HF;;0;AB170589;
C;135;1323514;17;20050104 11:45;332/270207;
D;135;1323514;17;20050104 11:45;P;;;;;;
D;135;1323514;17;20050104 11:45;P;;;;;;
D;135;1323514;17;20050104 11:45;V;;;;;;
B;135;1323837;18;20050104 11:45;;35;2;RAILWAY PDE;LIDCOMBE;2141;;;20040703;20040911;490000;;R;RESIDENCE;58;;;0;AB174368;
C;135;1323837;18;20050104 11:45;58/SP61201;
D;135;1323837;18;20050104 11:45;P;;;;;;
D;135;1323837;18;20050104 11:45;P;;;;;;
D;135;1323837;18;20050104 11:45;V;;;;;;
D;135;1323837;18;20050104 11:45;V;;;;;;
B;135;1324736;19;20050104 11:45;;;48;SHEFFIELD ST;AUBURN;2144;398.4;M;20040325;20040507;495000;A;R;RESIDENCE;;HD;;0;AB151035;
C;135;1324736;19;20050104 11:45;10/B/3850;
D;135;1324736;19;20050104 11:45;P;;;;;;
D;135;1324736;19;20050104 11:45;P;;;;;;
D;135;1324736;19;20050104 11:45;V;;;;;;
D;135;1324736;19;20050104 11:45;V;;;;;;
B;135;1324951;20;20050104 11:45;;;31;SIXTH AVE;BERALA;2141;;;20041025;20041206;475000;A;R;RESIDENCE;;HE;;0;AB177768;
C;135;1324951;20;20050104 11:45;C/321010;
D;135;1324951;20;20050104 11:45;P;;;;;;
D;135;1324951;20;20050104 11:45;P;;;;;;
D;135;1324951;20;20050104 11:45;V;;;;;;
D;135;1324951;20;20050104 11:45;V;;;;;;
B;135;1325332;21;20050104 11:45;;2;51;STATION RD;AUBURN;2144;;;20040906;20041029;230000;;R;RESIDENCE;2;;;0;AB158077;
C;135;1325332;21;20050104 11:45;2/SP5945;
D;135;1325332;21;20050104 11:45;P;;;;;;
D;135;1325332;21;20050104 11:45;V;;;;;;
D;135;1325332;21;20050104 11:45;V;;;;;;
B;135;1325590;22;20050104 11:45;;12;18;STATION RD;AUBURN;2144;;;20041118;20041208;200000;;R;RESIDENCE;12;;;0;AB175011;
C;135;1325590;22;20050104 11:45;12/SP8136;
D;135;1325590;22;20050104 11:45;P;;;;;;
D;135;1325590;22;20050104 11:45;P;;;;;;
D;135;1325590;22;20050104 11:45;V;;;;;;
D;135;1325590;22;20050104 11:45;V;;;;;;
D;135;1325590;22;20050104 11:45;V;;;;;;
B;135;1325774;23;20050104 11:45;;1;40;ST HILLIERS RD;AUBURN;2144;;;20041203;20041215;265000;;R;RESIDENCE;1;;;0;AB167130;
C;135;1325774;23;20050104 11:45;1/SP8038;
D;135;1325774;23;20050104 11:45;P;;;;;;
D;135;1325774;23;20050104 11:45;V;;;;;;
B;135;1326585;24;20050104 11:45;;6;2;TILBA ST;BERALA;2141;;;20041016;20041213;257000;;R;RESIDENCE;6;;;0;AB167150;
C;135;1326585;24;20050104 11:45;6/SP62041;
D;135;1326585;24;20050104 11:45;P;;;;;;
D;135;1326585;24;20050104 11:45;V;;;;;;
D;135;1326585;24;20050104 11:45;V;;;;;;
B;135;1327072;25;20050104 11:45;;5;72;WATER ST;AUBURN;2144;;;20040525;20040824;400000;;R;RESIDENCE;5;;;0;AB175029;
C;135;1327072;25;20050104 11:45;5/SP61572;
D;135;1327072;25;20050104 11:45;P;;;;;;
D;135;1327072;25;20050104 11:45;P;;;;;;
D;135;1327072;25;20050104 11:45;V;;;;;;
B;135;2830911;26;20050104 11:45;;27;40;STATION RD;AUBURN;2144;;;20041118;20041202;395000;;R;RESIDENCE;27;;;0;AB158394;
C;135;2830911;26;20050104 11:45;27/SP68538;
D;135;2830911;26;20050104 11:45;P;;;;;;
D;135;2830911;26;20050104 11:45;P;;;;;;
D;135;2830911;26;20050104 11:45;V;;;;;;
B;135;2989353;27;20050104 11:45;;;23;BEAUREPAIRE AVE;NEWINGTON;2127;238.3;M;20041022;20041202;577000;A;R;RESIDENCE;;HF;;0;AB157631;
C;135;2989353;27;20050104 11:45;138/270336;
D;135;2989353;27;20050104 11:45;P;;;;;;
D;135;2989353;27;20050104 11:45;V;;;;;;
B;135;2989453;28;20050104 11:45;;;36;SPITZ AVE;NEWINGTON;2127;317.1;M;20041129;20041215;776000;A;R;RESIDENCE;;HF;;0;AB175012;
C;135;2989453;28;20050104 11:45;228/270336;
D;135;2989453;28;20050104 11:45;P;;;;;;
D;135;2989453;28;20050104 11:45;V;;;;;;
B;135;3045262;29;20050104 11:45;METRO APARTMENTS;27;2;SUSAN ST;AUBURN;2144;;;20041111;20041203;460000;;R;RESIDENCE;27;;;0;AB161900;
C;135;3045262;29;20050104 11:45;27/SP71593;
D;135;3045262;29;20050104 11:45;P;;;;;;
D;135;3045262;29;20050104 11:45;V;;;;;;
B;135;3058133;30;20050104 11:45;;;14;ALBERT RD;AUBURN;2144;1363;M;20030814;20041109;1500000;A;R;RESIDENCE;;HD;;0;AB86949;
C;135;3058133;30;20050104 11:45;11/1057936;
D;135;3058133;30;20050104 11:45;P;;;;;;
D;135;3058133;30;20050104 11:45;V;;;;;;
D;135;3058133;30;20050104 11:45;V;;;;;;
D;135;3058133;30;20050104 11:45;V;;;;;;
B;135;3058345;31;20050104 11:45;;4;27;FARIOLA ST;SILVERWATER;2128;;;20041029;20041208;509000;;3;WAREHOUSE;11;;;0;AB156707;
C;135;3058345;31;20050104 11:45;11/SP68136;
D;135;3058345;31;20050104 11:45;P;;;;;;
D;135;3058345;31;20050104 11:45;P;;;;;;
D;135;3058345;31;20050104 11:45;V;;;;;;
B;135;3058345;32;20050104 11:45;;35;27;FARIOLA ST;SILVERWATER;2128;;;20041005;20041207;455000;;3;COMM UNIT;35;;;0;AB176250;
C;135;3058345;32;20050104 11:45;35/SP68136;
D;135;3058345;32;20050104 11:45;P;;;;;;
D;135;3058345;32;20050104 11:45;P;;;;;;
D;135;3058345;32;20050104 11:45;P;;;;;;
D;135;3058345;32;20050104 11:45;V;;;;;;
B;135;3058345;33;20050104 11:45;;4;27;FARIOLA ST;SILVERWATER;2128;;;20040924;20041210;460000;;3;FACTORY UNIT;37;;;0;AB156440;
C;135;3058345;33;20050104 11:45;37/SP68136;
D;135;3058345;33;20050104 11:45;P;;;;;;
D;135;3058345;33;20050104 11:45;V;;;;;;
B;135;3107324;34;20050104 11:45;POSITANO;727;25;BENNELONG RD;HOMEBUSH BAY;2127;;;20040921;20041129;497000;;R;RESIDENCE;66;;;0;AB154272;
C;135;3107324;34;20050104 11:45;66/SP71907;
D;135;3107324;34;20050104 11:45;P;;;;;;
D;135;3107324;34;20050104 11:45;V;;;;;;
B;135;3107324;35;20050104 11:45;POSITANO;727;25;BENNELONG RD;HOMEBUSH BAY;2127;;;20040921;20041129;497000;;R;RESIDENCE;67;;;0;AB154272;
C;135;3107324;35;20050104 11:45;67/SP71907;
D;135;3107324;35;20050104 11:45;P;;;;;;
D;135;3107324;35;20050104 11:45;V;;;;;;
B;135;3107454;36;20050104 11:45;POSITANO;727;25;BENNELONG RD;HOMEBUSH BAY;2127;;;20040921;20041129;497000;;R;RESIDENCE;51;;;0;AB154272;
C;135;3107454;36;20050104 11:45;51/SP71908;
D;135;3107454;36;20050104 11:45;P;;;;;;
D;135;3107454;36;20050104 11:45;V;;;;;;
B;135;3108864;37;20050104 11:45;;;137;HARROW RD;AUBURN;2144;;;20041117;20041207;380000;;R;RESIDENCE;19;;;0;AB160270;
C;135;3108864;37;20050104 11:45;19/SP73230;
D;135;3108864;37;20050104 11:45;P;;;;;;
D;135;3108864;37;20050104 11:45;P;;;;;;
D;135;3108864;37;20050104 11:45;V;;;;;;
D;135;3108864;37;20050104 11:45;V;;;;;;
D;135;3108864;37;20050104 11:45;V;;;;;;
B;135;3111723;38;20050104 11:45;;7;3;CARNARVON ST;SILVERWATER;2128;;;20040923;20041125;398000;;R;RESIDENCE;7;;;0;AB164500;
C;135;3111723;38;20050104 11:45;7/SP73145;
D;135;3111723;38;20050104 11:45;P;;;;;;
D;135;3111723;38;20050104 11:45;V;;;;;;
B;135;3111723;39;20050104 11:45;;;3;CARNARVON ST;SILVERWATER;2128;;;20040521;20041022;445000;;R;RESIDENCE;10;;;0;AB162626;
C;135;3111723;39;20050104 11:45;10/SP73145;
D;135;3111723;39;20050104 11:45;P;;;;;;
D;135;3111723;39;20050104 11:45;P;;;;;;
D;135;3111723;39;20050104 11:45;V;;;;;;
B;135;3111756;40;20050104 11:45;;3;15;PERCY ST;AUBURN;2144;;;20041015;20041126;1120000;;3;INDUSTRIAL UN;3;;;0;AB161256;
C;135;3111756;40;20050104 11:45;3/SP73204;
D;135;3111756;40;20050104 11:45;P;;;;;;
D;135;3111756;40;20050104 11:45;V;;;;;;
B;135;3113862;41;20050104 11:45;;;1;AVENUE OF AMERICAS;NEWINGTON;2127;;;20030806;20040901;521400;;R;RESIDENCE;3;;;0;AB162802;
C;135;3113862;41;20050104 11:45;3/SP71785;
D;135;3113862;41;20050104 11:45;P;;;;;;
D;135;3113862;41;20050104 11:45;V;;;;;;
B;135;3131457;42;20050104 11:45;;;22;JOYNER AVE;NEWINGTON;2127;376.6;M;20041022;20041210;729000;A;R;RESIDENCE;;HF;;0;AB169902;
C;135;3131457;42;20050104 11:45;238/270336;
D;135;3131457;42;20050104 11:45;P;;;;;;
D;135;3131457;42;20050104 11:45;P;;;;;;
D;135;3131457;42;20050104 11:45;V;;;;;;
B;135;3133822;43;20050104 11:45;;1 A;1;RAWSON ST;LIDCOMBE;2141;;;20041016;20041207;682000;;R;RESIDENCE;1;;;0;AB158421;
C;135;3133822;43;20050104 11:45;1/SP73827;
D;135;3133822;43;20050104 11:45;P;;;;;;
D;135;3133822;43;20050104 11:45;V;;;;;;
D;135;3133822;43;20050104 11:45;V;;;;;;
B;135;3136815;44;20050104 11:45;TORINO;206;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041111;20041209;465000;;R;RESIDENCE;20;;;0;AB173272;
C;135;3136815;44;20050104 11:45;20/SP73798;
D;135;3136815;44;20050104 11:45;P;;;;;;
D;135;3136815;44;20050104 11:45;P;;;;;;
D;135;3136815;44;20050104 11:45;V;;;;;;
B;135;3136815;45;20050104 11:45;TORINO;208;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041112;20041209;545000;;R;RESIDENCE;22;;;0;AB173325;
C;135;3136815;45;20050104 11:45;22/SP73798;
D;135;3136815;45;20050104 11:45;P;;;;;;
D;135;3136815;45;20050104 11:45;P;;;;;;
D;135;3136815;45;20050104 11:45;V;;;;;;
B;135;3136815;46;20050104 11:45;TORINO;305;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041109;20041209;490000;;R;RESIDENCE;34;;;0;AB168900;
C;135;3136815;46;20050104 11:45;34/SP73798;
D;135;3136815;46;20050104 11:45;P;;;;;;
D;135;3136815;46;20050104 11:45;P;;;;;;
D;135;3136815;46;20050104 11:45;V;;;;;;
B;135;3136815;47;20050104 11:45;TORINO;306;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041109;20041209;560000;;R;RESIDENCE;35;;;0;AB170624;
C;135;3136815;47;20050104 11:45;35/SP73798;
D;135;3136815;47;20050104 11:45;P;;;;;;
D;135;3136815;47;20050104 11:45;P;;;;;;
D;135;3136815;47;20050104 11:45;V;;;;;;
B;135;3136815;48;20050104 11:45;TORINO;309;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041112;20041209;485000;;R;RESIDENCE;38;;;0;AB172863;
C;135;3136815;48;20050104 11:45;38/SP73798;
D;135;3136815;48;20050104 11:45;P;;;;;;
D;135;3136815;48;20050104 11:45;V;;;;;;
B;135;3136815;49;20050104 11:45;TORINO;312;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041109;20041210;485000;;R;RESIDENCE;41;;;0;AB157664;
C;135;3136815;49;20050104 11:45;41/SP73798;
D;135;3136815;49;20050104 11:45;P;;;;;;
D;135;3136815;49;20050104 11:45;P;;;;;;
D;135;3136815;49;20050104 11:45;V;;;;;;
B;135;3136815;50;20050104 11:45;;318;25;BENNELONG RD;HOMEBUSH BAY;2127;;;20041112;20041112;480000;;R;RESIDENCE;47;;;0;AB171793;
C;135;3136815;50;20050104 11:45;47/SP73798;
D;135;3136815;50;20050104 11:45;P;;;;;;
D;135;3136815;50;20050104 11:45;P;;;;;;
D;135;3136815;50;20050104 11:45;V;;;;;;
B;135;3136815;51;20050104 11:45;TORINO;320;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041129;20041216;565000;;R;RESIDENCE;49;;;0;AB171632;
C;135;3136815;51;20050104 11:45;49/SP73798;
D;135;3136815;51;20050104 11:45;P;;;;;;
D;135;3136815;51;20050104 11:45;V;;;;;;
B;135;3136815;52;20050104 11:45;TORINO;53;4;STROMBOLI STRAIT;HOMEBUSH BAY;2127;;;20041112;20041212;485000;;R;RESIDENCE;53;;;0;AB161444;
C;135;3136815;52;20050104 11:45;53/SP73798;
D;135;3136815;52;20050104 11:45;P;;;;;;
D;135;3136815;52;20050104 11:45;V;;;;;;
B;135;3111723;53;20050104 11:45;;;3;CARNARVON ST;SILVERWATER;2128;;;20040727;20041216;308700;;R;RESIDENCE;35;;;0;AB175915;
C;135;3111723;53;20050104 11:45;35/SP73705;
D;135;3111723;53;20050104 11:45;P;;;;;;
D;135;3111723;53;20050104 11:45;V;;;;;;
B;135;3111723;54;20050104 11:45;;;3;CARNARVON ST;SILVERWATER;2128;;;20040901;20041208;372400;;3;HOME UNIT;48;;;0;AB164401;
C;135;3111723;54;20050104 11:45;48/SP73705;
D;135;3111723;54;20050104 11:45;P;;;;;;
D;135;3111723;54;20050104 11:45;V;;;;;;
B;135;3111723;55;20050104 11:45;;;3;CARNARVON ST;SILVERWATER;2128;;;20040927;20041209;368000;;R;RESIDENCE;50;;;0;AB164051;
C;135;3111723;55;20050104 11:45;50/SP73705;
D;135;3111723;55;20050104 11:45;P;;;;;;
D;135;3111723;55;20050104 11:45;P;;;;;;
D;135;3111723;55;20050104 11:45;V;;;;;;
B;135;3111723;56;20050104 11:45;;53;3;CARNARVON ST;SILVERWATER;2128;;;20041026;20041208;410000;;R;RESIDENCE;53;;;0;AB166518;
C;135;3111723;56;20050104 11:45;53/SP73705;
D;135;3111723;56;20050104 11:45;P;;;;;;
D;135;3111723;56;20050104 11:45;P;;;;;;
D;135;3111723;56;20050104 11:45;V;;;;;;
B;135;3111723;57;20050104 11:45;;101;3;CARNARVON ST;SILVERWATER;2128;;;20041029;20041209;305000;;R;RESIDENCE;101;;;0;AB166657;
C;135;3111723;57;20050104 11:45;101/SP73705;
D;135;3111723;57;20050104 11:45;P;;;;;;
D;135;3111723;57;20050104 11:45;V;;;;;;
Z;285;57;57;169;
