A;242;20040202 12:00;PTHIRLWELL;
B;242;2642085;1;20040202 12:00;;;LOT6;PART 'ROCKFIELD';STANBOROUGH;2360;284.9;H;20031215;20031215;65000;R;3;FARM;;RW;;0;AA307404;
C;242;2642085;1;20040202 12:00;6//753637;
D;242;2642085;1;20040202 12:00;P;;;;;;
D;242;2642085;1;20040202 12:00;V;;;;;;
B;242;2643014;2;20040202 12:00;;;13;NINCOOLA ST;GUYRA;2365;1296;M;20031029;20031203;30000;A;3;SHED;;AA;;0;AA319439;
C;242;2643014;2;20040202 12:00;1//550319;
D;242;2643014;2;20040202 12:00;P;;;;;;
D;242;2643014;2;20040202 12:00;P;;;;;;
D;242;2643014;2;20040202 12:00;V;;;;;;
B;242;2643062;3;20040202 12:00;;;20;O'DONNELL AVE;GUYRA;2365;480.6;M;20031205;20031222;35000;A;R;RESIDENCE;;AA;;0;AA346676;
C;242;2643062;3;20040202 12:00;A//356948;
D;242;2643062;3;20040202 12:00;P;;;;;;
D;242;2643062;3;20040202 12:00;V;;;;;;
B;242;2643396;4;20040202 12:00;;;52;PRISK ST;GUYRA;2365;902.1;M;20031031;20031216;115000;A;R;RESIDENCE;;AA;;0;AA337226;
C;242;2643396;4;20040202 12:00;1//563653;
D;242;2643396;4;20040202 12:00;P;;;;;;
D;242;2643396;4;20040202 12:00;P;;;;;;
D;242;2643396;4;20040202 12:00;V;;;;;;
B;242;2643811;5;20040202 12:00;;;641;INN RD;BEN LOMOND;2365;2592;M;20030901;20031106;62000;R;R;RESIDENCE;;RS;;0;AA335948;
C;242;2643811;5;20040202 12:00;1//810235;
D;242;2643811;5;20040202 12:00;P;;;;;;
D;242;2643811;5;20040202 12:00;V;;;;;;
B;242;2644042;6;20040202 12:00;;;844;KOOKABOOKRA RD;KOOKABOOKRA;2365;396;H;20031023;20031117;500000;R;V;VACANT LAND;;RE;;0;AA310498;
C;242;2644042;6;20040202 12:00;6, 7, 18, 19//751475;
D;242;2644042;6;20040202 12:00;P;;;;;;
D;242;2644042;6;20040202 12:00;V;;;;;;
D;242;2644042;6;20040202 12:00;V;;;;;;
D;242;2644042;6;20040202 12:00;V;;;;;;
B;242;2644107;7;20040202 12:00;;;207;HOSPITAL FLAT RD;TINGHA;2369;8.094;H;20031007;20031128;89000;R;R;RESIDENCE;;RT;;0;AA318940;
C;242;2644107;7;20040202 12:00;11//753678;
D;242;2644107;7;20040202 12:00;P;;;;;;
D;242;2644107;7;20040202 12:00;P;;;;;;
D;242;2644107;7;20040202 12:00;V;;;;;;
D;242;2644107;7;20040202 12:00;V;;;;;;
Z;36;7;7;20;
