A;055;20040202 11:41;PTHIRLWELL;
C;055;2999388;19;20040202 11:41;395//820577;
D;055;2999388;19;20040202 11:41;P;;;;;;
D;055;2999388;19;20040202 11:41;V;;;;;;
B;055;2999389;20;20040202 11:41;;;;ERNE ST;MULWALA;2647;1103;M;20031203;20040109;48800;;V;VACANT LAND;;;;0;AA345023;
C;055;2999389;20;20040202 11:41;393//820577;
D;055;2999389;20;20040202 11:41;P;;;;;;
D;055;2999389;20;20040202 11:41;V;;;;;;
B;055;3057825;21;20040202 11:41;;;;RIVERINA HWY;COROWA;2646;72.136;H;20030826;20031124;900000;;R;RESIDENCE;;;;0;4412716;
C;055;3057825;21;20040202 11:41;77, PT 79//753734;
D;055;3057825;21;20040202 11:41;P;;;;;;
D;055;3057825;21;20040202 11:41;V;;;;;;
B;055;3057826;22;20040202 11:41;;;;RIVERINA HWY;COROWA;2646;285.163;H;20030826;20031124;865000;;R;RESIDENCE;;;;0;AA299129;
C;055;3057826;22;20040202 11:41;72, 73, 74, 75, 170, 269, 270, 282, 283, 481, 490//753734;
D;055;3057826;22;20040202 11:41;P;;;;;;
D;055;3057826;22;20040202 11:41;P;;;;;;
D;055;3057826;22;20040202 11:41;V;;;;;;
Z;104;22;22;58;
