A;538;20040301 11:58;PDANN;
B;538;2690034;1;20040301 11:58;;;;PH BEACONSFIELD;TEMORA;2666;390.5;H;20031107;20040204;800950;R;3;FARM;;MB;;0;AA427858;
C;538;2690034;1;20040301 11:58;39, 66//750820;
D;538;2690034;1;20040301 11:58;P;;;;;;
D;538;2690034;1;20040301 11:58;P;;;;;;
D;538;2690034;1;20040301 11:58;V;;;;;;
B;538;2690043;2;20040301 11:58;;;;PH BEACONSFIELD;TEMORA;2666;390.5;H;20030729;20040202;427500;R;3;FARM/RURAL;;FE;;0;AA422982;
C;538;2690043;2;20040301 11:58;80//750820;
D;538;2690043;2;20040301 11:58;P;;;;;;
D;538;2690043;2;20040301 11:58;P;;;;;;
D;538;2690043;2;20040301 11:58;V;;;;;;
D;538;2690043;2;20040301 11:58;V;;;;;;
B;538;2690244;3;20040301 11:58;;;16;ASHELFORD ST;TEMORA;2666;;;20031007;20031106;69000;A;R;RESIDENCE;;AC;;0;AA413001;
C;538;2690244;3;20040301 11:58;1//18822;
D;538;2690244;3;20040301 11:58;P;;;;;;
D;538;2690244;3;20040301 11:58;P;;;;;;
D;538;2690244;3;20040301 11:58;V;;;;;;
B;538;2690317;4;20040301 11:58;;;103;AURORA ST;TEMORA;2666;506.3;M;20031224;20040204;115000;A;R;RESIDENCE;;AB;;0;AA419213;
C;538;2690317;4;20040301 11:58;1//724098;
D;538;2690317;4;20040301 11:58;P;;;;;;
D;538;2690317;4;20040301 11:58;P;;;;;;
D;538;2690317;4;20040301 11:58;V;;;;;;
B;538;2690912;5;20040301 11:58;;;136;CROWLEY ST;TEMORA;2666;;;20020611;20040204;25000;O;3;HOTEL;;SR;;0;AA409122;
C;538;2690912;5;20040301 11:58;9, 10/35/758957;
D;538;2690912;5;20040301 11:58;P;;;;;;
D;538;2690912;5;20040301 11:58;P;;;;;;
D;538;2690912;5;20040301 11:58;V;;;;;;
B;538;2691071;6;20040301 11:58;;;206;DEBOOS ST;TEMORA;2666;;;20031119;20031216;122000;A;R;RESIDENCE;;AB;;0;AA398730;
C;538;2691071;6;20040301 11:58;1//186898;
D;538;2691071;6;20040301 11:58;P;;;;;;
D;538;2691071;6;20040301 11:58;V;;;;;;
D;538;2691071;6;20040301 11:58;V;;;;;;
B;538;2691138;7;20040301 11:58;;;71;DEUTCHER ST;TEMORA;2666;2023;M;20031103;20031215;125000;A;R;RESIDENCE;;AA;;0;AA324720;
C;538;2691138;7;20040301 11:58;1//520202;
D;538;2691138;7;20040301 11:58;P;;;;;;
D;538;2691138;7;20040301 11:58;V;;;;;;
B;538;2691433;8;20040301 11:58;;;102;HOSKINS ST;TEMORA;2666;670.3;M;20031117;20040204;410000;B;3;SHOP;;BB;;0;AA413662;
C;538;2691433;8;20040301 11:58;A//380960;
D;538;2691433;8;20040301 11:58;P;;;;;;
D;538;2691433;8;20040301 11:58;P;;;;;;
D;538;2691433;8;20040301 11:58;P;;;;;;
D;538;2691433;8;20040301 11:58;V;;;;;;
