A;035;20040416 11:20;PDANN;
B;035;445998;1;20040416 11:20;;;590;MOUNT BAW BAW RD;MUMMEL;2580;56.35;H;20031224;20040121;365000;R;R;RESIDENCE;;RE;;0;AA525668;
C;035;445998;1;20040416 11:20;1//579336 82, 178//750002;
D;035;445998;1;20040416 11:20;P;;;;;;
D;035;445998;1;20040416 11:20;P;;;;;;
D;035;445998;1;20040416 11:20;V;;;;;;
D;035;445998;1;20040416 11:20;V;;;;;;
B;035;446004;2;20040416 11:20;;;279;MT BAW BAW RD;MUMMEL;2580;10.79;H;20040209;20040331;560000;R;R;RESIDENCE;;HE;;0;AA548818;
C;035;446004;2;20040416 11:20;2//589904;
D;035;446004;2;20040416 11:20;P;;;;;;
D;035;446004;2;20040416 11:20;P;;;;;;
D;035;446004;2;20040416 11:20;V;;;;;;
B;035;446594;3;20040416 11:20;;;1058;CAOURA RD;TALLONG;2579;43.91;H;20040122;20040205;165000;R;V;VACANT LAND;;RD;;0;AA541288;
C;035;446594;3;20040416 11:20;104//751257;
D;035;446594;3;20040416 11:20;P;;;;;;
D;035;446594;3;20040416 11:20;P;;;;;;
D;035;446594;3;20040416 11:20;V;;;;;;
B;035;447358;4;20040416 11:20;;;2011;BUNGENDORE RD;TARAGO;2580;15.51;H;20040116;20040316;450500;R;R;RESIDENCE;;HL;;0;AA536580;
C;035;447358;4;20040416 11:20;19//250125;
D;035;447358;4;20040416 11:20;P;;;;;;
D;035;447358;4;20040416 11:20;P;;;;;;
D;035;447358;4;20040416 11:20;V;;;;;;
D;035;447358;4;20040416 11:20;V;;;;;;
B;035;447476;5;20040416 11:20;;;55;RUN-O-WATER DR;RUN-O-WATERS;2580;1;H;20040302;20040302;460000;R;R;RESIDENCE;;VE;;0;AA534044;
C;035;447476;5;20040416 11:20;21//776463;
D;035;447476;5;20040416 11:20;P;;;;;;
D;035;447476;5;20040416 11:20;P;;;;;;
D;035;447476;5;20040416 11:20;V;;;;;;
B;035;447678;6;20040416 11:20;;;541;KOORINGAROO RD;GUNDARY;2580;11.5;H;20040130;20040312;180000;R;V;VACANT LAND;;HG;;0;AA520150;
C;035;447678;6;20040416 11:20;2//859282;
D;035;447678;6;20040416 11:20;P;;;;;;
D;035;447678;6;20040416 11:20;P;;;;;;
D;035;447678;6;20040416 11:20;V;;;;;;
D;035;447678;6;20040416 11:20;V;;;;;;
B;035;447709;7;20040416 11:20;;;520;PAINTERS LANE;TIRRANNAVILLE;2580;227.2;H;20031218;20040128;948500;R;R;RESIDENCE;;FG;;0;AA529938;
C;035;447709;7;20040416 11:20;100//626020;
D;035;447709;7;20040416 11:20;P;;;;;;
D;035;447709;7;20040416 11:20;V;;;;;;
B;035;447710;8;20040416 11:20;;;626;PAINTERS LANE;TIRRANNAVILLE;2580;243.4;H;20031218;20040128;1761500;R;R;RESIDENCE;;FG;;0;AA529937;
C;035;447710;8;20040416 11:20;101//626020;
D;035;447710;8;20040416 11:20;P;;;;;;
D;035;447710;8;20040416 11:20;V;;;;;;
B;035;448617;9;20040416 11:20;;;81;GEORGE ST;MARULAN;2579;1808;M;20040219;20040318;350000;Z;R;RESIDENCE;;ZB;;0;AA530367;
C;035;448617;9;20040416 11:20;O//47;
D;035;448617;9;20040416 11:20;P;;;;;;
D;035;448617;9;20040416 11:20;P;;;;;;
D;035;448617;9;20040416 11:20;V;;;;;;
B;035;449723;10;20040416 11:20;;;258;DAWSONS CREEK RD;BANNISTER;2580;40.04;H;20040218;20040218;252500;R;V;VACANT LAND;;RF;;0;AA517076;
C;035;449723;10;20040416 11:20;5//834753;
D;035;449723;10;20040416 11:20;P;;;;;;
D;035;449723;10;20040416 11:20;P;;;;;;
D;035;449723;10;20040416 11:20;V;;;;;;
D;035;449723;10;20040416 11:20;V;;;;;;
B;035;449724;11;20040416 11:20;;;192;DAWSONS CREEK RD;BANNISTER;2580;42.79;H;20040217;20040317;325000;R;3;FARM;;RF;;0;AA517552;
C;035;449724;11;20040416 11:20;1//834753;
D;035;449724;11;20040416 11:20;P;;;;;;
D;035;449724;11;20040416 11:20;V;;;;;;
D;035;449724;11;20040416 11:20;V;;;;;;
B;035;450429;12;20040416 11:20;;;97;HIGHLAND WAY;MARULAN;2579;10.1;H;20031209;20031209;387500;R;R;RESIDENCE;;HC;;0;AA537030;
C;035;450429;12;20040416 11:20;17//700290;
D;035;450429;12;20040416 11:20;P;;;;;;
D;035;450429;12;20040416 11:20;V;;;;;;
B;035;450435;13;20040416 11:20;;;15215;HUME HWY;MARULAN;2579;32.67;H;20030630;20030630;350000;R;3;FARM;;RC;;0;AA541345;
C;035;450435;13;20040416 11:20;14//700290;
D;035;450435;13;20040416 11:20;P;;;;;;
D;035;450435;13;20040416 11:20;V;;;;;;
B;035;450732;14;20040416 11:20;;;120;MULWAREE DR;TALLONG;2579;1.003;H;20040210;20040317;168000;R;V;VACANT LAND;;VD;;0;AA517714;
C;035;450732;14;20040416 11:20;22//790735;
D;035;450732;14;20040416 11:20;P;;;;;;
D;035;450732;14;20040416 11:20;V;;;;;;
D;035;450732;14;20040416 11:20;V;;;;;;
B;035;450831;15;20040416 11:20;;;554;MULWAREE DR;TALLONG;2579;1.278;H;20040219;20040312;140000;R;R;RESIDENCE;;VD;;0;AA525329;
C;035;450831;15;20040416 11:20;156//1006986;
D;035;450831;15;20040416 11:20;P;;;;;;
D;035;450831;15;20040416 11:20;P;;;;;;
D;035;450831;15;20040416 11:20;V;;;;;;
D;035;450831;15;20040416 11:20;V;;;;;;
B;035;451073;16;20040416 11:20;;;346;JACQUA RD;WINDELLAMA;2580;16.19;H;20040312;20040318;250000;R;R;RESIDENCE;;HJ;;0;AA531517;
C;035;451073;16;20040416 11:20;106//750059;
D;035;451073;16;20040416 11:20;P;;;;;;
D;035;451073;16;20040416 11:20;P;;;;;;
D;035;451073;16;20040416 11:20;P;;;;;;
D;035;451073;16;20040416 11:20;P;;;;;;
D;035;451073;16;20040416 11:20;P;;;;;;
D;035;451073;16;20040416 11:20;V;;;;;;
D;035;451073;16;20040416 11:20;V;;;;;;
D;035;451073;16;20040416 11:20;V;;;;;;
B;035;2962596;17;20040416 11:20;CAOURA STATION;;;CAOURA RD;TALLONG;2579;40.89;H;20031103;20040323;395000;R;R;RESIDENCE;;RD;;0;AA540570;
C;035;2962596;17;20040416 11:20;605//1046012;
D;035;2962596;17;20040416 11:20;P;;;;;;
D;035;2962596;17;20040416 11:20;P;;;;;;
D;035;2962596;17;20040416 11:20;V;;;;;;
D;035;2962596;17;20040416 11:20;V;;;;;;
B;035;3041099;18;20040416 11:20;;;11;CANYON LEIGH RD;BRAYTON;2579;10.29;H;20040204;20040331;350000;R;R;RESIDENCE;;HC;;0;AA546957;
C;035;3041099;18;20040416 11:20;6//1050688;
D;035;3041099;18;20040416 11:20;P;;;;;;
D;035;3041099;18;20040416 11:20;P;;;;;;
D;035;3041099;18;20040416 11:20;P;;;;;;
D;035;3041099;18;20040416 11:20;V;;;;;;
D;035;3041099;18;20040416 11:20;V;;;;;;
Z;101;18;18;63;
