A;150;20050104 11:47;MASMITH;
D;150;1676793;20;20050104 11:47;V;;;;;;
B;150;1676799;21;20050104 11:47;;;79;STATION ST;MULLUMBIMBY;2482;;;20041101;20041206;254500;A;R;RESIDENCE;;HD;;0;AB168221;
C;150;1676799;21;20050104 11:47;A/395117;
D;150;1676799;21;20050104 11:47;P;;;;;;
D;150;1676799;21;20050104 11:47;V;;;;;;
D;150;1676799;21;20050104 11:47;V;;;;;;
B;150;1676806;22;20050104 11:47;;;51;STATION ST;MULLUMBIMBY;2482;751.3;M;20041116;20041207;290000;A;R;RESIDENCE;;HD;;0;AB168962;
C;150;1676806;22;20050104 11:47;1, 2/727352;
D;150;1676806;22;20050104 11:47;P;;;;;;
D;150;1676806;22;20050104 11:47;V;;;;;;
B;150;1677383;23;20050104 11:47;;;40;CHILDE ST;BYRON BAY;2481;1394;M;20041006;20041130;4090000;P;R;RESIDENCE;;XV;;0;AB172562;
C;150;1677383;23;20050104 11:47;2/862599;
D;150;1677383;23;20050104 11:47;P;;;;;;
D;150;1677383;23;20050104 11:47;V;;;;;;
B;150;2869453;24;20050104 11:47;;;1;LASIANDRA CL;SUFFOLK PARK;2481;710.1;M;20041117;20041206;515000;A;R;RESIDENCE;;HF;;0;AB168169;
C;150;2869453;24;20050104 11:47;288/1033188;
D;150;2869453;24;20050104 11:47;P;;;;;;
D;150;2869453;24;20050104 11:47;P;;;;;;
D;150;2869453;24;20050104 11:47;V;;;;;;
D;150;2869453;24;20050104 11:47;V;;;;;;
B;150;2997117;25;20050104 11:47;;;9;JARDINE CT;OCEAN SHORES;2483;690.5;M;20041115;20041206;164000;A;V;VACANT LAND;;HN;;0;AB168142;
C;150;2997117;25;20050104 11:47;5/1046566;
D;150;2997117;25;20050104 11:47;P;;;;;;
D;150;2997117;25;20050104 11:47;V;;;;;;
D;150;2997117;25;20050104 11:47;V;;;;;;
B;150;3116695;26;20050104 11:47;;18;3;PECAN CT;SUFFOLK PARK;2481;284.6;M;20020503;20041126;405000;A;R;RESIDENCE;;LB;;0;AB167381;
C;150;3116695;26;20050104 11:47;18/270373;
D;150;3116695;26;20050104 11:47;P;;;;;;
D;150;3116695;26;20050104 11:47;V;;;;;;
B;150;3116695;27;20050104 11:47;;18;3;PECAN CT;SUFFOLK PARK;2481;284.6;M;20041109;20041208;420000;A;R;RESIDENCE;;LB;;0;AB167382;
C;150;3116695;27;20050104 11:47;18/270373;
D;150;3116695;27;20050104 11:47;P;;;;;;
D;150;3116695;27;20050104 11:47;V;;;;;;
B;150;3116697;28;20050104 11:47;20/;;3;PECAN CT;SUFFOLK PARK;2481;300.3;M;20020528;20041117;400000;A;R;RESIDENCE;;LB;;0;AB166188;
C;150;3116697;28;20050104 11:47;20/270373;
D;150;3116697;28;20050104 11:47;P;;;;;;
D;150;3116697;28;20050104 11:47;P;;;;;;
D;150;3116697;28;20050104 11:47;V;;;;;;
B;150;3135395;29;20050104 11:47;;;;SEVEN MILE BEACH RD;BROKEN HEAD;2481;40;H;20040309;20041208;2000000;R;V;VACANT LAND;;RN;;0;AB163251;
C;150;3135395;29;20050104 11:47;4/1074790;
D;150;3135395;29;20050104 11:47;P;;;;;;
D;150;3135395;29;20050104 11:47;P;;;;;;
D;150;3135395;29;20050104 11:47;V;;;;;;
B;150;3144694;30;20050104 11:47;;;;WILFRED ST;BILLINUDGEL;2483;505.9;M;20040803;20041103;189000;;V;VACANT LAND;;;;0;AB160624;
C;150;3144694;30;20050104 11:47;18/1/5665;
D;150;3144694;30;20050104 11:47;P;;;;;;
D;150;3144694;30;20050104 11:47;P;;;;;;
D;150;3144694;30;20050104 11:47;V;;;;;;
D;150;3144694;30;20050104 11:47;V;;;;;;
Z;153;30;30;91;
