A;172;20040202 11:53;PTHIRLWELL;
B;172;1802309;6;20040202 11:53;;;351;TINDAL RD;EATONSVILLE;2460;2.329;H;20031117;20031219;135000;Z;R;RESIDENCE;;EV;;0;AA295673;
C;172;1802309;6;20040202 11:53;145//751383;
D;172;1802309;6;20040202 11:53;P;;;;;;
D;172;1802309;6;20040202 11:53;P;;;;;;
D;172;1802309;6;20040202 11:53;V;;;;;;
D;172;1802309;6;20040202 11:53;V;;;;;;
D;172;1802309;6;20040202 11:53;V;;;;;;
D;172;1802309;6;20040202 11:53;V;;;;;;
B;172;1802428;7;20040202 11:53;;;52;SCHULTZ RD;BILLYS CREEK;2453;32.37;H;20031204;20040105;180000;R;3;SMALLFARM;;SF;;0;AA328731;
C;172;1802428;7;20040202 11:53;2//748679;
D;172;1802428;7;20040202 11:53;P;;;;;;
D;172;1802428;7;20040202 11:53;V;;;;;;
B;172;1802513;8;20040202 11:53;;;1;GLENEAGLE RD;WATERVIEW HEIGHTS;2460;6074;M;20031114;20031212;345000;R;R;RESIDENCE;;SW;;0;AA319670;
C;172;1802513;8;20040202 11:53;2//771757;
D;172;1802513;8;20040202 11:53;P;;;;;;
D;172;1802513;8;20040202 11:53;P;;;;;;
D;172;1802513;8;20040202 11:53;V;;;;;;
D;172;1802513;8;20040202 11:53;V;;;;;;
B;172;1802922;9;20040202 11:53;;;300;SEELANDS HALL RD;SEELANDS;2460;31.67;H;20031017;20031202;400000;R;3;FARM;;WT;;0;AA324712;
C;172;1802922;9;20040202 11:53;4//114050 23//751385 1//794634;
D;172;1802922;9;20040202 11:53;P;;;;;;
D;172;1802922;9;20040202 11:53;V;;;;;;
D;172;1802922;9;20040202 11:53;V;;;;;;
B;172;1837665;10;20040202 11:53;;;46;BELLENGEN ST;TUCABIA;2462;4047;M;20031119;20031217;191000;Z;R;RESIDENCE;;TU;;0;AA327673;
C;172;1837665;10;20040202 11:53;7, 8/7/758999;
D;172;1837665;10;20040202 11:53;P;;;;;;
D;172;1837665;10;20040202 11:53;P;;;;;;
D;172;1837665;10;20040202 11:53;V;;;;;;
D;172;1837665;10;20040202 11:53;V;;;;;;
B;172;1838419;11;20040202 11:53;;;14;CORFE ST;RED ROCK;2456;486.9;M;20031201;20031223;580000;Z;R;RESIDENCE;;CC;;0;AA331193;
C;172;1838419;11;20040202 11:53;7//237786;
D;172;1838419;11;20040202 11:53;P;;;;;;
D;172;1838419;11;20040202 11:53;P;;;;;;
D;172;1838419;11;20040202 11:53;V;;;;;;
B;172;1838447;12;20040202 11:53;;;7;FLAHERTY ST;RED ROCK;2456;913.1;M;20030923;20031015;340000;Z;R;RESIDENCE;;RR;;0;AA349783;
C;172;1838447;12;20040202 11:53;65//44796;
D;172;1838447;12;20040202 11:53;P;;;;;;
D;172;1838447;12;20040202 11:53;V;;;;;;
B;172;1838572;13;20040202 11:53;;;12;MARTIN PL;RED ROCK;2456;940.6;M;20031124;20031224;287000;Z;R;RESIDENCE;;RR;;0;AA307247;
C;172;1838572;13;20040202 11:53;17/11/253972;
D;172;1838572;13;20040202 11:53;P;;;;;;
D;172;1838572;13;20040202 11:53;V;;;;;;
B;172;1839788;14;20040202 11:53;LOT 1;;;SHERWOOD CREEK RD;GLENREAGH;2450;83.28;H;20031124;20031216;110000;R;V;VACANT LAND;;RB;;0;AA318575;
C;172;1839788;14;20040202 11:53;1//834760;
D;172;1839788;14;20040202 11:53;P;;;;;;
D;172;1839788;14;20040202 11:53;V;;;;;;
D;172;1839788;14;20040202 11:53;V;;;;;;
B;172;1839890;15;20040202 11:53;;;13;BIANCA CL;GLENREAGH;2450;28.73;H;20030925;20031205;630000;R;R;RESIDENCE;;RM;;0;AA319000;
C;172;1839890;15;20040202 11:53;6//258275;
D;172;1839890;15;20040202 11:53;P;;;;;;
D;172;1839890;15;20040202 11:53;P;;;;;;
D;172;1839890;15;20040202 11:53;V;;;;;;
B;172;1839986;16;20040202 11:53;;;13;CLARENCE ST;GLENREAGH;2450;1062;M;20031201;20031223;196500;Z;R;RESIDENCE;;GR;;0;AA339276;
C;172;1839986;16;20040202 11:53;2//11968;
D;172;1839986;16;20040202 11:53;P;;;;;;
D;172;1839986;16;20040202 11:53;P;;;;;;
D;172;1839986;16;20040202 11:53;V;;;;;;
D;172;1839986;16;20040202 11:53;V;;;;;;
B;172;1840046;17;20040202 11:53;;;38;CORAMBA ST;GLENREAGH;2450;1012;M;20031208;20040116;225000;Z;R;RESIDENCE;;GR;;0;AA349617;
C;172;1840046;17;20040202 11:53;11//6506;
D;172;1840046;17;20040202 11:53;P;;;;;;
D;172;1840046;17;20040202 11:53;P;;;;;;
D;172;1840046;17;20040202 11:53;V;;;;;;
B;172;1840121;18;20040202 11:53;;;2;LORIKEET PL;GLENREAGH;2450;6000;M;20031209;20031223;215000;R;R;RESIDENCE;;GH;;0;AA332169;
C;172;1840121;18;20040202 11:53;40//846634;
D;172;1840121;18;20040202 11:53;P;;;;;;
D;172;1840121;18;20040202 11:53;V;;;;;;
B;172;1840337;19;20040202 11:53;;;;LOWER COLDSTREAM RD;ULMARRA;2462;20.23;H;20031110;20031222;92500;R;V;VACANT LAND;;JC;;0;AA338796;
C;172;1840337;19;20040202 11:53;1//959035;
D;172;1840337;19;20040202 11:53;P;;;;;;
D;172;1840337;19;20040202 11:53;P;;;;;;
D;172;1840337;19;20040202 11:53;P;;;;;;
D;172;1840337;19;20040202 11:53;V;;;;;;
B;172;1840540;20;20040202 11:53;;;31;COLDSTREAM ST;ULMARRA;2462;829.6;M;20031114;20031219;105000;Z;R;RESIDENCE;;UL;;0;AA321956;
C;172;1840540;20;20040202 11:53;1//998326;
D;172;1840540;20;20040202 11:53;P;;;;;;
D;172;1840540;20;20040202 11:53;P;;;;;;
D;172;1840540;20;20040202 11:53;V;;;;;;
B;172;1840916;21;20040202 11:53;;;308;NORTH ST;WOOLI;2462;733.5;M;20031118;20031212;247600;Z;R;RESIDENCE;;WW;;0;AA341724;
C;172;1840916;21;20040202 11:53;5//229281;
D;172;1840916;21;20040202 11:53;P;;;;;;
D;172;1840916;21;20040202 11:53;P;;;;;;
D;172;1840916;21;20040202 11:53;V;;;;;;
D;172;1840916;21;20040202 11:53;V;;;;;;
B;172;2939772;22;20040202 11:53;;;483;PARKER RD;LANITZA;2460;10.15;H;20030717;20030814;35000;R;V;VACANT LAND;;RH;;0;AA56587;
C;172;2939772;22;20040202 11:53;83//775063;
D;172;2939772;22;20040202 11:53;P;;;;;;
D;172;2939772;22;20040202 11:53;P;;;;;;
D;172;2939772;22;20040202 11:53;V;;;;;;
B;172;3031985;23;20040202 11:53;;;;COLLETT ST;TUCABIA;2462;1.381;H;20031103;20040116;290000;Z;R;RESIDENCE;;TU;;0;AA343730;
C;172;3031985;23;20040202 11:53;75//751365;
D;172;3031985;23;20040202 11:53;P;;;;;;
D;172;3031985;23;20040202 11:53;P;;;;;;
D;172;3031985;23;20040202 11:53;V;;;;;;
B;172;3045785;24;20040202 11:53;;;;LOMANDRA CT;CORINDI BEACH;2456;934.6;M;20031212;20031223;160000;Z;V;VACANT LAND;;CN;;0;AA323928;
C;172;3045785;24;20040202 11:53;21//1059403;
D;172;3045785;24;20040202 11:53;P;;;;;;
D;172;3045785;24;20040202 11:53;V;;;;;;
D;172;3045785;24;20040202 11:53;V;;;;;;
B;172;3045786;25;20040202 11:53;;;;LOMANDRA CT;CORINDI BEACH;2456;1207;M;20031215;20031219;170000;Z;V;VACANT LAND;;CN;;0;AA333689;
C;172;3045786;25;20040202 11:53;22//1059403;
D;172;3045786;25;20040202 11:53;P;;;;;;
D;172;3045786;25;20040202 11:53;V;;;;;;
D;172;3045786;25;20040202 11:53;V;;;;;;
B;172;3045793;26;20040202 11:53;;;;LOMANDRA CT;CORINDI BEACH;2456;1565;M;20031128;20031219;175000;Z;V;VACANT LAND;;CN;;0;AA318476;
C;172;3045793;26;20040202 11:53;29//1059403;
D;172;3045793;26;20040202 11:53;P;;;;;;
D;172;3045793;26;20040202 11:53;P;;;;;;
D;172;3045793;26;20040202 11:53;P;;;;;;
D;172;3045793;26;20040202 11:53;V;;;;;;
D;172;3045793;26;20040202 11:53;V;;;;;;
B;172;3058130;27;20040202 11:53;LOT 95;;;KUNGALA RD;KUNGALA;2460;3247;M;20031120;20031218;23000;;V;VACANT LAND;;;;0;AA320594;
C;172;3058130;27;20040202 11:53;95//775063;
D;172;3058130;27;20040202 11:53;P;;;;;;
D;172;3058130;27;20040202 11:53;V;;;;;;
Z;151;27;27;95;
