A;081;20040401 15:25;PDANN;
B;081;573667;1;20040401 15:25;;;5;ACRES RD;KELLYVILLE;2155;695.6;M;20040116;20040227;475000;A;R;RESIDENCE;;AR;;0;AA475686;
C;081;573667;1;20040401 15:25;8//30525;
D;081;573667;1;20040401 15:25;P;;;;;;
D;081;573667;1;20040401 15:25;P;;;;;;
D;081;573667;1;20040401 15:25;V;;;;;;
B;081;573831;2;20040401 15:25;;;3;ADELPHI ST;ROUSE HILL;2155;427.8;M;20031103;20040305;520000;A;R;RESIDENCE;;AT;;0;AA504002;
C;081;573831;2;20040401 15:25;501//1006435;
D;081;573831;2;20040401 15:25;P;;;;;;
D;081;573831;2;20040401 15:25;P;;;;;;
D;081;573831;2;20040401 15:25;V;;;;;;
B;081;575292;3;20040401 15:25;;;234;ANNANGROVE RD;ANNANGROVE;2156;6048;M;20031120;20040212;802000;R;R;RESIDENCE;;RD;;0;AA438961;
C;081;575292;3;20040401 15:25;11//258794;
D;081;575292;3;20040401 15:25;P;;;;;;
D;081;575292;3;20040401 15:25;P;;;;;;
D;081;575292;3;20040401 15:25;V;;;;;;
B;081;575982;4;20040401 15:25;;;19;ARTHUR ST;BAULKHAM HILLS;2153;765.1;M;20040205;20040312;465000;A;R;RESIDENCE;;AJ;;0;AA507548;
C;081;575982;4;20040401 15:25;61//23735;
D;081;575982;4;20040401 15:25;P;;;;;;
D;081;575982;4;20040401 15:25;P;;;;;;
D;081;575982;4;20040401 15:25;V;;;;;;
B;081;576315;5;20040401 15:25;;;20;AUGUSTA CT;ROUSE HILL;2155;600;M;20040109;20040312;565000;A;R;RESIDENCE;;AT;;0;AA504817;
C;081;576315;5;20040401 15:25;46//1011630;
D;081;576315;5;20040401 15:25;P;;;;;;
D;081;576315;5;20040401 15:25;V;;;;;;
D;081;576315;5;20040401 15:25;V;;;;;;
B;081;576651;6;20040401 15:25;;;16;BALAKA DR;CARLINGFORD;2118;;;20040119;20040219;640000;A;R;RESIDENCE;;AA;;0;AA514141;
C;081;576651;6;20040401 15:25;23//229715;
D;081;576651;6;20040401 15:25;P;;;;;;
D;081;576651;6;20040401 15:25;V;;;;;;
B;081;576809;7;20040401 15:25;;2;1;BALINTORE DR;CASTLE HILL;2154;;;20040116;20040304;500000;;R;RESIDENCE;2;;;0;AA493024;
C;081;576809;7;20040401 15:25;2//SP 50979;
D;081;576809;7;20040401 15:25;P;;;;;;
D;081;576809;7;20040401 15:25;P;;;;;;
D;081;576809;7;20040401 15:25;V;;;;;;
B;081;577266;8;20040401 15:25;;;11;BARRY RD;KELLYVILLE;2155;1329;M;20040112;20040227;615000;R;R;RESIDENCE;;RL;;0;AA491868;
C;081;577266;8;20040401 15:25;2//581603;
D;081;577266;8;20040401 15:25;P;;;;;;
D;081;577266;8;20040401 15:25;P;;;;;;
D;081;577266;8;20040401 15:25;V;;;;;;
B;081;577922;9;20040401 15:25;;9;101;BELLA VISTA DR;BELLA VISTA;2153;;;20040127;20040309;488000;;R;RESIDENCE;9;;;0;AA516135;
C;081;577922;9;20040401 15:25;9//SP 59024;
D;081;577922;9;20040401 15:25;P;;;;;;
D;081;577922;9;20040401 15:25;P;;;;;;
D;081;577922;9;20040401 15:25;V;;;;;;
B;081;578022;10;20040401 15:25;;;40;BELLEVUE DR;CARLINGFORD;2118;872.6;M;20040129;20040311;580000;A;R;RESIDENCE;;AA;;0;AA501954;
C;081;578022;10;20040401 15:25;67//224531;
D;081;578022;10;20040401 15:25;P;;;;;;
D;081;578022;10;20040401 15:25;V;;;;;;
D;081;578022;10;20040401 15:25;V;;;;;;
B;081;578717;11;20040401 15:25;;;1;BIMBIL PL;CASTLE HILL;2154;695.6;M;20010726;20010920;375000;A;R;RESIDENCE;;AG;AC;0;7992838;
C;081;578717;11;20040401 15:25;55//232658;
D;081;578717;11;20040401 15:25;P;;;;;;
D;081;578717;11;20040401 15:25;V;;;;;;
B;081;578834;12;20040401 15:25;;;65;BINGARA CRES;BELLA VISTA;2153;700.9;M;20031214;20040305;615000;A;R;RESIDENCE;;AQ;;0;AA480514;
C;081;578834;12;20040401 15:25;2007//839376;
D;081;578834;12;20040401 15:25;P;;;;;;
D;081;578834;12;20040401 15:25;P;;;;;;
D;081;578834;12;20040401 15:25;V;;;;;;
B;081;579340;13;20040401 15:25;;;4;BOLWARRA CRES;CASTLE HILL;2154;1437;M;20031006;20040227;1100000;A;R;RESIDENCE;;AG;;0;AA472977;
C;081;579340;13;20040401 15:25;41//789487;
D;081;579340;13;20040401 15:25;P;;;;;;
D;081;579340;13;20040401 15:25;P;;;;;;
D;081;579340;13;20040401 15:25;V;;;;;;
D;081;579340;13;20040401 15:25;V;;;;;;
B;081;579575;14;20040401 15:25;;;33;BOUNTY AVE;CASTLE HILL;2154;937.5;M;20031121;20040227;680000;A;R;RESIDENCE;;AG;;0;AA490995;
C;081;579575;14;20040401 15:25;177//258564;
D;081;579575;14;20040401 15:25;P;;;;;;
D;081;579575;14;20040401 15:25;P;;;;;;
D;081;579575;14;20040401 15:25;V;;;;;;
D;081;579575;14;20040401 15:25;V;;;;;;
B;081;580698;15;20040401 15:25;;;63;BRUCEDALE DR;BAULKHAM HILLS;2153;695.6;M;20040226;20040226;232500;A;R;RESIDENCE;;AJ;;0;AA498876;
C;081;580698;15;20040401 15:25;941//238672;
D;081;580698;15;20040401 15:25;P;;;;;;
D;081;580698;15;20040401 15:25;P;;;;;;
D;081;580698;15;20040401 15:25;V;;;;;;
D;081;580698;15;20040401 15:25;V;;;;;;
B;081;580710;16;20040401 15:25;;;62;BRUCEDALE DR;BAULKHAM HILLS;2153;695.6;M;20040127;20040309;502000;A;R;RESIDENCE;;AJ;;0;AA502128;
C;081;580710;16;20040401 15:25;617//237412;
D;081;580710;16;20040401 15:25;P;;;;;;
D;081;580710;16;20040401 15:25;P;;;;;;
D;081;580710;16;20040401 15:25;V;;;;;;
B;081;580768;17;20040401 15:25;;;39;BRUNETTE DR;CASTLE HILL;2154;;;20020310;20020531;530000;A;R;RESIDENCE;;AG;;0;9513597;
C;081;580768;17;20040401 15:25;30//238803;
D;081;580768;17;20040401 15:25;P;;;;;;
D;081;580768;17;20040401 15:25;P;;;;;;
B;081;580783;18;20040401 15:25;;;42;BRUNETTE DR;CASTLE HILL;2154;935.8;M;20031209;20040319;657000;A;R;RESIDENCE;;AG;;0;AA517921;
C;081;580783;18;20040401 15:25;92//236836;
D;081;580783;18;20040401 15:25;P;;;;;;
D;081;580783;18;20040401 15:25;P;;;;;;
D;081;580783;18;20040401 15:25;V;;;;;;
D;081;580783;18;20040401 15:25;V;;;;;;
B;081;581256;19;20040401 15:25;;;21;CADMAN CRES;CASTLE HILL;2154;933.7;M;20040127;20040305;650000;A;R;RESIDENCE;;AG;;0;AA506603;
C;081;581256;19;20040401 15:25;333//252593;
D;081;581256;19;20040401 15:25;P;;;;;;
D;081;581256;19;20040401 15:25;P;;;;;;
D;081;581256;19;20040401 15:25;V;;;;;;
D;081;581256;19;20040401 15:25;V;;;;;;
B;081;581375;20;20040401 15:25;;;7;CAMBEWARRA AVE;CASTLE HILL;2154;695.6;M;20040215;20040319;810000;A;R;RESIDENCE;;AG;;0;AA523889;
C;081;581375;20;20040401 15:25;66//236850;
D;081;581375;20;20040401 15:25;P;;;;;;
D;081;581375;20;20040401 15:25;P;;;;;;
D;081;581375;20;20040401 15:25;V;;;;;;
D;081;581375;20;20040401 15:25;V;;;;;;
D;081;581375;20;20040401 15:25;V;;;;;;
D;081;581375;20;20040401 15:25;V;;;;;;
B;081;581601;21;20040401 15:25;;;12;CAMPBELL ST;NORTHMEAD;2152;;;20030808;20030808;243840;A;R;RESIDENCE;;AJ;;0;AA502882;
C;081;581601;21;20040401 15:25;21/3/6436;
D;081;581601;21;20040401 15:25;P;;;;;;
D;081;581601;21;20040401 15:25;V;;;;;;
D;081;581601;21;20040401 15:25;V;;;;;;
D;081;581601;21;20040401 15:25;V;;;;;;
D;081;581601;21;20040401 15:25;V;;;;;;
B;081;582370;22;20040401 15:25;;;7;CAROLE AVE;BAULKHAM HILLS;2153;;;20040127;20040309;468000;A;R;RESIDENCE;;AJ;;0;AA492336;
C;081;582370;22;20040401 15:25;38//29071;
D;081;582370;22;20040401 15:25;P;;;;;;
D;081;582370;22;20040401 15:25;P;;;;;;
D;081;582370;22;20040401 15:25;V;;;;;;
B;081;582819;23;20040401 15:25;;14;59 D;CASTLE ST;CASTLE HILL;2154;;;20040130;20040311;420000;;R;RESIDENCE;14;;;0;AA494262;
C;081;582819;23;20040401 15:25;14//SP 61365;
D;081;582819;23;20040401 15:25;P;;;;;;
D;081;582819;23;20040401 15:25;P;;;;;;
D;081;582819;23;20040401 15:25;V;;;;;;
B;081;584529;24;20040401 15:25;;;19;CITADEL CRES;CASTLE HILL;2154;747.5;M;20031102;20040305;765000;A;R;RESIDENCE;;AE;;0;AA493632;
C;081;584529;24;20040401 15:25;1916//774399;
D;081;584529;24;20040401 15:25;P;;;;;;
D;081;584529;24;20040401 15:25;P;;;;;;
D;081;584529;24;20040401 15:25;V;;;;;;
D;081;584529;24;20040401 15:25;V;;;;;;
B;081;584580;25;20040401 15:25;;;25;CLARKE PL;CASTLE HILL;2154;901.6;M;20031026;20040122;777500;A;R;RESIDENCE;;AG;;0;AA476609;
C;081;584580;25;20040401 15:25;6//261312;
D;081;584580;25;20040401 15:25;P;;;;;;
D;081;584580;25;20040401 15:25;P;;;;;;
D;081;584580;25;20040401 15:25;V;;;;;;
D;081;584580;25;20040401 15:25;V;;;;;;
B;081;584714;26;20040401 15:25;;;13;COACHWOOD CL;ROUSE HILL;2155;600;M;20040212;20040304;500000;A;R;RESIDENCE;;AT;;0;AA481178;
C;081;584714;26;20040401 15:25;326//874234;
D;081;584714;26;20040401 15:25;P;;;;;;
D;081;584714;26;20040401 15:25;P;;;;;;
D;081;584714;26;20040401 15:25;V;;;;;;
D;081;584714;26;20040401 15:25;V;;;;;;
B;081;584861;27;20040401 15:25;;;4;COLOSSEUM CRES;BAULKHAM HILLS;2153;931.2;M;20040219;20040313;620000;A;R;RESIDENCE;;AJ;;0;AA522561;
C;081;584861;27;20040401 15:25;95//261889;
D;081;584861;27;20040401 15:25;P;;;;;;
D;081;584861;27;20040401 15:25;P;;;;;;
D;081;584861;27;20040401 15:25;V;;;;;;
B;081;585488;28;20040401 15:25;;;2;COPPERLEAF PL;CASTLE HILL;2154;1057;M;20040126;20040316;820000;A;R;RESIDENCE;;AG;;0;AA514407;
C;081;585488;28;20040401 15:25;652//708584;
D;081;585488;28;20040401 15:25;P;;;;;;
D;081;585488;28;20040401 15:25;P;;;;;;
D;081;585488;28;20040401 15:25;V;;;;;;
B;081;585717;29;20040401 15:25;;4;46;CORONATION RD;BAULKHAM HILLS;2153;;;20040122;20040318;410000;;3;HOME UNIT;4;;;0;AA520170;
C;081;585717;29;20040401 15:25;4//SP 56378;
D;081;585717;29;20040401 15:25;P;;;;;;
D;081;585717;29;20040401 15:25;P;;;;;;
D;081;585717;29;20040401 15:25;V;;;;;;
D;081;585717;29;20040401 15:25;V;;;;;;
B;081;585832;30;20040401 15:25;;;1;CORREY PL;CARLINGFORD;2118;695.6;M;20040202;20040315;785000;A;R;RESIDENCE;;AA;;0;AA510593;
C;081;585832;30;20040401 15:25;22//223523;
D;081;585832;30;20040401 15:25;P;;;;;;
D;081;585832;30;20040401 15:25;V;;;;;;
B;081;586259;31;20040401 15:25;;;70;CRANSTONS RD;MIDDLE DURAL;2158;2;H;20030828;20031009;1100000;R;V;VACANT LAND;;RD;;0;AA510512;
C;081;586259;31;20040401 15:25;2//805895;
D;081;586259;31;20040401 15:25;P;;;;;;
D;081;586259;31;20040401 15:25;V;;;;;;
B;081;586366;32;20040401 15:25;;;75;CRESTVIEW AVE;KELLYVILLE;2155;837.7;M;20040219;20040312;590000;A;R;RESIDENCE;;AT;;0;AA503384;
C;081;586366;32;20040401 15:25;34//880051;
D;081;586366;32;20040401 15:25;P;;;;;;
D;081;586366;32;20040401 15:25;P;;;;;;
D;081;586366;32;20040401 15:25;V;;;;;;
D;081;586366;32;20040401 15:25;V;;;;;;
B;081;586808;33;20040401 15:25;;6;7;CROSS ST;BAULKHAM HILLS;2153;;;20040128;20040308;445000;;R;RESIDENCE;6;;;0;AA489533;
C;081;586808;33;20040401 15:25;6//SP 58544;
D;081;586808;33;20040401 15:25;P;;;;;;
D;081;586808;33;20040401 15:25;V;;;;;;
B;081;586935;34;20040401 15:25;;;9;CUTHBERT AVE;KELLYVILLE;2155;562.5;M;20030626;20030725;615000;A;R;RESIDENCE;;AT;;0;AA501168;
C;081;586935;34;20040401 15:25;72//862283;
D;081;586935;34;20040401 15:25;P;;;;;;
D;081;586935;34;20040401 15:25;P;;;;;;
D;081;586935;34;20040401 15:25;V;;;;;;
B;081;586991;35;20040401 15:25;;;1;DALE PL;NORTH ROCKS;2151;910.8;M;20030917;20040130;630000;A;R;RESIDENCE;;AA;;0;AA509588;
C;081;586991;35;20040401 15:25;20//253869;
D;081;586991;35;20040401 15:25;P;;;;;;
D;081;586991;35;20040401 15:25;P;;;;;;
D;081;586991;35;20040401 15:25;V;;;;;;
B;081;587487;36;20040401 15:25;;;61;DELANEY DR;BAULKHAM HILLS;2153;701;M;20040207;20040305;530000;A;R;RESIDENCE;;AQ;;0;AA485961;
C;081;587487;36;20040401 15:25;18//776874;
D;081;587487;36;20040401 15:25;P;;;;;;
D;081;587487;36;20040401 15:25;V;;;;;;
D;081;587487;36;20040401 15:25;V;;;;;;
B;081;587498;37;20040401 15:25;;;87;DELANEY DR;BAULKHAM HILLS;2153;754.4;M;20040218;20040317;702500;A;R;RESIDENCE;;AQ;;0;AA509512;
C;081;587498;37;20040401 15:25;27//800241;
D;081;587498;37;20040401 15:25;P;;;;;;
D;081;587498;37;20040401 15:25;P;;;;;;
D;081;587498;37;20040401 15:25;V;;;;;;
D;081;587498;37;20040401 15:25;V;;;;;;
B;081;587883;38;20040401 15:25;;;9;DONALD ST;CARLINGFORD;2118;;;20031030;20040305;720000;A;R;RESIDENCE;;AA;;0;AA489247;
C;081;587883;38;20040401 15:25;5//18828;
D;081;587883;38;20040401 15:25;P;;;;;;
D;081;587883;38;20040401 15:25;V;;;;;;
B;081;588716;39;20040401 15:25;;21;6;EDWARD ST;BAULKHAM HILLS;2153;;;20040121;20040303;380500;;R;RESIDENCE;21;;;0;AA474850;
C;081;588716;39;20040401 15:25;21//SP 23049;
D;081;588716;39;20040401 15:25;P;;;;;;
D;081;588716;39;20040401 15:25;P;;;;;;
D;081;588716;39;20040401 15:25;V;;;;;;
D;081;588716;39;20040401 15:25;V;;;;;;
B;081;588744;40;20040401 15:25;;9;10 A;EDWARD ST;BAULKHAM HILLS;2153;;;20040206;20040309;407000;;R;RESIDENCE;9;;;0;AA487682;
C;081;588744;40;20040401 15:25;9//SP 49515;
D;081;588744;40;20040401 15:25;P;;;;;;
D;081;588744;40;20040401 15:25;V;;;;;;
D;081;588744;40;20040401 15:25;V;;;;;;
B;081;589980;41;20040401 15:25;;;23;FERGUSON AVE;CASTLE HILL;2154;1012;M;20031017;20031128;610000;A;R;RESIDENCE;;AG;;0;AA491694;
C;081;589980;41;20040401 15:25;348//238119;
D;081;589980;41;20040401 15:25;P;;;;;;
D;081;589980;41;20040401 15:25;P;;;;;;
D;081;589980;41;20040401 15:25;V;;;;;;
B;081;590589;42;20040401 15:25;;;16;FORSYTH PL;OATLANDS;2117;961.4;M;20031021;20040129;596500;A;R;RESIDENCE;;AA;;0;AA500452;
C;081;590589;42;20040401 15:25;1//127367;
D;081;590589;42;20040401 15:25;P;;;;;;
D;081;590589;42;20040401 15:25;P;;;;;;
D;081;590589;42;20040401 15:25;P;;;;;;
D;081;590589;42;20040401 15:25;P;;;;;;
D;081;590589;42;20040401 15:25;V;;;;;;
B;081;591193;43;20040401 15:25;;;9;GAIWOOD PL;CASTLE HILL;2154;985;M;20040203;20040302;225000;A;R;RESIDENCE;;AG;;50;AA483550;
C;081;591193;43;20040401 15:25;35//789487;
D;081;591193;43;20040401 15:25;P;;;;;;
D;081;591193;43;20040401 15:25;P;;;;;;
D;081;591193;43;20040401 15:25;V;;;;;;
D;081;591193;43;20040401 15:25;V;;;;;;
D;081;591193;43;20040401 15:25;V;;;;;;
B;081;591422;44;20040401 15:25;;;29;GEORGE MOBBS DR;CASTLE HILL;2154;695.6;M;20040112;20040220;570000;A;R;RESIDENCE;;AG;;0;AA482056;
C;081;591422;44;20040401 15:25;111//239790;
D;081;591422;44;20040401 15:25;P;;;;;;
D;081;591422;44;20040401 15:25;P;;;;;;
D;081;591422;44;20040401 15:25;V;;;;;;
D;081;591422;44;20040401 15:25;V;;;;;;
B;081;591645;45;20040401 15:25;;;111;GILBERT RD;CASTLE HILL;2154;1028;M;20040120;20040305;420000;A;R;RESIDENCE;;AE;;0;AA496594;
C;081;591645;45;20040401 15:25;253//740186;
D;081;591645;45;20040401 15:25;P;;;;;;
D;081;591645;45;20040401 15:25;P;;;;;;
D;081;591645;45;20040401 15:25;P;;;;;;
D;081;591645;45;20040401 15:25;P;;;;;;
D;081;591645;45;20040401 15:25;V;;;;;;
D;081;591645;45;20040401 15:25;V;;;;;;
B;081;592752;46;20040401 15:25;;;53 A;GOLLAN AVE;OATLANDS;2117;377.2;M;20040112;20040303;620000;A;R;RESIDENCE;;AA;;0;AA518048;
C;081;592752;46;20040401 15:25;101//879130;
D;081;592752;46;20040401 15:25;P;;;;;;
D;081;592752;46;20040401 15:25;P;;;;;;
D;081;592752;46;20040401 15:25;V;;;;;;
D;081;592752;46;20040401 15:25;V;;;;;;
B;081;592841;47;20040401 15:25;;;40;GOODEN DR;BAULKHAM HILLS;2153;695.6;M;20040123;20040305;493000;A;R;RESIDENCE;;AJ;;0;AA498294;
C;081;592841;47;20040401 15:25;401//238585;
D;081;592841;47;20040401 15:25;P;;;;;;
D;081;592841;47;20040401 15:25;V;;;;;;
D;081;592841;47;20040401 15:25;V;;;;;;
B;081;594093;48;20040401 15:25;;;7;HAINES AVE;CARLINGFORD;2118;913.2;M;20010827;20011002;433000;A;R;RESIDENCE;;AA;AC;0;8006304;
C;081;594093;48;20040401 15:25;27//251125;
B;081;594461;49;20040401 15:25;;;6;HAWICK CT;KELLYVILLE;2155;561;M;20040119;20040302;505000;A;R;RESIDENCE;;AT;;0;AA491124;
C;081;594461;49;20040401 15:25;520//848988;
D;081;594461;49;20040401 15:25;P;;;;;;
D;081;594461;49;20040401 15:25;P;;;;;;
D;081;594461;49;20040401 15:25;V;;;;;;
D;081;594461;49;20040401 15:25;V;;;;;;
B;081;594499;50;20040401 15:25;;;6;HEATHERBRAE PL;CASTLE HILL;2154;;;20040122;20040318;752500;A;R;RESIDENCE;;AG;;0;AA509401;
C;081;594499;50;20040401 15:25;12//261440;
D;081;594499;50;20040401 15:25;P;;;;;;
D;081;594499;50;20040401 15:25;P;;;;;;
D;081;594499;50;20040401 15:25;V;;;;;;
B;081;594786;51;20040401 15:25;;;21;HIBISCUS AVE;CARLINGFORD;2118;668.6;M;20031206;20040308;723890;A;R;RESIDENCE;;AA;;0;AA485435;
C;081;594786;51;20040401 15:25;403//262087;
D;081;594786;51;20040401 15:25;P;;;;;;
D;081;594786;51;20040401 15:25;P;;;;;;
D;081;594786;51;20040401 15:25;V;;;;;;
D;081;594786;51;20040401 15:25;V;;;;;;
B;081;595694;52;20040401 15:25;;;17;HYDE AVE;GLENHAVEN;2156;1052;M;20010920;20011018;112500;A;R;RESIDENCE;;AE;;50;AA463717;
C;081;595694;52;20040401 15:25;80//730218;
D;081;595694;52;20040401 15:25;P;;;;;;
D;081;595694;52;20040401 15:25;V;;;;;;
D;081;595694;52;20040401 15:25;V;;;;;;
B;081;596412;53;20040401 15:25;;;48;JAMES MILEHAM DR;KELLYVILLE;2155;600;M;20040125;20040226;635000;A;R;RESIDENCE;;AT;;0;AA483603;
C;081;596412;53;20040401 15:25;208//879465;
D;081;596412;53;20040401 15:25;P;;;;;;
D;081;596412;53;20040401 15:25;P;;;;;;
D;081;596412;53;20040401 15:25;V;;;;;;
D;081;596412;53;20040401 15:25;V;;;;;;
B;081;596742;54;20040401 15:25;;;106;JENKINS RD;CARLINGFORD;2118;695.6;M;20020913;20021115;488000;A;R;RESIDENCE;;AA;;0;AA509386;
C;081;596742;54;20040401 15:25;9//221235;
D;081;596742;54;20040401 15:25;P;;;;;;
D;081;596742;54;20040401 15:25;P;;;;;;
D;081;596742;54;20040401 15:25;V;;;;;;
B;081;597950;55;20040401 15:25;;;19;KENNETH AVE;BAULKHAM HILLS;2153;2675;M;20031014;20040305;1489260;A;R;RESIDENCE;;AJ;;0;AA478136;
C;081;597950;55;20040401 15:25;24//8839;
D;081;597950;55;20040401 15:25;P;;;;;;
D;081;597950;55;20040401 15:25;V;;;;;;
B;081;597951;56;20040401 15:25;;;21;KENNETH AVE;BAULKHAM HILLS;2153;;;20030630;20040305;1485740;A;R;RESIDENCE;;AJ;;0;AA478137;
C;081;597951;56;20040401 15:25;25//8839;
D;081;597951;56;20040401 15:25;P;;;;;;
D;081;597951;56;20040401 15:25;V;;;;;;
D;081;597951;56;20040401 15:25;V;;;;;;
B;081;598576;57;20040401 15:25;;;3;KINARRA AVE;KELLYVILLE;2155;708.9;M;20040113;20040224;478000;A;R;RESIDENCE;;AR;;0;AA520404;
C;081;598576;57;20040401 15:25;239//248327;
D;081;598576;57;20040401 15:25;P;;;;;;
D;081;598576;57;20040401 15:25;P;;;;;;
D;081;598576;57;20040401 15:25;V;;;;;;
B;081;599410;58;20040401 15:25;;;7;LANG RD;KENTHURST;2156;2.023;H;20031030;20040227;940000;R;R;RESIDENCE;;RD;;0;AA470576;
C;081;599410;58;20040401 15:25;3//237185;
D;081;599410;58;20040401 15:25;P;;;;;;
D;081;599410;58;20040401 15:25;P;;;;;;
D;081;599410;58;20040401 15:25;V;;;;;;
D;081;599410;58;20040401 15:25;V;;;;;;
B;081;599452;59;20040401 15:25;;;20;LANGFORD SMITH CL;KELLYVILLE;2155;604.9;M;20040123;20040227;510000;A;R;RESIDENCE;;AT;;0;AA490411;
C;081;599452;59;20040401 15:25;9//1005949;
D;081;599452;59;20040401 15:25;P;;;;;;
D;081;599452;59;20040401 15:25;V;;;;;;
D;081;599452;59;20040401 15:25;V;;;;;;
B;081;599594;60;20040401 15:25;;;8;LAROOL CRES;CASTLE HILL;2154;695.6;M;20040215;20040305;672000;A;R;RESIDENCE;;AG;;0;AA487278;
C;081;599594;60;20040401 15:25;19//237030;
D;081;599594;60;20040401 15:25;P;;;;;;
D;081;599594;60;20040401 15:25;P;;;;;;
D;081;599594;60;20040401 15:25;V;;;;;;
B;081;600950;61;20040401 15:25;;;30;LOWAN PL;KELLYVILLE;2155;776.6;M;20040204;20040310;535000;A;R;RESIDENCE;;AT;;0;AA496448;
C;081;600950;61;20040401 15:25;1//1010344;
D;081;600950;61;20040401 15:25;P;;;;;;
D;081;600950;61;20040401 15:25;P;;;;;;
D;081;600950;61;20040401 15:25;V;;;;;;
B;081;602414;62;20040401 15:25;;;29;MARSDEN AVE;KELLYVILLE;2155;500;M;20040301;20040301;560000;A;R;RESIDENCE;;AT;;0;AA490825;
C;081;602414;62;20040401 15:25;407//1008992;
D;081;602414;62;20040401 15:25;P;;;;;;
D;081;602414;62;20040401 15:25;P;;;;;;
D;081;602414;62;20040401 15:25;V;;;;;;
D;081;602414;62;20040401 15:25;V;;;;;;
B;081;602814;63;20040401 15:25;;;13;MEEHAN PL;BAULKHAM HILLS;2153;695.6;M;20040124;20040310;542000;A;R;RESIDENCE;;AJ;;0;AA499315;
C;081;602814;63;20040401 15:25;919//238672;
D;081;602814;63;20040401 15:25;P;;;;;;
D;081;602814;63;20040401 15:25;P;;;;;;
D;081;602814;63;20040401 15:25;V;;;;;;
B;081;602952;64;20040401 15:25;;2;5 A;MERELYNNE AVE;WEST PENNANT HILLS;2125;;;20040206;20040315;482000;;R;RESIDENCE;2;;;0;AA524628;
C;081;602952;64;20040401 15:25;2//SP 47947;
D;081;602952;64;20040401 15:25;P;;;;;;
D;081;602952;64;20040401 15:25;P;;;;;;
D;081;602952;64;20040401 15:25;V;;;;;;
B;081;603918;65;20040401 15:25;;;13;MONACO AVE;KELLYVILLE;2155;800;M;19991018;19991206;259950;A;3;;;AT;;0;6438775;
C;081;603918;65;20040401 15:25;3315//879728;
B;081;604804;66;20040401 15:25;;;5;NEEDLEWOOD CL;ROUSE HILL;2155;626.6;M;20040312;20040316;170000;A;R;RESIDENCE;;AT;;33;AA514162;
C;081;604804;66;20040401 15:25;605//882915;
D;081;604804;66;20040401 15:25;P;;;;;;
D;081;604804;66;20040401 15:25;P;;;;;;
D;081;604804;66;20040401 15:25;P;;;;;;
D;081;604804;66;20040401 15:25;V;;;;;;
D;081;604804;66;20040401 15:25;V;;;;;;
D;081;604804;66;20040401 15:25;V;;;;;;
D;081;604804;66;20040401 15:25;V;;;;;;
D;081;604804;66;20040401 15:25;V;;;;;;
B;081;605105;67;20040401 15:25;;;4;NOBLE WAY;ROUSE HILL;2155;275.6;M;20031224;20040227;381000;A;R;RESIDENCE;;AT;;0;AA475590;
C;081;605105;67;20040401 15:25;802//1005009;
D;081;605105;67;20040401 15:25;P;;;;;;
D;081;605105;67;20040401 15:25;V;;;;;;
B;081;605118;68;20040401 15:25;;;8;NOLLAND PL;KENTHURST;2156;2.077;H;20040114;20040310;1150000;R;R;RESIDENCE;;RD;;0;AA484396;
C;081;605118;68;20040401 15:25;3//253860;
D;081;605118;68;20040401 15:25;P;;;;;;
D;081;605118;68;20040401 15:25;P;;;;;;
D;081;605118;68;20040401 15:25;V;;;;;;
B;081;605243;69;20040401 15:25;;;43;NORTH ROCKS RD;NORTH ROCKS;2151;710.4;M;20040128;20040310;455000;A;R;RESIDENCE;;AJ;;0;AA515647;
C;081;605243;69;20040401 15:25;9//22931;
D;081;605243;69;20040401 15:25;P;;;;;;
D;081;605243;69;20040401 15:25;P;;;;;;
D;081;605243;69;20040401 15:25;V;;;;;;
D;081;605243;69;20040401 15:25;V;;;;;;
B;081;606422;70;20040401 15:25;;;61;OLD CASTLE HILL RD;CASTLE HILL;2154;626;M;20040217;20040318;507000;A;R;RESIDENCE;;AG;;0;AA513010;
C;081;606422;70;20040401 15:25;1//201840;
D;081;606422;70;20040401 15:25;P;;;;;;
D;081;606422;70;20040401 15:25;V;;;;;;
B;081;606424;71;20040401 15:25;;;57;OLD CASTLE HILL RD;CASTLE HILL;2154;619.7;M;20021015;20021118;420000;A;R;RESIDENCE;;AG;;0;9462445;
C;081;606424;71;20040401 15:25;1//161513;
D;081;606424;71;20040401 15:25;P;;;;;;
D;081;606424;71;20040401 15:25;P;;;;;;
D;081;606424;71;20040401 15:25;V;;;;;;
D;081;606424;71;20040401 15:25;V;;;;;;
B;081;606631;72;20040401 15:25;;;968;OLD NORTHERN RD;GLENORIE;2157;1.957;H;20030403;20030612;842000;R;R;RESIDENCE;;RB;;0;9816471;
C;081;606631;72;20040401 15:25;6//135766;
D;081;606631;72;20040401 15:25;P;;;;;;
D;081;606631;72;20040401 15:25;P;;;;;;
D;081;606631;72;20040401 15:25;P;;;;;;
D;081;606631;72;20040401 15:25;P;;;;;;
D;081;606631;72;20040401 15:25;V;;;;;;
