A;091;20040202 11:44;PTHIRLWELL;
B;091;898021;1;20040202 11:44;;6;1;ALEXANDER ST;COLLAROY BEACH;2097;;;20031110;20031219;275000;;3;SHOP;6;;;0;AA311003;
C;091;898021;1;20040202 11:44;6//SP 5367;
D;091;898021;1;20040202 11:44;P;;;;;;
D;091;898021;1;20040202 11:44;V;;;;;;
B;091;898950;2;20040202 11:44;;;2;ANGOPHORA CRES;FORESTVILLE;2087;632.3;M;20030409;20030618;685500;A;R;RESIDENCE;;EX;;0;AA137353;
C;091;898950;2;20040202 11:44;12/33/758421;
D;091;898950;2;20040202 11:44;P;;;;;;
D;091;898950;2;20040202 11:44;P;;;;;;
D;091;898950;2;20040202 11:44;V;;;;;;
B;091;899294;3;20040202 11:44;;;22;ARANDA DR;DAVIDSON;2085;720.8;M;20031023;20040115;760000;A;R;RESIDENCE;;EW;;0;AA356341;
C;091;899294;3;20040202 11:44;5//227863;
D;091;899294;3;20040202 11:44;P;;;;;;
D;091;899294;3;20040202 11:44;V;;;;;;
D;091;899294;3;20040202 11:44;V;;;;;;
D;091;899294;3;20040202 11:44;V;;;;;;
B;091;899928;4;20040202 11:44;;10;32;AUSTRAL AVE;NORTH MANLY;2100;;;20031101;20031212;535000;;R;RESIDENCE;10;;;0;AA303560;
C;091;899928;4;20040202 11:44;10//SP 47788;
D;091;899928;4;20040202 11:44;P;;;;;;
D;091;899928;4;20040202 11:44;P;;;;;;
D;091;899928;4;20040202 11:44;V;;;;;;
B;091;900150;5;20040202 11:44;;;20;BALLYSHANNON RD;KILLARNEY HEIGHTS;2087;720.8;M;20030822;20030822;120625;A;R;RESIDENCE;;EZ;;0;AA345676;
C;091;900150;5;20040202 11:44;21/83/758566;
D;091;900150;5;20040202 11:44;P;;;;;;
D;091;900150;5;20040202 11:44;P;;;;;;
D;091;900150;5;20040202 11:44;P;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
D;091;900150;5;20040202 11:44;V;;;;;;
B;091;900585;6;20040202 11:44;;;12;BARNES RD;FRENCHS FOREST;2086;587.9;M;20030919;20031121;890000;A;R;RESIDENCE;;EY;;0;AA342088;
C;091;900585;6;20040202 11:44;13//842523;
D;091;900585;6;20040202 11:44;P;;;;;;
D;091;900585;6;20040202 11:44;P;;;;;;
D;091;900585;6;20040202 11:44;V;;;;;;
B;091;901131;7;20040202 11:44;;;70;BENNETT ST;CURL CURL;2096;;;20030926;20031027;800000;A;R;RESIDENCE;;EQ;;0;AA141153;
C;091;901131;7;20040202 11:44;1//180378;
D;091;901131;7;20040202 11:44;P;;;;;;
D;091;901131;7;20040202 11:44;P;;;;;;
D;091;901131;7;20040202 11:44;V;;;;;;
D;091;901131;7;20040202 11:44;V;;;;;;
D;091;901131;7;20040202 11:44;V;;;;;;
B;091;901596;8;20040202 11:44;;;11;BLACKBUTTS RD;FRENCHS FOREST;2086;765.1;M;20031203;20040108;775000;A;R;RESIDENCE;;EW;;0;AA348393;
C;091;901596;8;20040202 11:44;10//558219;
D;091;901596;8;20040202 11:44;P;;;;;;
D;091;901596;8;20040202 11:44;P;;;;;;
D;091;901596;8;20040202 11:44;V;;;;;;
D;091;901596;8;20040202 11:44;V;;;;;;
B;091;901722;9;20040202 11:44;;;17;BLACKWOOD RD;NORTH CURL CURL;2099;413.7;M;20031208;20040120;1050000;A;R;RESIDENCE;;FH;;0;AA348979;
C;091;901722;9;20040202 11:44;32/2/5748;
D;091;901722;9;20040202 11:44;P;;;;;;
