A;034;20040202 11:41;PTHIRLWELL;
B;034;440520;1;20040202 11:41;;;14;BRANSBY ST;BREDBO;2626;4046;M;20030916;20031223;295000;Z;R;RESIDENCE;;VB;;0;AA340549;
C;034;440520;1;20040202 11:41;8, 9/14/758158;
D;034;440520;1;20040202 11:41;P;;;;;;
D;034;440520;1;20040202 11:41;P;;;;;;
D;034;440520;1;20040202 11:41;V;;;;;;
D;034;440520;1;20040202 11:41;V;;;;;;
B;034;440648;2;20040202 11:41;;;5477;SHANNONS FLAT RD;MURRUMBUCCA;2630;17.08;H;20031218;20040106;53000;R;V;VACANT LAND;;RA;;0;AA325994;
C;034;440648;2;20040202 11:41;2//244633;
D;034;440648;2;20040202 11:41;P;;;;;;
D;034;440648;2;20040202 11:41;P;;;;;;
D;034;440648;2;20040202 11:41;V;;;;;;
B;034;440782;3;20040202 11:41;;;217;ROTHLYN RD;CHAKOLA;2630;119;H;20031103;20031215;150000;R;V;VACANT LAND;;RB;;0;AA291383;
C;034;440782;3;20040202 11:41;18, 19, 20, 64, 90//750531 . Enclosure Permit 083336;
D;034;440782;3;20040202 11:41;P;;;;;;
D;034;440782;3;20040202 11:41;V;;;;;;
D;034;440782;3;20040202 11:41;V;;;;;;
B;034;441698;4;20040202 11:41;;;14;BOYD ST;NIMMITABEL;2631;1017;M;20031107;20031205;10000;Z;V;VACANT LAND;;VL;;0;AA337772;
C;034;441698;4;20040202 11:41;14/35/758776;
D;034;441698;4;20040202 11:41;P;;;;;;
D;034;441698;4;20040202 11:41;P;;;;;;
D;034;441698;4;20040202 11:41;V;;;;;;
D;034;441698;4;20040202 11:41;V;;;;;;
B;034;441705;5;20040202 11:41;;;11;BOYD ST;NIMMITABEL;2631;1012;M;20031203;20040112;44000;Z;R;RESIDENCE;;VL;;0;AA338889;
C;034;441705;5;20040202 11:41;11//551670;
D;034;441705;5;20040202 11:41;P;;;;;;
D;034;441705;5;20040202 11:41;V;;;;;;
B;034;441739;6;20040202 11:41;;;;ELECTRA ST;NIMMITABEL;2631;2023;M;20031129;20031219;8250;Z;V;VACANT LAND;;VL;;0;AA318326;
C;034;441739;6;20040202 11:41;1/44/758776;
D;034;441739;6;20040202 11:41;P;;;;;;
D;034;441739;6;20040202 11:41;P;;;;;;
D;034;441739;6;20040202 11:41;V;;;;;;
B;034;441940;7;20040202 11:41;;;;VILLAGE NUMERALLA;NUMERALLA;2630;6069;M;20030512;20030926;140000;Z;R;RESIDENCE;;VN;;0;AA338854;
C;034;441940;7;20040202 11:41;7, 8, 9/9/758797;
D;034;441940;7;20040202 11:41;P;;;;;;
D;034;441940;7;20040202 11:41;P;;;;;;
D;034;441940;7;20040202 11:41;V;;;;;;
B;034;442071;8;20040202 11:41;;;1750;BREDBO-JERANGLE RD;JERANGLE;2630;236.8;H;20031121;20031222;225000;R;R;RESIDENCE;;RG;;0;AA318613;
C;034;442071;8;20040202 11:41;97//750558 Enclosure Permit 23981;
D;034;442071;8;20040202 11:41;P;;;;;;
D;034;442071;8;20040202 11:41;P;;;;;;
D;034;442071;8;20040202 11:41;V;;;;;;
D;034;442071;8;20040202 11:41;V;;;;;;
B;034;442197;9;20040202 11:41;;;155;WARRENS CORNER RD;NUMERALLA;2630;10.61;H;20031114;20031128;100000;R;R;RESIDENCE;;RM;;0;AA345641;
C;034;442197;9;20040202 11:41;2//830840;
D;034;442197;9;20040202 11:41;P;;;;;;
D;034;442197;9;20040202 11:41;P;;;;;;
D;034;442197;9;20040202 11:41;V;;;;;;
B;034;442303;10;20040202 11:41;;;762;KYBEYAN RD;NIMMITABEL;2631;60.71;H;20031217;20031222;43000;R;V;VACANT LAND;;RL;;0;AA328280;
C;034;442303;10;20040202 11:41;64//750566;
D;034;442303;10;20040202 11:41;P;;;;;;
D;034;442303;10;20040202 11:41;P;;;;;;
D;034;442303;10;20040202 11:41;V;;;;;;
B;034;442649;11;20040202 11:41;;;50;BARON ST;COOMA;2630;512.2;M;20031126;20040109;248000;A;R;RESIDENCE;;AD;;0;AA335080;
C;034;442649;11;20040202 11:41;1//398393;
D;034;442649;11;20040202 11:41;P;;;;;;
D;034;442649;11;20040202 11:41;V;;;;;;
D;034;442649;11;20040202 11:41;V;;;;;;
B;034;442720;12;20040202 11:41;;;41;BAROONA AVE;COOMA;2630;741.4;M;20031029;20031208;145000;A;R;RESIDENCE;;AA;;0;AA311790;
C;034;442720;12;20040202 11:41;4//260978;
D;034;442720;12;20040202 11:41;P;;;;;;
D;034;442720;12;20040202 11:41;V;;;;;;
B;034;442800;13;20040202 11:41;;;9;BENT ST;COOMA;2630;2226;M;20031124;20040109;256000;A;R;RESIDENCE;;AG;;0;AA336272;
C;034;442800;13;20040202 11:41;7/13/758280;
D;034;442800;13;20040202 11:41;P;;;;;;
D;034;442800;13;20040202 11:41;V;;;;;;
D;034;442800;13;20040202 11:41;V;;;;;;
B;034;443021;14;20040202 11:41;;;63;BOMBALA ST;COOMA;2630;796.8;M;20021211;20030131;120000;A;R;RESIDENCE;;AG;;0;AA22833;
C;034;443021;14;20040202 11:41;7//32699;
D;034;443021;14;20040202 11:41;P;;;;;;
D;034;443021;14;20040202 11:41;V;;;;;;
B;034;443101;15;20040202 11:41;;;20;BUCHAN PDE;COOMA;2630;866.3;M;20031114;20031215;255000;A;R;RESIDENCE;;AG;;0;AA328110;
C;034;443101;15;20040202 11:41;12//25320;
D;034;443101;15;20040202 11:41;P;;;;;;
D;034;443101;15;20040202 11:41;V;;;;;;
B;034;443432;16;20040202 11:41;;;13;CROMWELL ST;COOMA;2630;404.7;M;20031016;20040113;100000;A;R;RESIDENCE;;AG;;0;AA319762;
C;034;443432;16;20040202 11:41;1//911514;
D;034;443432;16;20040202 11:41;P;;;;;;
D;034;443432;16;20040202 11:41;P;;;;;;
D;034;443432;16;20040202 11:41;V;;;;;;
B;034;443712;17;20040202 11:41;;;1;GERINGA AVE;COOMA;2630;841.3;M;20030915;20031028;105000;A;R;RESIDENCE;;AA;;0;AA359598;
C;034;443712;17;20040202 11:41;141//259163;
D;034;443712;17;20040202 11:41;P;;;;;;
D;034;443712;17;20040202 11:41;V;;;;;;
B;034;443839;18;20040202 11:41;;;49;HAWKINS ST;COOMA;2630;2163;M;20031103;20031119;135000;A;R;RESIDENCE;;AS;;0;AA243161;
C;034;443839;18;20040202 11:41;1//224207;
D;034;443839;18;20040202 11:41;P;;;;;;
D;034;443839;18;20040202 11:41;P;;;;;;
D;034;443839;18;20040202 11:41;V;;;;;;
B;034;443904;19;20040202 11:41;;;31;HOLLAND RD;COOMA;2630;1852;M;20030922;20031119;193000;I;3;WORKSHOPS;;CA;;0;AA269014;
C;034;443904;19;20040202 11:41;13//259500;
D;034;443904;19;20040202 11:41;P;;;;;;
D;034;443904;19;20040202 11:41;P;;;;;;
D;034;443904;19;20040202 11:41;V;;;;;;
B;034;443921;20;20040202 11:41;;;20;JERRANG AVE;COOMA;2630;600.7;M;20030915;20031027;99000;A;R;RESIDENCE;;AA;;0;AA359599;
