A;011;20040202 11:39;PTHIRLWELL;
B;011;292363;1;20040202 11:39;;;119;MAREEBA RD;SCONE;2337;2.023;H;20031128;20031224;261000;R;R;RESIDENCE;;HS;;0;AA325670;
C;011;292363;1;20040202 11:39;123//750949;
D;011;292363;1;20040202 11:39;P;;;;;;
D;011;292363;1;20040202 11:39;P;;;;;;
D;011;292363;1;20040202 11:39;V;;;;;;
D;011;292363;1;20040202 11:39;V;;;;;;
B;011;292746;2;20040202 11:39;;;41;GRAEME ST;ABERDEEN;2336;1375;M;20031206;20040116;205000;S;R;RESIDENCE;;SU;;0;AA348937;
C;011;292746;2;20040202 11:39;1//808845;
D;011;292746;2;20040202 11:39;P;;;;;;
D;011;292746;2;20040202 11:39;P;;;;;;
D;011;292746;2;20040202 11:39;V;;;;;;
B;011;292781;3;20040202 11:39;;;12;KYUGA ST;ABERDEEN;2336;;;20031117;20031222;150000;A;R;RESIDENCE;;AA;;0;AA338967;
C;011;292781;3;20040202 11:39;4/25/758003;
D;011;292781;3;20040202 11:39;P;;;;;;
D;011;292781;3;20040202 11:39;P;;;;;;
D;011;292781;3;20040202 11:39;V;;;;;;
B;011;292811;4;20040202 11:39;;;45;MCADAM ST;ABERDEEN;2336;2.949;H;20040113;20040113;200000;A;R;RESIDENCE;;AA;;0;AA359706;
C;011;292811;4;20040202 11:39;45//771145;
D;011;292811;4;20040202 11:39;P;;;;;;
D;011;292811;4;20040202 11:39;P;;;;;;
D;011;292811;4;20040202 11:39;V;;;;;;
D;011;292811;4;20040202 11:39;V;;;;;;
B;011;293055;5;20040202 11:39;;;32;PERTH ST;ABERDEEN;2336;709.6;M;20031127;20031222;180000;A;R;RESIDENCE;;AA;;0;AA325376;
C;011;293055;5;20040202 11:39;24//606900;
D;011;293055;5;20040202 11:39;P;;;;;;
D;011;293055;5;20040202 11:39;P;;;;;;
D;011;293055;5;20040202 11:39;V;;;;;;
B;011;293267;6;20040202 11:39;;;2;WATTLE ST;ABERDEEN;2336;676;M;20031022;20031222;45000;A;V;VACANT LAND;;AA;;0;AA336354;
C;011;293267;6;20040202 11:39;13//834395;
D;011;293267;6;20040202 11:39;P;;;;;;
D;011;293267;6;20040202 11:39;V;;;;;;
B;011;293454;7;20040202 11:39;;;114;BARTON ST;SCONE;2337;1050;M;20031110;20031218;348500;A;R;RESIDENCE;;AE;;0;AA331137;
C;011;293454;7;20040202 11:39;5//854279;
D;011;293454;7;20040202 11:39;P;;;;;;
D;011;293454;7;20040202 11:39;P;;;;;;
D;011;293454;7;20040202 11:39;V;;;;;;
B;011;293709;8;20040202 11:39;;;39;EVELEIGH CT;SCONE;2337;874;M;20031113;20031216;185000;A;R;RESIDENCE;;AW;;0;AA333370;
C;011;293709;8;20040202 11:39;39//701858;
D;011;293709;8;20040202 11:39;P;;;;;;
D;011;293709;8;20040202 11:39;V;;;;;;
D;011;293709;8;20040202 11:39;V;;;;;;
B;011;293875;9;20040202 11:39;;1;55;GUNDY RD;SCONE;2337;900;M;20031208;20031223;255000;A;3;FLATS;;AE;;0;AA332632;
C;011;293875;9;20040202 11:39;9//813932;
D;011;293875;9;20040202 11:39;P;;;;;;
D;011;293875;9;20040202 11:39;V;;;;;;
B;011;294383;10;20040202 11:39;;;24;MOUNT ST;SCONE;2337;1012;M;20031204;20031219;135000;A;R;RESIDENCE;;AW;;0;AA335131;
C;011;294383;10;20040202 11:39;84//5417;
D;011;294383;10;20040202 11:39;P;;;;;;
D;011;294383;10;20040202 11:39;P;;;;;;
D;011;294383;10;20040202 11:39;V;;;;;;
B;011;294544;11;20040202 11:39;;;8;NYARRA ST;SCONE;2337;890.5;M;20031208;20040109;200000;A;R;RESIDENCE;;AS;;0;AA342700;
C;011;294544;11;20040202 11:39;38//262896;
D;011;294544;11;20040202 11:39;P;;;;;;
D;011;294544;11;20040202 11:39;P;;;;;;
D;011;294544;11;20040202 11:39;V;;;;;;
B;011;294568;12;20040202 11:39;;;42;OXFORD RD;SCONE;2337;1012;M;20030715;20030822;60000;A;R;RESIDENCE;;AE;;0;AA333999;
C;011;294568;12;20040202 11:39;8/10/6287;
D;011;294568;12;20040202 11:39;P;;;;;;
D;011;294568;12;20040202 11:39;V;;;;;;
D;011;294568;12;20040202 11:39;V;;;;;;
B;011;295009;13;20040202 11:39;;;26;SEAWARD AVE;SCONE;2337;919;M;20031002;20031112;155000;A;R;RESIDENCE;;AS;;0;AA304449;
C;011;295009;13;20040202 11:39;56//245072;
D;011;295009;13;20040202 11:39;P;;;;;;
D;011;295009;13;20040202 11:39;V;;;;;;
D;011;295009;13;20040202 11:39;V;;;;;;
B;011;295469;14;20040202 11:39;;;3133;NEW ENGLAND HWY;SCONE;2337;21.94;H;20030820;20031223;605000;R;R;RESIDENCE;;RW;;0;AA354902;
C;011;295469;14;20040202 11:39;16//5949;
D;011;295469;14;20040202 11:39;P;;;;;;
D;011;295469;14;20040202 11:39;P;;;;;;
D;011;295469;14;20040202 11:39;V;;;;;;
B;011;295922;15;20040202 11:39;;;3;VERNON ST;WINGEN;2337;2023;M;20031121;20031219;25000;A;R;RESIDENCE;;VW;;0;AA328882;
C;011;295922;15;20040202 11:39;9/15/759098;
D;011;295922;15;20040202 11:39;P;;;;;;
D;011;295922;15;20040202 11:39;V;;;;;;
