A;253;20040202 12:00;PTHIRLWELL;
B;253;2678353;1;20040202 12:00;;;49;MONTKEILA ST;WALGETT;2832;1012;M;20031016;20040114;7000;Z;R;RESIDENCE;;AC;;0;AA355739;
C;253;2678353;1;20040202 12:00;27//230851;
D;253;2678353;1;20040202 12:00;P;;;;;;
D;253;2678353;1;20040202 12:00;V;;;;;;
B;253;2678762;2;20040202 12:00;;;31;HASTINGS ST;BURREN JUNCTION;2386;948.4;M;20031105;20031210;15000;Z;R;RESIDENCE;;ZB;;0;AA309236;
C;253;2678762;2;20040202 12:00;A//386664;
D;253;2678762;2;20040202 12:00;P;;;;;;
D;253;2678762;2;20040202 12:00;V;;;;;;
B;253;2678828;3;20040202 12:00;;;;WATERLOO ST;BURREN JUNCTION;2386;5561;M;20031209;20031210;55000;Z;R;RESIDENCE;;ZB;;0;AA309364;
C;253;2678828;3;20040202 12:00;8, 9, 10//16819 8, 9//502293 10//504469;
D;253;2678828;3;20040202 12:00;P;;;;;;
D;253;2678828;3;20040202 12:00;V;;;;;;
B;253;2679259;4;20040202 12:00;;;;AERODROME;LIGHTNING RIDGE;2834;364;M;20031125;20031223;26000;R;3;AIR HANGER;;SP;;0;AA345920;
C;253;2679259;4;20040202 12:00;3//833122;
D;253;2679259;4;20040202 12:00;P;;;;;;
D;253;2679259;4;20040202 12:00;V;;;;;;
B;253;2679569;5;20040202 12:00;;;13;HARLEQUIN ST;LIGHTNING RIDGE;2834;1011;M;20030824;20031128;30000;Z;R;RESIDENCE;;BF;;75;AA304314;
C;253;2679569;5;20040202 12:00;13/14/758612 Western Land Lease 10228;
D;253;2679569;5;20040202 12:00;P;;;;;;
D;253;2679569;5;20040202 12:00;V;;;;;;
D;253;2679569;5;20040202 12:00;V;;;;;;
D;253;2679569;5;20040202 12:00;V;;;;;;
D;253;2679569;5;20040202 12:00;V;;;;;;
D;253;2679569;5;20040202 12:00;V;;;;;;
B;253;2679696;6;20040202 12:00;;;;MORILLA ST;LIGHTNING RIDGE;2834;3.3;H;20030919;20031121;140000;Z;R;RESIDENCE;;BD;;0;AA333372;
C;253;2679696;6;20040202 12:00;56//45038 Western Land Lease 13848;
D;253;2679696;6;20040202 12:00;P;;;;;;
D;253;2679696;6;20040202 12:00;V;;;;;;
D;253;2679696;6;20040202 12:00;V;;;;;;
B;253;2679798;7;20040202 12:00;;;1;ONYX ST;LIGHTNING RIDGE;2834;682.9;M;20031125;20031224;50000;Z;R;RESIDENCE;;AG;;0;AA334828;
C;253;2679798;7;20040202 12:00;21/16/758612 Western Land Lease 12342;
D;253;2679798;7;20040202 12:00;P;;;;;;
D;253;2679798;7;20040202 12:00;P;;;;;;
D;253;2679798;7;20040202 12:00;V;;;;;;
B;253;2679855;8;20040202 12:00;;;57;OPAL ST;LIGHTNING RIDGE;2834;887.5;M;20031021;20031211;130000;Z;R;RESIDENCE;;AG;;0;AA359558;
C;253;2679855;8;20040202 12:00;8/27/758612 Western Land Lease 13948;
D;253;2679855;8;20040202 12:00;P;;;;;;
D;253;2679855;8;20040202 12:00;P;;;;;;
D;253;2679855;8;20040202 12:00;V;;;;;;
D;253;2679855;8;20040202 12:00;V;;;;;;
B;253;2681101;9;20040202 12:00;;;;PH WALLANGULLA;WALGETT;2832;9145;M;20030920;20031212;146000;Z;R;RESIDENCE;;AQ;;0;AA325139;
C;253;2681101;9;20040202 12:00;96//47951;
D;253;2681101;9;20040202 12:00;P;;;;;;
D;253;2681101;9;20040202 12:00;V;;;;;;
B;253;2997810;10;20040202 12:00;;;;PART "FAIRVIEW";BURREN JUNCTION;2386;490.7;H;20031124;20031219;800000;R;3;FARMLAND;;PW;;0;AA284068;
C;253;2997810;10;20040202 12:00;1//1050192 . . . . WB 135867 WB 135868 WB 247427 WB 247428;
D;253;2997810;10;20040202 12:00;P;;;;;;
D;253;2997810;10;20040202 12:00;P;;;;;;
D;253;2997810;10;20040202 12:00;V;;;;;;
D;253;2997810;10;20040202 12:00;V;;;;;;
B;253;3057220;11;20040202 12:00;;;;WEETALIBAH LANE;LIGHTNING RIDGE;2834;1233;H;20021125;20040109;90000;;3;RURAL LAND;;;;0;AA336417;
C;253;3057220;11;20040202 12:00;2//1062072 Western Land Lease 6739;
D;253;3057220;11;20040202 12:00;P;;;;;;
D;253;3057220;11;20040202 12:00;P;;;;;;
D;253;3057220;11;20040202 12:00;V;;;;;;
D;253;3057220;11;20040202 12:00;V;;;;;;
Z;58;11;11;34;
