A;220;20040202 11:58;PTHIRLWELL;
B;220;2372938;1;20040202 11:58;;;101;ANDERSON AVE;MOUNT PRITCHARD;2170;569.1;M;20031112;20031210;538000;A;R;RESIDENCE;;GD;;0;AA311799;
C;220;2372938;1;20040202 11:58;168B//417693;
D;220;2372938;1;20040202 11:58;P;;;;;;
D;220;2372938;1;20040202 11:58;P;;;;;;
D;220;2372938;1;20040202 11:58;V;;;;;;
B;220;2372943;2;20040202 11:58;;;91;ANDERSON AVE;MOUNT PRITCHARD;2170;581.7;M;20031018;20031203;350000;A;R;RESIDENCE;;GD;;0;AA292627;
C;220;2372943;2;20040202 11:58;13//28261;
D;220;2372943;2;20040202 11:58;P;;;;;;
D;220;2372943;2;20040202 11:58;P;;;;;;
D;220;2372943;2;20040202 11:58;V;;;;;;
D;220;2372943;2;20040202 11:58;V;;;;;;
B;220;2372969;3;20040202 11:58;;;59;ANDERSON AVE;MOUNT PRITCHARD;2170;556.4;M;20031023;20031210;310000;A;R;RESIDENCE;;GD;;0;AA315460;
C;220;2372969;3;20040202 11:58;1//213142;
D;220;2372969;3;20040202 11:58;P;;;;;;
D;220;2372969;3;20040202 11:58;P;;;;;;
D;220;2372969;3;20040202 11:58;V;;;;;;
B;220;2373675;4;20040202 11:58;;;60;ARBUTUS ST;CANLEY HEIGHTS;2166;;;20031013;20031023;200000;A;R;RESIDENCE;;HP;;0;AA342102;
C;220;2373675;4;20040202 11:58;11, 12, 13/26/728;
D;220;2373675;4;20040202 11:58;P;;;;;;
D;220;2373675;4;20040202 11:58;P;;;;;;
D;220;2373675;4;20040202 11:58;V;;;;;;
D;220;2373675;4;20040202 11:58;V;;;;;;
D;220;2373675;4;20040202 11:58;V;;;;;;
D;220;2373675;4;20040202 11:58;V;;;;;;
D;220;2373675;4;20040202 11:58;V;;;;;;
B;220;2374542;5;20040202 11:58;;;9;BAINTON RD;MOUNT PRITCHARD;2170;588.1;M;20031122;20031219;330000;A;R;RESIDENCE;;GD;;0;AA350456;
C;220;2374542;5;20040202 11:58;696//31309;
D;220;2374542;5;20040202 11:58;P;;;;;;
D;220;2374542;5;20040202 11:58;P;;;;;;
D;220;2374542;5;20040202 11:58;V;;;;;;
B;220;2375137;6;20040202 11:58;;80;55;BARTLEY ST;CANLEY VALE;2166;;;20031020;20031218;210000;;R;RESIDENCE;10;;;0;AA334205;
C;220;2375137;6;20040202 11:58;10//SP 11965;
D;220;2375137;6;20040202 11:58;P;;;;;;
D;220;2375137;6;20040202 11:58;V;;;;;;
B;220;2376774;7;20040202 11:58;;;30;BLAND ST;FAIRFIELD;2165;607;M;20031021;20031210;225000;A;R;RESIDENCE;;AF;;0;AA341787;
C;220;2376774;7;20040202 11:58;42//12955;
D;220;2376774;7;20040202 11:58;P;;;;;;
D;220;2376774;7;20040202 11:58;P;;;;;;
D;220;2376774;7;20040202 11:58;V;;;;;;
B;220;2378371;8;20040202 11:58;;;309;BRENAN ST;SMITHFIELD;2164;613.4;M;20031101;20040109;310000;A;R;RESIDENCE;;GT;;0;AA337618;
C;220;2378371;8;20040202 11:58;2//222584;
D;220;2378371;8;20040202 11:58;P;;;;;;
D;220;2378371;8;20040202 11:58;V;;;;;;
D;220;2378371;8;20040202 11:58;V;;;;;;
B;220;2378712;9;20040202 11:58;;;9;BROCKMAN ST;ST JOHNS PARK;2176;558;M;20031008;20031126;420000;A;R;RESIDENCE;;GL;;0;AA308777;
C;220;2378712;9;20040202 11:58;241//253984;
D;220;2378712;9;20040202 11:58;P;;;;;;
D;220;2378712;9;20040202 11:58;V;;;;;;
B;220;2379101;10;20040202 11:58;;2;57;GEMALLA ST;BONNYRIGG;2177;;;20030711;20030916;800000;;3;;2;;;0;AA347980;
C;220;2379101;10;20040202 11:58;2//SP 20936;
D;220;2379101;10;20040202 11:58;P;;;;;;
D;220;2379101;10;20040202 11:58;V;;;;;;
D;220;2379101;10;20040202 11:58;V;;;;;;
B;220;2379721;11;20040202 11:58;;;63;BURNS RD;WAKELEY;2176;624;M;20031126;20031222;517000;A;R;RESIDENCE;;GL;;0;AA312635;
C;220;2379721;11;20040202 11:58;26//732637;
D;220;2379721;11;20040202 11:58;P;;;;;;
D;220;2379721;11;20040202 11:58;P;;;;;;
D;220;2379721;11;20040202 11:58;V;;;;;;
B;220;2380042;12;20040202 11:58;;46;120;CABRAMATTA RD E;CABRAMATTA;2166;;;20031114;20031222;192000;;R;RESIDENCE;46;;;0;AA315517;
C;220;2380042;12;20040202 11:58;46//SP 8909;
D;220;2380042;12;20040202 11:58;P;;;;;;
D;220;2380042;12;20040202 11:58;V;;;;;;
D;220;2380042;12;20040202 11:58;V;;;;;;
B;220;2380349;13;20040202 11:58;;;382;CABRAMATTA RD W;CABRAMATTA;2166;550.1;M;20031104;20031218;340000;A;R;RESIDENCE;;GW;;0;AA316817;
C;220;2380349;13;20040202 11:58;4//26313;
D;220;2380349;13;20040202 11:58;P;;;;;;
D;220;2380349;13;20040202 11:58;V;;;;;;
B;220;2380442;14;20040202 11:58;;1;628;CABRAMATTA RD W;MOUNT PRITCHARD;2170;;;20031101;20031215;279770;;R;RESIDENCE;1;;;0;AA346585;
C;220;2380442;14;20040202 11:58;1//SP 60363;
D;220;2380442;14;20040202 11:58;P;;;;;;
D;220;2380442;14;20040202 11:58;V;;;;;;
D;220;2380442;14;20040202 11:58;V;;;;;;
D;220;2380442;14;20040202 11:58;V;;;;;;
D;220;2380442;14;20040202 11:58;V;;;;;;
