A;144;20040316 13:25;PDANN;
B;144;1560377;1;20040316 13:25;;10;22;ALLISON RD;CRONULLA;2230;;;20030829;20030926;570000;;R;RESIDENCE;10;;;0;AA468125;
C;144;1560377;1;20040316 13:25;10//SP 31183;
D;144;1560377;1;20040316 13:25;P;;;;;;
D;144;1560377;1;20040316 13:25;P;;;;;;
D;144;1560377;1;20040316 13:25;V;;;;;;
B;144;1561168;2;20040316 13:25;;;26;ARDROSSAN RD;ENGADINE;2233;645;M;20031216;20040203;515000;A;R;RESIDENCE;;EL;;0;AA440239;
C;144;1561168;2;20040316 13:25;10//220988;
D;144;1561168;2;20040316 13:25;P;;;;;;
D;144;1561168;2;20040316 13:25;V;;;;;;
D;144;1561168;2;20040316 13:25;V;;;;;;
B;144;1561248;3;20040316 13:25;;;21;ARKANA PL;ENGADINE;2233;569.1;M;20031220;20040223;485000;A;R;RESIDENCE;;EL;;0;AA451542;
C;144;1561248;3;20040316 13:25;18//223101;
D;144;1561248;3;20040316 13:25;P;;;;;;
D;144;1561248;3;20040316 13:25;P;;;;;;
D;144;1561248;3;20040316 13:25;V;;;;;;
D;144;1561248;3;20040316 13:25;V;;;;;;
B;144;1561458;4;20040316 13:25;;;2;ASH AVE;CARINGBAH;2229;942.2;M;20040127;20040224;860000;A;R;RESIDENCE;;AC;;0;AA450717;
C;144;1561458;4;20040316 13:25;16//26025;
D;144;1561458;4;20040316 13:25;P;;;;;;
D;144;1561458;4;20040316 13:25;P;;;;;;
D;144;1561458;4;20040316 13:25;V;;;;;;
B;144;1561678;5;20040316 13:25;;;224;ATTUNGA RD;YOWIE BAY;2228;708.2;M;20031115;20040227;975000;A;R;RESIDENCE;;YB;;0;AA461924;
C;144;1561678;5;20040316 13:25;1//204470;
D;144;1561678;5;20040316 13:25;P;;;;;;
D;144;1561678;5;20040316 13:25;P;;;;;;
D;144;1561678;5;20040316 13:25;V;;;;;;
D;144;1561678;5;20040316 13:25;V;;;;;;
B;144;1563362;6;20040316 13:25;;;115;BANKSIA AVE;ENGADINE;2233;815.7;M;20031101;20040127;513000;A;R;RESIDENCE;;AV;;0;AA449887;
C;144;1563362;6;20040316 13:25;2//24745;
D;144;1563362;6;20040316 13:25;P;;;;;;
D;144;1563362;6;20040316 13:25;P;;;;;;
D;144;1563362;6;20040316 13:25;V;;;;;;
D;144;1563362;6;20040316 13:25;V;;;;;;
B;144;1564140;7;20040316 13:25;;13;81;BATH RD N;KAREELA;2232;;;20031019;20031201;415000;;R;RESIDENCE;13;;;0;AA456237;
