A;150;20040217 11:43;PDANN;
B;150;1665219;1;20040217 11:43;;;22;AZALEA AVE;MULLUMBIMBY;2482;4047;M;20031222;20040123;595000;A;R;RESIDENCE;;HE;;0;AA376780;
C;150;1665219;1;20040217 11:43;4//249892;
D;150;1665219;1;20040217 11:43;P;;;;;;
D;150;1665219;1;20040217 11:43;V;;;;;;
B;150;1665346;2;20040217 11:43;;;142;BALEMO DR;OCEAN SHORES;2483;954.8;M;20031126;20040130;490000;A;R;RESIDENCE;;HR;;0;AA394413;
C;150;1665346;2;20040217 11:43;855//240400;
D;150;1665346;2;20040217 11:43;P;;;;;;
D;150;1665346;2;20040217 11:43;V;;;;;;
B;150;1665450;3;20040217 11:43;;;112;BANGALOW RD;BYRON BAY;2481;3838;M;20030925;20040109;595000;A;R;RESIDENCE;;KL;;0;AA385966;
C;150;1665450;3;20040217 11:43;1//505064;
D;150;1665450;3;20040217 11:43;P;;;;;;
D;150;1665450;3;20040217 11:43;P;;;;;;
D;150;1665450;3;20040217 11:43;V;;;;;;
B;150;1665496;4;20040217 11:43;;;2;BANGALOW RD;BYRON BAY;2481;1347;M;20030901;20031028;475000;A;R;RESIDENCE;;KT;;0;AA374275;
C;150;1665496;4;20040217 11:43;5, 6, 7//4544;
D;150;1665496;4;20040217 11:43;P;;;;;;
D;150;1665496;4;20040217 11:43;V;;;;;;
D;150;1665496;4;20040217 11:43;V;;;;;;
B;150;1665809;5;20040217 11:43;"BAY ROYALE";16;24;BAY ST;BYRON BAY;2481;;;20031114;20031223;1485000;;3;UNIT;16;;;0;AA350461;
C;150;1665809;5;20040217 11:43;16//SP 58691;
D;150;1665809;5;20040217 11:43;P;;;;;;
D;150;1665809;5;20040217 11:43;V;;;;;;
B;150;1666405;6;20040217 11:43;;;146;BINNA BURRA RD;BINNA BURRA;2479;2;H;20031124;20040112;502000;R;R;RESIDENCE;;RL;;0;AA363943;
C;150;1666405;6;20040217 11:43;8//255525;
D;150;1666405;6;20040217 11:43;P;;;;;;
D;150;1666405;6;20040217 11:43;P;;;;;;
D;150;1666405;6;20040217 11:43;V;;;;;;
B;150;1667057;7;20040217 11:43;;;500;BROKEN HEAD RD;BROKEN HEAD;2481;8000;M;20030910;20031103;498000;R;R;RESIDENCE;;RA;;0;AA364719;
C;150;1667057;7;20040217 11:43;3//635176;
D;150;1667057;7;20040217 11:43;P;;;;;;
D;150;1667057;7;20040217 11:43;V;;;;;;
B;150;1667208;8;20040217 11:43;;;8;BRUNSWICK ST;NEW BRIGHTON;2483;672.8;M;20031114;20040125;325000;P;R;RESIDENCE;;XQ;;0;AA367250;
C;150;1667208;8;20040217 11:43;4/6/7648;
D;150;1667208;8;20040217 11:43;P;;;;;;
D;150;1667208;8;20040217 11:43;V;;;;;;
B;150;1667638;9;20040217 11:43;;2;8;BYRON ST;BYRON BAY;2481;;;20031219;20040120;458000;;R;RESIDENCE;26;;;0;AA351478;
C;150;1667638;9;20040217 11:43;26//SP 60862;
D;150;1667638;9;20040217 11:43;P;;;;;;
D;150;1667638;9;20040217 11:43;V;;;;;;
D;150;1667638;9;20040217 11:43;V;;;;;;
B;150;1667811;10;20040217 11:43;;5;3;CAPE CT;BYRON BAY;2481;;;20031209;20031222;325000;;R;RESIDENCE;5;;;0;AA376998;
