A;069;20040217 11:34;PDANN;
B;069;547180;1;20040217 11:34;;;9;URI ST;DARLINGTON POINT;2706;834.7;M;20031222;20040119;42500;Z;R;RESIDENCE;;VP;;0;AA363260;
C;069;547180;1;20040217 11:34;2//513790;
D;069;547180;1;20040217 11:34;P;;;;;;
D;069;547180;1;20040217 11:34;V;;;;;;
D;069;547180;1;20040217 11:34;V;;;;;;
D;069;547180;1;20040217 11:34;V;;;;;;
B;069;547291;2;20040217 11:34;;;49;BENCUBBIN AVE;COLEAMBALLY;2707;4484;M;19961211;20040203;2800;Z;V;VACANT LAND;;CA;;0;AA401403;
C;069;547291;2;20040217 11:34;397//702843;
D;069;547291;2;20040217 11:34;P;;;;;;
D;069;547291;2;20040217 11:34;V;;;;;;
B;069;548385;3;20040217 11:34;;;;W C I C FARMS;COLEAMBALLY;2707;222.9;H;20031209;20031219;600000;R;3;FARM;;RC;;0;AA380289;
C;069;548385;3;20040217 11:34;68//750872 CIA Farm Number 82;
D;069;548385;3;20040217 11:34;P;;;;;;
D;069;548385;3;20040217 11:34;P;;;;;;
D;069;548385;3;20040217 11:34;V;;;;;;
D;069;548385;3;20040217 11:34;V;;;;;;
Z;18;3;3;10;
