A;678;20050107 11:42;MASMITH;
B;678;1843955;1;20050107 11:42;;;565;LONG SWAMP RD;DANGARSLEIGH;2350;10.12;H;20041126;20041210;325000;R;3;FARM;;EX;;0;AB172109;
C;678;1843955;1;20050107 11:42;1/571777;
D;678;1843955;1;20050107 11:42;P;;;;;;
D;678;1843955;1;20050107 11:42;V;;;;;;
D;678;1843955;1;20050107 11:42;V;;;;;;
D;678;1843955;1;20050107 11:42;V;;;;;;
B;678;1845223;2;20050107 11:42;;;34;BRERETON ST;HILLGROVE;2350;797;M;20020625;20041216;35000;Z;R;RESIDENCE;;VH;;0;AB167941;
C;678;1845223;2;20050107 11:42;11/21/758519;
D;678;1845223;2;20050107 11:42;P;;;;;;
D;678;1845223;2;20050107 11:42;V;;;;;;
D;678;1845223;2;20050107 11:42;V;;;;;;
B;678;2747039;3;20050107 11:42;;;97;ARUNDEL DR;ARMIDALE;2350;3580;M;20041016;20041206;336000;P;R;RESIDENCE;;PE;;0;AB170490;
C;678;2747039;3;20050107 11:42;1/815223;
D;678;2747039;3;20050107 11:42;P;;;;;;
D;678;2747039;3;20050107 11:42;P;;;;;;
D;678;2747039;3;20050107 11:42;V;;;;;;
B;678;2747764;4;20050107 11:42;;;31;NORTHCOTT ST;ARMIDALE;2350;803.1;M;20041008;20041119;122500;A;R;RESIDENCE;;AL;;0;AB156512;
C;678;2747764;4;20050107 11:42;19/238944;
D;678;2747764;4;20050107 11:42;P;;;;;;
D;678;2747764;4;20050107 11:42;P;;;;;;
D;678;2747764;4;20050107 11:42;V;;;;;;
B;678;2747807;5;20050107 11:42;;;18;BOWMAN AVE;ARMIDALE;2350;1005;M;20041026;20041206;268000;A;R;RESIDENCE;;AB;;0;AB155248;
C;678;2747807;5;20050107 11:42;35/222877;
D;678;2747807;5;20050107 11:42;P;;;;;;
D;678;2747807;5;20050107 11:42;P;;;;;;
D;678;2747807;5;20050107 11:42;V;;;;;;
B;678;2748010;6;20050107 11:42;;;235;BROWN ST;ARMIDALE;2350;1012;M;20041109;20041126;280000;A;R;RESIDENCE;;AD;;0;AB153571;
C;678;2748010;6;20050107 11:42;42/556166;
D;678;2748010;6;20050107 11:42;P;;;;;;
D;678;2748010;6;20050107 11:42;P;;;;;;
D;678;2748010;6;20050107 11:42;V;;;;;;
B;678;2748706;7;20050107 11:42;;;17;COLLEGE AVE;ARMIDALE;2350;986.4;M;20041124;20041210;315000;A;R;RESIDENCE;;AE;;0;AB163042;
C;678;2748706;7;20050107 11:42;1/364555;
D;678;2748706;7;20050107 11:42;P;;;;;;
D;678;2748706;7;20050107 11:42;V;;;;;;
B;678;2748818;8;20050107 11:42;;2;30;CREST RD;ARMIDALE;2350;;;20041126;20041210;179000;;R;RESIDENCE;2;;;0;AB164229;
C;678;2748818;8;20050107 11:42;2/SP31714;
D;678;2748818;8;20050107 11:42;P;;;;;;
D;678;2748818;8;20050107 11:42;V;;;;;;
B;678;2748887;9;20050107 11:42;;;15;DALE CRES;ARMIDALE;2350;640.7;M;20041109;20041208;35000;A;R;RESIDENCE;;AN;;0;AB164057;
C;678;2748887;9;20050107 11:42;116/788650;
D;678;2748887;9;20050107 11:42;P;;;;;;
D;678;2748887;9;20050107 11:42;V;;;;;;
B;678;2750740;10;20050107 11:42;;;6;HUNT AVE;ARMIDALE;2350;744.7;M;20041111;20041206;208000;A;R;RESIDENCE;;AW;;0;AB168336;
C;678;2750740;10;20050107 11:42;38/749142;
D;678;2750740;10;20050107 11:42;P;;;;;;
D;678;2750740;10;20050107 11:42;V;;;;;;
D;678;2750740;10;20050107 11:42;V;;;;;;
B;678;2751075;11;20050107 11:42;;;15;JUBILEE RD;ARMIDALE;2350;727.2;M;20041029;20041130;230000;A;R;RESIDENCE;;AA;;0;AB173687;
C;678;2751075;11;20050107 11:42;74/15733;
D;678;2751075;11;20050107 11:42;P;;;;;;
D;678;2751075;11;20050107 11:42;V;;;;;;
D;678;2751075;11;20050107 11:42;V;;;;;;
B;678;2751163;12;20050107 11:42;;;2;KEENA CL;ARMIDALE;2350;1055;M;20040914;20041126;400000;A;R;RESIDENCE;;AU;;0;AB152027;
C;678;2751163;12;20050107 11:42;3/812173;
D;678;2751163;12;20050107 11:42;P;;;;;;
D;678;2751163;12;20050107 11:42;P;;;;;;
D;678;2751163;12;20050107 11:42;V;;;;;;
D;678;2751163;12;20050107 11:42;V;;;;;;
B;678;2751368;13;20050107 11:42;;;12;KENTUCKY ST;ARMIDALE;2350;3294;M;20031021;20041125;96000;A;R;RESIDENCE;;AN;;0;AB157336;
C;678;2751368;13;20050107 11:42;1/28544;
D;678;2751368;13;20050107 11:42;P;;;;;;
D;678;2751368;13;20050107 11:42;P;;;;;;
D;678;2751368;13;20050107 11:42;V;;;;;;
D;678;2751368;13;20050107 11:42;V;;;;;;
B;678;2752609;14;20050107 11:42;;;175;MOSSMAN ST;ARMIDALE;2350;539.6;M;20041008;20041112;170000;A;R;RESIDENCE;;AD;;0;AB156464;
C;678;2752609;14;20050107 11:42;12/731108;
D;678;2752609;14;20050107 11:42;P;;;;;;
D;678;2752609;14;20050107 11:42;V;;;;;;
B;678;2753162;15;20050107 11:42;;;18;NORTHEY DR;ARMIDALE;2350;715.8;M;20041025;20041129;232500;A;3;FLATS;;AV;;0;AB177529;
C;678;2753162;15;20050107 11:42;29/718892;
D;678;2753162;15;20050107 11:42;P;;;;;;
D;678;2753162;15;20050107 11:42;P;;;;;;
D;678;2753162;15;20050107 11:42;V;;;;;;
B;678;2753565;16;20050107 11:42;;;10;QUEEN ELIZABETH DR;ARMIDALE;2350;569.2;M;20020628;20020930;525000;A;3;LIQUOR STORE;;AK;;0;AB42155;
C;678;2753565;16;20050107 11:42;20/818689;
D;678;2753565;16;20050107 11:42;P;;;;;;
D;678;2753565;16;20050107 11:42;V;;;;;;
B;678;2753730;17;20050107 11:42;;1;68;ROCKVALE RD;ARMIDALE;2350;;;20041102;20041206;153000;;R;RESIDENCE;1;;;0;AB164575;
C;678;2753730;17;20050107 11:42;1/SP50631;
D;678;2753730;17;20050107 11:42;P;;;;;;
D;678;2753730;17;20050107 11:42;V;;;;;;
B;678;2754038;18;20050107 11:42;;1;22;SAMUELSON CRES;ARMIDALE;2350;;;20041020;20041203;117000;;R;RESIDENCE;1;;;0;AB153730;
C;678;2754038;18;20050107 11:42;1/SP35426;
D;678;2754038;18;20050107 11:42;P;;;;;;
D;678;2754038;18;20050107 11:42;P;;;;;;
D;678;2754038;18;20050107 11:42;V;;;;;;
B;678;2754118;19;20050107 11:42;;;32;SHAMBROOK AVE;ARMIDALE;2350;2.491;H;20041016;20041126;508000;A;R;RESIDENCE;;AQ;;0;AB155509;
C;678;2754118;19;20050107 11:42;1/741269;
D;678;2754118;19;20050107 11:42;P;;;;;;
D;678;2754118;19;20050107 11:42;V;;;;;;
D;678;2754118;19;20050107 11:42;V;;;;;;
B;678;2754784;20;20050107 11:42;;;12;WEBB PL;ARMIDALE;2350;1078;M;20040930;20041127;137500;I;R;RESIDENCE;;FA;;0;AB154391;
C;678;2754784;20;20050107 11:42;11/248177;
D;678;2754784;20;20050107 11:42;P;;;;;;
D;678;2754784;20;20050107 11:42;P;;;;;;
D;678;2754784;20;20050107 11:42;V;;;;;;
B;678;3038624;21;20050107 11:42;;;45;NORRIS DR;ARMIDALE;2350;800;M;20040510;20040701;58000;A;V;VACANT LAND;;RG;;0;AB157367;
C;678;3038624;21;20050107 11:42;55/1060771;
D;678;3038624;21;20050107 11:42;P;;;;;;
D;678;3038624;21;20050107 11:42;P;;;;;;
D;678;3038624;21;20050107 11:42;V;;;;;;
B;678;3120888;22;20050107 11:42;;;155;GALLOWAY ST;ARMIDALE;2350;799.8;M;20041113;20041210;130000;A;R;RESIDENCE;;AB;;0;AB167976;
C;678;3120888;22;20050107 11:42;2/1073289;
D;678;3120888;22;20050107 11:42;P;;;;;;
D;678;3120888;22;20050107 11:42;V;;;;;;
B;678;3134914;23;20050107 11:42;;;1;AMBER CL;DUVAL;2350;1083;M;20040528;20041210;89000;A;V;VACANT LAND;;AM;;0;AB176272;
C;678;3134914;23;20050107 11:42;1/1075332;
D;678;3134914;23;20050107 11:42;P;;;;;;
D;678;3134914;23;20050107 11:42;V;;;;;;
B;678;3134915;24;20050107 11:42;;;2;AMBER CL;DUVAL;2350;1095;M;20041012;20041210;95000;A;V;VACANT LAND;;AM;;0;AB164552;
C;678;3134915;24;20050107 11:42;2/1075332;
D;678;3134915;24;20050107 11:42;P;;;;;;
D;678;3134915;24;20050107 11:42;P;;;;;;
D;678;3134915;24;20050107 11:42;V;;;;;;
B;678;3134917;25;20050107 11:42;;;4;AMBER CL;DUVAL;2350;894.7;M;20040528;20041203;85000;A;V;VACANT LAND;;AM;;0;AB155309;
C;678;3134917;25;20050107 11:42;4/1075332;
D;678;3134917;25;20050107 11:42;P;;;;;;
D;678;3134917;25;20050107 11:42;P;;;;;;
D;678;3134917;25;20050107 11:42;V;;;;;;
B;678;3134923;26;20050107 11:42;;;10;AMBER CL;DUVAL;2350;931;M;20040524;20041210;79000;A;V;VACANT LAND;;AM;;0;AB163840;
C;678;3134923;26;20050107 11:42;10/1075332;
D;678;3134923;26;20050107 11:42;P;;;;;;
D;678;3134923;26;20050107 11:42;P;;;;;;
D;678;3134923;26;20050107 11:42;V;;;;;;
B;678;3134927;27;20050107 11:42;;;14;AMBER CL;DUVAL;2350;892;M;20040427;20041210;77000;A;V;VACANT LAND;;AM;;0;AB161921;
C;678;3134927;27;20050107 11:42;14/1075332;
D;678;3134927;27;20050107 11:42;P;;;;;;
D;678;3134927;27;20050107 11:42;P;;;;;;
D;678;3134927;27;20050107 11:42;V;;;;;;
B;678;3134928;28;20050107 11:42;;;17;GOLDEN GROVE;DUVAL;2350;1242;M;20040531;20041209;82000;A;V;VACANT LAND;;AM;;0;AB166651;
C;678;3134928;28;20050107 11:42;15/1075332;
D;678;3134928;28;20050107 11:42;P;;;;;;
D;678;3134928;28;20050107 11:42;P;;;;;;
D;678;3134928;28;20050107 11:42;V;;;;;;
B;678;3134930;29;20050107 11:42;;;28;GOLDEN GROVE;DUVAL;2350;1483;M;20041022;20041210;92000;A;V;VACANT LAND;;AM;;0;AB157862;
C;678;3134930;29;20050107 11:42;17/1075332;
D;678;3134930;29;20050107 11:42;P;;;;;;
D;678;3134930;29;20050107 11:42;P;;;;;;
D;678;3134930;29;20050107 11:42;V;;;;;;
B;678;3134934;30;20050107 11:42;;;21;GOLDEN GROVE;DUVAL;2350;692;M;20040528;20041203;69000;A;V;VACANT LAND;;AM;;0;AB159168;
C;678;3134934;30;20050107 11:42;21/1075332;
D;678;3134934;30;20050107 11:42;P;;;;;;
D;678;3134934;30;20050107 11:42;V;;;;;;
B;678;3134935;31;20050107 11:42;;;22;GOLDEN GROVE;DUVAL;2350;957.1;M;20040901;20041210;84000;A;V;VACANT LAND;;AM;;0;AB170409;
C;678;3134935;31;20050107 11:42;22/1075332;
D;678;3134935;31;20050107 11:42;P;;;;;;
D;678;3134935;31;20050107 11:42;P;;;;;;
D;678;3134935;31;20050107 11:42;V;;;;;;
Z;151;31;31;87;
