A;256;20040202 12:00;PTHIRLWELL;
B;256;2688280;1;20040202 12:00;;;12;BELFORD ST;CROPPA CREEK;2411;2023;M;20031211;20031219;30000;Z;R;RESIDENCE;;CC;;0;AA314717;
C;256;2688280;1;20040202 12:00;4/2/758309;
D;256;2688280;1;20040202 12:00;P;;;;;;
D;256;2688280;1;20040202 12:00;P;;;;;;
D;256;2688280;1;20040202 12:00;V;;;;;;
B;256;2688879;2;20040202 12:00;NORTH STAR STORE;;17;EDWARD ST;NORTH STAR;2408;4104;M;20031010;20031103;250000;Z;3;COMMERCIAL;;NS;;0;AA313859;
C;256;2688879;2;20040202 12:00;10, 11//17921;
D;256;2688879;2;20040202 12:00;P;;;;;;
D;256;2688879;2;20040202 12:00;P;;;;;;
D;256;2688879;2;20040202 12:00;V;;;;;;
B;256;2689027;3;20040202 12:00;;;;"STRATHVIEW";WARIALDA;2402;510.7;H;20031014;20031128;700000;R;3;FARM;;MF;;0;AA296380;
C;256;2689027;3;20040202 12:00;9, 33, 34, 38//751127;
D;256;2689027;3;20040202 12:00;P;;;;;;
D;256;2689027;3;20040202 12:00;P;;;;;;
D;256;2689027;3;20040202 12:00;V;;;;;;
B;256;2689886;4;20040202 12:00;;;63;BINGARA RD;WARIALDA RAIL;2402;4741;M;20030917;20030926;100000;Z;3;COMMERCIAL;;WR;;0;AA320075;
C;256;2689886;4;20040202 12:00;4, 5//3820 1//721426;
D;256;2689886;4;20040202 12:00;P;;;;;;
D;256;2689886;4;20040202 12:00;V;;;;;;
B;256;3059897;5;20040202 12:00;;;;PART "GLENAVON"(PT LOT 2/DP105;GRAVESEND;2401;457.26;H;20030827;20031021;106210;;V;VACANT LAND;;;;0;AA300296;
C;256;3059897;5;20040202 12:00;2//1058369;
D;256;3059897;5;20040202 12:00;P;;;;;;
D;256;3059897;5;20040202 12:00;P;;;;;;
D;256;3059897;5;20040202 12:00;V;;;;;;
D;256;3059897;5;20040202 12:00;V;;;;;;
Z;27;5;5;15;
