A;092;20050104 11:42;MASMITH;
B;092;964821;18;20050104 11:42;;;9;MIOWERA ST;NORTHBRIDGE;2063;;;20040706;20041217;1200000;A;R;RESIDENCE;;EL;;0;AB175092;
C;092;964821;18;20050104 11:42;11/17119;
D;092;964821;18;20050104 11:42;P;;;;;;
D;092;964821;18;20050104 11:42;P;;;;;;
D;092;964821;18;20050104 11:42;V;;;;;;
B;092;964846;19;20050104 11:42;;;23;MITCHELL ST;ST LEONARDS;2065;215;M;20040928;20041207;830000;A;R;RESIDENCE;;EQ;;0;AB158384;
C;092;964846;19;20050104 11:42;48/25/4241;
D;092;964846;19;20050104 11:42;P;;;;;;
D;092;964846;19;20050104 11:42;V;;;;;;
D;092;964846;19;20050104 11:42;V;;;;;;
B;092;966558;20;20050104 11:42;;;27;OLYMPIA RD;NAREMBURN;2065;299.6;M;20041104;20041209;814000;A;R;RESIDENCE;;ER;;0;AB158683;
C;092;966558;20;20050104 11:42;14/877049;
D;092;966558;20;20050104 11:42;P;;;;;;
D;092;966558;20;20050104 11:42;P;;;;;;
D;092;966558;20;20050104 11:42;V;;;;;;
B;092;966966;21;20050104 11:42;;123;421;PACIFIC HWY;ARTARMON;2064;;;20041027;20041202;480000;;R;RESIDENCE;123;;;0;AB166257;
C;092;966966;21;20050104 11:42;123/SP53338;
D;092;966966;21;20050104 11:42;P;;;;;;
D;092;966966;21;20050104 11:42;P;;;;;;
D;092;966966;21;20050104 11:42;V;;;;;;
B;092;967273;22;20050104 11:42;;105;781;PACIFIC HWY;CHATSWOOD;2067;;;20041214;20041214;170000;;3;STRATA OFFICE;3;;;50;AB166833;
C;092;967273;22;20050104 11:42;3/SP40795;
D;092;967273;22;20050104 11:42;P;;;;;;
D;092;967273;22;20050104 11:42;V;;;;;;
D;092;967273;22;20050104 11:42;V;;;;;;
D;092;967273;22;20050104 11:42;V;;;;;;
D;092;967273;22;20050104 11:42;V;;;;;;
D;092;967273;22;20050104 11:42;V;;;;;;
B;092;967332;23;20050104 11:42;;6;859;PACIFIC HWY;CHATSWOOD;2067;;;20040527;20040813;215000;;R;RESIDENCE;6;;;0;AB156788;
C;092;967332;23;20050104 11:42;6/SP10110;
D;092;967332;23;20050104 11:42;P;;;;;;
D;092;967332;23;20050104 11:42;V;;;;;;
B;092;967415;24;20050104 11:42;;41;882;PACIFIC HWY;CHATSWOOD;2067;;;20040916;20041029;410000;;R;RESIDENCE;41;;;0;AB158760;
C;092;967415;24;20050104 11:42;41/SP13766;
D;092;967415;24;20050104 11:42;P;;;;;;
D;092;967415;24;20050104 11:42;V;;;;;;
D;092;967415;24;20050104 11:42;V;;;;;;
D;092;967415;24;20050104 11:42;V;;;;;;
B;092;967651;25;20050104 11:42;;5;614;PACIFIC HWY;CHATSWOOD;2067;;;20041022;20041129;328500;;R;RESIDENCE;5;;;0;AB154345;
C;092;967651;25;20050104 11:42;5/SP1181;
D;092;967651;25;20050104 11:42;P;;;;;;
D;092;967651;25;20050104 11:42;V;;;;;;
B;092;968730;26;20050104 11:42;;;373;PENSHURST ST;CHATSWOOD;2067;292.8;M;20041118;20041210;580000;A;R;RESIDENCE;;GQ;;0;AB166673;
C;092;968730;26;20050104 11:42;1/568605;
D;092;968730;26;20050104 11:42;P;;;;;;
D;092;968730;26;20050104 11:42;V;;;;;;
D;092;968730;26;20050104 11:42;V;;;;;;
B;092;968962;27;20050104 11:42;;56;8;CHANDOS ST;ST LEONARDS;2065;;;20041019;20041206;957500;;3;UNIT;56;;;0;AB153384;
C;092;968962;27;20050104 11:42;56/SP62272;
D;092;968962;27;20050104 11:42;P;;;;;;
D;092;968962;27;20050104 11:42;P;;;;;;
D;092;968962;27;20050104 11:42;V;;;;;;
B;092;968962;28;20050104 11:42;;104;8;CHANDOS ST;ST LEONARDS;2065;;;20041104;20041209;1230000;;R;RESIDENCE;104;;;0;AB163868;
C;092;968962;28;20050104 11:42;104/SP62272;
D;092;968962;28;20050104 11:42;P;;;;;;
D;092;968962;28;20050104 11:42;V;;;;;;
D;092;968962;28;20050104 11:42;V;;;;;;
B;092;969114;29;20050104 11:42;;183;8;CHANDOS ST;ST LEONARDS;2065;;;20041102;20041214;308000;;R;RESIDENCE;183;;;0;AB169795;
C;092;969114;29;20050104 11:42;183/SP61518;
D;092;969114;29;20050104 11:42;P;;;;;;
D;092;969114;29;20050104 11:42;V;;;;;;
B;092;969599;30;20050104 11:42;;;14;REMUERA ST;WILLOUGHBY;2068;;;20041030;20041216;1192000;A;R;RESIDENCE;;GD;;0;AB178060;
C;092;969599;30;20050104 11:42;1/938151;
D;092;969599;30;20050104 11:42;P;;;;;;
D;092;969599;30;20050104 11:42;P;;;;;;
D;092;969599;30;20050104 11:42;V;;;;;;
B;092;969641;31;20050104 11:42;;10;87;RESERVE RD;ARTARMON;2064;;;20041029;20041210;925000;;3;COMMERCIAL UN;10;;;0;AB174041;
C;092;969641;31;20050104 11:42;10/SP35330;
D;092;969641;31;20050104 11:42;P;;;;;;
D;092;969641;31;20050104 11:42;V;;;;;;
B;092;970173;32;20050104 11:42;;6;4;RUTH ST;NAREMBURN;2065;;;20041007;20041207;525000;;R;RESIDENCE;6;;;0;AB165549;
C;092;970173;32;20050104 11:42;6/SP46741;
D;092;970173;32;20050104 11:42;P;;;;;;
D;092;970173;32;20050104 11:42;P;;;;;;
D;092;970173;32;20050104 11:42;V;;;;;;
D;092;970173;32;20050104 11:42;V;;;;;;
B;092;971450;33;20050104 11:42;;;15;STEPHEN ST;WILLOUGHBY;2068;;;20041011;20041213;1275000;A;R;RESIDENCE;;EV;;0;AB162035;
C;092;971450;33;20050104 11:42;11/7651;
D;092;971450;33;20050104 11:42;P;;;;;;
D;092;971450;33;20050104 11:42;V;;;;;;
B;092;971818;34;20050104 11:42;;36;10;SUTHERLAND RD;CHATSWOOD;2067;;;20041104;20041201;317000;;R;RESIDENCE;36;;;0;AB152698;
C;092;971818;34;20050104 11:42;36/SP7042;
D;092;971818;34;20050104 11:42;P;;;;;;
D;092;971818;34;20050104 11:42;V;;;;;;
D;092;971818;34;20050104 11:42;V;;;;;;
B;092;972124;35;20050104 11:42;;;60;SYDNEY ST;WILLOUGHBY;2068;1334;M;20040920;20041213;2030000;A;R;RESIDENCE;;EV;;0;AB161409;
C;092;972124;35;20050104 11:42;B/333495;
D;092;972124;35;20050104 11:42;P;;;;;;
D;092;972124;35;20050104 11:42;P;;;;;;
D;092;972124;35;20050104 11:42;V;;;;;;
B;092;972327;36;20050104 11:42;;;13;THE BULWARK;CASTLECRAG;2068;727.2;M;20041105;20041210;1350000;A;R;RESIDENCE;;EJ;;0;AB179612;
C;092;972327;36;20050104 11:42;447/19855;
D;092;972327;36;20050104 11:42;P;;;;;;
D;092;972327;36;20050104 11:42;P;;;;;;
D;092;972327;36;20050104 11:42;V;;;;;;
D;092;972327;36;20050104 11:42;V;;;;;;
B;092;972725;37;20050104 11:42;;;4;THIRD AVE;WILLOUGHBY EAST;2068;;;20041023;20041207;1155000;A;R;RESIDENCE;;EA;;0;AB159162;
C;092;972725;37;20050104 11:42;1/188400;
D;092;972725;37;20050104 11:42;P;;;;;;
D;092;972725;37;20050104 11:42;P;;;;;;
D;092;972725;37;20050104 11:42;V;;;;;;
B;092;973280;38;20050104 11:42;;;23;UPPER CLIFF AVE;NORTHBRIDGE;2063;499.5;M;20041020;20041203;1270000;A;R;RESIDENCE;;EN;;0;AB165255;
C;092;973280;38;20050104 11:42;2/206776;
D;092;973280;38;20050104 11:42;P;;;;;;
D;092;973280;38;20050104 11:42;P;;;;;;
D;092;973280;38;20050104 11:42;V;;;;;;
D;092;973280;38;20050104 11:42;V;;;;;;
B;092;974101;39;20050104 11:42;;;391;VICTORIA AVE;CHATSWOOD;2067;;;20041104;20041216;6000000;B;3;COMMERCIAL;;CB;;0;AB164961;
C;092;974101;39;20050104 11:42;B/442608;
D;092;974101;39;20050104 11:42;P;;;;;;
D;092;974101;39;20050104 11:42;V;;;;;;
B;092;974300;40;20050104 11:42;;1;42;VIEW ST;CHATSWOOD WEST;2067;;;20041109;20041213;384000;;R;RESIDENCE;1;;;0;AB164680;
C;092;974300;40;20050104 11:42;1/SP5157;
D;092;974300;40;20050104 11:42;P;;;;;;
D;092;974300;40;20050104 11:42;V;;;;;;
B;092;974342;41;20050104 11:42;;;1;VIOLET ST;CHATSWOOD;2067;;;20040830;20041213;1206000;A;R;RESIDENCE;;EZ;;0;AB163907;
C;092;974342;41;20050104 11:42;143/2934;
D;092;974342;41;20050104 11:42;P;;;;;;
D;092;974342;41;20050104 11:42;V;;;;;;
B;092;975006;42;20050104 11:42;;2;14;WHITTON RD;CHATSWOOD;2067;;;20041014;20041125;430000;;R;RESIDENCE;2;;;0;AB153935;
C;092;975006;42;20050104 11:42;2/SP60122;
D;092;975006;42;20050104 11:42;P;;;;;;
D;092;975006;42;20050104 11:42;V;;;;;;
D;092;975006;42;20050104 11:42;V;;;;;;
B;092;3080175;43;20050104 11:42;;45;1;DAY ST;CHATSWOOD;2067;;;20041005;20041203;395000;;R;RESIDENCE;45;;;0;AB146107;
C;092;3080175;43;20050104 11:42;45/SP72068;
D;092;3080175;43;20050104 11:42;P;;;;;;
D;092;3080175;43;20050104 11:42;P;;;;;;
D;092;3080175;43;20050104 11:42;V;;;;;;
B;092;3091398;44;20050104 11:42;;41;75;STANLEY ST;CHATSWOOD;2067;;;20011116;20041208;290000;;R;RESIDENCE;41;;;0;AB163508;
C;092;3091398;44;20050104 11:42;41/SP72774;
D;092;3091398;44;20050104 11:42;P;;;;;;
D;092;3091398;44;20050104 11:42;V;;;;;;
B;092;3092980;45;20050104 11:42;;3;39;VICTOR ST;CHATSWOOD;2067;;;20040909;20041007;380000;;R;RESIDENCE;3;;;0;AB30740;
C;092;3092980;45;20050104 11:42;3/SP72650;
D;092;3092980;45;20050104 11:42;P;;;;;;
D;092;3092980;45;20050104 11:42;V;;;;;;
B;092;3092980;46;20050104 11:42;;11;39;VICTOR ST;CHATSWOOD;2067;;;20041105;20041210;455000;;R;RESIDENCE;11;;;0;AB168401;
C;092;3092980;46;20050104 11:42;11/SP72650;
D;092;3092980;46;20050104 11:42;P;;;;;;
D;092;3092980;46;20050104 11:42;V;;;;;;
B;092;3092980;47;20050104 11:42;;14;39;VICTOR ST;CHATSWOOD;2067;;;20041101;20041213;577000;;R;RESIDENCE;14;;;0;AB173108;
C;092;3092980;47;20050104 11:42;14/SP72650;
D;092;3092980;47;20050104 11:42;P;;;;;;
D;092;3092980;47;20050104 11:42;P;;;;;;
D;092;3092980;47;20050104 11:42;V;;;;;;
B;092;3092980;48;20050104 11:42;;16;39;VICTOR ST;CHATSWOOD;2067;;;20041013;20041210;475000;;R;RESIDENCE;16;;;0;AB156735;
C;092;3092980;48;20050104 11:42;16/SP72650;
D;092;3092980;48;20050104 11:42;P;;;;;;
D;092;3092980;48;20050104 11:42;V;;;;;;
B;092;3102914;49;20050104 11:42;;1;7;GIBBES ST;CHATSWOOD;2067;;;20040408;20041217;1366000;;3;COMMERCIAL;1;;;0;AB166119;
C;092;3102914;49;20050104 11:42;1/SP72983;
D;092;3102914;49;20050104 11:42;P;;;;;;
D;092;3102914;49;20050104 11:42;V;;;;;;
B;092;3102914;50;20050104 11:42;;2;7;GIBBES ST;CHATSWOOD;2067;;;20040408;20040909;1600000;;3;COMMERCIAL;2;;;0;AB152308;
C;092;3102914;50;20050104 11:42;2/SP72983;
D;092;3102914;50;20050104 11:42;P;;;;;;
D;092;3102914;50;20050104 11:42;V;;;;;;
B;092;3102914;51;20050104 11:42;;3;7;GIBBES ST;CHATSWOOD;2067;;;20040408;20040909;1600000;;3;COMMERCIAL;3;;;0;AB152309;
C;092;3102914;51;20050104 11:42;3/SP72983;
D;092;3102914;51;20050104 11:42;P;;;;;;
D;092;3102914;51;20050104 11:42;V;;;;;;
B;092;3102914;52;20050104 11:42;;4;7;GIBBES ST;CHATSWOOD;2067;;;20040408;20040909;2150000;;3;COMMERCIAL;4;;;0;AB152271;
C;092;3102914;52;20050104 11:42;4/SP72983;
D;092;3102914;52;20050104 11:42;P;;;;;;
D;092;3102914;52;20050104 11:42;V;;;;;;
B;092;3123262;53;20050104 11:42;;15;176;VICTORIA AVE;CHATSWOOD;2067;;;20020423;20041130;780000;;R;RESIDENCE;15;;;0;AB169184;
C;092;3123262;53;20050104 11:42;15/SP72739;
D;092;3123262;53;20050104 11:42;P;;;;;;
D;092;3123262;53;20050104 11:42;V;;;;;;
B;092;3123262;54;20050104 11:42;;16;176;VICTORIA AVE;CHATSWOOD;2067;;;20030224;20041130;796000;;R;RESIDENCE;16;;;0;AB169197;
C;092;3123262;54;20050104 11:42;16/SP72739;
D;092;3123262;54;20050104 11:42;P;;;;;;
D;092;3123262;54;20050104 11:42;P;;;;;;
D;092;3123262;54;20050104 11:42;V;;;;;;
B;092;3123262;55;20050104 11:42;BLOCK B;18;176;VICTORIA AVE;CHATSWOOD;2067;;;20041129;20041130;770000;;R;RESIDENCE;18;;;0;AB169263;
C;092;3123262;55;20050104 11:42;18/SP72739;
D;092;3123262;55;20050104 11:42;P;;;;;;
D;092;3123262;55;20050104 11:42;P;;;;;;
D;092;3123262;55;20050104 11:42;V;;;;;;
B;092;3123262;56;20050104 11:42;BLOCK C;8;176;VICTORIA AVE;CHATSWOOD;2067;;;20041130;20041210;669000;;R;RESIDENCE;42;;;0;AB159280;
C;092;3123262;56;20050104 11:42;42/SP72739;
D;092;3123262;56;20050104 11:42;P;;;;;;
D;092;3123262;56;20050104 11:42;V;;;;;;
B;092;3123262;57;20050104 11:42;BLOCK C;18;176;VICTORIA AVE;CHATSWOOD;2067;;;20041103;20041201;514000;;R;RESIDENCE;52;;;0;AB148722;
C;092;3123262;57;20050104 11:42;52/SP72739;
D;092;3123262;57;20050104 11:42;P;;;;;;
D;092;3123262;57;20050104 11:42;V;;;;;;
B;092;3123262;58;20050104 11:42;BLOCK C;32;176;VICTORIA AVE;CHATSWOOD;2067;;;20041129;20041217;799000;;R;RESIDENCE;66;;;0;AB170439;
C;092;3123262;58;20050104 11:42;66/SP72739;
D;092;3123262;58;20050104 11:42;P;;;;;;
D;092;3123262;58;20050104 11:42;V;;;;;;
B;092;3123262;59;20050104 11:42;BLOCK C;33;176;VICTORIA AVE;CHATSWOOD;2067;;;20020314;20041202;698000;;3;HOMEUNIT;67;;;0;AB151353;
C;092;3123262;59;20050104 11:42;67/SP72739;
D;092;3123262;59;20050104 11:42;P;;;;;;
D;092;3123262;59;20050104 11:42;P;;;;;;
D;092;3123262;59;20050104 11:42;V;;;;;;
B;092;3123262;60;20050104 11:42;BLOCK D;6;176;VICTORIA AVE;CHATSWOOD;2067;;;20020314;20041119;375000;;R;RESIDENCE;85;;;0;AB171538;
C;092;3123262;60;20050104 11:42;85/SP72739;
D;092;3123262;60;20050104 11:42;P;;;;;;
D;092;3123262;60;20050104 11:42;V;;;;;;
B;092;3123262;61;20050104 11:42;BLOCK D;6;176;VICTORIA AVE;CHATSWOOD;2067;;;20030725;20041119;464000;;R;RESIDENCE;85;;;0;AB171539;
C;092;3123262;61;20050104 11:42;85/SP72739;
D;092;3123262;61;20050104 11:42;P;;;;;;
D;092;3123262;61;20050104 11:42;P;;;;;;
D;092;3123262;61;20050104 11:42;V;;;;;;
B;092;3123262;62;20050104 11:42;BLOCK D;16;176;VICTORIA AVE;CHATSWOOD;2067;;;20020314;20041202;764000;;R;RESIDENCE;95;;;0;AB151365;
C;092;3123262;62;20050104 11:42;95/SP72739;
D;092;3123262;62;20050104 11:42;P;;;;;;
D;092;3123262;62;20050104 11:42;V;;;;;;
B;092;3127151;63;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;1;;;0;AB160537;
C;092;3127151;63;20050104 11:42;1/SP73564;
D;092;3127151;63;20050104 11:42;P;;;;;;
D;092;3127151;63;20050104 11:42;V;;;;;;
B;092;3127151;64;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;1300000;;3;COMMERCIAL;2;;;0;AB160454;
C;092;3127151;64;20050104 11:42;2/SP73564;
D;092;3127151;64;20050104 11:42;P;;;;;;
D;092;3127151;64;20050104 11:42;V;;;;;;
B;092;3127151;65;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;3;;;0;AB160537;
C;092;3127151;65;20050104 11:42;3/SP73564;
D;092;3127151;65;20050104 11:42;P;;;;;;
D;092;3127151;65;20050104 11:42;V;;;;;;
B;092;3127151;66;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;4;;;0;AB160537;
C;092;3127151;66;20050104 11:42;4/SP73564;
D;092;3127151;66;20050104 11:42;P;;;;;;
D;092;3127151;66;20050104 11:42;V;;;;;;
B;092;3127151;67;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;5;;;0;AB160537;
C;092;3127151;67;20050104 11:42;5/SP73564;
D;092;3127151;67;20050104 11:42;P;;;;;;
D;092;3127151;67;20050104 11:42;V;;;;;;
B;092;3127151;68;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;6;;;0;AB160537;
C;092;3127151;68;20050104 11:42;6/SP73564;
D;092;3127151;68;20050104 11:42;P;;;;;;
D;092;3127151;68;20050104 11:42;V;;;;;;
B;092;3127151;69;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;7;;;0;AB160537;
C;092;3127151;69;20050104 11:42;7/SP73564;
D;092;3127151;69;20050104 11:42;P;;;;;;
D;092;3127151;69;20050104 11:42;V;;;;;;
B;092;3127151;70;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;8;;;0;AB160537;
C;092;3127151;70;20050104 11:42;8/SP73564;
D;092;3127151;70;20050104 11:42;P;;;;;;
D;092;3127151;70;20050104 11:42;V;;;;;;
B;092;3127151;71;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;9;;;0;AB160537;
C;092;3127151;71;20050104 11:42;9/SP73564;
D;092;3127151;71;20050104 11:42;P;;;;;;
D;092;3127151;71;20050104 11:42;V;;;;;;
B;092;3127151;72;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;8975000;;3;STRATA OFFICE;10;;;0;AB160651;
C;092;3127151;72;20050104 11:42;10/SP73564;
D;092;3127151;72;20050104 11:42;P;;;;;;
D;092;3127151;72;20050104 11:42;V;;;;;;
B;092;3127151;73;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;8975000;;3;STRATA OFFICE;11;;;0;AB160651;
C;092;3127151;73;20050104 11:42;11/SP73564;
D;092;3127151;73;20050104 11:42;P;;;;;;
D;092;3127151;73;20050104 11:42;V;;;;;;
B;092;3127151;74;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;8975000;;3;STRATA OFFICE;12;;;0;AB160651;
C;092;3127151;74;20050104 11:42;12/SP73564;
D;092;3127151;74;20050104 11:42;P;;;;;;
D;092;3127151;74;20050104 11:42;V;;;;;;
B;092;3127151;75;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;8975000;;3;STRATA OFFICE;13;;;0;AB160651;
C;092;3127151;75;20050104 11:42;13/SP73564;
D;092;3127151;75;20050104 11:42;P;;;;;;
D;092;3127151;75;20050104 11:42;V;;;;;;
B;092;3127151;76;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;14;;;0;AB160537;
C;092;3127151;76;20050104 11:42;14/SP73564;
D;092;3127151;76;20050104 11:42;P;;;;;;
D;092;3127151;76;20050104 11:42;V;;;;;;
B;092;3127151;77;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;12725000;;3;STRATA OFFICE;15;;;0;AB160537;
C;092;3127151;77;20050104 11:42;15/SP73564;
D;092;3127151;77;20050104 11:42;P;;;;;;
D;092;3127151;77;20050104 11:42;V;;;;;;
B;092;3127151;78;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040922;20041103;8975000;;3;STRATA OFFICE;16;;;0;AB160651;
C;092;3127151;78;20050104 11:42;16/SP73564;
D;092;3127151;78;20050104 11:42;P;;;;;;
D;092;3127151;78;20050104 11:42;V;;;;;;
B;092;3127151;79;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040831;20041028;3750000;;3;STRATA OFFICE;17;;;0;AB160429;
C;092;3127151;79;20050104 11:42;17/SP73564;
D;092;3127151;79;20050104 11:42;P;;;;;;
D;092;3127151;79;20050104 11:42;V;;;;;;
B;092;3127151;80;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040831;20041028;3750000;;3;STRATA OFFICE;38;;;0;AB160429;
C;092;3127151;80;20050104 11:42;38/SP73564;
D;092;3127151;80;20050104 11:42;P;;;;;;
D;092;3127151;80;20050104 11:42;V;;;;;;
B;092;3127151;81;20050104 11:42;;;205;PACIFIC HWY;ST LEONARDS;2065;;;20040831;20041028;3750000;;3;STRATA OFFICE;39;;;0;AB160429;
C;092;3127151;81;20050104 11:42;39/SP73564;
D;092;3127151;81;20050104 11:42;P;;;;;;
D;092;3127151;81;20050104 11:42;V;;;;;;
