A;203;20040202 11:54;PTHIRLWELL;
B;203;1882951;1;20040202 11:54;;7;23;ANNIVERSARY ST;BOTANY;2019;;;20031001;20040116;820000;;R;RESIDENCE;7;;;0;AA344130;
C;203;1882951;1;20040202 11:54;7//SP 62214;
D;203;1882951;1;20040202 11:54;P;;;;;;
D;203;1882951;1;20040202 11:54;P;;;;;;
D;203;1882951;1;20040202 11:54;V;;;;;;
D;203;1882951;1;20040202 11:54;V;;;;;;
B;203;1882996;2;20040202 11:54;;;7;ASTROLABE RD;DACEYVILLE;2032;284.5;M;20031114;20031219;660000;A;R;RESIDENCE;;AA;;0;AA340008;
C;203;1882996;2;20040202 11:54;1//509106;
D;203;1882996;2;20040202 11:54;P;;;;;;
D;203;1882996;2;20040202 11:54;P;;;;;;
D;203;1882996;2;20040202 11:54;V;;;;;;
D;203;1882996;2;20040202 11:54;V;;;;;;
B;203;1883333;3;20040202 11:54;;45;125;BANKSIA ST;BOTANY;2019;;;20040102;20040102;164000;;R;RESIDENCE;45;;;0;AA319860;
C;203;1883333;3;20040202 11:54;45//SP 57367;
D;203;1883333;3;20040202 11:54;P;;;;;;
D;203;1883333;3;20040202 11:54;V;;;;;;
D;203;1883333;3;20040202 11:54;V;;;;;;
D;203;1883333;3;20040202 11:54;V;;;;;;
D;203;1883333;3;20040202 11:54;V;;;;;;
B;203;1883983;4;20040202 11:54;;;168;BAY ST;PAGEWOOD;2035;;;20031108;20031222;1150000;A;R;RESIDENCE;;AE;;0;AA322602;
C;203;1883983;4;20040202 11:54;2//545824;
D;203;1883983;4;20040202 11:54;P;;;;;;
D;203;1883983;4;20040202 11:54;P;;;;;;
D;203;1883983;4;20040202 11:54;V;;;;;;
D;203;1883983;4;20040202 11:54;V;;;;;;
B;203;1884440;5;20040202 11:54;;1;702;BOTANY RD;MASCOT;2020;;;20031203;20031219;450000;;V;VACANT LAND;1;;;0;AA336807;
C;203;1884440;5;20040202 11:54;1//SP 63418;
D;203;1884440;5;20040202 11:54;P;;;;;;
D;203;1884440;5;20040202 11:54;V;;;;;;
D;203;1884440;5;20040202 11:54;V;;;;;;
B;203;1884462;6;20040202 11:54;;;758;BOTANY RD;MASCOT;2020;202;M;20031008;20031119;482500;A;R;RESIDENCE;;AH;;0;AA323006;
C;203;1884462;6;20040202 11:54;3//14834;
D;203;1884462;6;20040202 11:54;P;;;;;;
D;203;1884462;6;20040202 11:54;V;;;;;;
B;203;1885276;7;20040202 11:54;;;2 B;BRIGHTON ST;BOTANY;2019;322.5;M;20031122;20040109;616500;A;3;HOME UNIT;;AF;;0;AA347838;
C;203;1885276;7;20040202 11:54;2//712925;
D;203;1885276;7;20040202 11:54;P;;;;;;
D;203;1885276;7;20040202 11:54;P;;;;;;
D;203;1885276;7;20040202 11:54;V;;;;;;
D;203;1885276;7;20040202 11:54;V;;;;;;
