A;154;20040116 12:36;PDANN;
B;154;1717922;1;20040116 12:36;;;126;ALICE ST;GRAFTON;2460;1037;M;20031017;20031128;180000;A;R;RESIDENCE;;AB;;0;AA288025;
C;154;1717922;1;20040116 12:36;1//783601;
D;154;1717922;1;20040116 12:36;P;;;;;;
D;154;1717922;1;20040116 12:36;V;;;;;;
B;154;1718110;2;20040116 12:36;;;52;ARMIDALE ST;SOUTH GRAFTON;2460;765.1;M;20031121;20031223;94000;A;R;RESIDENCE;;AD;;0;4413129;
C;154;1718110;2;20040116 12:36;B//157861;
D;154;1718110;2;20040116 12:36;P;;;;;;
D;154;1718110;2;20040116 12:36;V;;;;;;
B;154;1718656;3;20040116 12:36;;;60;BENT ST;SOUTH GRAFTON;2460;2049;M;20031106;20031209;205000;A;R;RESIDENCE;;AP;;0;AA315998;
C;154;1718656;3;20040116 12:36;7/5/758914;
D;154;1718656;3;20040116 12:36;P;;;;;;
D;154;1718656;3;20040116 12:36;P;;;;;;
D;154;1718656;3;20040116 12:36;V;;;;;;
D;154;1718656;3;20040116 12:36;V;;;;;;
B;154;1719105;4;20040116 12:36;;;51;BLIGH ST;SOUTH GRAFTON;2460;1011.7;M;20031104;20031222;140000;A;R;RESIDENCE;;AD;;0;AA298295;
C;154;1719105;4;20040116 12:36;20/24/758914;
D;154;1719105;4;20040116 12:36;P;;;;;;
D;154;1719105;4;20040116 12:36;P;;;;;;
D;154;1719105;4;20040116 12:36;P;;;;;;
D;154;1719105;4;20040116 12:36;P;;;;;;
D;154;1719105;4;20040116 12:36;V;;;;;;
D;154;1719105;4;20040116 12:36;V;;;;;;
B;154;1719621;5;20040116 12:36;;;15;CHAPMAN ST;GRAFTON;2460;613;M;20031112;20031222;175000;A;R;RESIDENCE;;AC;;0;AA304758;
C;154;1719621;5;20040116 12:36;6//251104;
D;154;1719621;5;20040116 12:36;P;;;;;;
D;154;1719621;5;20040116 12:36;P;;;;;;
D;154;1719621;5;20040116 12:36;V;;;;;;
B;154;1719713;6;20040116 12:36;;;81;CLARENCE ST;GRAFTON;2460;760.1;M;20031125;20031222;140000;A;3;FLATS;;UF;;0;AA284348;
C;154;1719713;6;20040116 12:36;2//770260;
D;154;1719713;6;20040116 12:36;P;;;;;;
D;154;1719713;6;20040116 12:36;P;;;;;;
D;154;1719713;6;20040116 12:36;V;;;;;;
B;154;1720086;7;20040116 12:36;;2;420;DOBIE ST;GRAFTON;2460;;;20031104;20031209;128000;;R;RESIDENCE;1;;;0;AA309464;
C;154;1720086;7;20040116 12:36;1//SP 22687;
D;154;1720086;7;20040116 12:36;P;;;;;;
D;154;1720086;7;20040116 12:36;V;;;;;;
D;154;1720086;7;20040116 12:36;V;;;;;;
B;154;1720524;8;20040116 12:36;;;3;FITZGERALD ST;SOUTH GRAFTON;2460;543.8;M;20031128;20031222;135000;A;R;RESIDENCE;;AE;;0;AA284445;
C;154;1720524;8;20040116 12:36;21//31963;
D;154;1720524;8;20040116 12:36;P;;;;;;
D;154;1720524;8;20040116 12:36;P;;;;;;
D;154;1720524;8;20040116 12:36;V;;;;;;
D;154;1720524;8;20040116 12:36;V;;;;;;
