A;236;20040202 12:00;PTHIRLWELL;
B;236;2626130;1;20040202 12:00;;;2;BALDRY CL;COBAR;2835;883;M;20021029;20031210;155000;A;R;RESIDENCE;;CQ;;0;AA340851;
C;236;2626130;1;20040202 12:00;43//857715;
D;236;2626130;1;20040202 12:00;P;;;;;;
D;236;2626130;1;20040202 12:00;V;;;;;;
D;236;2626130;1;20040202 12:00;V;;;;;;
B;236;2626744;2;20040202 12:00;;;;ECHIDNA ST WILGA PARK ESTATE;COBAR;2835;20.2;H;20031023;20031219;35000;A;V;VACANT LAND;;CL;;0;AA330291;
C;236;2626744;2;20040202 12:00;412//725387 271//755649 92//869164;
D;236;2626744;2;20040202 12:00;P;;;;;;
D;236;2626744;2;20040202 12:00;V;;;;;;
D;236;2626744;2;20040202 12:00;V;;;;;;
B;236;2626780;3;20040202 12:00;;;38;ELIZABETH CRES;COBAR;2835;809.4;M;20031110;20031219;115000;A;R;RESIDENCE;;CE;;0;AA325682;
C;236;2626780;3;20040202 12:00;39//220704;
D;236;2626780;3;20040202 12:00;P;;;;;;
D;236;2626780;3;20040202 12:00;P;;;;;;
D;236;2626780;3;20040202 12:00;V;;;;;;
D;236;2626780;3;20040202 12:00;V;;;;;;
B;236;2627142;4;20040202 12:00;;;8;LEWIS ST;COBAR;2835;844;M;20031029;20031128;132000;I;R;RESIDENCE;;FF;;0;AA340852;
C;236;2627142;4;20040202 12:00;4/15/2780;
D;236;2627142;4;20040202 12:00;P;;;;;;
D;236;2627142;4;20040202 12:00;V;;;;;;
B;236;2627149;5;20040202 12:00;;;22;LEWIS ST;COBAR;2835;486.9;M;20031215;20031219;15000;A;R;RESIDENCE;;CH;;0;AA338999;
C;236;2627149;5;20040202 12:00;12//528078;
D;236;2627149;5;20040202 12:00;P;;;;;;
D;236;2627149;5;20040202 12:00;V;;;;;;
Z;26;5;5;14;
