A;159;20050104 11:48;MASMITH;
D;159;1749176;9;20050104 11:48;P;;;;;;
D;159;1749176;9;20050104 11:48;V;;;;;;
D;159;1749176;9;20050104 11:48;V;;;;;;
B;159;1749395;10;20050104 11:48;;;11;HIGHFIELD TCE;GOONELLABAH;2480;700;M;20041122;20041210;223000;A;R;RESIDENCE;;AH;;0;AB161381;
C;159;1749395;10;20050104 11:48;213/838071;
D;159;1749395;10;20050104 11:48;P;;;;;;
D;159;1749395;10;20050104 11:48;P;;;;;;
D;159;1749395;10;20050104 11:48;V;;;;;;
B;159;1749573;11;20050104 11:48;;;20;HOLMESLEIGH DR;GOONELLABAH;2480;927;M;20041119;20041217;247500;A;R;RESIDENCE;;AM;;0;AB176729;
C;159;1749573;11;20050104 11:48;53/255811;
D;159;1749573;11;20050104 11:48;P;;;;;;
D;159;1749573;11;20050104 11:48;P;;;;;;
D;159;1749573;11;20050104 11:48;V;;;;;;
B;159;1749681;12;20050104 11:48;;;143;HUNTER ST;LISMORE;2480;575.4;M;20041104;20041203;180000;A;R;RESIDENCE;;AD;;0;AB159428;
C;159;1749681;12;20050104 11:48;B/361251;
D;159;1749681;12;20050104 11:48;P;;;;;;
D;159;1749681;12;20050104 11:48;P;;;;;;
D;159;1749681;12;20050104 11:48;V;;;;;;
B;159;1750252;13;20050104 11:48;;;7;JUDY CT;GOONELLABAH;2480;700;M;20041105;20041201;201000;A;R;RESIDENCE;;AQ;;0;AB178081;
C;159;1750252;13;20050104 11:48;17/842939;
D;159;1750252;13;20050104 11:48;P;;;;;;
D;159;1750252;13;20050104 11:48;P;;;;;;
D;159;1750252;13;20050104 11:48;V;;;;;;
D;159;1750252;13;20050104 11:48;V;;;;;;
B;159;1751228;14;20050104 11:48;;;9;MAGNOLIA PL;GOONELLABAH;2480;964;M;20041102;20041130;285000;A;R;RESIDENCE;;AH;;0;AB151941;
C;159;1751228;14;20050104 11:48;9/701193;
D;159;1751228;14;20050104 11:48;P;;;;;;
D;159;1751228;14;20050104 11:48;P;;;;;;
D;159;1751228;14;20050104 11:48;V;;;;;;
D;159;1751228;14;20050104 11:48;V;;;;;;
B;159;1751648;15;20050104 11:48;;;312;MOLESWORTH ST;EAST LISMORE;2480;;;20041117;20041202;262000;A;R;RESIDENCE;;AD;;0;AB171887;
C;159;1751648;15;20050104 11:48;4/387879;
D;159;1751648;15;20050104 11:48;P;;;;;;
D;159;1751648;15;20050104 11:48;V;;;;;;
D;159;1751648;15;20050104 11:48;V;;;;;;
B;159;1752985;16;20050104 11:48;;;19;PARKES ST;GIRARDS HILL;2480;693;M;20040903;20041008;180000;A;R;RESIDENCE;;AD;;0;AB153019;
C;159;1752985;16;20050104 11:48;B/158450;
D;159;1752985;16;20050104 11:48;P;;;;;;
D;159;1752985;16;20050104 11:48;P;;;;;;
D;159;1752985;16;20050104 11:48;V;;;;;;
D;159;1752985;16;20050104 11:48;V;;;;;;
D;159;1752985;16;20050104 11:48;V;;;;;;
B;159;1754117;17;20050104 11:48;;;20;SHERIDAN DR;GOONELLABAH;2480;886.6;M;20041027;20041124;297000;A;R;RESIDENCE;;AP;;0;AB159612;
C;159;1754117;17;20050104 11:48;3/801930;
D;159;1754117;17;20050104 11:48;P;;;;;;
D;159;1754117;17;20050104 11:48;V;;;;;;
D;159;1754117;17;20050104 11:48;V;;;;;;
B;159;1755001;18;20050104 11:48;;;71;UNION ST;SOUTH LISMORE;2480;607.03;M;20041203;20041203;41666;B;R;RESIDENCE;;CF;;33;AB178806;
C;159;1755001;18;20050104 11:48;32/11/2613;
D;159;1755001;18;20050104 11:48;P;;;;;;
D;159;1755001;18;20050104 11:48;P;;;;;;
D;159;1755001;18;20050104 11:48;V;;;;;;
D;159;1755001;18;20050104 11:48;V;;;;;;
D;159;1755001;18;20050104 11:48;V;;;;;;
D;159;1755001;18;20050104 11:48;V;;;;;;
B;159;1755412;19;20050104 11:48;;;18;WEAVER ST;LISMORE;2480;;;20041118;20041216;322665;A;R;RESIDENCE;;AD;;0;AB176385;
C;159;1755412;19;20050104 11:48;25/17964;
D;159;1755412;19;20050104 11:48;P;;;;;;
D;159;1755412;19;20050104 11:48;V;;;;;;
B;159;1757061;20;20050104 11:48;;;2466;DUNOON RD;ROSEBANK;2480;40.59;H;20040812;20040930;825000;R;3;FARM;;RH;;0;AB157196;
C;159;1757061;20;20050104 11:48;11/788101;
D;159;1757061;20;20050104 11:48;P;;;;;;
D;159;1757061;20;20050104 11:48;V;;;;;;
D;159;1757061;20;20050104 11:48;V;;;;;;
B;159;1757357;21;20050104 11:48;;;1;DELELVIN LANE;EAST CORAKI;2471;64.81;H;20040510;20041123;652000;R;3;HOUSE & FARM;;RD;;0;AB176561;
C;159;1757357;21;20050104 11:48;110, 111/1066375;
D;159;1757357;21;20050104 11:48;P;;;;;;
D;159;1757357;21;20050104 11:48;P;;;;;;
D;159;1757357;21;20050104 11:48;V;;;;;;
B;159;1758547;22;20050104 11:48;;;240;STANGER RD;STONY CHUTE;2480;3;H;20040818;20041119;30000;R;R;RESIDENCE;;RE;;0;AB175128;
C;159;1758547;22;20050104 11:48;1/802430;
D;159;1758547;22;20050104 11:48;P;;;;;;
D;159;1758547;22;20050104 11:48;V;;;;;;
B;159;1758636;23;20050104 11:48;;4;265;MARTIN RD;LARNOOK;2480;;;20041122;20041203;190000;;R;RESIDENCE;4;;;0;AB163924;
C;159;1758636;23;20050104 11:48;4/SP36965;
D;159;1758636;23;20050104 11:48;P;;;;;;
D;159;1758636;23;20050104 11:48;V;;;;;;
B;159;1758636;24;20050104 11:48;;114;265;MARTIN RD;LARNOOK;2480;;;20041103;20041206;122500;;R;RESIDENCE;114;;;0;AB168024;
C;159;1758636;24;20050104 11:48;114/SP36965;
D;159;1758636;24;20050104 11:48;P;;;;;;
D;159;1758636;24;20050104 11:48;P;;;;;;
D;159;1758636;24;20050104 11:48;V;;;;;;
B;159;1758774;25;20050104 11:48;;;2;MCGUINNESS RD;LARNOOK;2480;27.56;H;20041115;20041210;406500;R;R;RESIDENCE;;RE;;0;AB172519;
C;159;1758774;25;20050104 11:48;2/632815;
D;159;1758774;25;20050104 11:48;P;;;;;;
D;159;1758774;25;20050104 11:48;P;;;;;;
D;159;1758774;25;20050104 11:48;V;;;;;;
D;159;1758774;25;20050104 11:48;V;;;;;;
B;159;1759171;26;20050104 11:48;;;680;BOATHARBOUR RD;ELTHAM;2480;38.76;H;20041129;20041129;50000;R;3;FARM;;RH;;0;AB152533;
C;159;1759171;26;20050104 11:48;40/856357;
D;159;1759171;26;20050104 11:48;P;;;;;;
D;159;1759171;26;20050104 11:48;P;;;;;;
D;159;1759171;26;20050104 11:48;V;;;;;;
B;159;1760171;27;20050104 11:48;;;732;KOONORIGAN RD;KOONORIGAN;2480;4.856;H;20041126;20041214;385000;R;3;HOUSE/RURAL;;RE;;0;AB176598;
C;159;1760171;27;20050104 11:48;13/585619;
D;159;1760171;27;20050104 11:48;P;;;;;;
D;159;1760171;27;20050104 11:48;P;;;;;;
D;159;1760171;27;20050104 11:48;V;;;;;;
D;159;1760171;27;20050104 11:48;V;;;;;;
B;159;1760502;28;20050104 11:48;;;18;BARRYS RD;MODANVILLE;2480;4237;M;20041115;20041213;400000;R;R;RESIDENCE;;DN;;0;AB166675;
C;159;1760502;28;20050104 11:48;7/835022;
D;159;1760502;28;20050104 11:48;P;;;;;;
D;159;1760502;28;20050104 11:48;P;;;;;;
D;159;1760502;28;20050104 11:48;V;;;;;;
B;159;2983987;29;20050104 11:48;;;72;CITY VIEW DR;EAST LISMORE;2480;5263;M;20040531;20040922;90000;A;V;VACANT LAND;;AV;;0;AB167906;
C;159;2983987;29;20050104 11:48;3/865421;
D;159;2983987;29;20050104 11:48;P;;;;;;
D;159;2983987;29;20050104 11:48;P;;;;;;
D;159;2983987;29;20050104 11:48;P;;;;;;
D;159;2983987;29;20050104 11:48;P;;;;;;
D;159;2983987;29;20050104 11:48;V;;;;;;
B;159;3024385;30;20050104 11:48;;;682;STONY CHUTE RD;STONY CHUTE;2480;40;H;20041005;20041203;270000;R;V;VACANT LAND;;RF;;0;AB160444;
C;159;3024385;30;20050104 11:48;1/1011886;
D;159;3024385;30;20050104 11:48;P;;;;;;
D;159;3024385;30;20050104 11:48;P;;;;;;
D;159;3024385;30;20050104 11:48;V;;;;;;
B;159;3049433;31;20050104 11:48;;;8;CAMOHRAE PL;GOONELLABAH;2480;749.9;M;20041104;20041203;130000;A;V;VACANT LAND;;AM;;0;AB156965;
C;159;3049433;31;20050104 11:48;315/1058607;
D;159;3049433;31;20050104 11:48;P;;;;;;
D;159;3049433;31;20050104 11:48;P;;;;;;
D;159;3049433;31;20050104 11:48;V;;;;;;
D;159;3049433;31;20050104 11:48;V;;;;;;
B;159;3062371;32;20050104 11:48;;;16;SOPHIE ST;GOONELLABAH;2480;784;M;20041123;20041201;103000;A;R;RESIDENCE;;AL;;0;AB157485;
C;159;3062371;32;20050104 11:48;287/1061679;
D;159;3062371;32;20050104 11:48;P;;;;;;
D;159;3062371;32;20050104 11:48;P;;;;;;
D;159;3062371;32;20050104 11:48;V;;;;;;
D;159;3062371;32;20050104 11:48;V;;;;;;
D;159;3062371;32;20050104 11:48;V;;;;;;
B;159;3096762;33;20050104 11:48;;;;GREVILLEA GR;GOONELLABAH;2480;648.2;M;20040727;20041210;155000;A;V;VACANT LAND;;AL;;0;AB160829;
C;159;3096762;33;20050104 11:48;94/1066550;
D;159;3096762;33;20050104 11:48;P;;;;;;
D;159;3096762;33;20050104 11:48;P;;;;;;
D;159;3096762;33;20050104 11:48;V;;;;;;
B;159;3103095;34;20050104 11:48;;;;CAMOHRAE PL;GOONELLABAH;2480;953.2;M;20041102;20041130;130000;A;R;RESIDENCE;;AM;;0;AB169309;
C;159;3103095;34;20050104 11:48;346/1064549;
D;159;3103095;34;20050104 11:48;P;;;;;;
D;159;3103095;34;20050104 11:48;P;;;;;;
D;159;3103095;34;20050104 11:48;V;;;;;;
B;159;3133707;35;20050104 11:48;;;154;COWLONG RD;MCLEANS RIDGES;2480;1.524;H;20040122;20041119;220000;R;V;VACANT LAND;;RG;;0;AB157574;
C;159;3133707;35;20050104 11:48;2/1074077;
D;159;3133707;35;20050104 11:48;P;;;;;;
D;159;3133707;35;20050104 11:48;P;;;;;;
D;159;3133707;35;20050104 11:48;V;;;;;;
Z;188;35;35;116;
