A;013;20040202 11:39;PTHIRLWELL;
B;013;309492;14;20040202 11:39;;1;7;LAKE VISTA CRES;FORSTER;2428;;;20031127;20040112;170000;;R;RESIDENCE;1;;;0;AA338835;
C;013;309492;14;20040202 11:39;1//SP 8004;
D;013;309492;14;20040202 11:39;P;;;;;;
D;013;309492;14;20040202 11:39;P;;;;;;
D;013;309492;14;20040202 11:39;V;;;;;;
B;013;309492;15;20040202 11:39;;5;7;LAKE VISTA CRES;FORSTER;2428;;;20031203;20031222;120000;;R;RESIDENCE;5;;;0;AA336899;
C;013;309492;15;20040202 11:39;5//SP 8004;
D;013;309492;15;20040202 11:39;P;;;;;;
D;013;309492;15;20040202 11:39;V;;;;;;
D;013;309492;15;20040202 11:39;V;;;;;;
B;013;309682;16;20040202 11:39;;1;42;LITTLE ST;FORSTER;2428;;;20031211;20031222;370000;;R;RESIDENCE;1;;;0;AA304086;
C;013;309682;16;20040202 11:39;1//SP 20076;
D;013;309682;16;20040202 11:39;P;;;;;;
D;013;309682;16;20040202 11:39;V;;;;;;
D;013;309682;16;20040202 11:39;V;;;;;;
D;013;309682;16;20040202 11:39;V;;;;;;
D;013;309682;16;20040202 11:39;V;;;;;;
B;013;309972;17;20040202 11:39;;;9;LIVISTONA DR;FORSTER;2428;523.5;M;20031127;20040123;410000;A;R;RESIDENCE;;DN;;0;AA357119;
C;013;309972;17;20040202 11:39;684//873057;
D;013;309972;17;20040202 11:39;P;;;;;;
D;013;309972;17;20040202 11:39;V;;;;;;
D;013;309972;17;20040202 11:39;V;;;;;;
B;013;310061;18;20040202 11:39;;3;98;MACINTOSH ST;FORSTER;2428;;;20031105;20031128;225000;;R;RESIDENCE;3;;;0;AA322439;
C;013;310061;18;20040202 11:39;3//SP 19229;
D;013;310061;18;20040202 11:39;P;;;;;;
D;013;310061;18;20040202 11:39;P;;;;;;
D;013;310061;18;20040202 11:39;V;;;;;;
D;013;310061;18;20040202 11:39;V;;;;;;
B;013;310494;19;20040202 11:39;;2;40;NORTH ST;FORSTER;2428;;;20031112;20031219;270000;;R;RESIDENCE;2;;;0;AA329008;
C;013;310494;19;20040202 11:39;2//SP 5562;
D;013;310494;19;20040202 11:39;P;;;;;;
D;013;310494;19;20040202 11:39;P;;;;;;
D;013;310494;19;20040202 11:39;V;;;;;;
D;013;310494;19;20040202 11:39;V;;;;;;
B;013;310589;20;20040202 11:39;EBBTIDE;40;2;NORTH ST;FORSTER;2428;;;20031124;20031219;272500;;R;RESIDENCE;40;;;0;AA333570;
C;013;310589;20;20040202 11:39;40//SP 10087;
D;013;310589;20;20040202 11:39;P;;;;;;
D;013;310589;20;20040202 11:39;P;;;;;;
D;013;310589;20;20040202 11:39;V;;;;;;
B;013;312636;21;20040202 11:39;;7;58;WHARF ST;FORSTER;2428;;;20031126;20031223;462500;;R;RESIDENCE;15;;;0;AA318670;
C;013;312636;21;20040202 11:39;15//SP 18944;
D;013;312636;21;20040202 11:39;P;;;;;;
D;013;312636;21;20040202 11:39;V;;;;;;
D;013;312636;21;20040202 11:39;V;;;;;;
B;013;312903;22;20040202 11:39;;;49;BERKELEY ST;STROUD;2425;1690;M;20031209;20040119;250000;Z;R;RESIDENCE;;ZD;;0;AA352037;
C;013;312903;22;20040202 11:39;1//795142;
D;013;312903;22;20040202 11:39;P;;;;;;
D;013;312903;22;20040202 11:39;V;;;;;;
B;013;313000;23;20040202 11:39;;;65;COWPER ST;STROUD;2425;1345;M;20031203;20031223;315000;Z;R;RESIDENCE;;ZD;;0;AA320917;
C;013;313000;23;20040202 11:39;2//742090;
D;013;313000;23;20040202 11:39;P;;;;;;
D;013;313000;23;20040202 11:39;V;;;;;;
B;013;313209;24;20040202 11:39;;2;;GRANDIS DR;TUNCURRY;2428;;;20031105;20031201;315000;;R;RESIDENCE;2;;;0;AA318767;
C;013;313209;24;20040202 11:39;2//SP 54941;
D;013;313209;24;20040202 11:39;P;;;;;;
D;013;313209;24;20040202 11:39;P;;;;;;
D;013;313209;24;20040202 11:39;V;;;;;;
B;013;314152;25;20040202 11:39;;;22;KENNEWELL PDE;TUNCURRY;2428;1000;M;20031110;20031219;450000;A;R;RESIDENCE;;AA;;0;AA320037;
C;013;314152;25;20040202 11:39;11/48/759005;
D;013;314152;25;20040202 11:39;P;;;;;;
D;013;314152;25;20040202 11:39;V;;;;;;
D;013;314152;25;20040202 11:39;V;;;;;;
B;013;314863;26;20040202 11:39;;;3;ORNATA PL;TUNCURRY;2428;450;M;20031205;20031217;415000;A;R;RESIDENCE;;AA;;0;AA345132;
C;013;314863;26;20040202 11:39;88//878782;
D;013;314863;26;20040202 11:39;P;;;;;;
D;013;314863;26;20040202 11:39;P;;;;;;
D;013;314863;26;20040202 11:39;V;;;;;;
D;013;314863;26;20040202 11:39;V;;;;;;
B;013;315066;27;20040202 11:39;;3;52;PARKES ST;TUNCURRY;2428;;;20031128;20040120;350000;;R;RESIDENCE;3;;;0;AA358560;
C;013;315066;27;20040202 11:39;3//SP 48133;
D;013;315066;27;20040202 11:39;P;;;;;;
D;013;315066;27;20040202 11:39;P;;;;;;
D;013;315066;27;20040202 11:39;V;;;;;;
D;013;315066;27;20040202 11:39;V;;;;;;
B;013;315869;28;20040202 11:39;;;27;SUSELLA CRES;TUNCURRY;2428;594.1;M;20030818;20031126;300000;A;R;RESIDENCE;;AA;;0;AA261814;
C;013;315869;28;20040202 11:39;41//249144;
D;013;315869;28;20040202 11:39;P;;;;;;
D;013;315869;28;20040202 11:39;V;;;;;;
B;013;315935;29;20040202 11:39;;;114;TAREE ST;TUNCURRY;2428;640.4;M;20031125;20031219;535000;A;V;VACANT LAND;;EM;;0;AA321795;
C;013;315935;29;20040202 11:39;164//264186;
D;013;315935;29;20040202 11:39;P;;;;;;
D;013;315935;29;20040202 11:39;V;;;;;;
D;013;315935;29;20040202 11:39;V;;;;;;
B;013;315973;30;20040202 11:39;;3;28;TAREE ST;TUNCURRY;2428;;;20030911;20031023;225000;;R;RESIDENCE;3;;;0;AA316371;
C;013;315973;30;20040202 11:39;3//SP 19317;
D;013;315973;30;20040202 11:39;P;;;;;;
D;013;315973;30;20040202 11:39;V;;;;;;
B;013;316571;31;20040202 11:39;;;8;WRIGHT CL;TUNCURRY;2428;524.6;M;20031204;20040120;375000;A;R;RESIDENCE;;AA;;0;AA347914;
C;013;316571;31;20040202 11:39;4//729767;
D;013;316571;31;20040202 11:39;P;;;;;;
D;013;316571;31;20040202 11:39;V;;;;;;
B;013;316612;32;20040202 11:39;;;1;BANKSIA ST;BOOMERANG BEACH;2428;739.8;M;20031106;20031215;1900000;Z;R;RESIDENCE;;DY;;0;AA306744;
C;013;316612;32;20040202 11:39;21//200167;
D;013;316612;32;20040202 11:39;P;;;;;;
D;013;316612;32;20040202 11:39;V;;;;;;
D;013;316612;32;20040202 11:39;V;;;;;;
B;013;316622;33;20040202 11:39;VILLA MANYANA;22;13;BANKSIA ST;BOOMERANG BEACH;2428;;;20031202;20040109;380000;;R;RESIDENCE;12;;;0;AA335649;
C;013;316622;33;20040202 11:39;12//SP 11875;
D;013;316622;33;20040202 11:39;P;;;;;;
D;013;316622;33;20040202 11:39;P;;;;;;
D;013;316622;33;20040202 11:39;V;;;;;;
D;013;316622;33;20040202 11:39;V;;;;;;
B;013;316763;34;20040202 11:39;;;87;BOOMERANG DR;BOOMERANG BEACH;2428;653.6;M;20031114;20040108;640500;Z;R;RESIDENCE;;EE;;0;AA310625;
C;013;316763;34;20040202 11:39;39//250863;
D;013;316763;34;20040202 11:39;P;;;;;;
D;013;316763;34;20040202 11:39;V;;;;;;
D;013;316763;34;20040202 11:39;V;;;;;;
B;013;317311;35;20040202 11:40;;;62;HILLSIDE PDE;ELIZABETH BEACH;2428;700;M;20031127;20031219;450000;Z;R;RESIDENCE;;EJ;;0;AA320559;
C;013;317311;35;20040202 11:40;3//833985;
D;013;317311;35;20040202 11:40;P;;;;;;
D;013;317311;35;20040202 11:40;V;;;;;;
B;013;317349;36;20040202 11:40;;;45;JACARANDA AVE;ELIZABETH BEACH;2428;980.1;M;20031106;20031218;470000;Z;R;RESIDENCE;;EK;;0;AA347292;
C;013;317349;36;20040202 11:40;232//22434;
D;013;317349;36;20040202 11:40;P;;;;;;
D;013;317349;36;20040202 11:40;P;;;;;;
D;013;317349;36;20040202 11:40;V;;;;;;
B;013;317454;37;20040202 11:40;;;6;BINALONG CRES;COOMBA;2428;;;20031114;20040105;117000;Z;V;VACANT LAND;;DC;;0;AA325596;
C;013;317454;37;20040202 11:40;229//216499;
D;013;317454;37;20040202 11:40;P;;;;;;
D;013;317454;37;20040202 11:40;P;;;;;;
D;013;317454;37;20040202 11:40;V;;;;;;
B;013;317613;38;20040202 11:40;;;8;COONABARABRAN RD;COOMBA;2428;;;20031113;20031218;110000;Z;V;VACANT LAND;;DD;;0;AA335655;
C;013;317613;38;20040202 11:40;102//216499;
D;013;317613;38;20040202 11:40;P;;;;;;
D;013;317613;38;20040202 11:40;V;;;;;;
D;013;317613;38;20040202 11:40;V;;;;;;
B;013;317892;39;20040202 11:40;;;12;TALLAWALLA RD;COOMBA;2428;;;20031105;20031217;99500;Z;V;VACANT LAND;;DD;;0;AA310164;
C;013;317892;39;20040202 11:40;194//216499;
D;013;317892;39;20040202 11:40;P;;;;;;
D;013;317892;39;20040202 11:40;P;;;;;;
D;013;317892;39;20040202 11:40;V;;;;;;
D;013;317892;39;20040202 11:40;V;;;;;;
B;013;317924;40;20040202 11:40;;;23;TALLAWALLA RD;COOMBA;2428;556.4;M;20031126;20040119;85000;Z;V;VACANT LAND;;DD;;0;AA357202;
C;013;317924;40;20040202 11:40;12//222757;
D;013;317924;40;20040202 11:40;P;;;;;;
D;013;317924;40;20040202 11:40;V;;;;;;
B;013;318017;41;20040202 11:40;;;28;WARRALONG ST;COOMBA;2428;;;20031209;20040109;99000;Z;V;VACANT LAND;;DD;;0;AA350506;
C;013;318017;41;20040202 11:40;141//216499;
D;013;318017;41;20040202 11:40;P;;;;;;
D;013;318017;41;20040202 11:40;P;;;;;;
D;013;318017;41;20040202 11:40;V;;;;;;
B;013;318874;42;20040202 11:40;;;32;BOONER ST;HAWKS NEST;2324;;;20030911;20040109;730000;A;R;RESIDENCE;;AX;;0;AA342528;
C;013;318874;42;20040202 11:40;53//16379;
D;013;318874;42;20040202 11:40;P;;;;;;
D;013;318874;42;20040202 11:40;P;;;;;;
D;013;318874;42;20040202 11:40;P;;;;;;
D;013;318874;42;20040202 11:40;P;;;;;;
D;013;318874;42;20040202 11:40;P;;;;;;
D;013;318874;42;20040202 11:40;P;;;;;;
D;013;318874;42;20040202 11:40;V;;;;;;
D;013;318874;42;20040202 11:40;V;;;;;;
D;013;318874;42;20040202 11:40;V;;;;;;
D;013;318874;42;20040202 11:40;V;;;;;;
D;013;318874;42;20040202 11:40;V;;;;;;
D;013;318874;42;20040202 11:40;V;;;;;;
B;013;319084;43;20040202 11:40;;;41;DOLPHIN AVE;HAWKS NEST;2324;556.4;M;20031202;20031219;360000;A;R;RESIDENCE;;AZ;;0;AA340800;
C;013;319084;43;20040202 11:40;135//30790;
D;013;319084;43;20040202 11:40;P;;;;;;
D;013;319084;43;20040202 11:40;V;;;;;;
D;013;319084;43;20040202 11:40;V;;;;;;
B;013;319270;44;20040202 11:40;;1;17;KIKARRA CRES;HAWKS NEST;2324;;;20031204;20040113;360000;;R;RESIDENCE;1;;;0;AA341681;
C;013;319270;44;20040202 11:40;1//SP 15660;
D;013;319270;44;20040202 11:40;P;;;;;;
D;013;319270;44;20040202 11:40;P;;;;;;
D;013;319270;44;20040202 11:40;V;;;;;;
B;013;319280;45;20040202 11:40;;;2;KIKARRA CRES;HAWKS NEST;2324;501.6;M;20031124;20031222;825000;A;R;RESIDENCE;;AY;;0;AA324184;
C;013;319280;45;20040202 11:40;3//827453;
D;013;319280;45;20040202 11:40;P;;;;;;
D;013;319280;45;20040202 11:40;V;;;;;;
D;013;319280;45;20040202 11:40;V;;;;;;
B;013;319870;46;20040202 11:40;;;72 A;THE ANCHORAGE;HAWKS NEST;2324;608.8;M;20031204;20040109;805000;A;R;RESIDENCE;;CH;;0;AA331060;
C;013;319870;46;20040202 11:40;702//634174;
D;013;319870;46;20040202 11:40;P;;;;;;
D;013;319870;46;20040202 11:40;V;;;;;;
D;013;319870;46;20040202 11:40;V;;;;;;
B;013;320101;47;20040202 11:40;;;30;CURLEW CRES;NERONG;2423;602.7;M;20031027;20031201;80000;Z;R;RESIDENCE;;ZF;;0;AA304522;
C;013;320101;47;20040202 11:40;95//247531;
D;013;320101;47;20040202 11:40;P;;;;;;
D;013;320101;47;20040202 11:40;V;;;;;;
B;013;321112;48;20040202 11:40;;;15;THE JACK;SMITHS LAKE;2428;556.4;M;20031103;20031215;110000;Z;V;VACANT LAND;;DH;;0;AA315243;
C;013;321112;48;20040202 11:40;112//215985;
D;013;321112;48;20040202 11:40;P;;;;;;
D;013;321112;48;20040202 11:40;P;;;;;;
D;013;321112;48;20040202 11:40;V;;;;;;
B;013;323070;49;20040202 11:40;;;;MAITLAND ST;NORTH ARM COVE;2324;834.7;M;20031209;20031223;17500;R;V;VACANT LAND;;RY;;0;AA343538;
C;013;323070;49;20040202 11:40;1134//9940;
D;013;323070;49;20040202 11:40;P;;;;;;
D;013;323070;49;20040202 11:40;V;;;;;;
D;013;323070;49;20040202 11:40;V;;;;;;
B;013;324998;50;20040202 11:40;;;13;JACOB ST;TEA GARDENS;2324;1668;M;20031005;20040113;975000;A;R;RESIDENCE;;AV;;0;AA335138;
C;013;324998;50;20040202 11:40;2//590948;
D;013;324998;50;20040202 11:40;P;;;;;;
D;013;324998;50;20040202 11:40;V;;;;;;
B;013;325620;51;20040202 11:40;;;14;WOMBOURNE RD;TEA GARDENS;2324;2.073;H;20031107;20031212;980000;R;R;RESIDENCE;;TA;;0;AA328489;
C;013;325620;51;20040202 11:40;54//786548;
D;013;325620;51;20040202 11:40;P;;;;;;
D;013;325620;51;20040202 11:40;V;;;;;;
B;013;325822;52;20040202 11:40;;;35;CLARKSON ST;NABIAC;2312;935;M;20031127;20031219;280000;A;R;RESIDENCE;;AS;;0;AA321612;
C;013;325822;52;20040202 11:40;1813//872655;
D;013;325822;52;20040202 11:40;P;;;;;;
D;013;325822;52;20040202 11:40;P;;;;;;
D;013;325822;52;20040202 11:40;V;;;;;;
D;013;325822;52;20040202 11:40;V;;;;;;
B;013;326303;53;20040202 11:40;;;17;COVE AVE;BUNDABAH;2324;;;20031124;20040112;147000;Z;R;RESIDENCE;;ZH;;0;AA344298;
C;013;326303;53;20040202 11:40;13/5/10915;
D;013;326303;53;20040202 11:40;P;;;;;;
D;013;326303;53;20040202 11:40;P;;;;;;
D;013;326303;53;20040202 11:40;V;;;;;;
B;013;326313;54;20040202 11:40;;;12;PLEASANT VIEW PDE;BUNDABAH;2324;1214;M;20031110;20031216;175000;Z;V;VACANT LAND;;ZH;;0;AA307633;
C;013;326313;54;20040202 11:40;3/6/10915;
D;013;326313;54;20040202 11:40;P;;;;;;
D;013;326313;54;20040202 11:40;P;;;;;;
D;013;326313;54;20040202 11:40;V;;;;;;
B;013;326382;55;20040202 11:40;;;279;BUNDABAH RD;BUNDABAH;2324;;;20030611;20030711;17500;R;V;VACANT LAND;;RT;;0;AA334121;
C;013;326382;55;20040202 11:40;6/10/10915;
D;013;326382;55;20040202 11:40;P;;;;;;
D;013;326382;55;20040202 11:40;V;;;;;;
B;013;326763;56;20040202 11:40;;;34;CLARKE ST;PINDIMAR;2324;834.7;M;20031212;20031222;70000;R;V;VACANT LAND;;RZ;;0;AA303091;
C;013;326763;56;20040202 11:40;14/65/10869;
D;013;326763;56;20040202 11:40;P;;;;;;
D;013;326763;56;20040202 11:40;P;;;;;;
D;013;326763;56;20040202 11:40;V;;;;;;
B;013;327310;57;20040202 11:40;;;864;MARKWELL BACK RD;MARKWELL;2423;4.049;H;20031024;20031215;415000;R;3;FARM/RURAL;;PA;;0;AA343249;
C;013;327310;57;20040202 11:40;1//731104;
D;013;327310;57;20040202 11:40;P;;;;;;
D;013;327310;57;20040202 11:40;P;;;;;;
D;013;327310;57;20040202 11:40;V;;;;;;
B;013;328923;58;20040202 11:40;;;;NEVILLES RD;NOOROO;2415;42.05;H;20031106;20031204;230000;R;V;VACANT LAND;;TG;;0;AA331240;
C;013;328923;58;20040202 11:40;8//1007479;
D;013;328923;58;20040202 11:40;P;;;;;;
D;013;328923;58;20040202 11:40;V;;;;;;
B;013;329603;59;20040202 11:40;;;97;CORRIGANS LANE;BUNGWAHL;2423;9.962;H;20031020;20031216;750000;R;R;RESIDENCE;;PF;;0;AA313157;
C;013;329603;59;20040202 11:40;12//815054;
D;013;329603;59;20040202 11:40;P;;;;;;
D;013;329603;59;20040202 11:40;P;;;;;;
D;013;329603;59;20040202 11:40;V;;;;;;
D;013;329603;59;20040202 11:40;V;;;;;;
B;013;329936;60;20040202 11:40;;;226;THE LAKES WAY;TUNCURRY;2428;607;M;20031016;20031128;262000;A;R;RESIDENCE;;AA;;0;AA333037;
C;013;329936;60;20040202 11:40;1/2/30058;
D;013;329936;60;20040202 11:40;P;;;;;;
D;013;329936;60;20040202 11:40;V;;;;;;
D;013;329936;60;20040202 11:40;V;;;;;;
B;013;329962;61;20040202 11:40;;;399;THE LAKES WAY;FORSTER;2428;708.2;M;20031114;20031204;250000;A;R;RESIDENCE;;AA;;0;AA316632;
C;013;329962;61;20040202 11:40;13//225020;
D;013;329962;61;20040202 11:40;P;;;;;;
D;013;329962;61;20040202 11:40;V;;;;;;
D;013;329962;61;20040202 11:40;V;;;;;;
B;013;330501;62;20040202 11:40;;;13710;PACIFIC HWY;NABIAC;2312;6.46;H;20030804;20031110;435000;R;R;RESIDENCE;;QJ;;0;AA315991;
C;013;330501;62;20040202 11:40;16, 18//872126;
D;013;330501;62;20040202 11:40;P;;;;;;
D;013;330501;62;20040202 11:40;V;;;;;;
B;013;2852758;63;20040202 11:40;;;59;AKALA AVE;FORSTER;2428;542.5;M;20031125;20040108;396000;A;R;RESIDENCE;;AN;;0;AA356822;
C;013;2852758;63;20040202 11:40;167//1032766;
D;013;2852758;63;20040202 11:40;P;;;;;;
D;013;2852758;63;20040202 11:40;P;;;;;;
D;013;2852758;63;20040202 11:40;V;;;;;;
B;013;2934441;64;20040202 11:40;;;5;NAKARA CT;FORSTER;2428;569.2;M;20030812;20031218;429000;A;R;RESIDENCE;;DN;;0;AA356955;
C;013;2934441;64;20040202 11:40;159//1043081;
D;013;2934441;64;20040202 11:40;P;;;;;;
D;013;2934441;64;20040202 11:40;V;;;;;;
B;013;2971238;65;20040202 11:40;;;13;ROBINA GR;FORSTER;2428;450;M;20030917;20031219;130000;A;V;VACANT LAND;;AG;;0;AA325891;
C;013;2971238;65;20040202 11:40;14//1049875;
D;013;2971238;65;20040202 11:40;P;;;;;;
D;013;2971238;65;20040202 11:40;V;;;;;;
D;013;2971238;65;20040202 11:40;V;;;;;;
B;013;2991420;66;20040202 11:40;;;11;SINCLAIR DR;TEA GARDENS;2324;600.6;M;20030924;20031111;200000;A;3;;;AV;;0;AA315792;
C;013;2991420;66;20040202 11:40;527//1051765;
D;013;2991420;66;20040202 11:40;P;;;;;;
D;013;2991420;66;20040202 11:40;V;;;;;;
D;013;2991420;66;20040202 11:40;V;;;;;;
B;013;3015142;67;20040202 11:40;;;70;WINDWARD CCT;TEA GARDENS;2324;774.1;M;20031127;20031222;410000;A;V;VACANT LAND;;AT;;0;AA334614;
C;013;3015142;67;20040202 11:40;65//280001;
D;013;3015142;67;20040202 11:40;P;;;;;;
D;013;3015142;67;20040202 11:40;P;;;;;;
D;013;3015142;67;20040202 11:40;V;;;;;;
B;013;3026977;68;20040202 11:40;;;8;LEONARDO AVE;CAPE HAWKE;2428;700;M;20031010;20031114;225000;A;V;VACANT LAND;;AN;;0;AA316410;
C;013;3026977;68;20040202 11:40;187//1057531;
D;013;3026977;68;20040202 11:40;P;;;;;;
D;013;3026977;68;20040202 11:40;P;;;;;;
D;013;3026977;68;20040202 11:40;V;;;;;;
B;013;3026978;69;20040202 11:40;;;6;LEONARDO AVE;CAPE HAWKE;2428;700;M;20031011;20031219;215000;A;V;VACANT LAND;;AN;;0;AA319899;
C;013;3026978;69;20040202 11:40;188//1057531;
D;013;3026978;69;20040202 11:40;P;;;;;;
D;013;3026978;69;20040202 11:40;V;;;;;;
B;013;3029431;70;20040202 11:40;;;1;ANNECY CT;FORSTER;2428;934.5;M;20031120;20031219;286000;A;V;VACANT LAND;;DK;;0;AA312062;
C;013;3029431;70;20040202 11:40;88//1059068;
D;013;3029431;70;20040202 11:40;P;;;;;;
D;013;3029431;70;20040202 11:40;V;;;;;;
B;013;3029479;71;20040202 11:40;;;68;BOOMERANG DR;PACIFIC PALMS;2428;;;20030828;20031016;192500;;R;RESIDENCE;1;;;0;AA342294;
C;013;3029479;71;20040202 11:40;1//SP 71299;
D;013;3029479;71;20040202 11:40;P;;;;;;
D;013;3029479;71;20040202 11:40;P;;;;;;
D;013;3029479;71;20040202 11:40;V;;;;;;
D;013;3029479;71;20040202 11:40;V;;;;;;
B;013;3039080;72;20040202 11:40;;1;8;GREENVIEW CL;FORSTER;2428;;;20030624;20031202;298000;;R;RESIDENCE;1;;;0;AA302949;
C;013;3039080;72;20040202 11:40;1//SP 71506;
D;013;3039080;72;20040202 11:40;P;;;;;;
D;013;3039080;72;20040202 11:40;P;;;;;;
D;013;3039080;72;20040202 11:40;V;;;;;;
B;013;3041648;73;20040202 11:40;;1;52;MYALL ST;TEA GARDENS;2324;;;20031112;20031211;265000;;R;RESIDENCE;1;;;0;AA350232;
C;013;3041648;73;20040202 11:40;1//SP 71567;
D;013;3041648;73;20040202 11:40;P;;;;;;
D;013;3041648;73;20040202 11:40;V;;;;;;
D;013;3041648;73;20040202 11:40;V;;;;;;
B;013;3051603;74;20040202 11:40;;;;TALLOW WOOD ESTATE;FAILFORD;2430;;;20030307;20031222;140000;;V;VACANT LAND;;;;0;AA314386;
C;013;3051603;74;20040202 11:40;4//270357;
D;013;3051603;74;20040202 11:40;P;;;;;;
D;013;3051603;74;20040202 11:40;P;;;;;;
D;013;3051603;74;20040202 11:40;V;;;;;;
B;013;3051605;75;20040202 11:40;;;;FAILFORD RD TALLOW WOOD ESTATE;FAILFORD;2430;;;20030818;20031222;187500;;V;VACANT LAND;;;;0;AA321846;
C;013;3051605;75;20040202 11:40;6//270357;
D;013;3051605;75;20040202 11:40;P;;;;;;
D;013;3051605;75;20040202 11:40;P;;;;;;
D;013;3051605;75;20040202 11:40;V;;;;;;
B;013;3056973;76;20040202 11:40;;;;WYREE ST;PINDIMAR NORTH;2324;1517.6;M;20031015;20031119;43500;;V;VACANT LAND;;;;0;AA190716;
