A;090;20040503 12:32;PDANN;
B;090;861196;1;20040503 12:32;;6;24 A;BELMORE ST;RYDE;2112;;;20040225;20040407;276000;;R;RESIDENCE;6;;;0;AA571135;
C;090;861196;1;20040503 12:32;6//SP 34293;
D;090;861196;1;20040503 12:32;P;;;;;;
D;090;861196;1;20040503 12:32;P;;;;;;
D;090;861196;1;20040503 12:32;V;;;;;;
D;090;861196;1;20040503 12:32;V;;;;;;
B;090;861359;2;20040503 12:32;;;46;BENNETT ST;WEST RYDE;2114;600.7;M;20021003;20021129;610000;A;R;RESIDENCE;;AB;AC;0;9212166;
C;090;861359;2;20040503 12:32;22//10400;
D;090;861359;2;20040503 12:32;P;;;;;;
D;090;861359;2;20040503 12:32;P;;;;;;
D;090;861359;2;20040503 12:32;V;;;;;;
B;090;861422;3;20040503 12:32;;8;13;BENSON ST;WEST RYDE;2114;;;20040120;20040316;557500;;R;RESIDENCE;8;;;0;AA557230;
C;090;861422;3;20040503 12:32;8//SP 45427;
D;090;861422;3;20040503 12:32;P;;;;;;
D;090;861422;3;20040503 12:32;P;;;;;;
D;090;861422;3;20040503 12:32;V;;;;;;
D;090;861422;3;20040503 12:32;V;;;;;;
B;090;861422;4;20040503 12:32;;9;13;BENSON ST;WEST RYDE;2114;;;20040226;20040226;505000;;R;RESIDENCE;9;;;0;AA562324;
C;090;861422;4;20040503 12:32;9//SP 45427;
D;090;861422;4;20040503 12:32;P;;;;;;
D;090;861422;4;20040503 12:32;P;;;;;;
D;090;861422;4;20040503 12:32;V;;;;;;
B;090;861583;5;20040503 12:32;;;16;BERTRAND CL;MARSFIELD;2122;639.7;M;20040209;20040322;955000;A;R;RESIDENCE;;EZ;;0;AA578898;
C;090;861583;5;20040503 12:32;33//710707;
D;090;861583;5;20040503 12:32;P;;;;;;
D;090;861583;5;20040503 12:32;P;;;;;;
D;090;861583;5;20040503 12:32;V;;;;;;
B;090;861634;6;20040503 12:32;;;6;BESWICK AVE;NORTH RYDE;2113;626;M;20040304;20040402;660000;A;R;RESIDENCE;;EB;;0;AA593611;
C;090;861634;6;20040503 12:32;2//599226;
D;090;861634;6;20040503 12:32;P;;;;;;
D;090;861634;6;20040503 12:32;P;;;;;;
D;090;861634;6;20040503 12:32;V;;;;;;
D;090;861634;6;20040503 12:32;V;;;;;;
B;090;861882;7;20040503 12:32;;;14;BIRDWOOD ST;RYDE;2112;;;20040207;20040325;721000;A;R;RESIDENCE;;EE;;0;AA580029;
C;090;861882;7;20040503 12:32;39//11273;
D;090;861882;7;20040503 12:32;P;;;;;;
D;090;861882;7;20040503 12:32;P;;;;;;
D;090;861882;7;20040503 12:32;P;;;;;;
D;090;861882;7;20040503 12:32;P;;;;;;
D;090;861882;7;20040503 12:32;P;;;;;;
D;090;861882;7;20040503 12:32;V;;;;;;
B;090;862050;8;20040503 12:32;;2;226;BLAXLAND RD;RYDE;2112;;;20040228;20040331;299000;;R;RESIDENCE;2;;;0;AA555954;
C;090;862050;8;20040503 12:32;2//SP 9262;
D;090;862050;8;20040503 12:32;P;;;;;;
D;090;862050;8;20040503 12:32;P;;;;;;
D;090;862050;8;20040503 12:32;V;;;;;;
B;090;862135;9;20040503 12:32;;15;242;BLAXLAND RD;RYDE;2112;;;20040217;20040330;300000;;R;RESIDENCE;15;;;0;AA571966;
C;090;862135;9;20040503 12:32;15//SP 32901;
D;090;862135;9;20040503 12:32;P;;;;;;
D;090;862135;9;20040503 12:32;P;;;;;;
D;090;862135;9;20040503 12:32;V;;;;;;
B;090;862219;10;20040503 12:32;;4;424;BLAXLAND RD;RYDE;2112;;;20040211;20040414;470000;;R;RESIDENCE;4;;;0;AA563046;
C;090;862219;10;20040503 12:32;4//SP 3927;
D;090;862219;10;20040503 12:32;P;;;;;;
D;090;862219;10;20040503 12:32;V;;;;;;
D;090;862219;10;20040503 12:32;V;;;;;;
B;090;862250;11;20040503 12:32;;;468;BLAXLAND RD;EASTWOOD;2122;;;20031129;20040329;726003;A;R;RESIDENCE;;EM;;0;AA558252;
C;090;862250;11;20040503 12:32;2//313398;
D;090;862250;11;20040503 12:32;P;;;;;;
D;090;862250;11;20040503 12:32;P;;;;;;
D;090;862250;11;20040503 12:32;V;;;;;;
B;090;862473;12;20040503 12:32;;1;539;BLAXLAND RD;EASTWOOD;2122;;;20040225;20040407;517000;;R;RESIDENCE;1;;;0;AA578749;
C;090;862473;12;20040503 12:32;1//SP 41080;
D;090;862473;12;20040503 12:32;P;;;;;;
D;090;862473;12;20040503 12:32;P;;;;;;
D;090;862473;12;20040503 12:32;V;;;;;;
B;090;863243;13;20040503 12:32;;;20;BRERETON ST;GLADESVILLE;2111;537.5;M;20000707;20000821;479000;A;R;RESIDENCE;;EU;;0;7037673;
