A;219;20040202 11:57;PTHIRLWELL;
B;219;2349913;9;20040202 11:57;;;40;BOOMERANG DR;GLOSSODIA;2756;556.4;M;20031104;20031216;325000;A;R;RESIDENCE;;AB;;0;AA329444;
C;219;2349913;9;20040202 11:57;36//217499;
D;219;2349913;9;20040202 11:57;P;;;;;;
D;219;2349913;9;20040202 11:57;P;;;;;;
D;219;2349913;9;20040202 11:57;V;;;;;;
D;219;2349913;9;20040202 11:57;V;;;;;;
B;219;2350650;10;20040202 11:57;;;350;BULL RIDGE RD;EAST KURRAJONG;2758;10.23;H;20030424;20030806;790000;R;R;RESIDENCE;;JG;;0;AA132471;
C;219;2350650;10;20040202 11:57;15//251085;
D;219;2350650;10;20040202 11:57;P;;;;;;
D;219;2350650;10;20040202 11:57;P;;;;;;
D;219;2350650;10;20040202 11:57;V;;;;;;
B;219;2351405;11;20040202 11:57;;;19;CHAPEL ST;RICHMOND;2753;777.8;M;20031205;20031212;470000;A;R;RESIDENCE;;AQ;;0;AA325812;
C;219;2351405;11;20040202 11:57;3//238149;
D;219;2351405;11;20040202 11:57;P;;;;;;
D;219;2351405;11;20040202 11:57;P;;;;;;
D;219;2351405;11;20040202 11:57;V;;;;;;
B;219;2351777;12;20040202 11:57;;;69;CHURCH ST;SOUTH WINDSOR;2756;329;M;20031201;20031219;241000;A;R;RESIDENCE;;AX;;0;AA339143;
C;219;2351777;12;20040202 11:57;10//23159;
D;219;2351777;12;20040202 11:57;P;;;;;;
D;219;2351777;12;20040202 11:57;V;;;;;;
D;219;2351777;12;20040202 11:57;V;;;;;;
B;219;2352543;13;20040202 11:57;;;9;CONRAD ST;RICHMOND;2753;613.4;M;20031029;20031126;250000;A;R;RESIDENCE;;AR;;0;AA223249;
C;219;2352543;13;20040202 11:57;17//36580;
D;219;2352543;13;20040202 11:57;P;;;;;;
D;219;2352543;13;20040202 11:57;V;;;;;;
B;219;2352781;14;20040202 11:57;;;23;COX CRES;HOBARTVILLE;2753;;;20031224;20031224;170000;A;R;RESIDENCE;;AS;;0;AA305157;
C;219;2352781;14;20040202 11:57;367//236344;
D;219;2352781;14;20040202 11:57;P;;;;;;
D;219;2352781;14;20040202 11:57;V;;;;;;
D;219;2352781;14;20040202 11:57;V;;;;;;
D;219;2352781;14;20040202 11:57;V;;;;;;
B;219;2353036;15;20040202 11:57;;;94;CROOKED LANE;NORTH RICHMOND;2754;2.198;H;20030823;20031211;855000;R;R;RESIDENCE;;HK;;0;AA319382;
C;219;2353036;15;20040202 11:57;5//191780;
D;219;2353036;15;20040202 11:57;P;;;;;;
D;219;2353036;15;20040202 11:57;P;;;;;;
D;219;2353036;15;20040202 11:57;V;;;;;;
D;219;2353036;15;20040202 11:57;V;;;;;;
B;219;2354081;16;20040202 11:57;;;143;EAST KURRAJONG RD;EAST KURRAJONG;2758;4.1;H;20030923;20031216;760000;R;R;RESIDENCE;;HX;;0;AA351870;
C;219;2354081;16;20040202 11:57;2//749408;
D;219;2354081;16;20040202 11:57;P;;;;;;
D;219;2354081;16;20040202 11:57;P;;;;;;
D;219;2354081;16;20040202 11:57;V;;;;;;
D;219;2354081;16;20040202 11:57;V;;;;;;
B;219;2354380;17;20040202 11:57;;;6;ERRINGHI PL;MCGRATHS HILL;2756;643.1;M;20031201;20040115;399000;A;R;RESIDENCE;;AG;;0;AA349859;
C;219;2354380;17;20040202 11:57;808//260486;
D;219;2354380;17;20040202 11:57;P;;;;;;
D;219;2354380;17;20040202 11:57;P;;;;;;
D;219;2354380;17;20040202 11:57;V;;;;;;
D;219;2354380;17;20040202 11:57;V;;;;;;
B;219;2354757;18;20040202 11:57;;;65;FLINDERS PL;NORTH RICHMOND;2754;1301;M;20030929;20040116;635000;A;R;RESIDENCE;;AM;;0;AA344110;
C;219;2354757;18;20040202 11:57;16//787272;
D;219;2354757;18;20040202 11:57;P;;;;;;
D;219;2354757;18;20040202 11:57;V;;;;;;
B;219;2354879;19;20040202 11:57;;5;144;FRANCIS ST;RICHMOND;2753;;;20031114;20040116;252500;;R;RESIDENCE;5;;;0;AA359793;
C;219;2354879;19;20040202 11:57;5//SP 16309;
D;219;2354879;19;20040202 11:57;P;;;;;;
D;219;2354879;19;20040202 11:57;P;;;;;;
D;219;2354879;19;20040202 11:57;V;;;;;;
D;219;2354879;19;20040202 11:57;V;;;;;;
B;219;2355606;20;20040202 11:57;;;687;GEORGE ST;SOUTH WINDSOR;2756;4199;M;20030811;20031212;602500;R;R;RESIDENCE;;GG;;0;AA351613;
C;219;2355606;20;20040202 11:57;4//534175;
D;219;2355606;20;20040202 11:57;P;;;;;;
D;219;2355606;20;20040202 11:57;P;;;;;;
D;219;2355606;20;20040202 11:57;V;;;;;;
B;219;2356352;21;20040202 11:57;;;2;GRAND PDE;GLOSSODIA;2756;1492;M;20030923;20031104;335000;A;R;RESIDENCE;;AB;;0;AA311106;
C;219;2356352;21;20040202 11:57;254//214758;
D;219;2356352;21;20040202 11:57;P;;;;;;
D;219;2356352;21;20040202 11:57;P;;;;;;
D;219;2356352;21;20040202 11:57;V;;;;;;
B;219;2356813;22;20040202 11:57;;2;84;GROSE VALE RD;NORTH RICHMOND;2754;;;20030925;20031106;310000;;R;RESIDENCE;2;;;0;AA323344;
C;219;2356813;22;20040202 11:57;2//SP 64195;
D;219;2356813;22;20040202 11:57;P;;;;;;
D;219;2356813;22;20040202 11:57;P;;;;;;
D;219;2356813;22;20040202 11:57;V;;;;;;
B;219;2356944;23;20040202 11:57;;;289;GROSE VALE RD;GROSE VALE;2753;2.023;H;20031114;20031219;650000;R;R;RESIDENCE;;GT;;0;AA339469;
C;219;2356944;23;20040202 11:57;7//238764;
D;219;2356944;23;20040202 11:57;P;;;;;;
D;219;2356944;23;20040202 11:57;P;;;;;;
D;219;2356944;23;20040202 11:57;P;;;;;;
D;219;2356944;23;20040202 11:57;V;;;;;;
D;219;2356944;23;20040202 11:57;V;;;;;;
B;219;2357400;24;20040202 11:57;;;94;HANLONS RD;BILPIN;2758;4.7;H;20030925;20031205;810000;P;R;RESIDENCE;;PJ;;0;AA230266;
C;219;2357400;24;20040202 11:57;12//209825;
D;219;2357400;24;20040202 11:57;P;;;;;;
D;219;2357400;24;20040202 11:57;P;;;;;;
D;219;2357400;24;20040202 11:57;V;;;;;;
D;219;2357400;24;20040202 11:57;V;;;;;;
B;219;2357607;25;20040202 11:57;;;2;HARRIS ST;WINDSOR;2756;600.7;M;20031202;20031219;298000;A;R;RESIDENCE;;AU;;0;AA328820;
C;219;2357607;25;20040202 11:57;41//238572;
D;219;2357607;25;20040202 11:57;P;;;;;;
D;219;2357607;25;20040202 11:57;P;;;;;;
D;219;2357607;25;20040202 11:57;V;;;;;;
B;219;2358373;26;20040202 11:57;;;9;IVY PL;BILPIN;2758;1081;M;20031001;20031219;339000;P;R;RESIDENCE;;PG;;0;AA326229;
C;219;2358373;26;20040202 11:57;2//200819;
D;219;2358373;26;20040202 11:57;P;;;;;;
D;219;2358373;26;20040202 11:57;P;;;;;;
D;219;2358373;26;20040202 11:57;V;;;;;;
D;219;2358373;26;20040202 11:57;V;;;;;;
B;219;2358620;27;20040202 11:57;;;8;JENKYN PL;BLIGH PARK;2756;732.9;M;20031106;20031215;385000;A;R;RESIDENCE;;AY;;0;AA351651;
C;219;2358620;27;20040202 11:57;429//739826;
D;219;2358620;27;20040202 11:57;P;;;;;;
D;219;2358620;27;20040202 11:57;V;;;;;;
B;219;2358643;28;20040202 11:57;;2;12;JERSEY ST;RICHMOND;2753;;;20031107;20031211;306000;;R;RESIDENCE;2;;;0;AA320683;
C;219;2358643;28;20040202 11:57;2//SP 49099;
D;219;2358643;28;20040202 11:57;P;;;;;;
D;219;2358643;28;20040202 11:57;V;;;;;;
B;219;2358671;29;20040202 11:57;;3;14;JOHN TEBBUTT PL;RICHMOND;2753;294.3;M;20031122;20040107;326000;A;R;RESIDENCE;;EH;;0;AA328283;
C;219;2358671;29;20040202 11:57;3//285107;
D;219;2358671;29;20040202 11:57;P;;;;;;
D;219;2358671;29;20040202 11:57;V;;;;;;
B;219;2358721;30;20040202 11:57;;3;74;JOHN TEBBUTT PL;RICHMOND;2753;;;20030919;20031212;325000;;R;RESIDENCE;3;;;0;AA323425;
C;219;2358721;30;20040202 11:57;3//SP 45605;
D;219;2358721;30;20040202 11:57;P;;;;;;
D;219;2358721;30;20040202 11:57;P;;;;;;
D;219;2358721;30;20040202 11:57;V;;;;;;
B;219;2359122;31;20040202 11:57;;;14;KILLARNEY CT;MCGRATHS HILL;2756;2621;M;20031216;20031222;6000;A;R;RESIDENCE;;AH;;0;AA315853;
C;219;2359122;31;20040202 11:57;191//851475;
D;219;2359122;31;20040202 11:57;P;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
D;219;2359122;31;20040202 11:57;V;;;;;;
B;219;2359277;32;20040202 11:57;;;4;KNIGHT PL;BLIGH PARK;2756;570.6;M;20030917;20031105;334000;A;R;RESIDENCE;;BA;;0;AA336407;
C;219;2359277;32;20040202 11:57;1346//802879;
D;219;2359277;32;20040202 11:57;P;;;;;;
D;219;2359277;32;20040202 11:57;V;;;;;;
D;219;2359277;32;20040202 11:57;V;;;;;;
B;219;2360036;33;20040202 11:57;;;344;LIEUTENANT BOWEN DR;BOWEN MOUNTAIN;2753;632.3;M;20031130;20040112;310000;P;R;RESIDENCE;;PB;;0;AA353801;
C;219;2360036;33;20040202 11:57;221//206301;
D;219;2360036;33;20040202 11:57;P;;;;;;
D;219;2360036;33;20040202 11:57;P;;;;;;
D;219;2360036;33;20040202 11:58;V;;;;;;
D;219;2360036;33;20040202 11:58;V;;;;;;
B;219;2360491;34;20040202 11:58;;;110;LONGLEAT LANE;KURMOND;2757;4.66;H;20031112;20031212;375000;R;R;RESIDENCE;;HB;;0;AA351787;
C;219;2360491;34;20040202 11:58;10//7565;
D;219;2360491;34;20040202 11:58;P;;;;;;
D;219;2360491;34;20040202 11:58;P;;;;;;
D;219;2360491;34;20040202 11:58;V;;;;;;
B;219;2360576;35;20040202 11:58;;;281;LOWER COLO RD;LOWER PORTLAND;2756;12.14;H;20031217;20031222;820000;P;R;RESIDENCE;;RA;;0;AA341520;
C;219;2360576;35;20040202 11:58;3//228245;
D;219;2360576;35;20040202 11:58;P;;;;;;
D;219;2360576;35;20040202 11:58;V;;;;;;
B;219;2360882;36;20040202 11:58;;5;44;MACQUARIE ST;WINDSOR;2756;;;20031110;20031229;208000;;R;RESIDENCE;5;;;0;AA357655;
C;219;2360882;36;20040202 11:58;5//SP 34334;
D;219;2360882;36;20040202 11:58;P;;;;;;
D;219;2360882;36;20040202 11:58;P;;;;;;
D;219;2360882;36;20040202 11:58;V;;;;;;
D;219;2360882;36;20040202 11:58;V;;;;;;
B;219;2361477;37;20040202 11:58;;;14;MCKELLAR CRES;SOUTH WINDSOR;2756;558.9;M;20031118;20031216;322500;A;R;RESIDENCE;;AV;;0;AA303871;
C;219;2361477;37;20040202 11:58;7//261227;
D;219;2361477;37;20040202 11:58;P;;;;;;
D;219;2361477;37;20040202 11:58;P;;;;;;
D;219;2361477;37;20040202 11:58;V;;;;;;
D;219;2361477;37;20040202 11:58;V;;;;;;
B;219;2361503;38;20040202 11:58;;;74;MCKELLAR CRES;BLIGH PARK;2756;586.5;M;20031209;20040116;360000;A;R;RESIDENCE;;AV;;0;AA359386;
C;219;2361503;38;20040202 11:58;2//850093;
D;219;2361503;38;20040202 11:58;P;;;;;;
D;219;2361503;38;20040202 11:58;P;;;;;;
D;219;2361503;38;20040202 11:58;P;;;;;;
D;219;2361503;38;20040202 11:58;V;;;;;;
B;219;2361732;39;20040202 11:58;;;37;MEARES RD;MCGRATHS HILL;2756;582;M;20031014;20031113;450000;A;3;;;AG;;0;AA324855;
C;219;2361732;39;20040202 11:58;805//260486;
D;219;2361732;39;20040202 11:58;P;;;;;;
D;219;2361732;39;20040202 11:58;V;;;;;;
B;219;2362792;40;20040202 11:58;;;88;NEILSON CRES;BLIGH PARK;2756;;;20030601;20030714;284000;A;R;RESIDENCE;;BA;;0;AA333122;
C;219;2362792;40;20040202 11:58;1303//802879;
D;219;2362792;40;20040202 11:58;P;;;;;;
D;219;2362792;40;20040202 11:58;P;;;;;;
D;219;2362792;40;20040202 11:58;V;;;;;;
D;219;2362792;40;20040202 11:58;V;;;;;;
B;219;2363977;41;20040202 11:58;;;103 A;PECKS RD;NORTH RICHMOND;2754;400.3;M;20031103;20031215;320000;A;R;RESIDENCE;;AL;;0;AA336007;
C;219;2363977;41;20040202 11:58;151//831929;
D;219;2363977;41;20040202 11:58;P;;;;;;
D;219;2363977;41;20040202 11:58;P;;;;;;
D;219;2363977;41;20040202 11:58;V;;;;;;
D;219;2363977;41;20040202 11:58;V;;;;;;
B;219;2364929;42;20040202 11:58;;;41;RAIN RIDGE RD;KURRAJONG HEIGHTS;2758;307.7;M;20031224;20031224;232000;A;R;RESIDENCE;;AF;;0;AA348140;
C;219;2364929;42;20040202 11:58;250//834237;
D;219;2364929;42;20040202 11:58;P;;;;;;
D;219;2364929;42;20040202 11:58;V;;;;;;
B;219;2365048;43;20040202 11:58;;;32;RED HOUSE CRES;MCGRATHS HILL;2756;550.2;M;20031103;20031216;335000;A;R;RESIDENCE;;AG;;0;AA357108;
C;219;2365048;43;20040202 11:58;107//255868;
D;219;2365048;43;20040202 11:58;P;;;;;;
D;219;2365048;43;20040202 11:58;P;;;;;;
D;219;2365048;43;20040202 11:58;V;;;;;;
B;219;2365325;44;20040202 11:58;;;47;RIFLE RANGE RD;BLIGH PARK;2756;793;M;20031110;20031219;435000;A;R;RESIDENCE;;AY;;0;AA334812;
C;219;2365325;44;20040202 11:58;1027//788674;
D;219;2365325;44;20040202 11:58;P;;;;;;
D;219;2365325;44;20040202 11:58;P;;;;;;
D;219;2365325;44;20040202 11:58;V;;;;;;
D;219;2365325;44;20040202 11:58;V;;;;;;
B;219;2365539;45;20040202 11:58;;;288;ROBERTS CREEK RD;EAST KURRAJONG;2758;2.909;H;20031124;20031219;475000;R;R;RESIDENCE;;HX;;0;AA323127;
C;219;2365539;45;20040202 11:58;6//31981;
D;219;2365539;45;20040202 11:58;P;;;;;;
D;219;2365539;45;20040202 11:58;P;;;;;;
D;219;2365539;45;20040202 11:58;V;;;;;;
B;219;2366135;46;20040202 11:58;;;216;SANCTUARY DR;WINDSOR DOWNS;2756;4005;M;20030913;20040108;785000;R;R;RESIDENCE;;GA;;0;AA327995;
C;219;2366135;46;20040202 11:58;1122//834695;
D;219;2366135;46;20040202 11:58;P;;;;;;
D;219;2366135;46;20040202 11:58;P;;;;;;
D;219;2366135;46;20040202 11:58;V;;;;;;
D;219;2366135;46;20040202 11:58;V;;;;;;
B;219;2366589;47;20040202 11:58;;;237;SETTLERS RD;WISEMANS FERRY;2775;853.6;M;20031209;20040127;390000;P;R;RESIDENCE;;PS;;0;AA358873;
C;219;2366589;47;20040202 11:58;33//39352;
D;219;2366589;47;20040202 11:58;P;;;;;;
D;219;2366589;47;20040202 11:58;P;;;;;;
D;219;2366589;47;20040202 11:58;P;;;;;;
D;219;2366589;47;20040202 11:58;P;;;;;;
D;219;2366589;47;20040202 11:58;V;;;;;;
B;219;2367357;48;20040202 11:58;;;164;SPINKS RD;GLOSSODIA;2756;5868;M;20031002;20031211;510000;A;R;RESIDENCE;;AC;;0;AA343287;
C;219;2367357;48;20040202 11:58;6//217499;
D;219;2367357;48;20040202 11:58;P;;;;;;
D;219;2367357;48;20040202 11:58;P;;;;;;
D;219;2367357;48;20040202 11:58;V;;;;;;
B;219;2367455;49;20040202 11:58;;;269;SPINKS RD;GLOSSODIA;2756;1122;M;20031021;20031216;343000;A;R;RESIDENCE;;AB;;0;AA311618;
C;219;2367455;49;20040202 11:58;1//592254;
D;219;2367455;49;20040202 11:58;P;;;;;;
D;219;2367455;49;20040202 11:58;V;;;;;;
D;219;2367455;49;20040202 11:58;V;;;;;;
B;219;2367549;50;20040202 11:58;;;551;HAWKESBURY RD;YARRAMUNDI;2753;18.87;H;20030702;20031128;1400000;P;R;RESIDENCE;;RG;;0;AA335321;
C;219;2367549;50;20040202 11:58;42//815796;
D;219;2367549;50;20040202 11:58;P;;;;;;
D;219;2367549;50;20040202 11:58;V;;;;;;
B;219;2368070;51;20040202 11:58;;;27;TEALE RD;EAST KURRAJONG;2758;4.015;H;20031009;20031128;420000;R;R;RESIDENCE;;HX;;0;AA315404;
C;219;2368070;51;20040202 11:58;971//1015870;
D;219;2368070;51;20040202 11:58;P;;;;;;
D;219;2368070;51;20040202 11:58;P;;;;;;
D;219;2368070;51;20040202 11:58;V;;;;;;
D;219;2368070;51;20040202 11:58;V;;;;;;
D;219;2368070;51;20040202 11:58;V;;;;;;
B;219;2368253;52;20040202 11:58;;2;17;THERRY ST;BLIGH PARK;2756;;;20031107;20031219;295000;;3;VILLA;2;;;0;AA351283;
C;219;2368253;52;20040202 11:58;2//SP 41140;
D;219;2368253;52;20040202 11:58;P;;;;;;
D;219;2368253;52;20040202 11:58;P;;;;;;
D;219;2368253;52;20040202 11:58;V;;;;;;
D;219;2368253;52;20040202 11:58;V;;;;;;
B;219;2368332;53;20040202 11:58;;;685;SLOPES RD;NORTH RICHMOND;2754;1.047;H;20010928;20020411;320000;R;R;RESIDENCE;;HX;;0;8501211;
C;219;2368332;53;20040202 11:58;53//976395;
D;219;2368332;53;20040202 11:58;P;;;;;;
D;219;2368332;53;20040202 11:58;P;;;;;;
D;219;2368332;53;20040202 11:58;V;;;;;;
B;219;2368332;54;20040202 11:58;;;685;SLOPES RD;NORTH RICHMOND;2754;1.047;H;20030831;20031021;510000;R;R;RESIDENCE;;HX;;0;AA206398;
C;219;2368332;54;20040202 11:58;53//976395;
D;219;2368332;54;20040202 11:58;P;;;;;;
D;219;2368332;54;20040202 11:58;P;;;;;;
D;219;2368332;54;20040202 11:58;V;;;;;;
D;219;2368332;54;20040202 11:58;V;;;;;;
B;219;2368535;55;20040202 11:58;;;362;TERRACE RD;FREEMANS REACH;2756;2000;M;20030820;20031003;490000;P;R;RESIDENCE;;PF;;0;AA333011;
C;219;2368535;55;20040202 11:58;103//261150;
D;219;2368535;55;20040202 11:58;P;;;;;;
D;219;2368535;55;20040202 11:58;P;;;;;;
D;219;2368535;55;20040202 11:58;V;;;;;;
B;219;2368602;56;20040202 11:58;;;20;TERRACE RD;NORTH RICHMOND;2754;387.1;M;20031030;20031219;302000;P;R;RESIDENCE;;PF;;0;AA321305;
C;219;2368602;56;20040202 11:58;1//1012763;
D;219;2368602;56;20040202 11:58;P;;;;;;
D;219;2368602;56;20040202 11:58;V;;;;;;
B;219;2368862;57;20040202 11:58;;2;18;TINDELL ST;BLIGH PARK;2756;;;20031218;20031218;285000;;R;RESIDENCE;2;;;0;AA330263;
C;219;2368862;57;20040202 11:58;2//SP 60164;
D;219;2368862;57;20040202 11:58;P;;;;;;
D;219;2368862;57;20040202 11:58;V;;;;;;
B;219;2369527;58;20040202 11:58;;;1;VICTORIA PL;RICHMOND;2753;771.1;M;20031209;20040119;640000;A;R;RESIDENCE;;AT;;0;AA355353;
C;219;2369527;58;20040202 11:58;21//805370;
D;219;2369527;58;20040202 11:58;P;;;;;;
D;219;2369527;58;20040202 11:58;P;;;;;;
D;219;2369527;58;20040202 11:58;V;;;;;;
D;219;2369527;58;20040202 11:58;V;;;;;;
B;219;2370085;59;20040202 11:58;;;7;WELLESLEY ST;PITT TOWN;2756;826.6;M;20030718;20030926;395000;A;R;RESIDENCE;;AN;;0;AA321238;
C;219;2370085;59;20040202 11:58;46//793511;
D;219;2370085;59;20040202 11:58;P;;;;;;
D;219;2370085;59;20040202 11:58;P;;;;;;
D;219;2370085;59;20040202 11:58;V;;;;;;
D;219;2370085;59;20040202 11:58;V;;;;;;
B;219;2370671;60;20040202 11:58;;4;22;WILLIAM ST;NORTH RICHMOND;2754;;;20031107;20031217;260000;;R;RESIDENCE;4;;;0;AA314391;
C;219;2370671;60;20040202 11:58;4//SP 38054;
D;219;2370671;60;20040202 11:58;P;;;;;;
D;219;2370671;60;20040202 11:58;P;;;;;;
D;219;2370671;60;20040202 11:58;V;;;;;;
B;219;2370894;61;20040202 11:58;;;627;WINDSOR RD;VINEYARD;2765;2.047;H;20031124;20031223;8550;R;V;VACANT LAND;;GB;;0;AA284436;
C;219;2370894;61;20040202 11:58;2//527849;
D;219;2370894;61;20040202 11:58;P;;;;;;
D;219;2370894;61;20040202 11:58;P;;;;;;
D;219;2370894;61;20040202 11:58;V;;;;;;
D;219;2370894;61;20040202 11:58;V;;;;;;
B;219;2986687;62;20040202 11:58;;;160;DAVIS LANE;PITT TOWN;2756;6.153;H;20031127;20040113;115000;P;V;VACANT LAND;;PA;;0;AA333821;
C;219;2986687;62;20040202 11:58;1//1038782;
D;219;2986687;62;20040202 11:58;P;;;;;;
D;219;2986687;62;20040202 11:58;V;;;;;;
B;219;3023294;63;20040202 11:58;;5;105;MULGRAVE RD;MULGRAVE;2756;;;20030218;20031215;270000;;R;RESIDENCE;5;;;0;AA330863;
C;219;3023294;63;20040202 11:58;5//SP 71135;
D;219;3023294;63;20040202 11:58;P;;;;;;
D;219;3023294;63;20040202 11:58;V;;;;;;
B;219;3023294;64;20040202 11:58;;6;105;MULGRAVE RD;MULGRAVE;2756;;;20030616;20031215;410000;;3;INDUSTRIAL;6;;;0;AA344001;
C;219;3023294;64;20040202 11:58;6//SP 71135;
D;219;3023294;64;20040202 11:58;P;;;;;;
D;219;3023294;64;20040202 11:58;P;;;;;;
D;219;3023294;64;20040202 11:58;V;;;;;;
B;219;3055764;65;20040202 11:58;;;44;LIEUTENANT BOWEN RD;BOWEN MOUNTAIN;2753;689.2;M;20030920;20031216;335000;P;R;RESIDENCE;;PB;;0;AA356988;
C;219;3055764;65;20040202 11:58;636//222231;
D;219;3055764;65;20040202 11:58;P;;;;;;
D;219;3055764;65;20040202 11:58;P;;;;;;
D;219;3055764;65;20040202 11:58;V;;;;;;
D;219;3055764;65;20040202 11:58;V;;;;;;
B;219;3058721;66;20040202 11:58;;;212;WOLLOMBI RD;ST ALBANS;2775;1.137;H;20030404;20030516;80000;;V;VACANT LAND;;;;0;AA239940;
C;219;3058721;66;20040202 11:58;10//829149;
D;219;3058721;66;20040202 11:58;P;;;;;;
D;219;3058721;66;20040202 11:58;P;;;;;;
D;219;3058721;66;20040202 11:58;V;;;;;;
Z;352;66;66;218;
