A;120;20050104 11:44;MASMITH;
B;120;1253550;1;20050104 11:44;;2;;BARIGAN ST;MUDGEE;2850;;;20041028;20041207;180000;;3;STRATA UNIT;2;;;0;AB152881;
C;120;1253550;1;20050104 11:44;2/SP36628;
D;120;1253550;1;20050104 11:44;P;;;;;;
D;120;1253550;1;20050104 11:44;V;;;;;;
B;120;1255283;2;20050104 11:44;;;13;LAHY CT;MUDGEE;2850;725;M;20041123;20041123;245000;A;R;RESIDENCE;;AF;;0;AB167981;
C;120;1255283;2;20050104 11:44;71/831352;
D;120;1255283;2;20050104 11:44;P;;;;;;
D;120;1255283;2;20050104 11:44;V;;;;;;
B;120;1255599;3;20050104 11:44;;;8;LISBON RD;MUDGEE;2850;902.9;M;20041115;20041207;270000;A;R;RESIDENCE;;AC;;0;AB172115;
C;120;1255599;3;20050104 11:44;5/809825;
D;120;1255599;3;20050104 11:44;P;;;;;;
D;120;1255599;3;20050104 11:44;V;;;;;;
D;120;1255599;3;20050104 11:44;V;;;;;;
B;120;1256157;4;20050104 11:44;;;202;MORTIMER ST;MUDGEE;2850;796.2;M;20041014;20041209;262000;A;R;RESIDENCE;;AF;;0;AB174661;
C;120;1256157;4;20050104 11:44;2/833142;
D;120;1256157;4;20050104 11:44;P;;;;;;
D;120;1256157;4;20050104 11:44;V;;;;;;
D;120;1256157;4;20050104 11:44;V;;;;;;
B;120;1259192;5;20050104 11:44;;;11;BAYLY ST;GULGONG;2852;1834;M;20041122;20041122;150000;A;R;RESIDENCE;;AN;;0;AB157101;
C;120;1259192;5;20050104 11:44;6/59/758482;
D;120;1259192;5;20050104 11:44;P;;;;;;
D;120;1259192;5;20050104 11:44;P;;;;;;
D;120;1259192;5;20050104 11:44;V;;;;;;
B;120;1259262;6;20050104 11:44;;;47;BELMORE ST;GULGONG;2852;1201;M;20041115;20041217;165000;A;R;RESIDENCE;;AN;;0;AB174305;
C;120;1259262;6;20050104 11:44;1/57/758482;
D;120;1259262;6;20050104 11:44;P;;;;;;
D;120;1259262;6;20050104 11:44;V;;;;;;
D;120;1259262;6;20050104 11:44;V;;;;;;
B;120;1259477;7;20050104 11:44;;;22;HERBERT ST;GULGONG;2852;1012;M;20041108;20041215;149000;A;R;RESIDENCE;;AN;;0;AB169907;
C;120;1259477;7;20050104 11:44;13/16/758482;
D;120;1259477;7;20050104 11:44;P;;;;;;
D;120;1259477;7;20050104 11:44;V;;;;;;
B;120;1259808;8;20050104 11:44;;;11;MOONLIGHT ST;GULGONG;2852;946;M;20041028;20041209;18000;A;R;RESIDENCE;;AN;;0;AB169135;
C;120;1259808;8;20050104 11:44;2/565059;
D;120;1259808;8;20050104 11:44;P;;;;;;
D;120;1259808;8;20050104 11:44;P;;;;;;
D;120;1259808;8;20050104 11:44;V;;;;;;
D;120;1259808;8;20050104 11:44;V;;;;;;
B;120;1259918;9;20050104 11:44;;;12;STATION ST;GULGONG;2852;909;M;20041105;20041217;229000;A;R;RESIDENCE;;AN;;0;AB176524;
C;120;1259918;9;20050104 11:44;1/1027652;
D;120;1259918;9;20050104 11:44;P;;;;;;
D;120;1259918;9;20050104 11:44;V;;;;;;
D;120;1259918;9;20050104 11:44;V;;;;;;
B;120;1260933;10;20050104 11:44;;;234 B;SPRING FLAT SOUTH LANE;SPRING FLAT;2850;12.14;H;20041029;20041210;440000;R;3;FARM;;TG;;0;AB157330;
C;120;1260933;10;20050104 11:44;93/756894;
D;120;1260933;10;20050104 11:44;P;;;;;;
D;120;1260933;10;20050104 11:44;V;;;;;;
D;120;1260933;10;20050104 11:44;V;;;;;;
B;120;2820199;11;20050104 11:44;;;16;BARIGAN ST;MUDGEE;2850;698;M;20041108;20041220;314000;A;R;RESIDENCE;;AC;;0;AB178568;
C;120;2820199;11;20050104 11:44;8/1025411;
D;120;2820199;11;20050104 11:44;P;;;;;;
D;120;2820199;11;20050104 11:44;V;;;;;;
D;120;2820199;11;20050104 11:44;V;;;;;;
B;120;2964607;12;20050104 11:44;WYANGLE;;;WOLLAR RD;WILPINJONG;2850;373.43;H;20041029;20041210;2474000;R;V;VACANT LAND;;MF;;0;AB174991;
C;120;2964607;12;20050104 11:44;5, 6, 10, 17, 18, 19, 22, 23, 47, 48, 49, 104/755454;
D;120;2964607;12;20050104 11:44;P;;;;;;
D;120;2964607;12;20050104 11:44;V;;;;;;
D;120;2964607;12;20050104 11:44;V;;;;;;
B;120;3041250;13;20050104 11:44;;;42;ROUSE ST;GULGONG;2852;880.6;M;20041025;20041206;242000;A;R;RESIDENCE;;AN;;0;AB162777;
C;120;3041250;13;20050104 11:44;3/261955;
D;120;3041250;13;20050104 11:44;P;;;;;;
D;120;3041250;13;20050104 11:44;P;;;;;;
D;120;3041250;13;20050104 11:44;V;;;;;;
B;120;3081005;14;20050104 11:44;;;27;WHITE CIR;GLEN AYR;2850;900;M;20041022;20041203;92500;A;V;VACANT LAND;;AS;;0;AB162795;
C;120;3081005;14;20050104 11:44;50/1066609;
D;120;3081005;14;20050104 11:44;P;;;;;;
D;120;3081005;14;20050104 11:44;P;;;;;;
D;120;3081005;14;20050104 11:44;V;;;;;;
D;120;3081005;14;20050104 11:44;V;;;;;;
B;120;3109308;15;20050104 11:44;;;8;GOOLMA RD;GULGONG;2852;1.006;H;20041027;20041208;182000;A;V;VACANT LAND;;AM;;0;AB152855;
C;120;3109308;15;20050104 11:44;199/755434;
D;120;3109308;15;20050104 11:44;P;;;;;;
D;120;3109308;15;20050104 11:44;P;;;;;;
D;120;3109308;15;20050104 11:44;V;;;;;;
D;120;3109308;15;20050104 11:44;V;;;;;;
Z;77;15;15;45;
