A;209;20050104 11:49;MASMITH;
B;209;2055978;12;20050104 11:49;;4;69;CURLEWIS ST;BONDI BEACH;2026;;;20041022;20041203;302500;;3;UNIT;4;;XA;0;AB155197;
C;209;2055978;12;20050104 11:49;4/SP21830;
D;209;2055978;12;20050104 11:49;P;;;;;;
D;209;2055978;12;20050104 11:49;V;;;;;;
B;209;2056414;13;20050104 11:49;;6;58;CURLEWIS ST;BONDI BEACH;2026;;;20041215;20041215;346667;;R;RESIDENCE;6;;;0;AB165660;
C;209;2056414;13;20050104 11:49;6/SP41637;
D;209;2056414;13;20050104 11:49;P;;;;;;
D;209;2056414;13;20050104 11:49;P;;;;;;
D;209;2056414;13;20050104 11:49;V;;;;;;
B;209;2056832;14;20050104 11:49;;;38;DENHAM ST;BONDI;2026;215;M;20041012;20041215;690000;A;R;RESIDENCE;;FG;;0;AB179488;
C;209;2056832;14;20050104 11:49;2/218542;
D;209;2056832;14;20050104 11:49;P;;;;;;
D;209;2056832;14;20050104 11:49;P;;;;;;
D;209;2056832;14;20050104 11:49;P;;;;;;
D;209;2056832;14;20050104 11:49;P;;;;;;
D;209;2056832;14;20050104 11:49;V;;;;;;
B;209;2059236;15;20050104 11:49;;9;35;FRANCIS ST;BONDI;2026;;;20041202;20041202;123333;;R;RESIDENCE;9;;XA;0;AB149513;
C;209;2059236;15;20050104 11:49;9/SP2293;
D;209;2059236;15;20050104 11:49;P;;;;;;
D;209;2059236;15;20050104 11:49;P;;;;;;
D;209;2059236;15;20050104 11:49;P;;;;;;
D;209;2059236;15;20050104 11:49;V;;;;;;
D;209;2059236;15;20050104 11:49;V;;;;;;
D;209;2059236;15;20050104 11:49;V;;;;;;
D;209;2059236;15;20050104 11:49;V;;;;;;
B;209;2059236;16;20050104 11:49;;9;35;FRANCIS ST;BONDI;2026;;;20041202;20041202;246666;;R;RESIDENCE;9;;XA;0;AB149514;
C;209;2059236;16;20050104 11:49;9/SP2293;
D;209;2059236;16;20050104 11:49;P;;;;;;
D;209;2059236;16;20050104 11:49;P;;;;;;
D;209;2059236;16;20050104 11:49;V;;;;;;
D;209;2059236;16;20050104 11:49;V;;;;;;
D;209;2059236;16;20050104 11:49;V;;;;;;
D;209;2059236;16;20050104 11:49;V;;;;;;
B;209;2059818;17;20050104 11:49;;2;11;GILBERT ST;ROSE BAY;2029;;;20041021;20041202;260000;;R;RESIDENCE;2;;;0;AB175280;
C;209;2059818;17;20050104 11:49;2/SP2507;
D;209;2059818;17;20050104 11:49;P;;;;;;
D;209;2059818;17;20050104 11:49;V;;;;;;
D;209;2059818;17;20050104 11:49;V;;;;;;
B;209;2059970;18;20050104 11:49;;;6;GILGANDRA RD;NORTH BONDI;2026;240.3;M;20041026;20041214;975000;A;R;RESIDENCE;;CD;;0;AB168590;
C;209;2059970;18;20050104 11:49;1/205034;
D;209;2059970;18;20050104 11:49;P;;;;;;
D;209;2059970;18;20050104 11:49;P;;;;;;
D;209;2059970;18;20050104 11:49;V;;;;;;
B;209;2060518;19;20050104 11:49;;;28;GOULD ST N;NORTH BONDI;2026;244.9;M;20041015;20041210;1060000;A;R;RESIDENCE;;CD;;0;AB172366;
C;209;2060518;19;20050104 11:49;1/717890;
D;209;2060518;19;20050104 11:49;P;;;;;;
D;209;2060518;19;20050104 11:49;P;;;;;;
D;209;2060518;19;20050104 11:49;V;;;;;;
B;209;2060760;20;20050104 11:49;;;6;GRIFFITH AVE;NORTH BONDI;2026;177;M;20041015;20041210;1330000;A;R;RESIDENCE;;CD;AC;0;AB155761;
C;209;2060760;20;20050104 11:49;A/442968;
D;209;2060760;20;20050104 11:49;P;;;;;;
D;209;2060760;20;20050104 11:49;V;;;;;;
D;209;2060760;20;20050104 11:49;V;;;;;;
B;209;2061471;21;20050104 11:49;;6;168;HASTINGS PDE E;NORTH BONDI;2026;;;20041111;20041206;1005000;;R;RESIDENCE;6;;XA;0;AB155607;
C;209;2061471;21;20050104 11:49;6/SP4413;
D;209;2061471;21;20050104 11:49;P;;;;;;
D;209;2061471;21;20050104 11:49;P;;;;;;
D;209;2061471;21;20050104 11:49;V;;;;;;
B;209;2064216;22;20050104 11:49;;11;5;LIVERPOOL ST;ROSE BAY;2029;;;20041027;20041208;580000;;R;RESIDENCE;11;;XA;0;AB152815;
C;209;2064216;22;20050104 11:49;11/SP31345;
D;209;2064216;22;20050104 11:49;P;;;;;;
D;209;2064216;22;20050104 11:49;P;;;;;;
D;209;2064216;22;20050104 11:49;V;;;;;;
B;209;2065119;23;20050104 11:49;;6;38;MACPHERSON ST;BRONTE;2024;;;20040924;20041111;210000;;R;RESIDENCE;6;;;0;AB177960;
C;209;2065119;23;20050104 11:49;6/SP20489;
D;209;2065119;23;20050104 11:49;P;;;;;;
D;209;2065119;23;20050104 11:49;V;;;;;;
B;209;2066466;24;20050104 11:49;;;11;MURRAY ST;BRONTE;2024;354.1;M;20041026;20041207;950000;A;R;RESIDENCE;;CK;;0;AB158496;
C;209;2066466;24;20050104 11:49;B/444494;
D;209;2066466;24;20050104 11:49;P;;;;;;
D;209;2066466;24;20050104 11:49;P;;;;;;
D;209;2066466;24;20050104 11:49;V;;;;;;
B;209;2067041;25;20050104 11:49;;46;17;NEWLAND ST;BONDI JUNCTION;2022;;;20041126;20041220;687500;;R;RESIDENCE;46;;;0;AB175621;
C;209;2067041;25;20050104 11:49;46/SP62782;
D;209;2067041;25;20050104 11:49;P;;;;;;
D;209;2067041;25;20050104 11:49;P;;;;;;
D;209;2067041;25;20050104 11:49;P;;;;;;
D;209;2067041;25;20050104 11:49;V;;;;;;
B;209;2067366;26;20050104 11:49;;;10;NIBLICK ST;NORTH BONDI;2026;322.5;M;20041220;20041220;1350000;A;R;RESIDENCE;;CD;;0;AB170825;
C;209;2067366;26;20050104 11:49;25/12327;
D;209;2067366;26;20050104 11:49;P;;;;;;
D;209;2067366;26;20050104 11:49;V;;;;;;
B;209;2067610;27;20050104 11:49;;7;118;O'BRIEN ST;BONDI BEACH;2026;;;20041118;20041217;560000;;R;RESIDENCE;7;;;0;AB175441;
C;209;2067610;27;20050104 11:49;7/SP10482;
D;209;2067610;27;20050104 11:49;P;;;;;;
D;209;2067610;27;20050104 11:49;V;;;;;;
B;209;2068120;28;20050104 11:49;;2;5;OCEAN ST N;BONDI;2026;;;20040827;20041215;570000;;R;RESIDENCE;2;;;0;AB171421;
C;209;2068120;28;20050104 11:49;2/SP2519;
D;209;2068120;28;20050104 11:49;P;;;;;;
D;209;2068120;28;20050104 11:49;V;;;;;;
B;209;2068120;29;20050104 11:49;;2;5;OCEAN ST;BONDI;2026;;;20040827;20041215;570000;;R;RESIDENCE;14;;;0;AB171421;
C;209;2068120;29;20050104 11:49;14/SP2519;
D;209;2068120;29;20050104 11:49;P;;;;;;
D;209;2068120;29;20050104 11:49;V;;;;;;
B;209;2069090;30;20050104 11:49;;11;273;OLD SOUTH HEAD RD;BONDI BEACH;2026;;;20041110;20041203;499000;;R;RESIDENCE;11;;;0;AB165283;
C;209;2069090;30;20050104 11:49;11/SP22783;
D;209;2069090;30;20050104 11:49;P;;;;;;
D;209;2069090;30;20050104 11:49;P;;;;;;
D;209;2069090;30;20050104 11:49;V;;;;;;
D;209;2069090;30;20050104 11:49;V;;;;;;
B;209;2072867;31;20050104 11:49;;4;60;RAMSGATE AVE;BONDI BEACH;2026;;;20041105;20041210;405000;;R;RESIDENCE;4;;;0;AB168626;
C;209;2072867;31;20050104 11:49;4/SP12980;
D;209;2072867;31;20050104 11:49;P;;;;;;
D;209;2072867;31;20050104 11:49;V;;;;;;
D;209;2072867;31;20050104 11:49;V;;;;;;
B;209;2073086;32;20050104 11:49;;;61;RAWSON AVE;QUEENS PARK;2022;;;20041110;20041126;1650000;A;R;RESIDENCE;;CN;AC;0;AB151285;
C;209;2073086;32;20050104 11:49;43/4050;
D;209;2073086;32;20050104 11:49;P;;;;;;
D;209;2073086;32;20050104 11:49;P;;;;;;
D;209;2073086;32;20050104 11:49;V;;;;;;
B;209;2073530;33;20050104 11:49;;1;19;ROSCOE ST;BONDI BEACH;2026;;;20040512;20040914;450000;;R;RESIDENCE;1;;;0;AB168720;
C;209;2073530;33;20050104 11:49;1/SP2793;
D;209;2073530;33;20050104 11:49;P;;;;;;
D;209;2073530;33;20050104 11:49;V;;;;;;
D;209;2073530;33;20050104 11:49;V;;;;;;
B;209;2073723;34;20050104 11:49;;9;126;ROSCOE ST;BONDI BEACH;2026;;;20041028;20041209;320000;;R;RESIDENCE;9;;;0;AB161391;
C;209;2073723;34;20050104 11:49;9/SP19469;
D;209;2073723;34;20050104 11:49;P;;;;;;
D;209;2073723;34;20050104 11:49;P;;;;;;
D;209;2073723;34;20050104 11:49;P;;;;;;
D;209;2073723;34;20050104 11:49;V;;;;;;
B;209;2074432;35;20050104 11:49;;4;1;SILVA ST;TAMARAMA;2026;;;20041015;20041119;450000;;R;RESIDENCE;4;;;0;AB171008;
C;209;2074432;35;20050104 11:49;4/SP30488;
D;209;2074432;35;20050104 11:49;P;;;;;;
D;209;2074432;35;20050104 11:49;V;;;;;;
B;209;2074711;36;20050104 11:49;;4;48;SIR THOMAS MITCHELL RD;BONDI BEACH;2026;;;20041111;20041216;307500;;R;RESIDENCE;4;;;0;AB171462;
C;209;2074711;36;20050104 11:49;4/SP14375;
D;209;2074711;36;20050104 11:49;P;;;;;;
D;209;2074711;36;20050104 11:49;V;;;;;;
D;209;2074711;36;20050104 11:49;V;;;;;;
B;209;2075058;37;20050104 11:49;;15;51;SPRING ST;BONDI JUNCTION;2022;;;20041104;20041207;165000;;3;COMMERCIAL UN;15;;XO;0;AB154906;
C;209;2075058;37;20050104 11:49;15/SP17770;
D;209;2075058;37;20050104 11:49;P;;;;;;
D;209;2075058;37;20050104 11:49;V;;;;;;
B;209;2075957;38;20050104 11:49;;;22;VARNA ST;CLOVELLY;2024;;;20040818;20041201;920000;A;R;RESIDENCE;;CL;AC;0;AB151315;
C;209;2075957;38;20050104 11:49;3/1/860;
D;209;2075957;38;20050104 11:49;P;;;;;;
D;209;2075957;38;20050104 11:49;V;;;;;;
B;209;2076016;39;20050104 11:49;;1;7;VICTORIA ST;QUEENS PARK;2022;;;20041020;20041206;521000;;R;RESIDENCE;1;;;0;AB160296;
C;209;2076016;39;20050104 11:49;1/SP11689;
D;209;2076016;39;20050104 11:49;P;;;;;;
D;209;2076016;39;20050104 11:49;V;;;;;;
D;209;2076016;39;20050104 11:49;V;;;;;;
B;209;2076378;40;20050104 11:49;;41;15;WALLIS PDE;NORTH BONDI;2026;;;20041220;20041220;500000;;R;RESIDENCE;41;;;0;AB170824;
C;209;2076378;40;20050104 11:49;41/SP3132;
D;209;2076378;40;20050104 11:49;P;;;;;;
D;209;2076378;40;20050104 11:49;V;;;;;;
B;209;2076451;41;20050104 11:49;;;22;WALLIS PDE;NORTH BONDI;2026;;;20041016;20041129;1281000;A;R;RESIDENCE;;CD;AC;0;AB154330;
C;209;2076451;41;20050104 11:49;3/311295;
D;209;2076451;41;20050104 11:49;P;;;;;;
D;209;2076451;41;20050104 11:49;P;;;;;;
D;209;2076451;41;20050104 11:49;V;;;;;;
D;209;2076451;41;20050104 11:49;V;;;;;;
B;209;2076692;42;20050104 11:49;;1;122;WARNERS AVE;BONDI BEACH;2026;;;20041111;20041207;566500;;R;RESIDENCE;1;;;0;AB161641;
C;209;2076692;42;20050104 11:49;1/SP14409;
D;209;2076692;42;20050104 11:49;P;;;;;;
D;209;2076692;42;20050104 11:49;V;;;;;;
D;209;2076692;42;20050104 11:49;V;;;;;;
B;209;2076812;43;20050104 11:49;;;16;WATKINS ST;BONDI;2026;116.1;M;20041001;20041210;830000;A;R;RESIDENCE;;EG;;0;AB168143;
C;209;2076812;43;20050104 11:49;3/444403;
D;209;2076812;43;20050104 11:49;P;;;;;;
D;209;2076812;43;20050104 11:49;P;;;;;;
D;209;2076812;43;20050104 11:49;V;;;;;;
D;209;2076812;43;20050104 11:49;V;;;;;;
B;209;2076852;44;20050104 11:49;;;44;WATSON ST;BONDI;2026;;;20041113;20041210;866000;A;R;RESIDENCE;;CH;;0;AB172590;
C;209;2076852;44;20050104 11:49;39/654679;
D;209;2076852;44;20050104 11:49;P;;;;;;
D;209;2076852;44;20050104 11:49;P;;;;;;
D;209;2076852;44;20050104 11:49;V;;;;;;
D;209;2076852;44;20050104 11:49;V;;;;;;
B;209;2077635;45;20050104 11:49;;;22;WILEY ST;WAVERLEY;2024;170.8;M;20041030;20041210;700000;A;R;RESIDENCE;;CM;;0;AB164954;
C;209;2077635;45;20050104 11:49;20/1046726;
D;209;2077635;45;20050104 11:49;P;;;;;;
D;209;2077635;45;20050104 11:49;V;;;;;;
D;209;2077635;45;20050104 11:49;V;;;;;;
B;209;2078224;46;20050104 11:49;;;95;YORK RD;QUEENS PARK;2022;379.4;M;20041014;20041209;1007000;A;R;RESIDENCE;;CN;AC;0;AB154918;
C;209;2078224;46;20050104 11:49;D/161376;
D;209;2078224;46;20050104 11:49;P;;;;;;
D;209;2078224;46;20050104 11:49;P;;;;;;
D;209;2078224;46;20050104 11:49;V;;;;;;
B;209;2078235;47;20050104 11:49;;;16;YOUNG ST;VAUCLUSE;2030;518.5;M;20041028;20041203;1300000;A;R;RESIDENCE;;CA;;0;AB168814;
C;209;2078235;47;20050104 11:49;9/19254;
D;209;2078235;47;20050104 11:49;P;;;;;;
D;209;2078235;47;20050104 11:49;P;;;;;;
D;209;2078235;47;20050104 11:49;V;;;;;;
D;209;2078235;47;20050104 11:49;V;;;;;;
B;209;2078294;48;20050104 11:49;;;40;CARRINGTON RD;WAVERLEY;2024;;;20041026;20041203;1030000;A;R;RESIDENCE;;EM;;0;AB156958;
C;209;2078294;48;20050104 11:49;2/309326;
D;209;2078294;48;20050104 11:49;P;;;;;;
D;209;2078294;48;20050104 11:49;P;;;;;;
D;209;2078294;48;20050104 11:49;P;;;;;;
D;209;2078294;48;20050104 11:49;V;;;;;;
D;209;2078294;48;20050104 11:49;V;;;;;;
B;209;2964268;49;20050104 11:49;;20;137;BLAIR ST;NORTH BONDI;2026;;;20041112;20041208;800000;;R;RESIDENCE;20;;;0;AB166795;
C;209;2964268;49;20050104 11:49;20/SP69125;
D;209;2964268;49;20050104 11:49;P;;;;;;
D;209;2964268;49;20050104 11:49;P;;;;;;
D;209;2964268;49;20050104 11:49;V;;;;;;
B;209;2983512;50;20050104 11:49;;1;24;IMPERIAL AVE;BONDI;2026;;;20041018;20041119;762000;;R;RESIDENCE;1;;;0;AB176029;
C;209;2983512;50;20050104 11:49;1/SP70219;
D;209;2983512;50;20050104 11:49;P;;;;;;
D;209;2983512;50;20050104 11:49;P;;;;;;
D;209;2983512;50;20050104 11:49;V;;;;;;
D;209;2983512;50;20050104 11:49;V;;;;;;
B;209;3004982;51;20050104 11:49;;;90;THE PLAZA;ROSE BAY;2029;;;20040907;20041015;730000;;R;RESIDENCE;4;;;0;AB163514;
C;209;3004982;51;20050104 11:49;4/SP55737;
D;209;3004982;51;20050104 11:49;P;;;;;;
D;209;3004982;51;20050104 11:49;P;;;;;;
D;209;3004982;51;20050104 11:49;V;;;;;;
D;209;3004982;51;20050104 11:49;V;;;;;;
B;209;3044853;52;20050104 11:49;;;7;FRANCIS ST;BONDI;2026;;;20040514;20040621;404000;;R;RESIDENCE;6;;XA;0;AB155960;
C;209;3044853;52;20050104 11:49;6/SP71516;
D;209;3044853;52;20050104 11:49;P;;;;;;
D;209;3044853;52;20050104 11:49;P;;;;;;
D;209;3044853;52;20050104 11:49;V;;;;;;
B;209;3118378;53;20050104 11:49;;;4/86-88;WELLINGTON ST;BONDI BEACH;2026;;;20040826;20040921;645000;;R;RESIDENCE;4;;XA;0;AA988810;
C;209;3118378;53;20050104 11:49;4/SP73398;
D;209;3118378;53;20050104 11:49;P;;;;;;
D;209;3118378;53;20050104 11:49;P;;;;;;
D;209;3118378;53;20050104 11:49;P;;;;;;
D;209;3118378;53;20050104 11:49;V;;;;;;
B;209;3118378;54;20050104 11:49;;;9/86-88;WELLINGTON ST;BONDI BEACH;2026;;;20041015;20041119;640000;;R;RESIDENCE;9;;XA;0;AB135942;
C;209;3118378;54;20050104 11:49;9/SP73398;
D;209;3118378;54;20050104 11:49;P;;;;;;
D;209;3118378;54;20050104 11:49;V;;;;;;
B;209;3118378;55;20050104 11:49;;;10/86-88;WELLINGTON ST;BONDI BEACH;2026;;;20040923;20041021;620000;;R;RESIDENCE;10;;XA;0;AB47217;
C;209;3118378;55;20050104 11:49;10/SP73398;
D;209;3118378;55;20050104 11:49;P;;;;;;
D;209;3118378;55;20050104 11:49;P;;;;;;
D;209;3118378;55;20050104 11:49;V;;;;;;
B;209;3118378;56;20050104 11:49;;;11/86-88;WELLINGTON ST;BONDI BEACH;2026;;;20040406;20040917;600000;;R;RESIDENCE;11;;XA;0;AA970952;
C;209;3118378;56;20050104 11:49;11/SP73398;
D;209;3118378;56;20050104 11:49;P;;;;;;
D;209;3118378;56;20050104 11:49;V;;;;;;
B;209;3122723;57;20050104 11:49;;1308;80;EBLEY ST;BONDI JUNCTION;2022;;;20041220;20041220;745000;;R;RESIDENCE;119;;;0;AB174081;
C;209;3122723;57;20050104 11:49;119/SP72886;
D;209;3122723;57;20050104 11:49;P;;;;;;
D;209;3122723;57;20050104 11:49;V;;;;;;
B;209;3122723;58;20050104 11:49;;1507;80;EBLEY ST;BONDI JUNCTION;2022;;;20041206;20041206;600000;;R;RESIDENCE;134;;;0;AB163442;
C;209;3122723;58;20050104 11:49;134/SP72886;
D;209;3122723;58;20050104 11:49;P;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
D;209;3122723;58;20050104 11:49;V;;;;;;
B;209;3134755;59;20050104 11:49;;4;6;MILITARY RD;NORTH BONDI;2026;;;20041028;20041217;818000;;R;RESIDENCE;4;;;0;AB175504;
C;209;3134755;59;20050104 11:49;4/SP73898;
D;209;3134755;59;20050104 11:49;P;;;;;;
D;209;3134755;59;20050104 11:49;V;;;;;;
B;209;3136509;60;20050104 11:49;;2;270;BONDI RD;BONDI;2026;;;20040621;20041208;350000;;R;RESIDENCE;2;;XA;0;AB150886;
C;209;3136509;60;20050104 11:49;2/SP73345;
D;209;3136509;60;20050104 11:49;P;;;;;;
D;209;3136509;60;20050104 11:49;V;;;;;;
B;209;3136509;61;20050104 11:49;;7;270;BONDI RD;BONDI;2026;;;20040813;20041208;740000;;R;RESIDENCE;7;;XA;0;AB152703;
C;209;3136509;61;20050104 11:49;7/SP73345;
D;209;3136509;61;20050104 11:49;P;;;;;;
D;209;3136509;61;20050104 11:49;V;;;;;;
B;209;3136509;62;20050104 11:49;;13;270;BONDI RD;BONDI;2026;;;20040712;20041209;755000;;R;RESIDENCE;13;;XA;0;AB155183;
C;209;3136509;62;20050104 11:49;13/SP73345;
D;209;3136509;62;20050104 11:49;P;;;;;;
D;209;3136509;62;20050104 11:49;P;;;;;;
D;209;3136509;62;20050104 11:49;V;;;;;;
B;209;3136509;63;20050104 11:49;;14;270;BONDI RD;BONDI;2026;;;20040730;20041209;1200000;;3;UNIT;14;;;0;AB159678;
C;209;3136509;63;20050104 11:49;14/SP73345;
D;209;3136509;63;20050104 11:49;P;;;;;;
D;209;3136509;63;20050104 11:49;P;;;;;;
D;209;3136509;63;20050104 11:49;V;;;;;;
B;209;3144077;64;20050104 11:49;;;14;STANLEY ST;QUEENS PARK;2022;;;20040701;20041213;1875000;;R;RESIDENCE;;;;0;AB163376;
C;209;3144077;64;20050104 11:49;1/918583;
D;209;3144077;64;20050104 11:49;P;;;;;;
D;209;3144077;64;20050104 11:49;P;;;;;;
D;209;3144077;64;20050104 11:49;V;;;;;;
D;209;3144077;64;20050104 11:49;V;;;;;;
Z;334;64;64;204;
