A;234;20050104 11:53;MASMITH;
D;234;2615930;7;20050104 11:53;V;;;;;;
D;234;2615930;7;20050104 11:53;V;;;;;;
B;234;2615994;8;20050104 11:53;;;40;CRYSTAL ST;BROKEN HILL;2880;1518;M;20041022;20041208;115000;A;R;RESIDENCE;;CD;;0;AB173707;
C;234;2615994;8;20050104 11:53;2/301183 20/39/759092;
D;234;2615994;8;20050104 11:53;P;;;;;;
D;234;2615994;8;20050104 11:53;V;;;;;;
D;234;2615994;8;20050104 11:53;V;;;;;;
B;234;2616641;9;20050104 11:53;;;531;FISHER ST;BROKEN HILL;2880;751.3;M;20041028;20041126;128000;A;R;RESIDENCE;;AY;AC;0;AB154834;
C;234;2616641;9;20050104 11:53;3196/757298;
D;234;2616641;9;20050104 11:53;P;;;;;;
D;234;2616641;9;20050104 11:53;V;;;;;;
B;234;2618386;10;20050104 11:53;;;587;LANE ST;BROKEN HILL;2880;1012;M;20041111;20041214;18000;A;V;VACANT LAND;;CC;;0;AB176607;
C;234;2618386;10;20050104 11:53;A/338525;
D;234;2618386;10;20050104 11:53;P;;;;;;
D;234;2618386;10;20050104 11:53;P;;;;;;
D;234;2618386;10;20050104 11:53;V;;;;;;
B;234;2618619;11;20050104 11:53;;;241;MCCULLOCH ST;BROKEN HILL;2880;758.1;M;20041125;20041210;20000;A;R;RESIDENCE;;AZ;;0;AB172786;
C;234;2618619;11;20050104 11:53;190/757298;
D;234;2618619;11;20050104 11:53;P;;;;;;
D;234;2618619;11;20050104 11:53;P;;;;;;
D;234;2618619;11;20050104 11:53;V;;;;;;
B;234;2618888;12;20050104 11:53;;;217;MERCURY ST;BROKEN HILL;2880;626;M;20041015;20041129;45500;A;R;RESIDENCE;;AL;AC;0;AB152195;
C;234;2618888;12;20050104 11:53;6/958180;
D;234;2618888;12;20050104 11:53;P;;;;;;
D;234;2618888;12;20050104 11:53;P;;;;;;
D;234;2618888;12;20050104 11:53;V;;;;;;
B;234;2619800;13;20050104 11:53;;;174;NICHOLLS ST;BROKEN HILL;2880;;;20041101;20041203;130000;A;R;RESIDENCE;;AJ;AC;0;AB152395;
C;234;2619800;13;20050104 11:53;B/374048;
D;234;2619800;13;20050104 11:53;P;;;;;;
D;234;2619800;13;20050104 11:53;V;;;;;;
D;234;2619800;13;20050104 11:53;V;;;;;;
B;234;2619911;14;20050104 11:53;;;1;OXIDE ST;BROKEN HILL;2880;613.1;M;20031017;20041011;136000;A;R;RESIDENCE;;HA;;0;AB155913;
C;234;2619911;14;20050104 11:53;25/44/759092;
D;234;2619911;14;20050104 11:53;P;;;;;;
D;234;2619911;14;20050104 11:53;P;;;;;;
D;234;2619911;14;20050104 11:53;V;;;;;;
D;234;2619911;14;20050104 11:53;V;;;;;;
B;234;2620265;15;20050104 11:53;;;237;PATTON ST;BROKEN HILL;2880;505.9;M;20041115;20041129;52000;A;R;RESIDENCE;;AE;;0;AB175764;
C;234;2620265;15;20050104 11:53;2/303803;
D;234;2620265;15;20050104 11:53;P;;;;;;
D;234;2620265;15;20050104 11:53;V;;;;;;
B;234;2621517;16;20050104 11:53;;;42;THOMAS LANE;BROKEN HILL;2880;878.9;M;20040816;20041210;12000;A;V;VACANT LAND;;AR;;0;AB175827;
C;234;2621517;16;20050104 11:53;4628/757298 Western Land Lease 13504;
D;234;2621517;16;20050104 11:53;P;;;;;;
D;234;2621517;16;20050104 11:53;P;;;;;;
D;234;2621517;16;20050104 11:53;V;;;;;;
B;234;2623413;17;20050104 11:53;;;78;WYMAN ST;BROKEN HILL;2880;;;20041018;20041202;54500;A;R;RESIDENCE;;AS;AC;0;AB153613;
C;234;2623413;17;20050104 11:53;A/384794;
D;234;2623413;17;20050104 11:53;P;;;;;;
D;234;2623413;17;20050104 11:53;V;;;;;;
B;234;3144787;18;20050104 11:53;;;416;BROWN ST;BROKEN HILL;2880;4047;M;20041021;20041201;14000;;V;VACANT LAND;;;;0;AB167402;
C;234;3144787;18;20050104 11:53;2235/757298;
D;234;3144787;18;20050104 11:53;P;;;;;;
D;234;3144787;18;20050104 11:53;P;;;;;;
D;234;3144787;18;20050104 11:53;V;;;;;;
Z;88;18;18;50;
