A;138;20040202 11:49;PTHIRLWELL;
C;138;1407617;20;20040202 11:49;2, 3//20126;
D;138;1407617;20;20040202 11:49;P;;;;;;
D;138;1407617;20;20040202 11:49;P;;;;;;
D;138;1407617;20;20040202 11:49;P;;;;;;
D;138;1407617;20;20040202 11:49;P;;;;;;
D;138;1407617;20;20040202 11:49;V;;;;;;
D;138;1407617;20;20040202 11:49;V;;;;;;
B;138;1407750;21;20040202 11:49;;;1608;CANTERBURY RD;PUNCHBOWL;2196;3650;M;20031111;20031223;6200000;I;3;COMMERCIAL;;FP;;0;AA315153;
C;138;1407750;21;20040202 11:49;10//874429;
D;138;1407750;21;20040202 11:49;P;;;;;;
D;138;1407750;21;20040202 11:49;P;;;;;;
D;138;1407750;21;20040202 11:49;V;;;;;;
B;138;1407830;22;20040202 11:49;;9;1436;CANTERBURY RD;PUNCHBOWL;2196;;;20031124;20040109;157000;;R;RESIDENCE;9;;;0;AA330741;
C;138;1407830;22;20040202 11:49;9//SP 6895;
D;138;1407830;22;20040202 11:49;P;;;;;;
D;138;1407830;22;20040202 11:49;V;;;;;;
B;138;1408070;23;20040202 11:49;;;538;CANTERBURY RD;CAMPSIE;2194;1378;M;20030916;20031111;2000000;I;3;COMMERCIAL;;FP;;0;AA331420;
C;138;1408070;23;20040202 11:49;B//389844;
D;138;1408070;23;20040202 11:49;P;;;;;;
D;138;1408070;23;20040202 11:49;V;;;;;;
D;138;1408070;23;20040202 11:49;V;;;;;;
D;138;1408070;23;20040202 11:49;V;;;;;;
B;138;1408284;24;20040202 11:49;;;82;CANTERBURY RD;HURLSTONE PARK;2193;4464;M;20011030;20031212;2850000;A;V;VACANT LAND;;AV;;0;AA256992;
C;138;1408284;24;20040202 11:49;X//420204 1//971182;
D;138;1408284;24;20040202 11:49;P;;;;;;
D;138;1408284;24;20040202 11:49;P;;;;;;
D;138;1408284;24;20040202 11:49;V;;;;;;
B;138;1408923;25;20040202 11:49;;;1;CHARLES ST;CANTERBURY;2193;423.7;M;20031023;20031204;665000;I;R;RESIDENCE;;FA;;0;AA270354;
C;138;1408923;25;20040202 11:49;C//318049;
D;138;1408923;25;20040202 11:49;P;;;;;;
D;138;1408923;25;20040202 11:49;V;;;;;;
B;138;1408925;26;20040202 11:49;;;3;CHARLES ST;CANTERBURY;2193;416;M;20031015;20031209;675000;I;R;RESIDENCE;;FA;AC;0;AA270353;
C;138;1408925;26;20040202 11:49;A//318049;
D;138;1408925;26;20040202 11:49;P;;;;;;
D;138;1408925;26;20040202 11:49;V;;;;;;
D;138;1408925;26;20040202 11:49;V;;;;;;
B;138;1409285;27;20040202 11:49;;;64 A;CHRISTIAN RD;PUNCHBOWL;2196;403.2;M;20031121;20040107;420000;A;R;RESIDENCE;;XQ;;0;AA325828;
C;138;1409285;27;20040202 11:49;1//872322;
D;138;1409285;27;20040202 11:49;P;;;;;;
D;138;1409285;27;20040202 11:49;P;;;;;;
D;138;1409285;27;20040202 11:49;V;;;;;;
D;138;1409285;27;20040202 11:49;V;;;;;;
B;138;1410116;28;20040202 11:49;;2;41;CLYDE ST;CROYDON PARK;2133;;;20031108;20031218;311500;;R;RESIDENCE;2;;;0;AA356418;
C;138;1410116;28;20040202 11:49;2//SP 7049;
D;138;1410116;28;20040202 11:49;P;;;;;;
D;138;1410116;28;20040202 11:49;V;;;;;;
B;138;1410306;29;20040202 11:49;;4;18;COLIN ST;LAKEMBA;2195;;;20031124;20040109;155000;;R;RESIDENCE;4;;;0;AA334215;
C;138;1410306;29;20040202 11:49;4//SP 22290;
D;138;1410306;29;20040202 11:49;P;;;;;;
D;138;1410306;29;20040202 11:49;V;;;;;;
D;138;1410306;29;20040202 11:49;V;;;;;;
B;138;1410321;30;20040202 11:49;;5;24;COLIN ST;LAKEMBA;2195;;;20031013;20031212;210000;;R;RESIDENCE;5;;;0;AA322060;
C;138;1410321;30;20040202 11:49;5//SP 30594;
D;138;1410321;30;20040202 11:49;P;;;;;;
D;138;1410321;30;20040202 11:49;V;;;;;;
B;138;1410321;31;20040202 11:49;;6;24;COLIN ST;LAKEMBA;2195;;;20031013;20031212;210000;;R;RESIDENCE;6;;;0;AA322059;
C;138;1410321;31;20040202 11:49;6//SP 30594;
D;138;1410321;31;20040202 11:49;P;;;;;;
D;138;1410321;31;20040202 11:49;V;;;;;;
B;138;1410571;32;20040202 11:49;;;4;COOKS AVE;CANTERBURY;2193;;;20031202;20040114;302500;A;R;RESIDENCE;;XG;;0;AA357541;
C;138;1410571;32;20040202 11:49;8//9484;
D;138;1410571;32;20040202 11:49;P;;;;;;
D;138;1410571;32;20040202 11:49;V;;;;;;
D;138;1410571;32;20040202 11:49;V;;;;;;
D;138;1410571;32;20040202 11:49;V;;;;;;
B;138;1410761;33;20040202 11:49;;3;27;CORNELIA ST;PUNCHBOWL;2196;;;20031119;20031223;216500;;R;RESIDENCE;3;;;0;AA337203;
C;138;1410761;33;20040202 11:49;3//SP 6441;
D;138;1410761;33;20040202 11:49;P;;;;;;
D;138;1410761;33;20040202 11:49;V;;;;;;
B;138;1410761;34;20040202 11:49;;10;27;CORNELIA ST;PUNCHBOWL;2196;;;20031119;20031223;216500;;R;RESIDENCE;10;;;0;AA337203;
C;138;1410761;34;20040202 11:49;10//SP 6441;
D;138;1410761;34;20040202 11:49;P;;;;;;
D;138;1410761;34;20040202 11:49;V;;;;;;
B;138;1410938;35;20040202 11:49;;;9;CRESSY ST;CANTERBURY;2193;499.5;M;20031202;20040114;542000;A;R;RESIDENCE;;XG;;0;AA359671;
C;138;1410938;35;20040202 11:49;9//10245;
D;138;1410938;35;20040202 11:49;P;;;;;;
D;138;1410938;35;20040202 11:49;P;;;;;;
D;138;1410938;35;20040202 11:49;V;;;;;;
B;138;1411760;36;20040202 11:49;;;82;CROYDON ST;LAKEMBA;2195;1011.8;M;20010817;20031008;1400000;A;3;;;NL;;0;AA230079;
C;138;1411760;36;20040202 11:49;1//301417;
D;138;1411760;36;20040202 11:49;P;;;;;;
D;138;1411760;36;20040202 11:49;V;;;;;;
B;138;1412337;37;20040202 11:49;;5;46;DENMAN AVE;PUNCHBOWL;2196;;;20031004;20031117;217000;;R;RESIDENCE;5;;;0;AA329361;
C;138;1412337;37;20040202 11:49;5//SP 22169;
D;138;1412337;37;20040202 11:49;P;;;;;;
D;138;1412337;37;20040202 11:49;V;;;;;;
D;138;1412337;37;20040202 11:49;V;;;;;;
B;138;1412388;38;20040202 11:49;;7;22;DENMAN AVE;PUNCHBOWL;2196;;;20030312;20030507;262000;;R;RESIDENCE;7;;;0;9847590;
C;138;1412388;38;20040202 11:49;7//SP 9047;
D;138;1412388;38;20040202 11:49;P;;;;;;
D;138;1412388;38;20040202 11:49;P;;;;;;
D;138;1412388;38;20040202 11:49;V;;;;;;
B;138;1412458;39;20040202 11:49;;1;2;DENMAN AVE;PUNCHBOWL;2196;;;20040112;20040122;225000;;R;RESIDENCE;1;;;0;AA356780;
C;138;1412458;39;20040202 11:49;1//SP 38468;
D;138;1412458;39;20040202 11:49;P;;;;;;
D;138;1412458;39;20040202 11:49;V;;;;;;
B;138;1413266;40;20040202 11:49;;;34;DUDLEY ST;PUNCHBOWL;2196;;;20031101;20031217;959000;A;R;RESIDENCE;;AH;;0;AA304764;
C;138;1413266;40;20040202 11:49;34/4/5701;
D;138;1413266;40;20040202 11:49;P;;;;;;
D;138;1413266;40;20040202 11:49;V;;;;;;
B;138;1413664;41;20040202 11:49;;;11;DUNKELD AVE;HURLSTONE PARK;2193;1429;M;20011030;20031212;2850000;A;V;VACANT LAND;;AV;;0;AA256992;
C;138;1413664;41;20040202 11:49;8//23043;
D;138;1413664;41;20040202 11:49;P;;;;;;
D;138;1413664;41;20040202 11:49;P;;;;;;
D;138;1413664;41;20040202 11:49;V;;;;;;
B;138;1414549;42;20040202 11:49;;;1;ENID AVE;ROSELANDS;2196;;;20031210;20031210;500000;A;R;RESIDENCE;;XR;AC;91;AA279192;
C;138;1414549;42;20040202 11:49;38//220485;
D;138;1414549;42;20040202 11:49;P;;;;;;
D;138;1414549;42;20040202 11:49;P;;;;;;
D;138;1414549;42;20040202 11:49;P;;;;;;
D;138;1414549;42;20040202 11:49;P;;;;;;
D;138;1414549;42;20040202 11:49;V;;;;;;
D;138;1414549;42;20040202 11:49;V;;;;;;
B;138;1415069;43;20040202 11:49;;9;129;EVALINE ST;CAMPSIE;2194;;;20031013;20031208;258000;;R;RESIDENCE;9;;;0;AA312311;
C;138;1415069;43;20040202 11:49;9//SP 16054;
D;138;1415069;43;20040202 11:49;P;;;;;;
D;138;1415069;43;20040202 11:49;P;;;;;;
D;138;1415069;43;20040202 11:49;V;;;;;;
B;138;1415328;44;20040202 11:49;;;22;EWEN ST;ROSELANDS;2196;;;20031025;20031208;464000;A;R;RESIDENCE;;XQ;;0;AA324500;
C;138;1415328;44;20040202 11:49;64//12431;
D;138;1415328;44;20040202 11:49;P;;;;;;
D;138;1415328;44;20040202 11:49;P;;;;;;
D;138;1415328;44;20040202 11:49;V;;;;;;
D;138;1415328;44;20040202 11:49;V;;;;;;
B;138;1415650;45;20040202 11:49;;15;24;FAIRMOUNT ST;LAKEMBA;2195;;;20031115;20031217;247500;;R;RESIDENCE;15;;;0;AA306417;
C;138;1415650;45;20040202 11:49;15//SP 5903;
D;138;1415650;45;20040202 11:49;P;;;;;;
D;138;1415650;45;20040202 11:49;V;;;;;;
B;138;1416327;46;20040202 11:49;;;28;FIFTH AVE;CAMPSIE;2194;607;M;20031018;20031215;670000;A;R;RESIDENCE;;MB;AC;0;AA277436;
C;138;1416327;46;20040202 11:49;265//165239;
D;138;1416327;46;20040202 11:49;P;;;;;;
D;138;1416327;46;20040202 11:49;V;;;;;;
D;138;1416327;46;20040202 11:49;V;;;;;;
B;138;1416996;47;20040202 11:49;;8;19;FLINDERS RD;UNDERCLIFFE;2206;;;20031121;20031123;380000;;R;RESIDENCE;8;;;0;AA319906;
C;138;1416996;47;20040202 11:49;8//SP 15707;
D;138;1416996;47;20040202 11:49;P;;;;;;
D;138;1416996;47;20040202 11:49;P;;;;;;
D;138;1416996;47;20040202 11:49;V;;;;;;
D;138;1416996;47;20040202 11:49;V;;;;;;
B;138;1417091;48;20040202 11:49;;2;34;FLORA ST;LAKEMBA;2195;;;20031119;20031223;185000;;R;RESIDENCE;2;;;0;AA347413;
C;138;1417091;48;20040202 11:49;2//SP 682;
D;138;1417091;48;20040202 11:49;P;;;;;;
D;138;1417091;48;20040202 11:49;V;;;;;;
B;138;1417393;49;20040202 11:49;;;6;FOORD AVE;HURLSTONE PARK;2193;261.5;M;20030907;20031216;531300;A;R;RESIDENCE;;XC;;0;AA323014;
C;138;1417393;49;20040202 11:49;1//619530;
D;138;1417393;49;20040202 11:49;P;;;;;;
D;138;1417393;49;20040202 11:49;V;;;;;;
B;138;1417528;50;20040202 11:49;;;5;FORE ST;CANTERBURY;2193;;;20030620;20031208;920000;A;R;RESIDENCE;;XG;;0;AA316519;
C;138;1417528;50;20040202 11:49;1//76806;
D;138;1417528;50;20040202 11:49;P;;;;;;
D;138;1417528;50;20040202 11:49;V;;;;;;
B;138;1417529;51;20040202 11:49;;;3;FORE ST;CANTERBURY;2193;543.8;M;20030620;20031208;920000;A;R;RESIDENCE;;XG;;0;AA316519;
C;138;1417529;51;20040202 11:49;B//38860;
D;138;1417529;51;20040202 11:49;P;;;;;;
D;138;1417529;51;20040202 11:49;V;;;;;;
B;138;1417530;52;20040202 11:49;;4;1;FORE ST;CANTERBURY;2193;;;20030814;20030925;220000;;R;RESIDENCE;4;;;0;AA308578;
C;138;1417530;52;20040202 11:49;4//SP 31366;
D;138;1417530;52;20040202 11:49;P;;;;;;
D;138;1417530;52;20040202 11:49;V;;;;;;
D;138;1417530;52;20040202 11:49;V;;;;;;
B;138;1417741;53;20040202 11:49;;5;35;FOURTH AVE;CAMPSIE;2194;;;20031129;20040112;225000;;R;RESIDENCE;5;;;0;AA335048;
C;138;1417741;53;20040202 11:49;5//SP 31571;
D;138;1417741;53;20040202 11:49;P;;;;;;
D;138;1417741;53;20040202 11:49;V;;;;;;
B;138;1417914;54;20040202 11:49;;;4;FOURTH ST;ASHBURY;2193;284.5;M;20031213;20040119;450000;A;R;RESIDENCE;;XA;;0;AA339291;
C;138;1417914;54;20040202 11:49;D//105862;
D;138;1417914;54;20040202 11:49;P;;;;;;
D;138;1417914;54;20040202 11:49;V;;;;;;
D;138;1417914;54;20040202 11:49;V;;;;;;
B;138;1418620;55;20040202 11:49;;;9;GARRONG RD;LAKEMBA;2195;;;20031101;20031215;780000;A;R;RESIDENCE;;NM;;0;AA328554;
C;138;1418620;55;20040202 11:49;90//3323;
D;138;1418620;55;20040202 11:49;P;;;;;;
D;138;1418620;55;20040202 11:49;V;;;;;;
B;138;1418996;56;20040202 11:49;;;72;GLAMIS ST;KINGSGROVE;2208;;;20030916;20031017;545000;A;R;RESIDENCE;;XR;;0;AA344822;
C;138;1418996;56;20040202 11:49;97//14705;
D;138;1418996;56;20040202 11:49;P;;;;;;
D;138;1418996;56;20040202 11:49;P;;;;;;
D;138;1418996;56;20040202 11:49;V;;;;;;
D;138;1418996;56;20040202 11:49;V;;;;;;
B;138;1419065;57;20040202 11:49;;7;12;GLENDALE AVE;NARWEE;2209;;;20031111;20031222;235000;;R;RESIDENCE;7;;;0;AA342658;
C;138;1419065;57;20040202 11:49;7//SP 3328;
D;138;1419065;57;20040202 11:49;P;;;;;;
D;138;1419065;57;20040202 11:49;P;;;;;;
D;138;1419065;57;20040202 11:49;V;;;;;;
B;138;1420477;58;20040202 11:49;;2;97;HAMPDEN RD;LAKEMBA;2195;;;20031119;20031219;235000;;R;RESIDENCE;2;;;0;AA324537;
C;138;1420477;58;20040202 11:49;2//SP 8308;
D;138;1420477;58;20040202 11:49;P;;;;;;
D;138;1420477;58;20040202 11:49;P;;;;;;
D;138;1420477;58;20040202 11:49;V;;;;;;
B;138;1420632;59;20040202 11:49;;4;22;HAMPDEN RD;LAKEMBA;2195;;;20031127;20040108;206000;;R;RESIDENCE;4;;;0;AA351804;
C;138;1420632;59;20040202 11:49;4//SP 3935;
D;138;1420632;59;20040202 11:49;P;;;;;;
D;138;1420632;59;20040202 11:49;P;;;;;;
D;138;1420632;59;20040202 11:49;V;;;;;;
B;138;1420677;60;20040202 11:49;;5;40;HAMPDEN RD;LAKEMBA;2195;;;20031026;20040112;240000;;R;RESIDENCE;5;;;0;AA320562;
C;138;1420677;60;20040202 11:49;5//SP 13179;
D;138;1420677;60;20040202 11:49;P;;;;;;
D;138;1420677;60;20040202 11:49;P;;;;;;
D;138;1420677;60;20040202 11:49;V;;;;;;
D;138;1420677;60;20040202 11:49;V;;;;;;
B;138;1420825;61;20040202 11:49;;;63;HAMPTON ST;CROYDON PARK;2133;;;20030326;20030505;550000;A;R;RESIDENCE;;XB;;0;AA310894;
C;138;1420825;61;20040202 11:49;16//5339;
D;138;1420825;61;20040202 11:49;P;;;;;;
D;138;1420825;61;20040202 11:49;V;;;;;;
B;138;1421702;62;20040202 11:49;;;1 A;HILLARD ST;WILEY PARK;2195;;;20031115;20031222;391000;A;R;RESIDENCE;;NM;;0;AA314074;
C;138;1421702;62;20040202 11:49;A//337303;
D;138;1421702;62;20040202 11:49;P;;;;;;
D;138;1421702;62;20040202 11:49;V;;;;;;
B;138;1421785;63;20040202 11:49;;;21;HILLCREST ST;WILEY PARK;2195;543.8;M;20031018;20031215;415000;A;R;RESIDENCE;;XN;;0;AA310729;
C;138;1421785;63;20040202 11:49;2//304621;
D;138;1421785;63;20040202 11:49;P;;;;;;
D;138;1421785;63;20040202 11:49;P;;;;;;
D;138;1421785;63;20040202 11:49;V;;;;;;
B;138;1421804;64;20040202 11:49;;;32;HILLCREST ST;WILEY PARK;2195;;;20031106;20040107;80000;A;R;RESIDENCE;;XN;;0;AA327334;
C;138;1421804;64;20040202 11:49;2//369613;
D;138;1421804;64;20040202 11:49;P;;;;;;
D;138;1421804;64;20040202 11:49;V;;;;;;
D;138;1421804;64;20040202 11:49;V;;;;;;
B;138;1423101;65;20040202 11:49;;;582;HOMER ST;KINGSGROVE;2208;;;20031217;20031226;63000;A;R;RESIDENCE;;XJ;;0;AA338168;
C;138;1423101;65;20040202 11:49;5//13422;
D;138;1423101;65;20040202 11:49;P;;;;;;
D;138;1423101;65;20040202 11:49;P;;;;;;
D;138;1423101;65;20040202 11:49;V;;;;;;
D;138;1423101;65;20040202 11:49;V;;;;;;
D;138;1423101;65;20040202 11:49;V;;;;;;
B;138;1423290;66;20040202 11:49;;;22;HUGH ST;BELMORE;2192;;;20031115;20031219;305000;A;R;RESIDENCE;;NM;;0;AA319489;
C;138;1423290;66;20040202 11:49;76B//408956;
D;138;1423290;66;20040202 11:49;P;;;;;;
D;138;1423290;66;20040202 11:49;V;;;;;;
B;138;1423308;67;20040202 11:49;;4;46;HUGH ST;BELMORE;2192;;;20030315;20030424;115000;;R;RESIDENCE;4;;;0;AA332161;
C;138;1423308;67;20040202 11:49;4//SP 22505;
D;138;1423308;67;20040202 11:49;P;;;;;;
D;138;1423308;67;20040202 11:49;V;;;;;;
D;138;1423308;67;20040202 11:49;V;;;;;;
D;138;1423308;67;20040202 11:49;V;;;;;;
D;138;1423308;67;20040202 11:49;V;;;;;;
B;138;1423507;68;20040202 11:49;;;20;IRIS AVE;RIVERWOOD;2210;474.2;M;20031031;20031215;430000;A;R;RESIDENCE;;XP;;0;AA338723;
C;138;1423507;68;20040202 11:49;37//14715;
D;138;1423507;68;20040202 11:49;P;;;;;;
D;138;1423507;68;20040202 11:49;P;;;;;;
D;138;1423507;68;20040202 11:49;V;;;;;;
D;138;1423507;68;20040202 11:49;V;;;;;;
B;138;1423876;69;20040202 11:49;;;7;JOHNSTON ST;EARLWOOD;2206;557.3;M;20030920;20031113;541000;A;R;RESIDENCE;;XH;;0;AA243549;
C;138;1423876;69;20040202 11:49;7//875435 (LOT 7 IS A STATUM);
D;138;1423876;69;20040202 11:49;P;;;;;;
D;138;1423876;69;20040202 11:49;P;;;;;;
D;138;1423876;69;20040202 11:49;V;;;;;;
D;138;1423876;69;20040202 11:49;V;;;;;;
B;138;1424288;70;20040202 11:49;;1;22;KATHLEEN ST;LAKEMBA;2195;;;20031110;20031218;275000;;R;RESIDENCE;1;;;0;AA317653;
C;138;1424288;70;20040202 11:49;1//SP 9181;
D;138;1424288;70;20040202 11:49;P;;;;;;
D;138;1424288;70;20040202 11:49;V;;;;;;
D;138;1424288;70;20040202 11:49;V;;;;;;
B;138;1424619;71;20040202 11:49;;;15 B;KENSINGTON ST;PUNCHBOWL;2196;300.2;M;20020202;20020322;255000;A;R;RESIDENCE;;XP;;0;AA336960;
C;138;1424619;71;20040202 11:49;2//854454;
D;138;1424619;71;20040202 11:49;P;;;;;;
D;138;1424619;71;20040202 11:49;P;;;;;;
D;138;1424619;71;20040202 11:49;V;;;;;;
B;138;1425136;72;20040202 11:49;;;109;KING GEORGES RD;WILEY PARK;2195;682.9;M;20031027;20031219;395000;A;V;VACANT LAND;;MR;;0;AA331756;
C;138;1425136;72;20040202 11:49;3//6480;
D;138;1425136;72;20040202 11:49;P;;;;;;
D;138;1425136;72;20040202 11:49;V;;;;;;
B;138;1425264;73;20040202 11:49;;11;261;KING GEORGES RD;LAKEMBA;2195;;;20031116;20031219;215000;;R;RESIDENCE;11;;;0;AA327281;
C;138;1425264;73;20040202 11:49;11//SP 5448;
D;138;1425264;73;20040202 11:49;P;;;;;;
D;138;1425264;73;20040202 11:49;V;;;;;;
D;138;1425264;73;20040202 11:49;V;;;;;;
B;138;1425478;74;20040202 11:49;;5;192 A;KINGSGROVE RD;KINGSGROVE;2208;;;20031110;20031222;427000;;3;COMMERCIAL;5;;;0;AA353654;
C;138;1425478;74;20040202 11:49;5//SP 45612;
D;138;1425478;74;20040202 11:49;P;;;;;;
D;138;1425478;74;20040202 11:49;P;;;;;;
D;138;1425478;74;20040202 11:49;V;;;;;;
D;138;1425478;74;20040202 11:49;V;;;;;;
B;138;1425827;75;20040202 11:49;;;44;KNOX ST;BELMORE;2192;645;M;20031016;20031219;530000;A;R;RESIDENCE;;AH;;0;AA337047;
C;138;1425827;75;20040202 11:49;12//8791;
D;138;1425827;75;20040202 11:49;P;;;;;;
D;138;1425827;75;20040202 11:49;P;;;;;;
D;138;1425827;75;20040202 11:49;V;;;;;;
B;138;1426005;76;20040202 11:49;;2;254;LAKEMBA ST;LAKEMBA;2195;;;20031016;20031219;246500;;R;RESIDENCE;2;;;0;AA332711;
C;138;1426005;76;20040202 11:49;2//SP 14479;
