A;003;20050104 11:36;MASMITH;
B;003;32335;8;20050104 11:36;;;12;BIRDLAND CL;COPACABANA;2251;848.1;M;20041118;20041215;620000;A;R;RESIDENCE;;FT;;0;AB176424;
C;003;32335;8;20050104 11:36;4/248935;
D;003;32335;8;20050104 11:36;P;;;;;;
D;003;32335;8;20050104 11:36;P;;;;;;
D;003;32335;8;20050104 11:36;V;;;;;;
D;003;32335;8;20050104 11:36;V;;;;;;
B;003;32561;9;20050104 11:36;;;4;BLACKBUTT ST;WYOMING;2250;869;M;20041022;20041201;300000;A;R;RESIDENCE;;FB;;0;AB160519;
C;003;32561;9;20050104 11:36;242/262750;
D;003;32561;9;20050104 11:36;P;;;;;;
D;003;32561;9;20050104 11:36;P;;;;;;
D;003;32561;9;20050104 11:36;V;;;;;;
D;003;32561;9;20050104 11:36;V;;;;;;
B;003;34380;10;20050104 11:36;;;5;BOUVARDIA ST;NIAGARA PARK;2250;486.9;M;20041018;20041129;338000;A;R;RESIDENCE;;FB;;0;AB153786;
C;003;34380;10;20050104 11:36;17/239454;
D;003;34380;10;20050104 11:36;P;;;;;;
D;003;34380;10;20050104 11:36;V;;;;;;
B;003;35514;11;20050104 11:36;;;248;BRISBANE WATER DR;POINT CLARE;2250;556.4;M;20040914;20041203;315000;A;R;RESIDENCE;;FD;;0;AB153618;
C;003;35514;11;20050104 11:36;6/223118;
D;003;35514;11;20050104 11:36;P;;;;;;
D;003;35514;11;20050104 11:36;P;;;;;;
D;003;35514;11;20050104 11:36;V;;;;;;
D;003;35514;11;20050104 11:36;V;;;;;;
B;003;35577;12;20050104 11:36;;4;261;BRISBANE WATER DR;WEST GOSFORD;2250;;;20041011;20041122;244000;;R;RESIDENCE;4;;;0;AB154828;
C;003;35577;12;20050104 11:36;4/SP40086;
D;003;35577;12;20050104 11:36;P;;;;;;
D;003;35577;12;20050104 11:36;V;;;;;;
B;003;36046;13;20050104 11:36;;;110;BROKEN BAY RD;ETTALONG BEACH;2257;822;M;20040913;20041025;610000;A;R;RESIDENCE;;MA;;0;AB161025;
C;003;36046;13;20050104 11:36;316/10570;
D;003;36046;13;20050104 11:36;P;;;;;;
D;003;36046;13;20050104 11:36;V;;;;;;
D;003;36046;13;20050104 11:36;V;;;;;;
B;003;36592;14;20050104 11:36;;;15;BUNDARA AVE;WAMBERAL;2260;727.2;M;20041026;20041208;535000;A;R;RESIDENCE;;GS;;0;AB172228;
C;003;36592;14;20050104 11:36;5/25841;
D;003;36592;14;20050104 11:36;P;;;;;;
D;003;36592;14;20050104 11:36;P;;;;;;
D;003;36592;14;20050104 11:36;V;;;;;;
D;003;36592;14;20050104 11:36;V;;;;;;
B;003;36792;15;20050104 11:36;;;4;BURNSIDE CL;LISAROW;2250;670;M;20041221;20041221;560000;A;R;RESIDENCE;;GJ;;0;AB174914;
C;003;36792;15;20050104 11:36;28/873265;
D;003;36792;15;20050104 11:36;P;;;;;;
D;003;36792;15;20050104 11:36;V;;;;;;
D;003;36792;15;20050104 11:36;V;;;;;;
B;003;37812;16;20050104 11:36;;;2;CARAWA ST;UMINA BEACH;2257;708.2;M;20040820;20041212;842000;A;V;VACANT LAND;;FU;;0;AB175932;
C;003;37812;16;20050104 11:36;389/755251;
D;003;37812;16;20050104 11:36;P;;;;;;
D;003;37812;16;20050104 11:36;P;;;;;;
D;003;37812;16;20050104 11:36;V;;;;;;
D;003;37812;16;20050104 11:36;V;;;;;;
B;003;38518;17;20050104 11:36;;;14;CASEY CRES;KARIONG;2250;480;M;20041109;20041208;330000;A;R;RESIDENCE;;FF;;0;AB167663;
C;003;38518;17;20050104 11:36;1340/814064;
D;003;38518;17;20050104 11:36;P;;;;;;
D;003;38518;17;20050104 11:36;P;;;;;;
D;003;38518;17;20050104 11:36;V;;;;;;
D;003;38518;17;20050104 11:36;V;;;;;;
B;003;39199;18;20050104 11:36;;;8;CHICO ST;COPACABANA;2251;916.9;M;20041118;20041215;580000;A;R;RESIDENCE;;FT;;0;AB176609;
C;003;39199;18;20050104 11:36;629/30297;
D;003;39199;18;20050104 11:36;P;;;;;;
D;003;39199;18;20050104 11:36;P;;;;;;
D;003;39199;18;20050104 11:36;V;;;;;;
B;003;39277;19;20050104 11:36;;;;CHIVERS RD;SOMERSBY;2250;5515;M;20040624;20041208;407000;I;V;VACANT LAND;;EE;;0;AB157222;
C;003;39277;19;20050104 11:36;2032/700749;
D;003;39277;19;20050104 11:36;P;;;;;;
D;003;39277;19;20050104 11:36;V;;;;;;
B;003;39305;20;20050104 11:36;;;28 A;CHRISTLE ST;GREEN POINT;2251;401.6;M;20041025;20041119;339000;A;R;RESIDENCE;;FJ;;0;AB156219;
C;003;39305;20;20050104 11:36;2/871542;
D;003;39305;20;20050104 11:36;P;;;;;;
D;003;39305;20;20050104 11:36;P;;;;;;
D;003;39305;20;20050104 11:36;V;;;;;;
B;003;39311;21;20050104 11:36;;1;18;CHRISTLE ST;GREEN POINT;2251;;;20041201;20041216;333000;;R;RESIDENCE;1;;;0;AB179582;
C;003;39311;21;20050104 11:36;1/SP44837;
D;003;39311;21;20050104 11:36;P;;;;;;
D;003;39311;21;20050104 11:36;V;;;;;;
B;003;40825;22;20050104 11:36;;;23;CORELLA CRES;NARARA;2250;954.4;M;20041012;20041206;470000;A;R;RESIDENCE;;GK;;0;AB158563;
C;003;40825;22;20050104 11:36;312/773866;
D;003;40825;22;20050104 11:36;P;;;;;;
D;003;40825;22;20050104 11:36;P;;;;;;
D;003;40825;22;20050104 11:36;V;;;;;;
B;003;40929;23;20050104 11:36;;;7;CORRELLA AVE;GREEN POINT;2251;648.7;M;20041112;20041210;480000;A;R;RESIDENCE;;FJ;;0;AB157760;
C;003;40929;23;20050104 11:36;5/831869;
D;003;40929;23;20050104 11:36;P;;;;;;
D;003;40929;23;20050104 11:36;V;;;;;;
D;003;40929;23;20050104 11:36;V;;;;;;
B;003;41141;24;20050104 11:36;;;10;COURIGAL AVE;KINCUMBER;2251;720.8;M;20041201;20041201;300000;A;R;RESIDENCE;;FK;;0;AB170739;
C;003;41141;24;20050104 11:36;12/238368;
D;003;41141;24;20050104 11:36;P;;;;;;
D;003;41141;24;20050104 11:36;P;;;;;;
D;003;41141;24;20050104 11:36;V;;;;;;
B;003;41388;25;20050104 11:36;;;14;CRESTWOOD AVE;NIAGARA PARK;2250;670.3;M;20041014;20041129;281000;A;R;RESIDENCE;;FB;;0;AB172671;
C;003;41388;25;20050104 11:36;33/241324;
D;003;41388;25;20050104 11:36;P;;;;;;
D;003;41388;25;20050104 11:36;P;;;;;;
D;003;41388;25;20050104 11:36;V;;;;;;
B;003;41868;26;20050104 11:36;;;29;DALEY AVE;DALEYS POINT;2257;777.3;M;20040920;20041108;650500;A;R;RESIDENCE;;FL;;0;AB164832;
C;003;41868;26;20050104 11:36;101/711908;
D;003;41868;26;20050104 11:36;P;;;;;;
D;003;41868;26;20050104 11:36;V;;;;;;
B;003;42428;27;20050104 11:36;;2;39;DAVIES ST;KINCUMBER;2251;;;20041015;20041210;352500;;3;HOME UNIT;2;;;0;AB164485;
C;003;42428;27;20050104 11:36;2/SP46927;
D;003;42428;27;20050104 11:36;P;;;;;;
D;003;42428;27;20050104 11:36;P;;;;;;
D;003;42428;27;20050104 11:36;V;;;;;;
B;003;42641;28;20050104 11:36;;;137;DAVISTOWN RD;SARATOGA;2251;556.4;M;20041020;20041203;521000;A;R;RESIDENCE;;FH;;0;AB177878;
C;003;42641;28;20050104 11:36;7/25552;
D;003;42641;28;20050104 11:36;P;;;;;;
D;003;42641;28;20050104 11:36;V;;;;;;
B;003;42851;29;20050104 11:36;;;30;DAY ST;WYOMING;2250;461.6;M;20041026;20041201;298000;A;R;RESIDENCE;;FB;;0;AB174630;
C;003;42851;29;20050104 11:36;4/223098;
D;003;42851;29;20050104 11:36;P;;;;;;
D;003;42851;29;20050104 11:36;V;;;;;;
D;003;42851;29;20050104 11:36;V;;;;;;
B;003;43567;30;20050104 11:36;;;34;DEL RIO DR;COPACABANA;2251;575.4;M;20040809;20040920;495000;A;R;RESIDENCE;;FT;;0;AB161164;
C;003;43567;30;20050104 11:36;288/27276;
D;003;43567;30;20050104 11:36;P;;;;;;
D;003;43567;30;20050104 11:36;P;;;;;;
D;003;43567;30;20050104 11:36;V;;;;;;
B;003;44886;31;20050104 11:36;;2;12;DUKE ST;POINT FREDERICK;2250;;;20041018;20041129;347000;;R;RESIDENCE;2;;;0;AB151961;
C;003;44886;31;20050104 11:36;2/SP40820;
D;003;44886;31;20050104 11:36;P;;;;;;
D;003;44886;31;20050104 11:36;V;;;;;;
D;003;44886;31;20050104 11:36;V;;;;;;
B;003;45072;32;20050104 11:36;;;62;DUNALBAN AVE;WOY WOY;2256;442.6;M;20041106;20041215;225000;A;V;VACANT LAND;;FU;;0;AB162349;
C;003;45072;32;20050104 11:36;81/C/13328;
D;003;45072;32;20050104 11:36;P;;;;;;
D;003;45072;32;20050104 11:36;P;;;;;;
D;003;45072;32;20050104 11:36;V;;;;;;
B;003;45184;33;20050104 11:36;;;76;DUNBAN RD;WOY WOY;2256;499.5;M;20041117;20041215;300000;A;R;RESIDENCE;;FU;;0;AB177514;
C;003;45184;33;20050104 11:36;3/550684;
D;003;45184;33;20050104 11:36;P;;;;;;
D;003;45184;33;20050104 11:36;P;;;;;;
D;003;45184;33;20050104 11:36;V;;;;;;
D;003;45184;33;20050104 11:36;V;;;;;;
B;003;45795;34;20050104 11:36;;;8;ELGATA AVE;NORTH AVOCA;2260;556.4;M;20041123;20041210;1650000;A;R;RESIDENCE;;GB;;0;AB155977;
C;003;45795;34;20050104 11:36;274/8986;
D;003;45795;34;20050104 11:36;P;;;;;;
D;003;45795;34;20050104 11:36;P;;;;;;
D;003;45795;34;20050104 11:36;V;;;;;;
D;003;45795;34;20050104 11:36;V;;;;;;
D;003;45795;34;20050104 11:36;V;;;;;;
B;003;46397;35;20050104 11:36;;;10;EMPIRE BAY DR;DALEYS POINT;2257;812.5;M;20041103;20041209;350000;A;R;RESIDENCE;;FL;;0;AB170398;
C;003;46397;35;20050104 11:36;211/706769;
D;003;46397;35;20050104 11:36;P;;;;;;
D;003;46397;35;20050104 11:36;P;;;;;;
D;003;46397;35;20050104 11:36;V;;;;;;
B;003;47186;36;20050104 11:36;;;13;FAIRWAY DR;TERRIGAL;2260;649.6;M;20041027;20041208;620500;A;R;RESIDENCE;;GS;;0;AB160205;
C;003;47186;36;20050104 11:36;46/878679;
D;003;47186;36;20050104 11:36;P;;;;;;
D;003;47186;36;20050104 11:36;P;;;;;;
D;003;47186;36;20050104 11:36;V;;;;;;
D;003;47186;36;20050104 11:36;V;;;;;;
B;003;47449;37;20050104 11:36;;;77;FAUNCE WEST ST;GOSFORD;2250;652.2;M;20040919;20041203;270000;A;R;RESIDENCE;;MH;;0;AB151695;
C;003;47449;37;20050104 11:36;4/258890;
D;003;47449;37;20050104 11:36;P;;;;;;
D;003;47449;37;20050104 11:36;V;;;;;;
D;003;47449;37;20050104 11:36;V;;;;;;
B;003;47957;38;20050104 11:36;;;7;FLEET ST;UMINA BEACH;2257;604.6;M;20041026;20041202;440000;A;R;RESIDENCE;;MA;;0;AB165185;
C;003;47957;38;20050104 11:36;24/731822;
D;003;47957;38;20050104 11:36;P;;;;;;
D;003;47957;38;20050104 11:36;V;;;;;;
B;003;48002;39;20050104 11:36;;;69;FLORIDA AVE;WOY WOY;2256;531.1;M;20041029;20041210;280000;A;R;RESIDENCE;;FU;;0;AB168420;
C;003;48002;39;20050104 11:36;46/212286;
D;003;48002;39;20050104 11:36;P;;;;;;
D;003;48002;39;20050104 11:36;V;;;;;;
B;003;48038;40;20050104 11:36;;;1;FLORIDA AVE;WOY WOY;2256;537.5;M;20041019;20041130;412000;A;R;RESIDENCE;;FU;;0;AB167930;
C;003;48038;40;20050104 11:36;80/212286;
D;003;48038;40;20050104 11:36;P;;;;;;
D;003;48038;40;20050104 11:36;P;;;;;;
D;003;48038;40;20050104 11:36;V;;;;;;
D;003;48038;40;20050104 11:36;V;;;;;;
B;003;48158;41;20050104 11:36;;1;21;FLOUNDER RD;ETTALONG BEACH;2257;;;20041109;20041208;290000;;R;RESIDENCE;1;;;0;AB162430;
C;003;48158;41;20050104 11:36;1/SP22176;
D;003;48158;41;20050104 11:36;P;;;;;;
D;003;48158;41;20050104 11:36;P;;;;;;
D;003;48158;41;20050104 11:36;V;;;;;;
D;003;48158;41;20050104 11:36;V;;;;;;
B;003;48856;42;20050104 11:36;;;32;GALLIPOLI AVE;BLACKWALL;2256;537.5;M;20040910;20041115;330000;A;R;RESIDENCE;;MA;;0;AB148423;
C;003;48856;42;20050104 11:36;65/Q/9391;
D;003;48856;42;20050104 11:36;P;;;;;;
D;003;48856;42;20050104 11:36;V;;;;;;
B;003;49054;43;20050104 11:36;;1;7;GEORGE ST;EAST GOSFORD;2250;;;20041021;20041202;260000;;R;RESIDENCE;1;;;0;AB157744;
C;003;49054;43;20050104 11:36;1/SP33326;
D;003;49054;43;20050104 11:36;P;;;;;;
D;003;49054;43;20050104 11:36;P;;;;;;
D;003;49054;43;20050104 11:36;P;;;;;;
D;003;49054;43;20050104 11:36;V;;;;;;
B;003;49537;44;20050104 11:36;;2;163;GERTRUDE ST;GOSFORD;2250;;;20041103;20041201;220000;;R;RESIDENCE;2;;;0;AB172524;
C;003;49537;44;20050104 11:36;2/SP57998;
D;003;49537;44;20050104 11:36;P;;;;;;
D;003;49537;44;20050104 11:36;V;;;;;;
B;003;50183;45;20050104 11:36;;;144;GLENNIE ST;NORTH GOSFORD;2250;474.2;M;20041103;20041210;265000;A;R;RESIDENCE;;FC;;0;AB177165;
C;003;50183;45;20050104 11:36;10/236613;
D;003;50183;45;20050104 11:36;P;;;;;;
D;003;50183;45;20050104 11:36;P;;;;;;
D;003;50183;45;20050104 11:36;V;;;;;;
D;003;50183;45;20050104 11:36;V;;;;;;
B;003;50364;46;20050104 11:36;;;188;GLENROCK PDE;KOOLEWONG;2256;695.6;M;20040520;20040722;409000;A;R;RESIDENCE;;GN;;0;AA956683;
C;003;50364;46;20050104 11:36;114/14946;
D;003;50364;46;20050104 11:36;P;;;;;;
D;003;50364;46;20050104 11:36;P;;;;;;
D;003;50364;46;20050104 11:36;V;;;;;;
B;003;50681;47;20050104 11:36;;;49;GOLDEN GROVE CCT;TERRIGAL;2260;784.6;M;20041021;20041215;480000;A;R;RESIDENCE;;GQ;;0;AB164160;
C;003;50681;47;20050104 11:36;67/785486;
D;003;50681;47;20050104 11:36;P;;;;;;
D;003;50681;47;20050104 11:36;V;;;;;;
B;003;50876;48;20050104 11:36;;;7;GRAHAM PL;KARIONG;2250;668.4;M;20041202;20041215;419750;A;R;RESIDENCE;;FF;;0;AB167241;
C;003;50876;48;20050104 11:36;1350/814064;
D;003;50876;48;20050104 11:36;P;;;;;;
D;003;50876;48;20050104 11:36;V;;;;;;
B;003;51015;49;20050104 11:36;;1;11;GREENE ST;WOY WOY;2256;;;20041022;20041203;315000;;R;RESIDENCE;1;;;0;AB146440;
C;003;51015;49;20050104 11:36;1/SP35765;
D;003;51015;49;20050104 11:36;P;;;;;;
D;003;51015;49;20050104 11:36;V;;;;;;
B;003;51297;50;20050104 11:36;;;11 A;GREEN PLATEAU RD;SPRINGFIELD;2250;505.9;M;20040914;20041019;318000;A;R;RESIDENCE;;FG;;0;AB161609;
C;003;51297;50;20050104 11:36;33/31377;
D;003;51297;50;20050104 11:36;P;;;;;;
D;003;51297;50;20050104 11:36;V;;;;;;
D;003;51297;50;20050104 11:36;V;;;;;;
B;003;52039;51;20050104 11:36;;;45;HAMMERSMITH RD;SPRINGFIELD;2250;1037;M;20041028;20041209;8000;A;V;VACANT LAND;;FX;;0;AB165858;
C;003;52039;51;20050104 11:36;30, 31/11/2163;
D;003;52039;51;20050104 11:36;P;;;;;;
D;003;52039;51;20050104 11:36;V;;;;;;
D;003;52039;51;20050104 11:36;V;;;;;;
B;003;52056;52;20050104 11:36;;;10;HAMMERSMITH RD;ERINA;2250;518.5;M;20041027;20041124;387500;A;R;RESIDENCE;;FZ;;0;AB156283;
C;003;52056;52;20050104 11:36;35/16/2163;
D;003;52056;52;20050104 11:36;P;;;;;;
D;003;52056;52;20050104 11:36;P;;;;;;
D;003;52056;52;20050104 11:36;V;;;;;;
B;003;52152;53;20050104 11:36;;;67;HANLAN SOUTH ST;NARARA;2250;564.6;M;20041117;20041210;270000;A;R;RESIDENCE;;GK;;0;AB174649;
C;003;52152;53;20050104 11:36;3/746489;
D;003;52152;53;20050104 11:36;P;;;;;;
D;003;52152;53;20050104 11:36;P;;;;;;
D;003;52152;53;20050104 11:36;V;;;;;;
B;003;52205;54;20050104 11:36;;;6;HARCOURT PL;NORTH AVOCA;2260;607;M;20041102;20041130;527500;A;R;RESIDENCE;;GR;;0;AB152527;
C;003;52205;54;20050104 11:36;18/241830;
D;003;52205;54;20050104 11:36;P;;;;;;
D;003;52205;54;20050104 11:36;P;;;;;;
D;003;52205;54;20050104 11:36;V;;;;;;
B;003;52721;55;20050104 11:36;;;;HAWKE HEAD DR;KILLCARE;2257;594.4;M;20041120;20041217;1025000;A;R;RESIDENCE;;GP;;0;AB175104;
C;003;52721;55;20050104 11:36;481/517487;
D;003;52721;55;20050104 11:36;P;;;;;;
D;003;52721;55;20050104 11:36;V;;;;;;
B;003;53269;56;20050104 11:36;;;52;HEATH RD;HARDYS BAY;2257;4.999;H;20041022;20041203;775000;A;R;RESIDENCE;;FS;;0;AB159043;
C;003;53269;56;20050104 11:36;110/7524;
D;003;53269;56;20050104 11:36;P;;;;;;
D;003;53269;56;20050104 11:36;P;;;;;;
D;003;53269;56;20050104 11:36;V;;;;;;
B;003;53330;57;20050104 11:36;;;17;HECTOR ST;UMINA BEACH;2257;430;M;20041022;20041203;350000;A;R;RESIDENCE;;MA;;0;AB165361;
C;003;53330;57;20050104 11:36;74/B/8872;
D;003;53330;57;20050104 11:36;P;;;;;;
D;003;53330;57;20050104 11:36;P;;;;;;
D;003;53330;57;20050104 11:36;V;;;;;;
B;003;54336;58;20050104 11:36;;;41;HIGH ST;SARATOGA;2251;556.4;M;20040907;20041012;420000;A;R;RESIDENCE;;FH;;0;AB154212;
C;003;54336;58;20050104 11:36;10/206562;
D;003;54336;58;20050104 11:36;P;;;;;;
D;003;54336;58;20050104 11:36;V;;;;;;
B;003;54702;59;20050104 11:36;;;103 A;HILLS ST;NORTH GOSFORD;2250;351;M;20041020;20041130;328000;A;R;RESIDENCE;;ML;;0;AB169970;
C;003;54702;59;20050104 11:36;171/863429;
D;003;54702;59;20050104 11:36;P;;;;;;
D;003;54702;59;20050104 11:36;V;;;;;;
D;003;54702;59;20050104 11:36;V;;;;;;
B;003;54771;60;20050104 11:36;;2;5;HILLS ST;NORTH GOSFORD;2250;;;20041103;20041203;245000;;V;VACANT LAND;2;;;0;AB150959;
C;003;54771;60;20050104 11:36;2/SP18828;
D;003;54771;60;20050104 11:36;P;;;;;;
D;003;54771;60;20050104 11:36;V;;;;;;
D;003;54771;60;20050104 11:36;V;;;;;;
B;003;55302;61;20050104 11:36;;;10 A;HOLMES RD;TERRIGAL;2260;1801;M;20040928;20041214;670000;A;R;RESIDENCE;;FQ;;0;AB178887;
C;003;55302;61;20050104 11:36;337/590112;
D;003;55302;61;20050104 11:36;P;;;;;;
D;003;55302;61;20050104 11:36;V;;;;;;
D;003;55302;61;20050104 11:36;V;;;;;;
B;003;55445;62;20050104 11:36;;;10;HOPETOUN ST;FORRESTERS BEACH;2260;600.7;M;20041020;20041201;525000;A;R;RESIDENCE;;FP;;0;AB167461;
C;003;55445;62;20050104 11:36;166/223884;
D;003;55445;62;20050104 11:36;P;;;;;;
D;003;55445;62;20050104 11:36;P;;;;;;
D;003;55445;62;20050104 11:36;V;;;;;;
B;003;55472;63;20050104 11:36;;;1 A;HOPKIN PL;SARATOGA;2251;302;M;20041109;20041119;361000;A;R;RESIDENCE;;FH;;0;AB150943;
C;003;55472;63;20050104 11:36;201/843431;
D;003;55472;63;20050104 11:36;P;;;;;;
D;003;55472;63;20050104 11:36;P;;;;;;
D;003;55472;63;20050104 11:36;V;;;;;;
B;003;55751;64;20050104 11:36;;;62;HUNTLY RD;BENSVILLE;2251;746.1;M;20041119;20041213;370000;A;R;RESIDENCE;;HB;;0;AB159434;
C;003;55751;64;20050104 11:36;33/D/6113;
D;003;55751;64;20050104 11:36;P;;;;;;
D;003;55751;64;20050104 11:36;V;;;;;;
D;003;55751;64;20050104 11:36;V;;;;;;
B;003;56443;65;20050104 11:36;;;16;JAMES SEA DR;GREEN POINT;2251;610.1;M;20041029;20041210;435000;A;R;RESIDENCE;;FJ;;0;AB163340;
C;003;56443;65;20050104 11:36;77/746595;
D;003;56443;65;20050104 11:36;P;;;;;;
D;003;56443;65;20050104 11:36;P;;;;;;
D;003;56443;65;20050104 11:36;V;;;;;;
D;003;56443;65;20050104 11:36;V;;;;;;
B;003;58100;66;20050104 11:36;;;;KALINDA RD;BAR POINT;2083;467.9;M;20041102;20041208;175000;P;3;;;PW;;0;AB158585;
C;003;58100;66;20050104 11:36;73/28366;
D;003;58100;66;20050104 11:36;P;;;;;;
D;003;58100;66;20050104 11:36;P;;;;;;
D;003;58100;66;20050104 11:36;V;;;;;;
D;003;58100;66;20050104 11:36;V;;;;;;
B;003;59093;67;20050104 11:36;;;40;KENDALL RD;EMPIRE BAY;2257;765.1;M;20041007;20041118;412000;A;R;RESIDENCE;;FL;;0;AB150925;
C;003;59093;67;20050104 11:36;72/7029;
D;003;59093;67;20050104 11:36;P;;;;;;
D;003;59093;67;20050104 11:36;P;;;;;;
D;003;59093;67;20050104 11:36;V;;;;;;
B;003;59566;68;20050104 11:36;;;122;KINCUMBER CRES;DAVISTOWN;2251;423.7;M;20040928;20041207;450000;A;R;RESIDENCE;;GL;;0;AB155496;
C;003;59566;68;20050104 11:36;7/1/12702;
D;003;59566;68;20050104 11:36;P;;;;;;
D;003;59566;68;20050104 11:36;P;;;;;;
D;003;59566;68;20050104 11:36;V;;;;;;
D;003;59566;68;20050104 11:36;V;;;;;;
B;003;59581;69;20050104 11:36;;;92 A;KINCUMBER CRES;DAVISTOWN;2251;646.8;M;20041103;20041215;220000;A;V;VACANT LAND;;GL;;0;AB178325;
C;003;59581;69;20050104 11:36;152/1014912;
D;003;59581;69;20050104 11:36;P;;;;;;
D;003;59581;69;20050104 11:36;P;;;;;;
D;003;59581;69;20050104 11:36;V;;;;;;
D;003;59581;69;20050104 11:36;V;;;;;;
B;003;60598;70;20050104 11:36;;;53;KURRAWYBA AVE;TERRIGAL;2260;556.4;M;20040913;20041119;900000;A;R;RESIDENCE;;GB;;0;AB152279;
C;003;60598;70;20050104 11:36;C/370109;
D;003;60598;70;20050104 11:36;P;;;;;;
D;003;60598;70;20050104 11:36;V;;;;;;
D;003;60598;70;20050104 11:36;V;;;;;;
B;003;62649;71;20050104 11:36;;;18;LOWRY CL;KARIONG;2250;775.4;M;20041117;20041213;395000;A;R;RESIDENCE;;FF;;0;AB177058;
C;003;62649;71;20050104 11:36;1035/778577;
D;003;62649;71;20050104 11:36;P;;;;;;
D;003;62649;71;20050104 11:36;P;;;;;;
D;003;62649;71;20050104 11:36;V;;;;;;
D;003;62649;71;20050104 11:36;V;;;;;;
B;003;62806;72;20050104 11:36;;11;7;LUNDERSTON DR;NARARA;2250;;;20041007;20041118;220500;;R;RESIDENCE;11;;;0;AB178698;
C;003;62806;72;20050104 11:36;11/SP32251;
D;003;62806;72;20050104 11:36;P;;;;;;
D;003;62806;72;20050104 11:36;P;;;;;;
D;003;62806;72;20050104 11:36;V;;;;;;
B;003;63015;73;20050104 11:36;;;37;LYNNETTE CRES;EAST GOSFORD;2250;734.4;M;20041022;20041203;260000;A;R;RESIDENCE;;FG;;0;AB152462;
C;003;63015;73;20050104 11:36;61/560122;
D;003;63015;73;20050104 11:36;P;;;;;;
D;003;63015;73;20050104 11:36;V;;;;;;
B;003;63121;74;20050104 11:36;;;38;MACDONALD ST;KILLCARE HEIGHTS;2257;695.6;M;20040903;20041217;1100000;A;R;RESIDENCE;;GP;;0;AB173579;
C;003;63121;74;20050104 11:36;230/15671;
D;003;63121;74;20050104 11:36;P;;;;;;
D;003;63121;74;20050104 11:36;P;;;;;;
D;003;63121;74;20050104 11:36;V;;;;;;
B;003;63737;75;20050104 11:36;;;28;MALINYA RD;DAVISTOWN;2251;619.7;M;20040924;20041203;650000;A;R;RESIDENCE;;WZ;;0;AB154956;
C;003;63737;75;20050104 11:36;40/5350;
D;003;63737;75;20050104 11:36;P;;;;;;
D;003;63737;75;20050104 11:36;P;;;;;;
D;003;63737;75;20050104 11:36;V;;;;;;
D;003;63737;75;20050104 11:36;V;;;;;;
B;003;64010;76;20050104 11:36;;;53;MALIWA RD;NARARA;2250;636;M;20041109;20041124;287000;A;R;RESIDENCE;;GK;;0;AB156886;
C;003;64010;76;20050104 11:36;104/740740;
D;003;64010;76;20050104 11:36;P;;;;;;
D;003;64010;76;20050104 11:36;P;;;;;;
D;003;64010;76;20050104 11:36;V;;;;;;
