A;100;20040202 11:46;PTHIRLWELL;
B;100;1031422;1;20040202 11:46;;;30;AMARAL AVE;ALBION PARK;2527;689.2;M;20031105;20031218;310000;A;R;RESIDENCE;;CJ;;0;AA326542;
C;100;1031422;1;20040202 11:46;67//39265;
D;100;1031422;1;20040202 11:46;P;;;;;;
D;100;1031422;1;20040202 11:46;P;;;;;;
D;100;1031422;1;20040202 11:46;P;;;;;;
D;100;1031422;1;20040202 11:46;P;;;;;;
D;100;1031422;1;20040202 11:46;V;;;;;;
D;100;1031422;1;20040202 11:46;V;;;;;;
B;100;1031722;2;20040202 11:46;;;47;ASH AVE;ALBION PARK RAIL;2527;626;M;20031016;20031219;125000;A;R;RESIDENCE;;CA;;0;AA351215;
C;100;1031722;2;20040202 11:46;25//236447;
D;100;1031722;2;20040202 11:46;P;;;;;;
D;100;1031722;2;20040202 11:46;P;;;;;;
D;100;1031722;2;20040202 11:46;V;;;;;;
D;100;1031722;2;20040202 11:46;V;;;;;;
D;100;1031722;2;20040202 11:46;V;;;;;;
D;100;1031722;2;20040202 11:46;V;;;;;;
B;100;1032107;3;20040202 11:46;;;15;BARONDA CL;FLINDERS;2529;635.6;M;20031205;20031217;457000;A;R;RESIDENCE;;DJ;;0;AA324655;
C;100;1032107;3;20040202 11:46;4101//845173;
D;100;1032107;3;20040202 11:46;P;;;;;;
D;100;1032107;3;20040202 11:46;P;;;;;;
D;100;1032107;3;20040202 11:46;V;;;;;;
D;100;1032107;3;20040202 11:46;V;;;;;;
B;100;1032624;4;20040202 11:46;;;16;BEATON ST;LAKE ILLAWARRA;2528;;;20031121;20031230;282000;A;R;RESIDENCE;;EJ;;0;AA346385;
C;100;1032624;4;20040202 11:46;236//218595;
D;100;1032624;4;20040202 11:46;P;;;;;;
D;100;1032624;4;20040202 11:46;V;;;;;;
B;100;1033078;5;20040202 11:46;;4;4;BLACKBUTT WAY;BARRACK HEIGHTS;2528;;;20031111;20031223;247000;;R;RESIDENCE;4;;;0;AA334012;
C;100;1033078;5;20040202 11:46;4//SP 22179;
D;100;1033078;5;20040202 11:46;P;;;;;;
D;100;1033078;5;20040202 11:46;P;;;;;;
D;100;1033078;5;20040202 11:46;V;;;;;;
B;100;1033403;6;20040202 11:46;;;84;BRADMAN AVE;LAKE ILLAWARRA;2528;632.3;M;20031121;20031211;176000;A;R;RESIDENCE;;EJ;;0;AA329018;
C;100;1033403;6;20040202 11:46;290//236716;
D;100;1033403;6;20040202 11:46;P;;;;;;
D;100;1033403;6;20040202 11:46;V;;;;;;
B;100;1033492;7;20040202 11:46;;;3;BREWSTER WAY;FLINDERS;2529;764.1;M;20031120;20031217;473000;A;R;RESIDENCE;;DJ;;0;AA339107;
C;100;1033492;7;20040202 11:46;5228//882222;
D;100;1033492;7;20040202 11:46;P;;;;;;
D;100;1033492;7;20040202 11:46;P;;;;;;
D;100;1033492;7;20040202 11:46;V;;;;;;
D;100;1033492;7;20040202 11:46;V;;;;;;
B;100;1034531;8;20040202 11:46;;;34;CASSIA ST;BARRACK HEIGHTS;2528;562.8;M;20031107;20031212;318000;A;R;RESIDENCE;;EQ;;0;AA319162;
C;100;1034531;8;20040202 11:46;164//228404;
D;100;1034531;8;20040202 11:46;P;;;;;;
D;100;1034531;8;20040202 11:46;P;;;;;;
D;100;1034531;8;20040202 11:46;V;;;;;;
D;100;1034531;8;20040202 11:46;V;;;;;;
B;100;1034560;9;20040202 11:46;;;8;CATHIE CL;FLINDERS;2529;610.9;M;20031117;20040109;510000;A;R;RESIDENCE;;DJ;;0;AA326077;
C;100;1034560;9;20040202 11:46;5077//862825;
D;100;1034560;9;20040202 11:46;P;;;;;;
D;100;1034560;9;20040202 11:46;P;;;;;;
D;100;1034560;9;20040202 11:46;V;;;;;;
D;100;1034560;9;20040202 11:46;V;;;;;;
B;100;1034593;10;20040202 11:46;;;37;CAWDELL DR;ALBION PARK;2527;842.4;M;20031120;20031222;339000;A;R;RESIDENCE;;CD;;0;AA314154;
C;100;1034593;10;20040202 11:46;19//261974;
D;100;1034593;10;20040202 11:46;P;;;;;;
D;100;1034593;10;20040202 11:46;P;;;;;;
D;100;1034593;10;20040202 11:46;V;;;;;;
B;100;1034710;11;20040202 11:46;;;39;CENTENARY RD;ALBION PARK;2527;579.1;M;20031208;20031219;343000;A;R;RESIDENCE;;CD;;0;AA336184;
C;100;1034710;11;20040202 11:46;826//793743;
D;100;1034710;11;20040202 11:46;P;;;;;;
D;100;1034710;11;20040202 11:46;P;;;;;;
D;100;1034710;11;20040202 11:46;V;;;;;;
D;100;1034710;11;20040202 11:46;V;;;;;;
B;100;1035549;12;20040202 11:46;;1;12;COMMERCE DR;WARILLA;2528;;;20030806;20030917;290000;;R;RESIDENCE;1;;;0;AA65051;
C;100;1035549;12;20040202 11:46;1//SP 34586;
D;100;1035549;12;20040202 11:46;P;;;;;;
D;100;1035549;12;20040202 11:46;P;;;;;;
D;100;1035549;12;20040202 11:46;V;;;;;;
B;100;1035911;13;20040202 11:46;;;22;CORUNNA CRES;FLINDERS;2529;480;M;20030117;20031218;330000;A;R;RESIDENCE;;DJ;;0;AA306597;
C;100;1035911;13;20040202 11:46;155//814571;
D;100;1035911;13;20040202 11:46;P;;;;;;
D;100;1035911;13;20040202 11:46;P;;;;;;
D;100;1035911;13;20040202 11:46;P;;;;;;
D;100;1035911;13;20040202 11:46;V;;;;;;
B;100;1035952;14;20040202 11:46;;;10;COWAL CT;FLINDERS;2529;788.7;M;20031120;20040114;492500;A;R;RESIDENCE;;DJ;;0;AA350920;
C;100;1035952;14;20040202 11:46;5018//862825;
D;100;1035952;14;20040202 11:46;P;;;;;;
D;100;1035952;14;20040202 11:46;P;;;;;;
D;100;1035952;14;20040202 11:46;V;;;;;;
D;100;1035952;14;20040202 11:46;V;;;;;;
