A;042;20040202 11:41;PTHIRLWELL;
D;042;3020598;26;20040202 11:41;V;;;;;;
D;042;3020598;26;20040202 11:41;V;;;;;;
B;042;3033348;27;20040202 11:41;;1;36;VAUX ST;COWRA;2794;424.4;M;20031127;20031127;60000;A;V;VACANT LAND;;AG;;0;AA325240;
C;042;3033348;27;20040202 11:41;2//1059721;
D;042;3033348;27;20040202 11:41;P;;;;;;
D;042;3033348;27;20040202 11:41;P;;;;;;
D;042;3033348;27;20040202 11:41;V;;;;;;
B;042;3051608;28;20040202 11:41;;;;DARBY FALLS RD;COWRA;2794;42.47;H;20030808;20040116;105000;;V;VACANT LAND;;;;0;AA359646;
C;042;3051608;28;20040202 11:41;2//285823;
D;042;3051608;28;20040202 11:41;P;;;;;;
D;042;3051608;28;20040202 11:41;V;;;;;;
B;042;3056377;29;20040202 11:41;;;;ACACIA CIR;COWRA;2794;1170;M;20020718;20031222;50000;;V;VACANT LAND;;;;0;AA312291;
C;042;3056377;29;20040202 11:41;99//1060652;
D;042;3056377;29;20040202 11:41;P;;;;;;
D;042;3056377;29;20040202 11:41;V;;;;;;
B;042;3056382;30;20040202 11:41;;;;ACACIA CIR;COWRA;2794;3373;M;20031107;20031203;98000;;V;VACANT LAND;;;;0;AA303423;
C;042;3056382;30;20040202 11:41;104//1060652;
D;042;3056382;30;20040202 11:41;P;;;;;;
D;042;3056382;30;20040202 11:41;P;;;;;;
D;042;3056382;30;20040202 11:41;V;;;;;;
B;042;3056386;31;20040202 11:41;;;;ACACIA CIR;COWRA;2794;1093;M;20031021;20031203;47500;;V;VACANT LAND;;;;0;AA307970;
C;042;3056386;31;20040202 11:41;107//1060652;
D;042;3056386;31;20040202 11:41;P;;;;;;
D;042;3056386;31;20040202 11:41;P;;;;;;
D;042;3056386;31;20040202 11:41;V;;;;;;
B;042;3056389;32;20040202 11:41;;;;ACACIA CIR;COWRA;2794;563;M;20031017;20031121;25000;;V;VACANT LAND;;;;0;AA342497;
C;042;3056389;32;20040202 11:41;110//1060652;
D;042;3056389;32;20040202 11:41;P;;;;;;
D;042;3056389;32;20040202 11:41;V;;;;;;
B;042;3056391;33;20040202 11:41;;;;ACACIA CIR;COWRA;2794;790;M;20031223;20040112;25000;;V;VACANT LAND;;;;0;AA338812;
C;042;3056391;33;20040202 11:41;112//1060652;
D;042;3056391;33;20040202 11:41;P;;;;;;
D;042;3056391;33;20040202 11:41;V;;;;;;
B;042;3059786;34;20040202 11:41;;;;TARAGALA ST;COWRA;2797;1612;M;20030822;20040113;1883;;V;VACANT LAND;;;;0;AA239832;
C;042;3059786;34;20040202 11:41;1//1062090;
D;042;3059786;34;20040202 11:41;P;;;;;;
D;042;3059786;34;20040202 11:41;P;;;;;;
D;042;3059786;34;20040202 11:41;V;;;;;;
Z;174;34;34;104;
