A;RTSALEDATA;251;20181224 01:17;VALNET;
B;251;2674499;1;20181224 01:17;;;107;BIRCH ST;NARROMINE;2821;843.9;M;20181128;20181218;305000;R1;R;RESIDENCE;;NRK;;0;AN948049;
C;251;2674499;1;20181224 01:17;74/810143;
D;251;2674499;1;20181224 01:17;P;;;;;;
D;251;2674499;1;20181224 01:17;P;;;;;;
D;251;2674499;1;20181224 01:17;V;;;;;;
D;251;2674499;1;20181224 01:17;V;;;;;;
B;251;2674501;2;20181224 01:17;;;105;BIRCH ST;NARROMINE;2821;846.6;M;20181212;20181219;240000;R1;R;RESIDENCE;;NRK;;0;AN951519;
C;251;2674501;2;20181224 01:17;76/810143;
D;251;2674501;2;20181224 01:17;P;;;;;;
D;251;2674501;2;20181224 01:17;P;;;;;;
D;251;2674501;2;20181224 01:17;V;;;;;;
D;251;2674501;2;20181224 01:17;V;;;;;;
B;251;2674799;3;20181224 01:17;;;119;DAPPO RD;NARROMINE;2821;702;M;20181120;20181217;232500;R1;R;RESIDENCE;;NRK;;0;AN941063;
C;251;2674799;3;20181224 01:17;24/248505;
D;251;2674799;3;20181224 01:17;P;;;;;;
D;251;2674799;3;20181224 01:17;V;;;;;;
D;251;2674799;3;20181224 01:17;V;;;;;;
B;251;2675703;4;20181224 01:17;;;138;TEMOIN ST;NARROMINE;2821;1012;M;20181108;20181218;198000;R1;R;RESIDENCE;;NRS;;0;AN946625;
C;251;2675703;4;20181224 01:17;8A/406962;
D;251;2675703;4;20181224 01:17;P;;;;;;
D;251;2675703;4;20181224 01:17;V;;;;;;
Z;23;4;4;13;
