A;RTSALEDATA;206;20180910 01:18;VALNET;
B;206;1959657;1;20180910 01:18;;9;35;MYRA RD;DULWICH HILL;2203;;;20180802;20180903;770000;;R;RESIDENCE;9;;;0;AN688009;
C;206;1959657;1;20180910 01:18;9/SP8384;
D;206;1959657;1;20180910 01:18;P;;;;;;
D;206;1959657;1;20180910 01:18;P;;;;;;
D;206;1959657;1;20180910 01:18;V;;;;;;
B;206;1962312;2;20180910 01:18;;2;92;PERCIVAL RD;STANMORE;2048;;;20180724;20180904;730000;;R;RESIDENCE;2;;;0;AN684474;
C;206;1962312;2;20180910 01:18;2/SP63804;
D;206;1962312;2;20180910 01:18;P;;;;;;
D;206;1962312;2;20180910 01:18;V;;;;;;
B;206;1967717;3;20180910 01:18;;;73;TERRY ST;TEMPE;2044;145.4;M;20180805;20180903;1180000;R2;R;RESIDENCE;;EST;;0;AN680558;
C;206;1967717;3;20180910 01:18;B/443123;
D;206;1967717;3;20180910 01:18;P;;;;;;
D;206;1967717;3;20180910 01:18;P;;;;;;
D;206;1967717;3;20180910 01:18;V;;;;;;
B;206;3480774;4;20180910 01:18;;;118;GEORGE ST;SYDENHAM;2044;284.5;M;20180720;20180831;1690000;R2;R;RESIDENCE;;ESS;;0;AN685049;
C;206;3480774;4;20180910 01:18;4/743258;
D;206;3480774;4;20180910 01:18;P;;;;;;
D;206;3480774;4;20180910 01:18;P;;;;;;
D;206;3480774;4;20180910 01:18;V;;;;;;
B;206;4136700;5;20180910 01:18;;4;14;MCGILL ST;LEWISHAM;2049;49;M;20180810;20180903;480000;;R;RESIDENCE;4;;;0;AN687991;
C;206;4136700;5;20180910 01:18;4/SP97926;
D;206;4136700;5;20180910 01:18;P;;;;;;
D;206;4136700;5;20180910 01:18;V;;;;;;
B;206;4136700;6;20180910 01:18;;32;14;MCGILL ST;LEWISHAM;2049;108;M;20160822;20180807;806500;;R;RESIDENCE;32;;;0;AN674043;
C;206;4136700;6;20180910 01:18;32/SP97926;
D;206;4136700;6;20180910 01:18;P;;;;;;
D;206;4136700;6;20180910 01:18;V;;;;;;
B;206;4136700;7;20180910 01:18;;66;14;MCGILL ST;LEWISHAM;2049;115;M;20180712;20180823;895000;;R;RESIDENCE;66;;;0;AN690660;
C;206;4136700;7;20180910 01:18;66/SP97926;
D;206;4136700;7;20180910 01:18;P;;;;;;
D;206;4136700;7;20180910 01:18;P;;;;;;
D;206;4136700;7;20180910 01:18;V;;;;;;
B;206;4062822;8;20180910 01:18;;1209;6;GROVE ST;DULWICH HILL;2203;127;M;20180614;20180724;1088000;;R;RESIDENCE;95;;;0;AN684795;
C;206;4062822;8;20180910 01:18;95/SP97558;
D;206;4062822;8;20180910 01:18;P;;;;;;
D;206;4062822;8;20180910 01:18;V;;;;;;
B;206;4062822;9;20180910 01:18;;1212;6;GROVE ST;DULWICH HILL;2203;48;M;20150604;20180808;570000;;R;RESIDENCE;98;;;0;AN672104;
C;206;4062822;9;20180910 01:18;98/SP97558;
D;206;4062822;9;20180910 01:18;P;;;;;;
D;206;4062822;9;20180910 01:18;V;;;;;;
B;206;4062822;10;20180910 01:18;;1711;6;GROVE ST;DULWICH HILL;2203;126;M;20180806;20180827;1103000;;R;RESIDENCE;149;;;0;AN678309;
C;206;4062822;10;20180910 01:18;149/SP97558;
D;206;4062822;10;20180910 01:18;P;;;;;;
D;206;4062822;10;20180910 01:18;V;;;;;;
B;206;4065376;11;20180910 01:18;;412;803;NEW CANTERBURY RD;DULWICH HILL;2203;;;20180618;20180828;1150000;;R;RESIDENCE;75;;;0;AN681444;
C;206;4065376;11;20180910 01:18;75/SP96227;
D;206;4065376;11;20180910 01:18;P;;;;;;
D;206;4065376;11;20180910 01:18;V;;;;;;
B;206;4127587;12;20180910 01:18;;53;76 B;EDINBURGH RD;MARRICKVILLE;2204;256;M;20151117;20180622;775000;;3;FACTORY UNIT;53;;;0;AN681634;
C;206;4127587;12;20180910 01:18;53/SP93123;
D;206;4127587;12;20180910 01:18;P;;;;;;
D;206;4127587;12;20180910 01:18;V;;;;;;
D;206;4127587;12;20180910 01:18;V;;;;;;
B;206;3165500;13;20180910 01:18;;37;1;GLADSTONE ST;NEWTOWN;2042;;;20180725;20180905;1398888;;R;RESIDENCE;26;;;0;AN685732;
C;206;3165500;13;20180910 01:18;26/SP74637;
D;206;3165500;13;20180910 01:18;P;;;;;;
D;206;3165500;13;20180910 01:18;V;;;;;;
D;206;3165500;13;20180910 01:18;V;;;;;;
B;206;3681924;14;20180910 01:18;;61;525;ILLAWARRA RD;MARRICKVILLE;2204;;;20180720;20180903;880000;;R;RESIDENCE;61;;;0;AN680982;
C;206;3681924;14;20180910 01:18;61/SP87862;
D;206;3681924;14;20180910 01:18;P;;;;;;
D;206;3681924;14;20180910 01:18;V;;;;;;
D;206;3681924;14;20180910 01:18;V;;;;;;
B;206;1941340;15;20180910 01:18;;;43;ABERGELDIE ST;DULWICH HILL;2203;505.9;M;20180816;20180903;2040000;R2;R;RESIDENCE;;ELH;;0;AN683998;
C;206;1941340;15;20180910 01:18;23/2/9501;
D;206;1941340;15;20180910 01:18;P;;;;;;
D;206;1941340;15;20180910 01:18;P;;;;;;
D;206;1941340;15;20180910 01:18;V;;;;;;
B;206;1952091;16;20180910 01:18;;11;32;GIBBENS ST;CAMPERDOWN;2050;;;20180721;20180831;1290000;;R;RESIDENCE;11;;;0;AN678641;
C;206;1952091;16;20180910 01:18;11/SP62346;
D;206;1952091;16;20180910 01:18;P;;;;;;
D;206;1952091;16;20180910 01:18;P;;;;;;
D;206;1952091;16;20180910 01:18;V;;;;;;
B;206;1955586;17;20180910 01:18;;4;6;KEITH ST;DULWICH HILL;2203;;;20180811;20180831;667500;;R;RESIDENCE;4;;;0;AN677299;
C;206;1955586;17;20180910 01:18;4/SP44463;
D;206;1955586;17;20180910 01:18;P;;;;;;
D;206;1955586;17;20180910 01:18;V;;;;;;
D;206;1955586;17;20180910 01:18;V;;;;;;
B;206;1944564;18;20180910 01:18;;;10;CADOGAN ST;MARRICKVILLE;2204;569.1;M;20180605;20180828;3075000;IN1;3;INDUSTRIAL;;DMF;;0;AN676661;
C;206;1944564;18;20180910 01:18;103, 104/761;
D;206;1944564;18;20180910 01:18;P;;;;;;
D;206;1944564;18;20180910 01:18;P;;;;;;
D;206;1944564;18;20180910 01:18;V;;;;;;
B;206;1947151;19;20180910 01:18;;;60;CORUNNA RD;STANMORE;2048;278.2;M;20180716;20180829;1975000;R2;R;RESIDENCE;;ETL;;0;AN672336;
C;206;1947151;19;20180910 01:18;1/781857;
D;206;1947151;19;20180910 01:18;P;;;;;;
D;206;1947151;19;20180910 01:18;P;;;;;;
D;206;1947151;19;20180910 01:18;V;;;;;;
D;206;1947151;19;20180910 01:18;V;;;;;;
B;206;1944810;20;20180910 01:18;;33;90;CAMBRIDGE ST;STANMORE;2048;;;20180720;20180831;820000;;R;RESIDENCE;33;;;0;AN677426;
C;206;1944810;20;20180910 01:18;33/SP7509;
D;206;1944810;20;20180910 01:18;P;;;;;;
D;206;1944810;20;20180910 01:18;V;;;;;;
D;206;1944810;20;20180910 01:18;V;;;;;;
B;206;1955326;21;20180910 01:18;;;16;JOHN ST;PETERSHAM;2049;404.7;M;20180712;20180829;1850000;R2;R;RESIDENCE;;EPE;;0;AN682507;
C;206;1955326;21;20180910 01:18;9/4/287;
D;206;1955326;21;20180910 01:18;P;;;;;;
D;206;1955326;21;20180910 01:18;P;;;;;;
D;206;1955326;21;20180910 01:18;V;;;;;;
D;206;1955326;21;20180910 01:18;V;;;;;;
B;206;1953558;22;20180910 01:18;;13;81;HERCULES ST;DULWICH HILL;2203;;;20180705;20180727;262500;;R;RESIDENCE;13;;;50;AN672527;
C;206;1953558;22;20180910 01:18;13/SP7006;
D;206;1953558;22;20180910 01:18;P;;;;;;
D;206;1953558;22;20180910 01:18;V;;;;;;
D;206;1953558;22;20180910 01:18;V;;;;;;
D;206;1953558;22;20180910 01:18;V;;;;;;
B;206;1956057;23;20180910 01:18;;;27;KINTORE ST;DULWICH HILL;2203;310;M;20180609;20180831;1330000;R2;R;RESIDENCE;;EGP;;0;AN675615;
C;206;1956057;23;20180910 01:18;23/6/932;
D;206;1956057;23;20180910 01:18;P;;;;;;
D;206;1956057;23;20180910 01:18;V;;;;;;
B;206;1946033;24;20180910 01:18;;;6;CHAPEL ST;MARRICKVILLE;2204;183.4;M;20180702;20180903;1457500;IN1;3;WAREHOUSE;;DMF;;0;AN681504;
C;206;1946033;24;20180910 01:18;3/84282;
D;206;1946033;24;20180910 01:18;P;;;;;;
D;206;1946033;24;20180910 01:18;V;;;;;;
B;206;1971780;25;20180910 01:18;;3;17;WOODCOURT ST;MARRICKVILLE;2204;;;20180727;20180827;620000;;R;RESIDENCE;3;;;0;AN677804;
C;206;1971780;25;20180910 01:18;3/SP42090;
D;206;1971780;25;20180910 01:18;P;;;;;;
D;206;1971780;25;20180910 01:18;P;;;;;;
D;206;1971780;25;20180910 01:18;V;;;;;;
B;206;1963937;26;20180910 01:18;;;59;RAILWAY TCE;LEWISHAM;2049;252.9;M;20180725;20180905;1200000;R4;R;RESIDENCE;;HDH;;0;AN687588;
C;206;1963937;26;20180910 01:18;3/918810;
D;206;1963937;26;20180910 01:18;P;;;;;;
D;206;1963937;26;20180910 01:18;P;;;;;;
D;206;1963937;26;20180910 01:18;V;;;;;;
D;206;1963937;26;20180910 01:18;V;;;;;;
B;206;1966596;27;20180910 01:18;;;22;STATION ST;PETERSHAM;2049;157.9;M;20180503;20180604;1320000;R2;R;RESIDENCE;;EPE;;0;AN401575;
C;206;1966596;27;20180910 01:18;2/585972;
D;206;1966596;27;20180910 01:18;P;;;;;;
D;206;1966596;27;20180910 01:18;P;;;;;;
D;206;1966596;27;20180910 01:18;V;;;;;;
B;206;1972070;28;20180910 01:18;;;26 A;YULE ST;DULWICH HILL;2203;303.5;M;20180806;20180903;1245000;R2;R;RESIDENCE;;EGP;;0;AN679786;
C;206;1972070;28;20180910 01:18;B/393882;
D;206;1972070;28;20180910 01:18;P;;;;;;
D;206;1972070;28;20180910 01:18;P;;;;;;
D;206;1972070;28;20180910 01:18;V;;;;;;
B;206;1969569;29;20180910 01:18;;;101;VICTORIA ST;LEWISHAM;2049;240.3;M;20180721;20180903;1050000;R2;R;RESIDENCE;;EGP;;0;AN679687;
C;206;1969569;29;20180910 01:18;B/435773;
D;206;1969569;29;20180910 01:18;P;;;;;;
D;206;1969569;29;20180910 01:18;V;;;;;;
D;206;1969569;29;20180910 01:18;V;;;;;;
B;206;1961500;30;20180910 01:18;;;269;OLD CANTERBURY RD;DULWICH HILL;2203;335.1;M;20180720;20180831;1150000;R2;R;RESIDENCE;;EGP;;0;AN678326;
C;206;1961500;30;20180910 01:18;2/214931;
D;206;1961500;30;20180910 01:18;P;;;;;;
D;206;1961500;30;20180910 01:18;V;;;;;;
D;206;1961500;30;20180910 01:18;V;;;;;;
B;206;1959188;31;20180910 01:18;;;129;MEEKS RD;MARRICKVILLE;2204;208.7;M;20180606;20180829;1585000;R2;R;RESIDENCE;;EGN;;0;AN674853;
C;206;1959188;31;20180910 01:18;237/2012;
D;206;1959188;31;20180910 01:18;P;;;;;;
D;206;1959188;31;20180910 01:18;P;;;;;;
D;206;1959188;31;20180910 01:18;V;;;;;;
D;206;1959188;31;20180910 01:18;V;;;;;;
B;206;3781170;32;20180910 01:18;;3;347;TRAFALGAR ST;PETERSHAM;2049;96;M;20180602;20180831;876500;;R;RESIDENCE;3;;;0;AN682040;
C;206;3781170;32;20180910 01:18;3/SP89973;
D;206;3781170;32;20180910 01:18;P;;;;;;
D;206;3781170;32;20180910 01:18;V;;;;;;
D;206;3781170;32;20180910 01:18;V;;;;;;
B;206;3844217;33;20180910 01:18;;114;120;OLD CANTERBURY RD;LEWISHAM;2049;106;M;20180705;20180823;820000;;R;RESIDENCE;14;;;0;AN672141;
C;206;3844217;33;20180910 01:18;14/SP88286;
D;206;3844217;33;20180910 01:18;P;;;;;;
D;206;3844217;33;20180910 01:18;P;;;;;;
D;206;3844217;33;20180910 01:18;V;;;;;;
B;206;3951249;34;20180910 01:18;;16;19;HUTCHINSON ST;ST PETERS;2044;77;M;20180720;20180831;645000;;R;RESIDENCE;19;;;0;AN689212;
C;206;3951249;34;20180910 01:18;19/SP93534;
D;206;3951249;34;20180910 01:18;P;;;;;;
D;206;3951249;34;20180910 01:18;V;;;;;;
D;206;3951249;34;20180910 01:18;V;;;;;;
Z;168;34;34;98;
