A;RTSALEDATA;070;20180730 01:10;VALNET;
B;070;551645;1;20180730 01:10;;;33;VICTORIA AVE;NARRANDERA;2700;574.7;M;20180619;20180724;192000;RU5;R;RESIDENCE;;NVM;;0;AN526669;
C;070;551645;1;20180730 01:10;2/592224;
D;070;551645;1;20180730 01:10;P;;;;;;
D;070;551645;1;20180730 01:10;P;;;;;;
D;070;551645;1;20180730 01:10;V;;;;;;
B;070;551657;2;20180730 01:10;;;7;VICTORIA AVE;NARRANDERA;2700;720.8;M;20180625;20180723;300000;RU5;R;RESIDENCE;;NVM;;0;AN523573;
C;070;551657;2;20180730 01:10;14/O/2597;
D;070;551657;2;20180730 01:10;P;;;;;;
D;070;551657;2;20180730 01:10;V;;;;;;
D;070;551657;2;20180730 01:10;V;;;;;;
B;070;551824;3;20180730 01:10;;;26;WILLIAM ST;NARRANDERA;2700;632.3;M;20180504;20180725;322500;RU5;R;RESIDENCE;;NVM;;0;AN531219;
C;070;551824;3;20180730 01:10;11/N/2888;
D;070;551824;3;20180730 01:10;P;;;;;;
D;070;551824;3;20180730 01:10;V;;;;;;
Z;16;3;3;8;
