A;RTSALEDATA;091;20180702 01:14;VALNET;
B;091;2899548;1;20180702 01:14;;7;13;ORCHARD RD;BROOKVALE;2100;;;20180509;20180620;92000;;3;INDUSTRIAL;7;;;0;AN435884;
C;091;2899548;1;20180702 01:14;7/SP67555;
D;091;2899548;1;20180702 01:14;P;;;;;;
D;091;2899548;1;20180702 01:14;V;;;;;;
B;091;2947259;2;20180702 01:14;;;16;CONSUL RD;BROOKVALE;2100;500.6;M;20130322;20180614;1725000;R2;R;RESIDENCE;;BKL;;0;AN431417;
C;091;2947259;2;20180702 01:14;1/1042912;
D;091;2947259;2;20180702 01:14;P;;;;;;
D;091;2947259;2;20180702 01:14;P;;;;;;
D;091;2947259;2;20180702 01:14;V;;;;;;
D;091;2947259;2;20180702 01:14;V;;;;;;
B;091;940243;3;20180702 01:14;;47;176;SOUTH CREEK RD;CROMER;2099;;;20180524;20180627;712000;;3;COMMERCIAL;50;;;0;AN455187;
C;091;940243;3;20180702 01:14;50/SP69211;
D;091;940243;3;20180702 01:14;P;;;;;;
D;091;940243;3;20180702 01:14;P;;;;;;
D;091;940243;3;20180702 01:14;V;;;;;;
B;091;2954172;4;20180702 01:14;;315;168;QUEENSCLIFF RD;QUEENSCLIFF;2096;;;20180518;20180615;780100;;R;RESIDENCE;59;;;0;AN436410;
C;091;2954172;4;20180702 01:14;59/SP69140;
D;091;2954172;4;20180702 01:14;P;;;;;;
D;091;2954172;4;20180702 01:14;P;;;;;;
D;091;2954172;4;20180702 01:14;V;;;;;;
B;091;2954172;5;20180702 01:14;;317;168;QUEENSCLIFF RD;QUEENSCLIFF;2096;;;20180525;20180622;850000;;R;RESIDENCE;61;;;0;AN449988;
C;091;2954172;5;20180702 01:14;61/SP69140;
D;091;2954172;5;20180702 01:14;P;;;;;;
D;091;2954172;5;20180702 01:14;P;;;;;;
D;091;2954172;5;20180702 01:14;V;;;;;;
B;091;900946;6;20180702 01:14;;;6;BECKMAN PDE;FRENCHS FOREST;2086;695.6;M;20180613;20180613;1400000;R2;R;RESIDENCE;;DDF;;0;AN443115;
C;091;900946;6;20180702 01:14;23/224441;
D;091;900946;6;20180702 01:14;P;;;;;;
D;091;900946;6;20180702 01:14;P;;;;;;
D;091;900946;6;20180702 01:14;V;;;;;;
D;091;900946;6;20180702 01:14;V;;;;;;
