A;RTSALEDATA;082;20181015 01:12;VALNET;
B;082;3449524;1;20181015 01:12;;;31 A;NEW LINE RD;WEST PENNANT HILLS;2125;587.9;M;20180824;20181005;1390000;R2;R;RESIDENCE;;REA;;0;AN762095;
C;082;3449524;1;20181015 01:12;2/1137554;
D;082;3449524;1;20181015 01:12;P;;;;;;
D;082;3449524;1;20181015 01:12;P;;;;;;
D;082;3449524;1;20181015 01:12;V;;;;;;
D;082;3449524;1;20181015 01:12;V;;;;;;
B;082;4145449;2;20181015 01:12;;;2;STAR CRES;PENNANT HILLS;2120;540.4;M;20180906;20181005;940000;R2;R;RESIDENCE;;REA;;0;AN762097;
C;082;4145449;2;20181015 01:12;302/1228624;
D;082;4145449;2;20181015 01:12;P;;;;;;
D;082;4145449;2;20181015 01:12;P;;;;;;
D;082;4145449;2;20181015 01:12;V;;;;;;
B;082;4141854;3;20181015 01:12;;1;24;CARLINGFORD RD;EPPING;2121;79;M;20180515;20180928;690000;;R;RESIDENCE;1;;;0;AN763208;
C;082;4141854;3;20181015 01:12;1/SP98030;
D;082;4141854;3;20181015 01:12;P;;;;;;
D;082;4141854;3;20181015 01:12;V;;;;;;
B;082;4149405;4;20181015 01:12;;;118 D;CASTLE HILL RD;WEST PENNANT HILLS;2125;534.8;M;20170603;20181005;915000;R2;R;RESIDENCE;;REA;;0;AN772067;
C;082;4149405;4;20181015 01:12;5/1228589;
D;082;4149405;4;20181015 01:12;P;;;;;;
D;082;4149405;4;20181015 01:12;P;;;;;;
D;082;4149405;4;20181015 01:12;V;;;;;;
D;082;4149405;4;20181015 01:12;V;;;;;;
D;082;4149405;4;20181015 01:12;V;;;;;;
B;082;4154284;5;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160601;20181002;678150;;R;RESIDENCE;3;;;0;AN760299;
C;082;4154284;5;20181015 01:12;3/SP98272;
D;082;4154284;5;20181015 01:12;P;;;;;;
D;082;4154284;5;20181015 01:12;V;;;;;;
B;082;4154284;6;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20180629;20181004;900000;;R;RESIDENCE;13;;;0;AN758998;
C;082;4154284;6;20181015 01:12;13/SP98272;
D;082;4154284;6;20181015 01:12;P;;;;;;
D;082;4154284;6;20181015 01:12;V;;;;;;
B;082;4154284;7;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160510;20180927;600000;;R;RESIDENCE;14;;;0;AN759518;
C;082;4154284;7;20181015 01:12;14/SP98272;
D;082;4154284;7;20181015 01:12;P;;;;;;
D;082;4154284;7;20181015 01:12;V;;;;;;
B;082;4154284;8;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160205;20180926;960000;;R;RESIDENCE;19;;;0;AN766552;
C;082;4154284;8;20181015 01:12;19/SP98272;
D;082;4154284;8;20181015 01:12;P;;;;;;
D;082;4154284;8;20181015 01:12;V;;;;;;
D;082;4154284;8;20181015 01:12;V;;;;;;
B;082;4154284;9;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160825;20180924;950400;;R;RESIDENCE;21;;;0;AN765777;
C;082;4154284;9;20181015 01:12;21/SP98272;
D;082;4154284;9;20181015 01:12;P;;;;;;
D;082;4154284;9;20181015 01:12;V;;;;;;
B;082;4154284;10;20181015 01:12;;302;8;HAZLEWOOD PL;EPPING;2121;;;20160617;20180924;960000;;R;RESIDENCE;25;;;0;AN765786;
C;082;4154284;10;20181015 01:12;25/SP98272;
D;082;4154284;10;20181015 01:12;P;;;;;;
D;082;4154284;10;20181015 01:12;V;;;;;;
B;082;4154284;11;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160825;20180924;1336500;;R;RESIDENCE;35;;;0;AN765657;
C;082;4154284;11;20181015 01:12;35/SP98272;
D;082;4154284;11;20181015 01:12;P;;;;;;
D;082;4154284;11;20181015 01:12;V;;;;;;
B;082;4154284;12;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160506;20181004;910800;;R;RESIDENCE;44;;;0;AN763332;
C;082;4154284;12;20181015 01:12;44/SP98272;
D;082;4154284;12;20181015 01:12;P;;;;;;
D;082;4154284;12;20181015 01:12;V;;;;;;
B;082;4154284;13;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160216;20180921;920700;;R;RESIDENCE;50;;;0;AN762941;
C;082;4154284;13;20181015 01:12;50/SP98272;
D;082;4154284;13;20181015 01:12;P;;;;;;
D;082;4154284;13;20181015 01:12;V;;;;;;
B;082;4154284;14;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160701;20181004;890000;;R;RESIDENCE;55;;;0;AN766798;
C;082;4154284;14;20181015 01:12;55/SP98272;
D;082;4154284;14;20181015 01:12;P;;;;;;
D;082;4154284;14;20181015 01:12;V;;;;;;
B;082;4154284;15;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20180606;20181003;675000;;R;RESIDENCE;62;;;0;AN770650;
C;082;4154284;15;20181015 01:12;62/SP98272;
D;082;4154284;15;20181015 01:12;P;;;;;;
D;082;4154284;15;20181015 01:12;V;;;;;;
B;082;4154284;16;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20170828;20180921;915000;;R;RESIDENCE;64;;;0;AN762945;
C;082;4154284;16;20181015 01:12;64/SP98272;
D;082;4154284;16;20181015 01:12;P;;;;;;
D;082;4154284;16;20181015 01:12;V;;;;;;
B;082;4154284;17;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160121;20180928;920000;;R;RESIDENCE;65;;;0;AN766569;
C;082;4154284;17;20181015 01:12;65/SP98272;
D;082;4154284;17;20181015 01:12;P;;;;;;
D;082;4154284;17;20181015 01:12;V;;;;;;
D;082;4154284;17;20181015 01:12;V;;;;;;
B;082;4154284;18;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20151224;20181003;940000;;R;RESIDENCE;66;;;0;AN765455;
C;082;4154284;18;20181015 01:12;66/SP98272;
D;082;4154284;18;20181015 01:12;P;;;;;;
D;082;4154284;18;20181015 01:12;P;;;;;;
D;082;4154284;18;20181015 01:12;V;;;;;;
D;082;4154284;18;20181015 01:12;V;;;;;;
B;082;4154284;19;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160415;20181004;905000;;R;RESIDENCE;73;;;0;AN769437;
C;082;4154284;19;20181015 01:12;73/SP98272;
D;082;4154284;19;20181015 01:12;P;;;;;;
D;082;4154284;19;20181015 01:12;V;;;;;;
B;082;4154284;20;20181015 01:12;;;8;HAZLEWOOD PL;EPPING;2121;;;20160115;20181004;1060000;;R;RESIDENCE;75;;;0;AN767237;
C;082;4154284;20;20181015 01:12;75/SP98272;
D;082;4154284;20;20181015 01:12;P;;;;;;
D;082;4154284;20;20181015 01:12;V;;;;;;
B;082;4157530;21;20181015 01:12;;3;36;LORDS AVE;ASQUITH;2077;;;20180212;20181005;650000;;R;RESIDENCE;3;;;0;AN770502;
C;082;4157530;21;20181015 01:12;3/SP98320;
D;082;4157530;21;20181015 01:12;P;;;;;;
D;082;4157530;21;20181015 01:12;P;;;;;;
D;082;4157530;21;20181015 01:12;V;;;;;;
B;082;4157530;22;20181015 01:12;;;36;LORDS AVE;ASQUITH;2077;;;20171013;20181005;670000;;R;RESIDENCE;13;;;0;AN770489;
C;082;4157530;22;20181015 01:12;13/SP98320;
D;082;4157530;22;20181015 01:12;P;;;;;;
D;082;4157530;22;20181015 01:12;P;;;;;;
D;082;4157530;22;20181015 01:12;V;;;;;;
B;082;4147664;23;20181015 01:12;ROAD CLOSURE;;;UNWIN RD;WAITARA;2077;3182;M;20171212;20181010;2145000;R2;V;VACANT LAND;;RUT;;0;AN770858;
C;082;4147664;23;20181015 01:12;100/1245662;
D;082;4147664;23;20181015 01:12;P;;;;;;
D;082;4147664;23;20181015 01:12;V;;;;;;
B;082;4139230;24;20181015 01:12;;2;42 C;KENT ST;EPPING;2121;;;20170627;20180928;865000;;R;RESIDENCE;2;;;0;AN759724;
C;082;4139230;24;20181015 01:12;2/SP97991;
D;082;4139230;24;20181015 01:12;P;;;;;;
D;082;4139230;24;20181015 01:12;V;;;;;;
B;082;3023033;25;20181015 01:12;;;31;ARMIDALE CRES;CASTLE HILL;2154;642.5;M;20180711;20181003;1900000;R2;R;RESIDENCE;;REL;;0;AN759330;
C;082;3023033;25;20181015 01:12;415/1057939;
D;082;3023033;25;20181015 01:12;P;;;;;;
D;082;3023033;25;20181015 01:12;P;;;;;;
D;082;3023033;25;20181015 01:12;V;;;;;;
D;082;3023033;25;20181015 01:12;V;;;;;;
B;082;3076940;26;20181015 01:12;;1;22;NURSERY ST;HORNSBY;2077;;;20180819;20180924;740000;;R;RESIDENCE;1;;;0;AN762962;
C;082;3076940;26;20181015 01:12;1/SP71760;
D;082;3076940;26;20181015 01:12;P;;;;;;
D;082;3076940;26;20181015 01:12;P;;;;;;
D;082;3076940;26;20181015 01:12;V;;;;;;
B;082;3554121;27;20181015 01:12;;11 A;23;RAY RD;EPPING;2121;;;20180626;20181002;781000;;R;RESIDENCE;6;;;0;AN765830;
C;082;3554121;27;20181015 01:12;6/SP84623;
D;082;3554121;27;20181015 01:12;P;;;;;;
D;082;3554121;27;20181015 01:12;V;;;;;;
D;082;3554121;27;20181015 01:12;V;;;;;;
B;082;4038751;28;20181015 01:12;;3;16;PARK AVE;WAITARA;2077;141;M;20180815;20180926;800000;;R;RESIDENCE;3;;;0;AN770016;
C;082;4038751;28;20181015 01:12;3/SP91025;
D;082;4038751;28;20181015 01:12;P;;;;;;
D;082;4038751;28;20181015 01:12;P;;;;;;
D;082;4038751;28;20181015 01:12;V;;;;;;
D;082;4038751;28;20181015 01:12;V;;;;;;
B;082;4104739;29;20181015 01:12;;;1;COWAN RD;MOUNT COLAH;2079;;;20180815;20180926;602000;;R;RESIDENCE;50;;;0;AN770398;
C;082;4104739;29;20181015 01:12;50/SP97180;
D;082;4104739;29;20181015 01:12;P;;;;;;
D;082;4104739;29;20181015 01:12;P;;;;;;
D;082;4104739;29;20181015 01:12;V;;;;;;
B;082;4097888;30;20181015 01:12;;407;15;FOREST GR;EPPING;2121;;;20180822;20181005;970000;;R;RESIDENCE;37;;;0;AN763293;
C;082;4097888;30;20181015 01:12;37/SP91959;
D;082;4097888;30;20181015 01:12;P;;;;;;
D;082;4097888;30;20181015 01:12;V;;;;;;
B;082;624269;31;20181015 01:12;;;45;ALBERT RD;BEECROFT;2119;777.8;M;20180818;20181002;1810000;R2;R;RESIDENCE;;REN;;0;AN760444;
C;082;624269;31;20181015 01:12;2/410257;
D;082;624269;31;20181015 01:12;P;;;;;;
D;082;624269;31;20181015 01:12;P;;;;;;
D;082;624269;31;20181015 01:12;V;;;;;;
D;082;624269;31;20181015 01:12;V;;;;;;
B;082;626728;32;20181015 01:12;;;68;BAMBARA CRES;BEECROFT;2119;746.1;M;20180523;20180927;1500000;R2;R;RESIDENCE;;REK;;0;AN770379;
C;082;626728;32;20181015 01:12;32/205869;
D;082;626728;32;20181015 01:12;P;;;;;;
D;082;626728;32;20181015 01:12;V;;;;;;
D;082;626728;32;20181015 01:12;V;;;;;;
B;082;630047;33;20181015 01:12;;;39;BOUNDARY RD;PENNANT HILLS;2120;1265;M;20180825;20181008;1011000;R2;R;RESIDENCE;;REA;;0;AN765530;
C;082;630047;33;20181015 01:12;A/391148;
