A;RTSALEDATA;148;20181105 01:15;VALNET;
B;148;1646578;1;20181105 01:15;;;3;NORLYN AVE;BALLINA;2478;499.5;M;20181004;20181031;460000;R3;R;RESIDENCE;;DBF;;0;AN825172;
C;148;1646578;1;20181105 01:15;12/227088;
D;148;1646578;1;20181105 01:15;P;;;;;;
D;148;1646578;1;20181105 01:15;V;;;;;;
D;148;1646578;1;20181105 01:15;V;;;;;;
D;148;1646578;1;20181105 01:15;V;;;;;;
B;148;1649612;2;20181105 01:15;;;25;MCKINNON ST;EAST BALLINA;2478;720.8;M;20181005;20181029;880000;R2;R;RESIDENCE;;AAL;;0;AN817761;
C;148;1649612;2;20181105 01:15;11/242259;
D;148;1649612;2;20181105 01:15;P;;;;;;
D;148;1649612;2;20181105 01:15;P;;;;;;
D;148;1649612;2;20181105 01:15;V;;;;;;
D;148;1649612;2;20181105 01:15;V;;;;;;
B;148;1652574;3;20181105 01:15;;;8;SMITH ST;SKENNARS HEAD;2478;664.3;M;20180804;20181026;1091000;R2;R;RESIDENCE;;DPS;;0;AN814737;
C;148;1652574;3;20181105 01:15;16/805356;
D;148;1652574;3;20181105 01:15;P;;;;;;
D;148;1652574;3;20181105 01:15;P;;;;;;
D;148;1652574;3;20181105 01:15;V;;;;;;
D;148;1652574;3;20181105 01:15;V;;;;;;
B;148;1652714;4;20181105 01:15;;;73;CARLISLE ST;WARDELL;2477;616.3;M;20180927;20181025;515000;R2;R;RESIDENCE;;ADZ;;0;AN821390;
C;148;1652714;4;20181105 01:15;4/253304;
D;148;1652714;4;20181105 01:15;P;;;;;;
D;148;1652714;4;20181105 01:15;V;;;;;;
B;148;1655454;5;20181105 01:15;;;85;ROUS CEMETERY RD;ROUS;2477;13.11;H;20180731;20181029;1250000;RU1;R;RESIDENCE;;RKK;;0;AN816696;
C;148;1655454;5;20181105 01:15;1/828803;
D;148;1655454;5;20181105 01:15;P;;;;;;
D;148;1655454;5;20181105 01:15;P;;;;;;
D;148;1655454;5;20181105 01:15;V;;;;;;
D;148;1655454;5;20181105 01:15;V;;;;;;
B;148;1647336;6;20181105 01:15;;;19;PROSPECT ST;EAST BALLINA;2478;733.5;M;20181004;20181031;670000;R2;R;RESIDENCE;;AAV;;0;AN825071;
C;148;1647336;6;20181105 01:15;3/65/239340;
D;148;1647336;6;20181105 01:15;P;;;;;;
D;148;1647336;6;20181105 01:15;V;;;;;;
B;148;1652953;7;20181105 01:15;;;137;GAHANS RD;BAGOTVILLE;2477;43.09;H;20180914;20181026;500000;P;V;VACANT LAND;;PX;;0;AN815481;
C;148;1652953;7;20181105 01:15;2/827808;
D;148;1652953;7;20181105 01:15;P;;;;;;
D;148;1652953;7;20181105 01:15;V;;;;;;
B;148;1650144;8;20181105 01:15;;;55;BALLINA ST;LENNOX HEAD;2478;473.1;M;20180824;20181029;1250000;B2;R;RESIDENCE;;CLH;;0;AN817004;
C;148;1650144;8;20181105 01:15;221/774004;
D;148;1650144;8;20181105 01:15;P;;;;;;
D;148;1650144;8;20181105 01:15;V;;;;;;
D;148;1650144;8;20181105 01:15;V;;;;;;
B;148;1653064;9;20181105 01:15;;;36;ROUS MILL RD;ROUS MILL;2477;2448;M;20180623;20180810;175000;RU1;3;CHURCH;;RDD;;0;AN585902;
C;148;1653064;9;20181105 01:15;23/805799;
D;148;1653064;9;20181105 01:15;P;;;;;;
D;148;1653064;9;20181105 01:15;V;;;;;;
B;148;4162009;10;20181105 01:15;;;175;TAMAR ST;BALLINA;2478;362.9;M;20161209;20181029;420000;;R;RESIDENCE;1;;;0;AN818377;
C;148;4162009;10;20181105 01:15;1/SP98333;
D;148;4162009;10;20181105 01:15;P;;;;;;
D;148;4162009;10;20181105 01:15;P;;;;;;
D;148;4162009;10;20181105 01:15;V;;;;;;
B;148;4162009;11;20181105 01:15;;;175;TAMAR ST;BALLINA;2478;643.8;M;20161222;20181030;300000;;V;VACANT LAND;2;;;0;AN819389;
C;148;4162009;11;20181105 01:15;2/SP98333;
D;148;4162009;11;20181105 01:15;P;;;;;;
D;148;4162009;11;20181105 01:15;V;;;;;;
B;148;2780994;12;20181105 01:15;;1;9;CORNWALL PL;WOLLONGBAR;2477;;;20180914;20181026;500000;;R;RESIDENCE;1;;;0;AN814600;
C;148;2780994;12;20181105 01:15;1/SP69040;
D;148;2780994;12;20181105 01:15;P;;;;;;
D;148;2780994;12;20181105 01:15;V;;;;;;
B;148;3077791;13;20181105 01:15;;2;9;RICHMOND AVE;BALLINA;2478;;;20181003;20181031;615000;;R;RESIDENCE;2;;;0;AN825214;
C;148;3077791;13;20181105 01:15;2/SP72525;
D;148;3077791;13;20181105 01:15;P;;;;;;
D;148;3077791;13;20181105 01:15;V;;;;;;
