A;RTSALEDATA;150;20181112 01:12;VALNET;
B;150;1669632;1;20181112 01:12;;;755;FEDERAL DR;FEDERAL;2480;12.17;H;20180713;20181101;2800000;RU2;R;RESIDENCE;;RRL;;0;AN828412;
C;150;1669632;1;20181112 01:12;1/258973;
D;150;1669632;1;20181112 01:12;P;;;;;;
D;150;1669632;1;20181112 01:12;P;;;;;;
D;150;1669632;1;20181112 01:12;V;;;;;;
D;150;1669632;1;20181112 01:12;V;;;;;;
B;150;1674960;2;20181112 01:12;;;23;PARROT TREE PL;BANGALOW;2479;752.8;M;20181006;20181105;1050000;R2;R;RESIDENCE;;AJC;;0;AN834502;
C;150;1674960;2;20181112 01:12;25/879204;
D;150;1674960;2;20181112 01:12;P;;;;;;
D;150;1674960;2;20181112 01:12;V;;;;;;
D;150;1674960;2;20181112 01:12;V;;;;;;
B;150;1667309;3;20181112 01:12;;2;2;BRYCE ST;SUFFOLK PARK;2481;;;20180919;20181105;640000;;R;RESIDENCE;2;;;0;AN835708;
C;150;1667309;3;20181112 01:12;2/SP34617;
D;150;1667309;3;20181112 01:12;P;;;;;;
D;150;1667309;3;20181112 01:12;P;;;;;;
D;150;1667309;3;20181112 01:12;V;;;;;;
B;150;1670470;4;20181112 01:12;;;193;GOREMANS RD;EUREKA;2480;19.41;H;20180918;20181108;2200000;RU1;R;RESIDENCE;;RSF;;0;AN842584;
C;150;1670470;4;20181112 01:12;24/634771;
D;150;1670470;4;20181112 01:12;P;;;;;;
D;150;1670470;4;20181112 01:12;V;;;;;;
B;150;1673152;5;20181112 01:12;;;79;MASSINGER ST;BYRON BAY;2481;950;M;20180723;20181108;2700000;R2;R;RESIDENCE;;AKG;;0;AN842817;
C;150;1673152;5;20181112 01:12;1/625184;
D;150;1673152;5;20181112 01:12;P;;;;;;
D;150;1673152;5;20181112 01:12;V;;;;;;
D;150;1673152;5;20181112 01:12;V;;;;;;
D;150;1673152;5;20181112 01:12;V;;;;;;
B;150;1670539;6;20181112 01:12;;;49;GRANUAILLE RD;BANGALOW;2479;735.79;M;20180810;20181106;895000;R2;R;RESIDENCE;;AJB;;0;AN837420;
C;150;1670539;6;20181112 01:12;5, 6/15/5938;
D;150;1670539;6;20181112 01:12;P;;;;;;
D;150;1670539;6;20181112 01:12;V;;;;;;
D;150;1670539;6;20181112 01:12;V;;;;;;
B;150;1678516;7;20181112 01:12;;;58;YAMBLE DR;OCEAN SHORES;2483;3623;M;20181025;20181030;450000;R2;R;RESIDENCE;;AHN;;0;AN827763;
C;150;1678516;7;20181112 01:12;1137/238454;
D;150;1678516;7;20181112 01:12;P;;;;;;
D;150;1678516;7;20181112 01:12;P;;;;;;
D;150;1678516;7;20181112 01:12;V;;;;;;
D;150;1678516;7;20181112 01:12;V;;;;;;
B;150;1673394;8;20181112 01:12;;;1;MONA LANE;BRUNSWICK HEADS;2483;758.8;M;20181004;20181105;2400000;R2;R;RESIDENCE;;AHB;;0;AN834735;
C;150;1673394;8;20181112 01:12;1/112945;
D;150;1673394;8;20181112 01:12;P;;;;;;
D;150;1673394;8;20181112 01:12;V;;;;;;
B;150;1668395;9;20181112 01:12;;;82;COOKS RD;NASHUA;2479;24.28;H;20180906;20181105;1580000;RU2;R;RESIDENCE;;RRQ;;0;AN835182;
C;150;1668395;9;20181112 01:12;1/606577;
D;150;1668395;9;20181112 01:12;P;;;;;;
D;150;1668395;9;20181112 01:12;P;;;;;;
D;150;1668395;9;20181112 01:12;V;;;;;;
D;150;1668395;9;20181112 01:12;V;;;;;;
B;150;1669000;10;20181112 01:12;;;46;CORKWOOD CRES;SUFFOLK PARK;2481;1640.8;M;20181004;20181101;1500000;R2;R;RESIDENCE;;AHF;;0;AN826985;
C;150;1669000;10;20181112 01:12;270/867786;
D;150;1669000;10;20181112 01:12;P;;;;;;
D;150;1669000;10;20181112 01:12;P;;;;;;
D;150;1669000;10;20181112 01:12;V;;;;;;
D;150;1669000;10;20181112 01:12;V;;;;;;
B;150;1671680;11;20181112 01:12;;;68;KINGSLEY ST;BYRON BAY;2481;561;M;20180910;20181101;3050000;R2;R;RESIDENCE;;AKG;;0;AN828415;
C;150;1671680;11;20181112 01:12;2/855634;
D;150;1671680;11;20181112 01:12;P;;;;;;
D;150;1671680;11;20181112 01:12;P;;;;;;
D;150;1671680;11;20181112 01:12;V;;;;;;
B;150;3553879;12;20181112 01:12;;;212;THE MANSE RD;MYOCUM;2481;78.42;H;20180913;20181102;1475000;RU2;3;FARM;;RRN;;0;AN830307;
C;150;3553879;12;20181112 01:12;4/259870 1/1152387;
D;150;3553879;12;20181112 01:12;P;;;;;;
D;150;3553879;12;20181112 01:12;V;;;;;;
B;150;4061471;13;20181112 01:12;;;78;REDGATE RD;SOUTH GOLDEN BEACH;2483;3309;M;20180831;20181102;550000;A;R;RESIDENCE;;HF;;0;AN831399;
C;150;4061471;13;20181112 01:12;2/1235409;
D;150;4061471;13;20181112 01:12;P;;;;;;
D;150;4061471;13;20181112 01:12;V;;;;;;
B;150;3778018;14;20181112 01:12;;1;5;BINDAREE WAY;OCEAN SHORES;2483;393;M;20180906;20181101;700000;;R;RESIDENCE;1;;;0;AN828328;
C;150;3778018;14;20181112 01:12;1/SP89797;
D;150;3778018;14;20181112 01:12;P;;;;;;
D;150;3778018;14;20181112 01:12;V;;;;;;
D;150;3778018;14;20181112 01:12;V;;;;;;
B;150;3675369;15;20181112 01:12;;;11;NORTH HEAD RD;NEW BRIGHTON;2483;941;M;20181003;20181105;1920000;;R;RESIDENCE;4;;;0;AN833489;
C;150;3675369;15;20181112 01:12;4/SP93460;
D;150;3675369;15;20181112 01:12;P;;;;;;
D;150;3675369;15;20181112 01:12;P;;;;;;
D;150;3675369;15;20181112 01:12;V;;;;;;
D;150;3675369;15;20181112 01:12;V;;;;;;
Z;79;15;15;47;
