A;RTSALEDATA;042;20180903 01:13;VALNET;
B;042;4149985;1;20180903 01:13;;;;FRAGAR RD;COWRA;2794;148.14;H;20180810;20180824;330000;;3;FARM;;;;0;AN609789;
C;042;4149985;1;20180903 01:13;1/864545;
D;042;4149985;1;20180903 01:13;P;;;;;;
D;042;4149985;1;20180903 01:13;P;;;;;;
D;042;4149985;1;20180903 01:13;V;;;;;;
D;042;4149985;1;20180903 01:13;V;;;;;;
D;042;4149985;1;20180903 01:13;V;;;;;;
B;042;470474;2;20180903 01:13;;;546;WINDOWRIE RD;CANOWINDRA;2804;51.23;H;20180720;20180824;900000;RU1;3;FARM;;HFN;;0;AN609895;
C;042;470474;2;20180903 01:13;94/1058887;
D;042;470474;2;20180903 01:13;P;;;;;;
D;042;470474;2;20180903 01:13;V;;;;;;
D;042;470474;2;20180903 01:13;V;;;;;;
B;042;473822;3;20180903 01:13;;;25;CARLETON ST;COWRA;2794;860;M;20180726;20180829;195000;R1;R;RESIDENCE;;ACC;;0;AN668165;
C;042;473822;3;20180903 01:13;1/331954;
D;042;473822;3;20180903 01:13;P;;;;;;
D;042;473822;3;20180903 01:13;P;;;;;;
D;042;473822;3;20180903 01:13;V;;;;;;
B;042;473849;4;20180903 01:13;;;22;CHAPMAN ST;COWRA;2794;701.8;M;20180711;20180822;213000;R1;R;RESIDENCE;;ACS;;0;AN612539;
C;042;473849;4;20180903 01:13;10/216720;
D;042;473849;4;20180903 01:13;P;;;;;;
D;042;473849;4;20180903 01:13;V;;;;;;
D;042;473849;4;20180903 01:13;V;;;;;;
B;042;474109;5;20180903 01:13;;;41;DARLING AVE;COWRA;2794;674.25;M;20180726;20180830;240000;R1;R;RESIDENCE;;ACS;;0;AN672781;
C;042;474109;5;20180903 01:13;B/365492;
D;042;474109;5;20180903 01:13;P;;;;;;
D;042;474109;5;20180903 01:13;V;;;;;;
D;042;474109;5;20180903 01:13;V;;;;;;
B;042;474483;6;20180903 01:13;;;6;DUFFEY AVE;COWRA;2794;853.6;M;20180801;20180821;220000;R1;R;RESIDENCE;;ACR;;0;AN663958;
C;042;474483;6;20180903 01:13;11/236578;
D;042;474483;6;20180903 01:13;P;;;;;;
D;042;474483;6;20180903 01:13;V;;;;;;
B;042;474769;7;20180903 01:13;;;11;HAIG ST;COWRA;2794;1011.83;M;20180720;20180829;165000;R1;R;RESIDENCE;;ACW;;0;AN668951;
C;042;474769;7;20180903 01:13;323/752948;
D;042;474769;7;20180903 01:13;P;;;;;;
D;042;474769;7;20180903 01:13;V;;;;;;
B;042;472103;8;20180903 01:13;;;45;ROBINSON ST;WOODSTOCK;2793;1764;M;20180213;20180515;40000;RU5;V;VACANT LAND;;VWS;;0;AN612533;
C;042;472103;8;20180903 01:13;6/28/759112;
D;042;472103;8;20180903 01:13;P;;;;;;
D;042;472103;8;20180903 01:13;V;;;;;;
D;042;472103;8;20180903 01:13;V;;;;;;
B;042;3250440;9;20180903 01:13;;;5;FARRER ST;COWRA;2794;1556;M;20180713;20180824;235000;R1;R;RESIDENCE;;ACR;;0;AN610408;
C;042;3250440;9;20180903 01:13;14, 15/236578;
D;042;3250440;9;20180903 01:13;P;;;;;;
D;042;3250440;9;20180903 01:13;P;;;;;;
D;042;3250440;9;20180903 01:13;V;;;;;;
D;042;3250440;9;20180903 01:13;V;;;;;;
Z;48;9;9;28;
