A;RTSALEDATA;575;20180903 01:20;VALNET;
B;575;2893090;1;20180903 01:20;;;411;GELSTON PARK RD;GELSTON PARK;2650;29.29;H;20180525;20180828;765000;RU2;R;RESIDENCE;;GSP;;0;AN665027;
C;575;2893090;1;20180903 01:20;36/1018194;
D;575;2893090;1;20180903 01:20;P;;;;;;
D;575;2893090;1;20180903 01:20;P;;;;;;
D;575;2893090;1;20180903 01:20;V;;;;;;
D;575;2893090;1;20180903 01:20;V;;;;;;
B;575;3461253;2;20180903 01:20;;;21;WILLANG CRES;GLENFIELD PARK;2650;660.9;M;20180702;20180830;415000;R1;R;RESIDENCE;;RCX;;0;AN672853;
C;575;3461253;2;20180903 01:20;145/1137814;
D;575;3461253;2;20180903 01:20;P;;;;;;
D;575;3461253;2;20180903 01:20;V;;;;;;
D;575;3461253;2;20180903 01:20;V;;;;;;
B;575;3509167;3;20180903 01:20;;;32;KOORINGAL RD;EAST WAGGA WAGGA;2650;3358;M;20180802;20180830;700000;IN1;3;COMMERCIAL;;BDG;;0;AN673001;
C;575;3509167;3;20180903 01:20;71/1149947;
D;575;3509167;3;20180903 01:20;P;;;;;;
D;575;3509167;3;20180903 01:20;P;;;;;;
D;575;3509167;3;20180903 01:20;P;;;;;;
D;575;3509167;3;20180903 01:20;V;;;;;;
B;575;4150432;4;20180903 01:20;;;6;WATERVIEW PL;LAKE ALBERT;2650;1202;M;20180622;20180801;290000;;V;VACANT LAND;;;;0;AN548962;
C;575;4150432;4;20180903 01:20;5/1235752;
D;575;4150432;4;20180903 01:20;P;;;;;;
D;575;4150432;4;20180903 01:20;V;;;;;;
D;575;4150432;4;20180903 01:20;V;;;;;;
B;575;4150438;5;20180903 01:20;;;97;LAKEHAVEN DR;LAKE ALBERT;2650;1851;M;20170424;20180801;360000;;R;RESIDENCE;;;;0;AN549657;
C;575;4150438;5;20180903 01:20;8/1235752;
D;575;4150438;5;20180903 01:20;P;;;;;;
D;575;4150438;5;20180903 01:20;P;;;;;;
D;575;4150438;5;20180903 01:20;V;;;;;;
D;575;4150438;5;20180903 01:20;V;;;;;;
B;575;4150439;6;20180903 01:20;;;99;LAKEHAVEN DR;LAKE ALBERT;2650;1613;M;20170512;20180801;330000;;V;VACANT LAND;;;;0;AN563994;
C;575;4150439;6;20180903 01:20;9/1235752;
D;575;4150439;6;20180903 01:20;P;;;;;;
D;575;4150439;6;20180903 01:20;P;;;;;;
D;575;4150439;6;20180903 01:20;V;;;;;;
D;575;4150439;6;20180903 01:20;V;;;;;;
B;575;4150446;7;20180903 01:20;;;136;MAIN ST;LAKE ALBERT;2650;1859;M;20171110;20180801;305000;;V;VACANT LAND;;;;0;AN565554;
C;575;4150446;7;20180903 01:20;14/1235752;
D;575;4150446;7;20180903 01:20;P;;;;;;
D;575;4150446;7;20180903 01:20;P;;;;;;
D;575;4150446;7;20180903 01:20;V;;;;;;
D;575;4150446;7;20180903 01:20;V;;;;;;
B;575;4150447;8;20180903 01:20;;;140;MAIN ST;LAKE ALBERT;2650;1612;M;20170629;20180801;295000;;V;VACANT LAND;;;;0;AN548933;
C;575;4150447;8;20180903 01:20;15/1235752;
D;575;4150447;8;20180903 01:20;P;;;;;;
D;575;4150447;8;20180903 01:20;P;;;;;;
D;575;4150447;8;20180903 01:20;V;;;;;;
B;575;4150451;9;20180903 01:20;;;109;LAKEHAVEN DR;LAKE ALBERT;2650;1328;M;20170222;20180801;285000;;V;VACANT LAND;;;;0;AN551502;
C;575;4150451;9;20180903 01:20;19/1235752;
D;575;4150451;9;20180903 01:20;P;;;;;;
D;575;4150451;9;20180903 01:20;V;;;;;;
B;575;4150454;10;20180903 01:20;;;111;LAKEHAVEN DR;LAKE ALBERT;2650;1326;M;20170629;20180801;285000;;V;VACANT LAND;;;;0;AN548936;
C;575;4150454;10;20180903 01:20;20/1235752;
D;575;4150454;10;20180903 01:20;P;;;;;;
D;575;4150454;10;20180903 01:20;P;;;;;;
D;575;4150454;10;20180903 01:20;V;;;;;;
B;575;4150460;11;20180903 01:20;;;98;LAKEHAVEN DR;LAKE ALBERT;2650;1310;M;20170427;20180803;350000;;V;VACANT LAND;;;;0;AN556964;
C;575;4150460;11;20180903 01:20;24/1235752;
D;575;4150460;11;20180903 01:20;P;;;;;;
D;575;4150460;11;20180903 01:20;P;;;;;;
D;575;4150460;11;20180903 01:20;V;;;;;;
B;575;4150463;12;20180903 01:20;;;96;LAKEHAVEN DR;LAKE ALBERT;2650;1623;M;20170501;20180801;358000;;V;VACANT LAND;;;;0;AN550368;
C;575;4150463;12;20180903 01:20;25/1235752;
D;575;4150463;12;20180903 01:20;P;;;;;;
D;575;4150463;12;20180903 01:20;V;;;;;;
B;575;4150468;13;20180903 01:20;;;92;LAKEHAVEN DR;LAKE ALBERT;2650;1245;M;20180827;20180827;345000;;V;VACANT LAND;;;;0;AN614814;
C;575;4150468;13;20180903 01:20;27/1235752;
D;575;4150468;13;20180903 01:20;P;;;;;;
D;575;4150468;13;20180903 01:20;P;;;;;;
D;575;4150468;13;20180903 01:20;V;;;;;;
B;575;4150495;14;20180903 01:20;;;123;LAKEHAVEN DR;LAKE ALBERT;2650;1327;M;20180720;20180817;290000;;V;VACANT LAND;;;;0;AN593761;
C;575;4150495;14;20180903 01:20;45/1235752;
D;575;4150495;14;20180903 01:20;P;;;;;;
D;575;4150495;14;20180903 01:20;P;;;;;;
D;575;4150495;14;20180903 01:20;V;;;;;;
D;575;4150495;14;20180903 01:20;V;;;;;;
