A;RTSALEDATA;247;20181231 01:18;VALNET;
B;247;2977923;1;20181231 01:18;CORGLEN;;789;YARRIE LAKE RD;BOHENA CREEK;2390;150;H;20181126;20181221;250000;RU1;3;FARM;;RRY;;0;AN964356;
C;247;2977923;1;20181231 01:18;2/1049313;
D;247;2977923;1;20181231 01:18;P;;;;;;
D;247;2977923;1;20181231 01:18;P;;;;;;
D;247;2977923;1;20181231 01:18;V;;;;;;
B;247;2657062;2;20181231 01:18;;;6;LENORE CRES;WEE WAA;2388;792.5;M;20181115;20181221;225000;R1;R;RESIDENCE;;AWA;;0;AN965026;
C;247;2657062;2;20181231 01:18;14/260021;
D;247;2657062;2;20181231 01:18;P;;;;;;
D;247;2657062;2;20181231 01:18;V;;;;;;
B;247;2659000;3;20181231 01:18;;;16;KULABA ST;NARRABRI;2390;1012;M;20181210;20181221;260000;R1;R;RESIDENCE;;AND;;0;AN966038;
C;247;2659000;3;20181231 01:18;3/8/758756;
D;247;2659000;3;20181231 01:18;P;;;;;;
D;247;2659000;3;20181231 01:18;P;;;;;;
D;247;2659000;3;20181231 01:18;V;;;;;;
D;247;2659000;3;20181231 01:18;V;;;;;;
B;247;3622930;4;20181231 01:18;;;201;MERTON ST;BOGGABRI;2382;1004;M;20181115;20181220;292000;R1;R;RESIDENCE;;ABA;;0;AN960669;
C;247;3622930;4;20181231 01:18;1/1172128;
D;247;3622930;4;20181231 01:18;P;;;;;;
D;247;3622930;4;20181231 01:18;P;;;;;;
D;247;3622930;4;20181231 01:18;V;;;;;;
D;247;3622930;4;20181231 01:18;V;;;;;;
Z;23;4;4;13;
