A;RTSALEDATA;018;20180723 01:10;VALNET;
B;018;390512;1;20180723 01:10;;;47;BEGA ST;BEGA;2550;2264;M;20180710;20180717;450000;B4;R;RESIDENCE;;BBH;;0;AN508625;
C;018;390512;1;20180723 01:10;2, 3/17609 1/414777;
D;018;390512;1;20180723 01:10;P;;;;;;
D;018;390512;1;20180723 01:10;V;;;;;;
D;018;390512;1;20180723 01:10;V;;;;;;
B;018;393328;2;20180723 01:10;;4;5;WAPENGO ST;BERMAGUI;2546;;;20180604;20180716;343000;;R;RESIDENCE;4;;;0;AN506081;
C;018;393328;2;20180723 01:10;4/SP35734;
D;018;393328;2;20180723 01:10;P;;;;;;
D;018;393328;2;20180723 01:10;P;;;;;;
D;018;393328;2;20180723 01:10;V;;;;;;
B;018;392376;3;20180723 01:10;;;38;ROBERTSON ST;BEMBOKA;2550;810.1;M;20180710;20180719;25250;RU5;V;VACANT LAND;;BZC;;0;AN517167;
C;018;392376;3;20180723 01:10;111/748584;
D;018;392376;3;20180723 01:10;P;;;;;;
D;018;392376;3;20180723 01:10;V;;;;;;
B;018;392812;4;20180723 01:10;;;13;KOERBER ST;BERMAGUI;2546;739.8;M;20180614;20180713;524000;R2;R;RESIDENCE;;BRC;;0;AN502058;
C;018;392812;4;20180723 01:10;42/2/25221;
D;018;392812;4;20180723 01:10;P;;;;;;
D;018;392812;4;20180723 01:10;V;;;;;;
D;018;392812;4;20180723 01:10;V;;;;;;
D;018;392812;4;20180723 01:10;V;;;;;;
B;018;401858;5;20180723 01:10;;;8;EDEN ST;WOLUMLA;2550;1138;M;20180514;20180716;359000;RU5;R;RESIDENCE;;BZF;;0;AN505935;
C;018;401858;5;20180723 01:10;14/7/997;
D;018;401858;5;20180723 01:10;P;;;;;;
D;018;401858;5;20180723 01:10;P;;;;;;
D;018;401858;5;20180723 01:10;V;;;;;;
B;018;402146;6;20180723 01:10;;;14;OAK ST;WYNDHAM;2550;1517;M;20180604;20180716;57000;RU5;V;VACANT LAND;;BZG;;0;AN505694;
C;018;402146;6;20180723 01:10;19/29/759125;
D;018;402146;6;20180723 01:10;P;;;;;;
D;018;402146;6;20180723 01:10;P;;;;;;
D;018;402146;6;20180723 01:10;V;;;;;;
B;018;399707;7;20180723 01:10;;;8;OCEAN VIEW TCE;TATHRA;2550;764.9;M;20180528;20180709;430000;R2;R;RESIDENCE;;BRE;;0;AN504610;
C;018;399707;7;20180723 01:10;116/786308;
D;018;399707;7;20180723 01:10;P;;;;;;
D;018;399707;7;20180723 01:10;P;;;;;;
D;018;399707;7;20180723 01:10;V;;;;;;
D;018;399707;7;20180723 01:10;V;;;;;;
B;018;403260;8;20180723 01:10;;;1;BACK CREEK RD;NETHERCOTE;2549;4046;M;20180605;20180717;260000;E3;R;RESIDENCE;;BEH;;0;AN509848;
C;018;403260;8;20180723 01:10;1/587556;
D;018;403260;8;20180723 01:10;P;;;;;;
D;018;403260;8;20180723 01:10;P;;;;;;
D;018;403260;8;20180723 01:10;V;;;;;;
