A;RTSALEDATA;005;20180827 01:12;VALNET;
B;005;4139813;1;20180827 01:12;;;21;LORN ST;LORN;2320;82;M;20160808;20180619;250000;R1;V;VACANT LAND;;AAS;;0;AN576733;
C;005;4139813;1;20180827 01:12;PT 21/1238079;
D;005;4139813;1;20180827 01:12;P;;;;;;
D;005;4139813;1;20180827 01:12;P;;;;;;
D;005;4139813;1;20180827 01:12;V;;;;;;
B;005;4147447;2;20180827 01:12;;;113;NEW ENGLAND HWY;LOCHINVAR;2321;737;M;20180630;20180807;165000;;V;VACANT LAND;;;;0;AN576989;
C;005;4147447;2;20180827 01:12;9, 11/1108549;
D;005;4147447;2;20180827 01:12;P;;;;;;
D;005;4147447;2;20180827 01:12;P;;;;;;
D;005;4147447;2;20180827 01:12;V;;;;;;
B;005;3513510;3;20180827 01:12;;;91;ABERGLASSLYN RD;RUTHERFORD;2320;644.5;M;20180717;20180822;440000;R1;R;RESIDENCE;;AAU;;0;AN603545;
C;005;3513510;3;20180827 01:12;3/1149265;
D;005;3513510;3;20180827 01:12;P;;;;;;
D;005;3513510;3;20180827 01:12;V;;;;;;
B;005;3563584;4;20180827 01:12;;;3;GRASSHAWK DR;CHISHOLM;2322;584.8;M;20180705;20180816;600000;R1;R;RESIDENCE;;AAE;;0;AN588120;
C;005;3563584;4;20180827 01:12;202/1155332;
D;005;3563584;4;20180827 01:12;P;;;;;;
D;005;3563584;4;20180827 01:12;V;;;;;;
D;005;3563584;4;20180827 01:12;V;;;;;;
B;005;3617398;5;20180827 01:12;;;17;WOODHURST ST;LARGS;2320;636.3;M;20180723;20180816;595000;R1;R;RESIDENCE;;AAQ;;0;AN590429;
C;005;3617398;5;20180827 01:12;313/1167690;
D;005;3617398;5;20180827 01:12;P;;;;;;
D;005;3617398;5;20180827 01:12;P;;;;;;
D;005;3617398;5;20180827 01:12;V;;;;;;
D;005;3617398;5;20180827 01:12;V;;;;;;
B;005;4111906;6;20180827 01:12;;;39;VISTA PDE;EAST MAITLAND;2323;808.9;M;20180504;20180608;305000;R1;V;VACANT LAND;;AAH;;0;AN429880;
C;005;4111906;6;20180827 01:12;117/1241626;
D;005;4111906;6;20180827 01:12;P;;;;;;
D;005;4111906;6;20180827 01:12;P;;;;;;
D;005;4111906;6;20180827 01:12;V;;;;;;
B;005;4123419;7;20180827 01:12;;;117;CANTERBURY DR;RAWORTH;2321;478.9;M;20180704;20180808;459000;R1;R;RESIDENCE;;AAN;;0;AN587167;
C;005;4123419;7;20180827 01:12;1/1242987;
D;005;4123419;7;20180827 01:12;P;;;;;;
D;005;4123419;7;20180827 01:12;P;;;;;;
D;005;4123419;7;20180827 01:12;V;;;;;;
B;005;4123420;8;20180827 01:12;;;1;ISLA ST;RAWORTH;2321;415.4;M;20180704;20180808;445000;R1;R;RESIDENCE;;AAN;;0;AN587184;
C;005;4123420;8;20180827 01:12;2/1242987;
D;005;4123420;8;20180827 01:12;P;;;;;;
D;005;4123420;8;20180827 01:12;V;;;;;;
B;005;4123450;9;20180827 01:12;;;3;TREADWELL ST;THORNTON;2322;504.7;M;20180719;20180816;237000;R1;V;VACANT LAND;;AAE;;0;AN587700;
C;005;4123450;9;20180827 01:12;4010/1243336;
D;005;4123450;9;20180827 01:12;P;;;;;;
D;005;4123450;9;20180827 01:12;P;;;;;;
D;005;4123450;9;20180827 01:12;V;;;;;;
B;005;4131202;10;20180827 01:12;;;11;FAIRWAY ST;RUTHERFORD;2320;525;M;20180523;20180711;182000;RE2;V;VACANT LAND;;REB;;0;AN521687;
C;005;4131202;10;20180827 01:12;117/280071;
D;005;4131202;10;20180827 01:12;P;;;;;;
D;005;4131202;10;20180827 01:12;P;;;;;;
D;005;4131202;10;20180827 01:12;V;;;;;;
B;005;4119338;11;20180827 01:12;;;21 A;LORN ST;LORN;2320;618.2;M;20160808;20180619;250000;R1;V;VACANT LAND;;AAS;;0;AN576733;
C;005;4119338;11;20180827 01:12;221/1242363;
D;005;4119338;11;20180827 01:12;P;;;;;;
D;005;4119338;11;20180827 01:12;P;;;;;;
D;005;4119338;11;20180827 01:12;V;;;;;;
B;005;4092209;12;20180827 01:12;;;46;MCKEACHIE DR;ABERGLASSLYN;2320;412.8;M;20180711;20180822;377000;R1;R;RESIDENCE;;AAV;;0;AN604705;
C;005;4092209;12;20180827 01:12;1/1239247;
D;005;4092209;12;20180827 01:12;P;;;;;;
D;005;4092209;12;20180827 01:12;V;;;;;;
D;005;4092209;12;20180827 01:12;V;;;;;;
B;005;4092210;13;20180827 01:12;;;75;REDGUM CCT;ABERGLASSLYN;2320;384.2;M;20180711;20180822;377000;R1;R;RESIDENCE;;AAV;;0;AN604708;
C;005;4092210;13;20180827 01:12;2/1239247;
D;005;4092210;13;20180827 01:12;P;;;;;;
D;005;4092210;13;20180827 01:12;V;;;;;;
D;005;4092210;13;20180827 01:12;V;;;;;;
B;005;175572;14;20180827 01:12;;;2;CHARDONNAY CL;GILLIESTON HEIGHTS;2321;699.5;M;20180628;20180809;500000;R1;R;RESIDENCE;;ABC;;0;AN588653;
C;005;175572;14;20180827 01:12;20/1002235;
D;005;175572;14;20180827 01:12;P;;;;;;
D;005;175572;14;20180827 01:12;P;;;;;;
D;005;175572;14;20180827 01:12;V;;;;;;
D;005;175572;14;20180827 01:12;V;;;;;;
B;005;175707;15;20180827 01:12;;3;80;CHELMSFORD DR;METFORD;2323;;;20180711;20180822;290000;;R;RESIDENCE;3;;;0;AN603143;
C;005;175707;15;20180827 01:12;3/SP41785;
D;005;175707;15;20180827 01:12;P;;;;;;
D;005;175707;15;20180827 01:12;V;;;;;;
B;005;175857;16;20180827 01:12;;;76;CHISHOLM RD;ASHTONFIELD;2323;1073.6;M;20180704;20180803;652000;R1;R;RESIDENCE;;AAG;;0;AN585022;
C;005;175857;16;20180827 01:12;6/834767;
D;005;175857;16;20180827 01:12;P;;;;;;
D;005;175857;16;20180827 01:12;P;;;;;;
D;005;175857;16;20180827 01:12;V;;;;;;
B;005;176355;17;20180827 01:12;;;26;COMPTON ST;RUTHERFORD;2320;524.8;M;20180727;20180813;400000;R1;R;RESIDENCE;;AAU;;0;AN582720;
C;005;176355;17;20180827 01:12;46/210718;
D;005;176355;17;20180827 01:12;P;;;;;;
D;005;176355;17;20180827 01:12;V;;;;;;
D;005;176355;17;20180827 01:12;V;;;;;;
B;005;176569;18;20180827 01:12;ROWINA PRYDE HAIRDRESSING;;21;CROFTON AVE;TENAMBIT;2323;77.03;M;20180711;20180822;511000;R1;R;RESIDENCE;;AAM;;0;AN603238;
C;005;176569;18;20180827 01:12;109/703665;
D;005;176569;18;20180827 01:12;P;;;;;;
D;005;176569;18;20180827 01:12;V;;;;;;
D;005;176569;18;20180827 01:12;V;;;;;;
B;005;177042;19;20180827 01:12;;;45;DENMAN ST;MAITLAND;2320;303.5;M;20180725;20180813;405000;B4;R;RESIDENCE;;BAI;;0;AN587851;
C;005;177042;19;20180827 01:12;24/1095530;
D;005;177042;19;20180827 01:12;P;;;;;;
D;005;177042;19;20180827 01:12;V;;;;;;
B;005;185441;20;20180827 01:12;;;288;MORPETH RD;RAWORTH;2321;1719.9;M;20180724;20180816;675000;R1;R;RESIDENCE;;AAN;;0;AN588094;
C;005;185441;20;20180827 01:12;6/B/1684;
D;005;185441;20;20180827 01:12;P;;;;;;
D;005;185441;20;20180827 01:12;P;;;;;;
D;005;185441;20;20180827 01:12;V;;;;;;
B;005;191194;21;20180827 01:12;;;62;THOMPSON ST;EAST MAITLAND;2323;752.5;M;20180720;20180822;370000;R1;R;RESIDENCE;;AAM;;0;AN604604;
C;005;191194;21;20180827 01:12;16/28419;
D;005;191194;21;20180827 01:12;P;;;;;;
D;005;191194;21;20180827 01:12;V;;;;;;
D;005;191194;21;20180827 01:12;V;;;;;;
B;005;183717;22;20180827 01:12;;2;16;LOBELIA CL;METFORD;2323;;;20180725;20180817;275000;;R;RESIDENCE;2;;;0;AN591786;
C;005;183717;22;20180827 01:12;2/SP19878;
D;005;183717;22;20180827 01:12;P;;;;;;
D;005;183717;22;20180827 01:12;V;;;;;;
D;005;183717;22;20180827 01:12;V;;;;;;
B;005;186756;23;20180827 01:12;;;20;OSBORN CL;THORNTON;2322;626.9;M;20180719;20180816;388000;R1;R;RESIDENCE;;AAE;;0;AN589860;
C;005;186756;23;20180827 01:12;167/248905;
D;005;186756;23;20180827 01:12;P;;;;;;
D;005;186756;23;20180827 01:12;P;;;;;;
D;005;186756;23;20180827 01:12;V;;;;;;
B;005;186858;24;20180827 01:12;;;13;PACIFIC CRES;ASHTONFIELD;2323;625;M;20180703;20180817;510000;R1;R;RESIDENCE;;AAG;;0;AN593004;
C;005;186858;24;20180827 01:12;781/807171;
D;005;186858;24;20180827 01:12;P;;;;;;
D;005;186858;24;20180827 01:12;V;;;;;;
D;005;186858;24;20180827 01:12;V;;;;;;
B;005;189938;25;20180827 01:12;;;55;AIRLIE ST;ASHTONFIELD;2323;728.6;M;20180713;20180817;490000;R1;R;RESIDENCE;;AAG;;0;AN593280;
C;005;189938;25;20180827 01:12;265/262494;
D;005;189938;25;20180827 01:12;P;;;;;;
D;005;189938;25;20180827 01:12;P;;;;;;
D;005;189938;25;20180827 01:12;V;;;;;;
D;005;189938;25;20180827 01:12;V;;;;;;
B;005;182170;26;20180827 01:12;;5;6;JUSTINE PDE;RUTHERFORD;2320;;;20180705;20180816;265000;;R;RESIDENCE;5;;;0;AN588145;
C;005;182170;26;20180827 01:12;5/SP45405;
D;005;182170;26;20180827 01:12;P;;;;;;
D;005;182170;26;20180827 01:12;P;;;;;;
D;005;182170;26;20180827 01:12;V;;;;;;
D;005;182170;26;20180827 01:12;V;;;;;;
D;005;182170;26;20180827 01:12;V;;;;;;
B;005;187661;27;20180827 01:12;;;15;PRICE ST;EAST MAITLAND;2323;543.8;M;20180803;20180803;310000;R1;R;RESIDENCE;;AAM;;0;AN584600;
C;005;187661;27;20180827 01:12;6/39386;
D;005;187661;27;20180827 01:12;P;;;;;;
D;005;187661;27;20180827 01:12;P;;;;;;
D;005;187661;27;20180827 01:12;V;;;;;;
D;005;187661;27;20180827 01:12;V;;;;;;
B;005;190310;28;20180827 01:12;;;18;STRADBROKE AVE;METFORD;2323;557.3;M;20180720;20180810;430000;R1;R;RESIDENCE;;AAF;;0;AN590126;
C;005;190310;28;20180827 01:12;232/243854;
D;005;190310;28;20180827 01:12;P;;;;;;
D;005;190310;28;20180827 01:12;V;;;;;;
B;005;194346;29;20180827 01:12;;;73;LAWLERS RD;PHOENIX PARK;2321;15.955;H;20180530;20180713;350000;RU1;3;RURAL;;RLD;;0;AN577038;
C;005;194346;29;20180827 01:12;1/76911;
D;005;194346;29;20180827 01:12;P;;;;;;
D;005;194346;29;20180827 01:12;V;;;;;;
B;005;192696;30;20180827 01:12;;;15;WESLEY ST;BOLWARRA HEIGHTS;2320;1138;M;20180717;20180817;700000;R1;R;RESIDENCE;;AAR;;0;AN594378;
C;005;192696;30;20180827 01:12;9/39273;
D;005;192696;30;20180827 01:12;P;;;;;;
D;005;192696;30;20180827 01:12;P;;;;;;
D;005;192696;30;20180827 01:12;V;;;;;;
B;005;193031;31;20180827 01:12;;;82;WILTON DR;EAST MAITLAND;2323;800;M;20180704;20180813;510000;R1;R;RESIDENCE;;AAH;;0;AN591111;
C;005;193031;31;20180827 01:12;96/1002442;
D;005;193031;31;20180827 01:12;P;;;;;;
D;005;193031;31;20180827 01:12;P;;;;;;
D;005;193031;31;20180827 01:12;V;;;;;;
B;005;193186;32;20180827 01:12;;;54;WOLLOMBI RD;RUTHERFORD;2320;676.6;M;20180720;20180817;355000;R1;R;RESIDENCE;;AAX;;0;AN592908;
C;005;193186;32;20180827 01:12;10/C/27161;
D;005;193186;32;20180827 01:12;P;;;;;;
D;005;193186;32;20180827 01:12;P;;;;;;
D;005;193186;32;20180827 01:12;V;;;;;;
D;005;193186;32;20180827 01:12;V;;;;;;
D;005;193186;32;20180827 01:12;V;;;;;;
B;005;3637099;33;20180827 01:12;;;17;PEBBLE CREEK WAY;GILLIESTON HEIGHTS;2321;630;M;20180706;20180803;515000;R1;R;RESIDENCE;;ABC;;0;AN587150;
C;005;3637099;33;20180827 01:12;508/1170756;
D;005;3637099;33;20180827 01:12;P;;;;;;
D;005;3637099;33;20180827 01:12;V;;;;;;
B;005;3703311;34;20180827 01:12;;;16;SELLERS AVE;RUTHERFORD;2320;477.1;M;20180706;20180817;415000;R1;R;RESIDENCE;;AAV;;0;AN592321;
C;005;3703311;34;20180827 01:12;507/1185628;
D;005;3703311;34;20180827 01:12;P;;;;;;
D;005;3703311;34;20180827 01:12;P;;;;;;
D;005;3703311;34;20180827 01:12;V;;;;;;
B;005;3655290;35;20180827 01:12;;;32;STAYARD DR;LARGS;2320;752.3;M;20180625;20180807;745000;R1;R;RESIDENCE;;AAQ;;0;AN587219;
C;005;3655290;35;20180827 01:12;701/1177934;
D;005;3655290;35;20180827 01:12;P;;;;;;
D;005;3655290;35;20180827 01:12;P;;;;;;
D;005;3655290;35;20180827 01:12;V;;;;;;
D;005;3655290;35;20180827 01:12;V;;;;;;
B;005;3762201;36;20180827 01:12;;;11;FREWIN AVE;WOODBERRY;2322;346.8;M;20180731;20180815;324000;R1;R;RESIDENCE;;AAA;;0;AN587437;
C;005;3762201;36;20180827 01:12;1/1194699;
D;005;3762201;36;20180827 01:12;P;;;;;;
D;005;3762201;36;20180827 01:12;V;;;;;;
D;005;3762201;36;20180827 01:12;V;;;;;;
B;005;3845323;37;20180827 01:12;;;9;CORIANDER ST;CHISHOLM;2322;684;M;20180719;20180816;675000;R1;R;RESIDENCE;;AAE;;0;AN589593;
C;005;3845323;37;20180827 01:12;150/1194158;
D;005;3845323;37;20180827 01:12;P;;;;;;
D;005;3845323;37;20180827 01:12;P;;;;;;
D;005;3845323;37;20180827 01:12;V;;;;;;
D;005;3845323;37;20180827 01:12;V;;;;;;
B;005;3923199;38;20180827 01:12;;;29;WATERWORKS RD;RUTHERFORD;2320;450;M;20180803;20180817;460000;R1;R;RESIDENCE;;AAU;;0;AN593296;
C;005;3923199;38;20180827 01:12;1/1219454;
D;005;3923199;38;20180827 01:12;P;;;;;;
