A;RTSALEDATA;118;20181015 01:13;VALNET;
B;118;1253070;1;20181015 01:13;;;102;KENTUCKY RD;NEVILLE;2799;3.159;H;20180905;20181010;380000;RU1;3;FARM;;RSB;;0;AN770872;
C;118;1253070;1;20181015 01:13;426/750399;
D;118;1253070;1;20181015 01:13;P;;;;;;
D;118;1253070;1;20181015 01:13;P;;;;;;
D;118;1253070;1;20181015 01:13;V;;;;;;
D;118;1253070;1;20181015 01:13;V;;;;;;
B;118;1250204;2;20181015 01:13;;;283;WATTERSONS LANE;FOREST REEFS;2798;13.56;H;20180824;20181005;790000;RU1;R;RESIDENCE;;RSA;;0;AN760938;
C;118;1250204;2;20181015 01:13;1/811927;
D;118;1250204;2;20181015 01:13;P;;;;;;
D;118;1250204;2;20181015 01:13;P;;;;;;
D;118;1250204;2;20181015 01:13;V;;;;;;
D;118;1250204;2;20181015 01:13;V;;;;;;
Z;14;2;2;8;
