A;130;20060916 01:11;VALNET;
B;130;1287721;1;20060916 01:11;;;16;JEAN ST;WELLINGTON;2820;689.3;M;20060706;20060814;88000;A;R;RESIDENCE;;AB;;0;AC584090;
C;130;1287721;1;20060916 01:11;15/3518;
D;130;1287721;1;20060916 01:11;P;;;;;;
D;130;1287721;1;20060916 01:11;V;;;;;;
D;130;1287721;1;20060916 01:11;V;;;;;;
B;130;1287923;2;20060916 01:11;;;85 A;MAUGHAN ST;WELLINGTON;2820;461.6;M;20060706;20060904;135000;A;R;RESIDENCE;;AB;;0;AC580869;
C;130;1287923;2;20060916 01:11;B/443126;
D;130;1287923;2;20060916 01:11;P;;;;;;
D;130;1287923;2;20060916 01:11;P;;;;;;
D;130;1287923;2;20060916 01:11;V;;;;;;
B;130;1288271;3;20060916 01:11;;;19;PARKES ST;WELLINGTON;2820;828.4;M;20060710;20060824;86000;A;R;RESIDENCE;;AC;;0;AC567432;
C;130;1288271;3;20060916 01:11;1/120559;
D;130;1288271;3;20060916 01:11;P;;;;;;
D;130;1288271;3;20060916 01:11;P;;;;;;
D;130;1288271;3;20060916 01:11;V;;;;;;
B;130;1288402;4;20060916 01:11;;;38;PERCY ST;WELLINGTON;2820;341.4;M;20060714;20060731;100000;A;V;VACANT LAND;;AB;;0;AC515401;
C;130;1288402;4;20060916 01:11;6/9383 6/37442;
D;130;1288402;4;20060916 01:11;P;;;;;;
D;130;1288402;4;20060916 01:11;P;;;;;;
D;130;1288402;4;20060916 01:11;V;;;;;;
B;130;1291094;5;20060916 01:11;;;;TENANDRA ST;ELONG ELONG;2831;17.53;H;20060705;20060816;210000;R;R;RESIDENCE;;HH;;0;AC579116;
C;130;1291094;5;20060916 01:11;82, 83, 84/754323;
D;130;1291094;5;20060916 01:11;P;;;;;;
D;130;1291094;5;20060916 01:11;V;;;;;;
D;130;1291094;5;20060916 01:11;V;;;;;;
B;130;1288640;6;20060916 01:11;;;5;RIVERVIEW AVE;WELLINGTON;2820;790.4;M;20060705;20060816;185000;A;R;RESIDENCE;;AA;;0;AC563955;
C;130;1288640;6;20060916 01:11;8/238260;
D;130;1288640;6;20060916 01:11;P;;;;;;
D;130;1288640;6;20060916 01:11;P;;;;;;
D;130;1288640;6;20060916 01:11;V;;;;;;
B;130;1288759;7;20060916 01:11;;;125;SIMPSON ST;WELLINGTON;2820;515;M;20060710;20060822;86000;A;R;RESIDENCE;;AB;;0;AC561648;
C;130;1288759;7;20060916 01:11;B/349635;
D;130;1288759;7;20060916 01:11;P;;;;;;
D;130;1288759;7;20060916 01:11;V;;;;;;
B;130;1288762;8;20060916 01:11;;;133 A;SIMPSON ST;WELLINGTON;2820;670.3;M;20060426;20060616;162000;A;R;RESIDENCE;;AB;;0;AC413715;
C;130;1288762;8;20060916 01:11;1/368340;
D;130;1288762;8;20060916 01:11;P;;;;;;
D;130;1288762;8;20060916 01:11;P;;;;;;
D;130;1288762;8;20060916 01:11;P;;;;;;
D;130;1288762;8;20060916 01:11;V;;;;;;
B;130;3089142;9;20060916 01:11;;;2737;RENSHAW MCGIRR WAY;WALMER;2820;1.772;H;20060707;20060830;106000;R;3;HOUSE;;HG;;0;AC566118;
C;130;3089142;9;20060916 01:11;1/101160;
D;130;3089142;9;20060916 01:11;P;;;;;;
D;130;3089142;9;20060916 01:11;P;;;;;;
D;130;3089142;9;20060916 01:11;V;;;;;;
D;130;3089142;9;20060916 01:11;V;;;;;;
B;130;3078309;10;20060916 01:11;GRAND HOTEL;;111;LEE ST;WELLINGTON;2820;2059;M;20060206;20060503;700000;B;V;VACANT LAND;;BA;;0;AC560114;
C;130;3078309;10;20060916 01:11;1/386131 1/659152 2/730552;
D;130;3078309;10;20060916 01:11;P;;;;;;
D;130;3078309;10;20060916 01:11;P;;;;;;
D;130;3078309;10;20060916 01:11;V;;;;;;
B;130;2898421;11;20060916 01:11;BONVIEW;;;FORRESTVILLE RD;COMOBELLA;2820;462;H;20060712;20060823;1450000;R;3;FARM;;CE;;0;AC577014;
C;130;2898421;11;20060916 01:11;13, 14/113193 1/390284 1/395431 1, 2/455107 2/600244 13, 46, 47, 76, 8;
C;130;2898421;11;20060916 01:11;4, 85/754284 10/1036553;
D;130;2898421;11;20060916 01:11;P;;;;;;
D;130;2898421;11;20060916 01:11;P;;;;;;
D;130;2898421;11;20060916 01:11;V;;;;;;
D;130;2898421;11;20060916 01:11;V;;;;;;
B;130;3269433;12;20060916 01:11;PART GALIAMBAL;;;MITCHELL HWY;GEURIE;2831;208;H;20060526;20060707;655000;;3;FARM/RURAL;;;;0;AC473705;
C;130;3269433;12;20060916 01:11;21/655675;
D;130;3269433;12;20060916 01:11;P;;;;;;
D;130;3269433;12;20060916 01:11;P;;;;;;
D;130;3269433;12;20060916 01:11;V;;;;;;
D;130;3269433;12;20060916 01:11;V;;;;;;
B;130;3272365;13;20060916 01:11;;;15;FORD ST;WELLINGTON;2820;148.4;M;20060503;20060718;200;;R;RESIDENCE;;;;0;AC481560;
C;130;3272365;13;20060916 01:11;;
D;130;3272365;13;20060916 01:11;P;;;;;;
D;130;3272365;13;20060916 01:11;V;;;;;;
D;130;3272365;13;20060916 01:11;V;;;;;;
B;130;3272222;14;20060916 01:11;;;;WELLINGTON ST;GEURIE;2831;3.288;H;20060505;20060705;210000;;V;VACANT LAND;;;;0;AC512348;
C;130;3272222;14;20060916 01:11;127, 130/754313;
D;130;3272222;14;20060916 01:11;P;;;;;;
D;130;3272222;14;20060916 01:11;P;;;;;;
D;130;3272222;14;20060916 01:11;P;;;;;;
D;130;3272222;14;20060916 01:11;P;;;;;;
D;130;3272222;14;20060916 01:11;V;;;;;;
Z;78;14;15;47;
