A;226;20061216 01:19;VALNET;
B;226;2593392;1;20061216 01:19;;;20;CONNELLAN CRES;PICTON;2571;2023;M;20060914;20061130;352000;A;R;RESIDENCE;;AM;;0;AC789060;
C;226;2593392;1;20061216 01:19;16/4/758843;
D;226;2593392;1;20061216 01:19;P;;;;;;
D;226;2593392;1;20061216 01:19;P;;;;;;
D;226;2593392;1;20061216 01:19;V;;;;;;
D;226;2593392;1;20061216 01:19;V;;;;;;
B;226;2593714;2;20061216 01:19;;;5;DEVITT CRES;THE OAKS;2570;975;M;20061016;20061120;410500;A;R;RESIDENCE;;AS;;0;AC778279;
C;226;2593714;2;20061216 01:19;27/733223;
D;226;2593714;2;20061216 01:19;P;;;;;;
D;226;2593714;2;20061216 01:19;P;;;;;;
D;226;2593714;2;20061216 01:19;V;;;;;;
D;226;2593714;2;20061216 01:19;V;;;;;;
B;226;2590974;3;20061216 01:19;;;25;AVON DAM RD;BARGO;2574;910.5;M;20061002;20061117;301500;A;R;RESIDENCE;;AC;;0;AC764668;
C;226;2590974;3;20061216 01:19;35/301449;
D;226;2590974;3;20061216 01:19;P;;;;;;
D;226;2590974;3;20061216 01:19;P;;;;;;
D;226;2590974;3;20061216 01:19;V;;;;;;
D;226;2590974;3;20061216 01:19;V;;;;;;
B;226;2594401;4;20061216 01:19;;;75;ELVY ST;BARGO;2574;976.8;M;20061031;20061128;302000;A;R;RESIDENCE;;AD;;0;AC789363;
C;226;2594401;4;20061216 01:19;5/262281;
D;226;2594401;4;20061216 01:19;P;;;;;;
D;226;2594401;4;20061216 01:19;P;;;;;;
D;226;2594401;4;20061216 01:19;V;;;;;;
B;226;2592368;5;20061216 01:19;;;65;CALF FARM RD;MOUNT HUNTER;2570;2.323;H;20060814;20061117;460000;R;V;VACANT LAND;;RG;;0;AC781205;
C;226;2592368;5;20061216 01:19;31/793059;
D;226;2592368;5;20061216 01:19;P;;;;;;
D;226;2592368;5;20061216 01:19;P;;;;;;
B;226;2597459;6;20061216 01:19;;;60;MARSH RD;SILVERDALE;2752;994.7;M;20061005;20061124;495000;A;R;RESIDENCE;;AP;;0;AC782374;
C;226;2597459;6;20061216 01:19;41/856353;
D;226;2597459;6;20061216 01:19;P;;;;;;
D;226;2597459;6;20061216 01:19;P;;;;;;
D;226;2597459;6;20061216 01:19;V;;;;;;
D;226;2597459;6;20061216 01:19;V;;;;;;
B;226;2600051;7;20061216 01:19;;;17 A;REGREME RD;PICTON;2571;529;M;20061016;20061117;328000;A;V;VACANT LAND;;AL;;0;AC764800;
C;226;2600051;7;20061216 01:19;591/830681;
D;226;2600051;7;20061216 01:19;P;;;;;;
D;226;2600051;7;20061216 01:19;P;;;;;;
D;226;2600051;7;20061216 01:19;V;;;;;;
D;226;2600051;7;20061216 01:19;V;;;;;;
B;226;2602627;8;20061216 01:19;;;329;THIRLMERE WAY;THIRLMERE;2572;975.5;M;20060911;20061023;353000;A;R;RESIDENCE;;AT;;0;AC772502;
C;226;2602627;8;20061216 01:19;23/870931;
D;226;2602627;8;20061216 01:19;P;;;;;;
D;226;2602627;8;20061216 01:19;P;;;;;;
D;226;2602627;8;20061216 01:19;V;;;;;;
D;226;2602627;8;20061216 01:19;V;;;;;;
B;226;2602666;9;20061216 01:19;;;69 B;THIRLMERE WAY;TAHMOOR;2573;506;M;20060824;20061116;313500;A;R;RESIDENCE;;AR;;0;AC770931;
C;226;2602666;9;20061216 01:19;4792/882460;
D;226;2602666;9;20061216 01:19;P;;;;;;
D;226;2602666;9;20061216 01:19;V;;;;;;
D;226;2602666;9;20061216 01:19;V;;;;;;
B;226;2594831;10;20061216 01:19;;;17 A;FRASER ST;TAHMOOR;2573;1047;M;20060620;20060720;308000;A;R;RESIDENCE;;AR;;0;AC778471;
C;226;2594831;10;20061216 01:19;5171/1007684;
D;226;2594831;10;20061216 01:19;P;;;;;;
D;226;2594831;10;20061216 01:19;P;;;;;;
D;226;2594831;10;20061216 01:19;V;;;;;;
B;226;2600236;11;20061216 01:19;;;65;REMEMBRANCE DR;TAHMOOR;2573;975.5;M;20061004;20061115;260000;A;R;RESIDENCE;;AR;;0;AC753819;
C;226;2600236;11;20061216 01:19;14/253459;
D;226;2600236;11;20061216 01:19;P;;;;;;
D;226;2600236;11;20061216 01:19;V;;;;;;
B;226;2602943;12;20061216 01:19;;;13;TURNER ST;THIRLMERE;2572;975.5;M;20061019;20061115;280000;A;R;RESIDENCE;;AT;;0;AC767382;
C;226;2602943;12;20061216 01:19;3/263318;
D;226;2602943;12;20061216 01:19;P;;;;;;
D;226;2602943;12;20061216 01:19;P;;;;;;
D;226;2602943;12;20061216 01:19;V;;;;;;
D;226;2602943;12;20061216 01:19;V;;;;;;
B;226;2597703;13;20061216 01:19;;;715;MENANGLE RD;DOUGLAS PARK;2569;1.823;H;20061025;20061130;545000;R;R;RESIDENCE;;RH;;0;AC789993;
C;226;2597703;13;20061216 01:19;1/780739;
D;226;2597703;13;20061216 01:19;P;;;;;;
D;226;2597703;13;20061216 01:19;P;;;;;;
D;226;2597703;13;20061216 01:19;V;;;;;;
D;226;2597703;13;20061216 01:19;V;;;;;;
D;226;2597703;13;20061216 01:19;V;;;;;;
B;226;2603062;14;20061216 01:19;;;24;TYSON RD;WILTON;2571;1002;M;20061031;20061128;420000;A;R;RESIDENCE;;AW;;0;AC795258;
C;226;2603062;14;20061216 01:19;446/837794;
D;226;2603062;14;20061216 01:19;P;;;;;;
D;226;2603062;14;20061216 01:19;V;;;;;;
D;226;2603062;14;20061216 01:19;V;;;;;;
B;226;2595211;15;20061216 01:19;;;15;GREENACRE DR;TAHMOOR;2573;2.032;H;20061026;20061130;1075000;R;R;RESIDENCE;;RM;;0;AC788909;
C;226;2595211;15;20061216 01:19;10/263172;
D;226;2595211;15;20061216 01:19;P;;;;;;
