A;232;20050919 12:51;PDANN;
B;232;2610696;1;20050919 12:51;;;14;BOGAN ST;NYNGAN;2825;1012;M;20050712;20050823;98500;A;R;RESIDENCE;;XK;;0;AB729369;
C;232;2610696;1;20050919 12:51;A/358510;
D;232;2610696;1;20050919 12:51;P;;;;;;
D;232;2610696;1;20050919 12:51;P;;;;;;
D;232;2610696;1;20050919 12:51;P;;;;;;
D;232;2610696;1;20050919 12:51;V;;;;;;
B;232;2610931;2;20050919 12:51;;;43;TERANGION ST;NYNGAN;2825;2023;M;20050715;20050819;74500;A;R;RESIDENCE;;XK;;0;AB736122;
C;232;2610931;2;20050919 12:51;10/26/758802;
D;232;2610931;2;20050919 12:51;P;;;;;;
D;232;2610931;2;20050919 12:51;P;;;;;;
D;232;2610931;2;20050919 12:51;V;;;;;;
B;232;2610996;3;20050919 12:51;;;80;COBAR ST;NYNGAN;2825;582;M;20050711;20050819;50000;B;R;RESIDENCE;;XB;;0;AB725231;
C;232;2610996;3;20050919 12:51;1/312108;
D;232;2610996;3;20050919 12:51;P;;;;;;
D;232;2610996;3;20050919 12:51;P;;;;;;
D;232;2610996;3;20050919 12:51;V;;;;;;
B;232;2611226;4;20050919 12:51;;;;JUBILEE ST;NYNGAN;2825;2.428;H;20050713;20050824;20000;R;V;VACANT LAND;;UB;;0;AB749879;
C;232;2611226;4;20050919 12:51;1, 5/2/758803;
D;232;2611226;4;20050919 12:51;P;;;;;;
D;232;2611226;4;20050919 12:51;V;;;;;;
B;232;2611465;5;20050919 12:51;;;175;PANGEE ST;NYNGAN;2825;1012;M;20050623;20050823;80000;A;R;RESIDENCE;;XK;;0;AB748998;
C;232;2611465;5;20050919 12:51;B/390021;
D;232;2611465;5;20050919 12:51;P;;;;;;
D;232;2611465;5;20050919 12:51;V;;;;;;
B;232;2611716;6;20050919 12:51;;;16;WARREN ST;NYNGAN;2825;1012;M;20050727;20050817;67500;A;R;RESIDENCE;;XK;;0;AB735267;
C;232;2611716;6;20050919 12:51;3/35877;
D;232;2611716;6;20050919 12:51;P;;;;;;
D;232;2611716;6;20050919 12:51;P;;;;;;
D;232;2611716;6;20050919 12:51;V;;;;;;
B;232;2860737;7;20050919 12:51;;;;TOTTENHAM RD;NYNGAN;2825;4081;M;20050715;20050831;35000;R;V;VACANT LAND;;UB;;0;AB744841;
C;232;2860737;7;20050919 12:51;4/1034196;
D;232;2860737;7;20050919 12:51;P;;;;;;
D;232;2860737;7;20050919 12:51;V;;;;;;
D;232;2860737;7;20050919 12:51;V;;;;;;
Z;36;7;7;20;
