A;098;20050718 12:29;PDANN;
B;098;1024536;1;20050718 12:29;;12;20;DIDO ST;KIAMA;2533;;;20050429;20050610;458000;;R;RESIDENCE;12;;;0;AB594667;
C;098;1024536;1;20050718 12:29;12/SP36307;
D;098;1024536;1;20050718 12:29;P;;;;;;
D;098;1024536;1;20050718 12:29;P;;;;;;
D;098;1024536;1;20050718 12:29;V;;;;;;
B;098;1026117;2;20050718 12:29;;;28;HOSKINGS CRES;KIAMA DOWNS;2533;657;M;20050513;20050624;385000;A;R;RESIDENCE;;EB;;0;AB598041;
C;098;1026117;2;20050718 12:29;139/260154;
D;098;1026117;2;20050718 12:29;P;;;;;;
D;098;1026117;2;20050718 12:29;P;;;;;;
D;098;1026117;2;20050718 12:29;V;;;;;;
D;098;1026117;2;20050718 12:29;V;;;;;;
B;098;1028203;3;20050718 12:29;;;7;NORTH KIAMA DR;KIAMA DOWNS;2533;619.6;M;20050427;20050616;369500;A;R;RESIDENCE;;GX;;0;AB587276;
C;098;1028203;3;20050718 12:29;73/30200;
D;098;1028203;3;20050718 12:29;P;;;;;;
D;098;1028203;3;20050718 12:29;P;;;;;;
D;098;1028203;3;20050718 12:29;V;;;;;;
B;098;1029110;4;20050718 12:29;;;31;RENFREW RD;WERRI BEACH;2534;790.4;M;20050421;20050527;545000;A;R;RESIDENCE;;GA;;0;AB570079;
C;098;1029110;4;20050718 12:29;199/14188;
D;098;1029110;4;20050718 12:29;P;;;;;;
D;098;1029110;4;20050718 12:29;P;;;;;;
D;098;1029110;4;20050718 12:29;V;;;;;;
D;098;1029110;4;20050718 12:29;V;;;;;;
B;098;1029518;5;20050718 12:29;;;9;SANDY WHA RD;GERRINGONG;2534;626;M;20050520;20050616;540000;A;R;RESIDENCE;;GA;;0;AB570166;
C;098;1029518;5;20050718 12:29;90/200176;
D;098;1029518;5;20050718 12:29;P;;;;;;
D;098;1029518;5;20050718 12:29;P;;;;;;
D;098;1029518;5;20050718 12:29;V;;;;;;
B;098;1029526;6;20050718 12:29;;;9;SEAVIEW ST;KIAMA;2533;661.3;M;20050418;20050622;362000;A;R;RESIDENCE;;JT;;0;AB590966;
C;098;1029526;6;20050718 12:29;1/194016;
D;098;1029526;6;20050718 12:29;P;;;;;;
D;098;1029526;6;20050718 12:29;P;;;;;;
D;098;1029526;6;20050718 12:29;V;;;;;;
D;098;1029526;6;20050718 12:29;V;;;;;;
B;098;1029593;7;20050718 12:29;;;68;SHOALHAVEN ST;KIAMA;2533;484.79;M;20050620;20050628;190000;B;R;RESIDENCE;;BM;;0;AB595315;
C;098;1029593;7;20050718 12:29;1/314800;
D;098;1029593;7;20050718 12:29;P;;;;;;
D;098;1029593;7;20050718 12:29;V;;;;;;
D;098;1029593;7;20050718 12:29;V;;;;;;
D;098;1029593;7;20050718 12:29;V;;;;;;
D;098;1029593;7;20050718 12:29;V;;;;;;
B;098;1029676;8;20050718 12:29;;;81;SHOALHAVEN ST;KIAMA;2533;1094;M;20050511;20050511;930000;A;R;RESIDENCE;;JT;;0;4460474;
C;098;1029676;8;20050718 12:29;4/164687;
D;098;1029676;8;20050718 12:29;P;;;;;;
D;098;1029676;8;20050718 12:29;V;;;;;;
B;098;2928219;9;20050718 12:29;;;16;LOVE ST;KIAMA;2533;621.7;M;20050519;20050628;330000;A;V;VACANT LAND;;JT;;0;AB595292;
C;098;2928219;9;20050718 12:29;128/1042908;
D;098;2928219;9;20050718 12:29;P;;;;;;
D;098;2928219;9;20050718 12:29;P;;;;;;
D;098;2928219;9;20050718 12:29;V;;;;;;
B;098;3014894;10;20050718 12:29;;;60;BURNETT AVE;GERRINGONG;2534;455.6;M;20050311;20050408;443000;A;R;RESIDENCE;;GD;;0;AB572621;
C;098;3014894;10;20050718 12:29;10/1056727;
D;098;3014894;10;20050718 12:29;P;;;;;;
D;098;3014894;10;20050718 12:29;P;;;;;;
D;098;3014894;10;20050718 12:29;V;;;;;;
B;098;3089287;11;20050718 12:29;;;13;EUGENE ST;KIAMA;2533;680;M;20050518;20050622;295000;A;V;VACANT LAND;;JT;;0;AB571383;
C;098;3089287;11;20050718 12:29;506/1066359;
D;098;3089287;11;20050718 12:29;P;;;;;;
D;098;3089287;11;20050718 12:29;V;;;;;;
B;098;3089293;12;20050718 12:29;;;;COLE ST;KIAMA;2533;669.5;M;20050418;20050614;315000;A;V;VACANT LAND;;JT;;0;AB589819;
C;098;3089293;12;20050718 12:29;512/1066359;
D;098;3089293;12;20050718 12:29;P;;;;;;
D;098;3089293;12;20050718 12:29;P;;;;;;
D;098;3089293;12;20050718 12:29;V;;;;;;
B;098;3111309;13;20050718 12:29;;2;146;FERN ST;GERRINGONG;2534;;;20050511;20050626;420000;;3;SHOP;14;;;0;AB595803;
C;098;3111309;13;20050718 12:29;14/SP73196;
D;098;3111309;13;20050718 12:29;P;;;;;;
D;098;3111309;13;20050718 12:29;V;;;;;;
Z;69;13;13;41;
