A;158;20050801 13:59;PDANN;
B;158;1739294;1;20050801 13:59;;;59;MAIN RD;BONALBO;2469;1012;M;20050519;20050701;103000;Z;R;RESIDENCE;;VA;;0;AB628469;
C;158;1739294;1;20050801 13:59;4/3/6063;
D;158;1739294;1;20050801 13:59;P;;;;;;
D;158;1739294;1;20050801 13:59;P;;;;;;
D;158;1739294;1;20050801 13:59;V;;;;;;
D;158;1739294;1;20050801 13:59;V;;;;;;
B;158;1739325;2;20050801 13:59;;;27;OAK ST;BONALBO;2469;1011.83;M;20050602;20050621;125000;Z;R;RESIDENCE;;VA;;0;AB603679;
C;158;1739325;2;20050801 13:59;14/H/10036;
D;158;1739325;2;20050801 13:59;P;;;;;;
D;158;1739325;2;20050801 13:59;V;;;;;;
B;158;1739333;3;20050801 13:59;;;15;PEACOCK ST;BONALBO;2469;1012;M;20050610;20050705;95000;Z;R;RESIDENCE;;VA;;0;AB643433;
C;158;1739333;3;20050801 13:59;2/948349;
D;158;1739333;3;20050801 13:59;P;;;;;;
D;158;1739333;3;20050801 13:59;V;;;;;;
B;158;1739628;4;20050801 13:59;;;;GRADYS CREEK RD;KYOGLE;2474;68.55;H;20050603;20050630;150000;R;V;VACANT LAND;;RJ;;0;AB605008;
C;158;1739628;4;20050801 13:59;175/826378;
D;158;1739628;4;20050801 13:59;P;;;;;;
D;158;1739628;4;20050801 13:59;P;;;;;;
D;158;1739628;4;20050801 13:59;V;;;;;;
D;158;1739628;4;20050801 13:59;V;;;;;;
B;158;1741196;5;20050801 13:59;;;16;NORTON ST;KYOGLE;2474;1189;M;20050615;20050701;112500;Z;R;RESIDENCE;;AD;;0;AB610071;
C;158;1741196;5;20050801 13:59;8/6/4973;
D;158;1741196;5;20050801 13:59;P;;;;;;
D;158;1741196;5;20050801 13:59;V;;;;;;
B;158;1741390;6;20050801 13:59;;;186;SUMMERLAND WAY;KYOGLE;2474;505.9;M;20050610;20050701;365000;Z;R;RESIDENCE;;AH;;0;AB622622;
C;158;1741390;6;20050801 13:59;2/507445;
D;158;1741390;6;20050801 13:59;P;;;;;;
D;158;1741390;6;20050801 13:59;V;;;;;;
D;158;1741390;6;20050801 13:59;V;;;;;;
B;158;1741422;7;20050801 13:59;;;426;SUMMERLAND WAY;KYOGLE;2474;1226;M;20050513;20050630;230000;Z;V;VACANT LAND;;AG;;0;AB613126;
C;158;1741422;7;20050801 13:59;68/781944;
D;158;1741422;7;20050801 13:59;P;;;;;;
D;158;1741422;7;20050801 13:59;P;;;;;;
D;158;1741422;7;20050801 13:59;V;;;;;;
D;158;1741422;7;20050801 13:59;V;;;;;;
B;158;1741950;8;20050801 13:59;;;;BARKERS VALE SCHOOL;BARKERS VALE;2474;1.602;H;20050512;20050620;300000;R;R;RESIDENCE;;RA;;0;AB616708;
C;158;1741950;8;20050801 13:59;1/865118;
D;158;1741950;8;20050801 13:59;P;;;;;;
D;158;1741950;8;20050801 13:59;P;;;;;;
D;158;1741950;8;20050801 13:59;V;;;;;;
D;158;1741950;8;20050801 13:59;V;;;;;;
B;158;1742428;9;20050801 13:59;;;376;FINDON CREEK RD;KYOGLE;2474;141.4;H;20050225;20050701;350000;R;3;FARM;;RJ;;0;AB603292;
C;158;1742428;9;20050801 13:59;107/755719;
D;158;1742428;9;20050801 13:59;P;;;;;;
D;158;1742428;9;20050801 13:59;V;;;;;;
D;158;1742428;9;20050801 13:59;V;;;;;;
B;158;1742902;10;20050801 13:59;;;6;PRINCE ST;OLD BONALBO;2469;1012;M;20050609;20050701;80000;Z;R;RESIDENCE;;VN;;0;AB606013;
