A;233;20051001 01:21;VALNET;
B;233;2612780;1;20051001 01:21;;;4;BRENDA ST;GOODOOGA;2831;1024;M;20050624;20050831;25000;Z;R;RESIDENCE;;ZG;;0;AB770228;
C;233;2612780;1;20051001 01:21;1/931340;
D;233;2612780;1;20051001 01:21;P;;;;;;
D;233;2612780;1;20051001 01:21;V;;;;;;
B;233;2613020;2;20051001 01:21;;;;BILLYBINGBONE;BREWARRINA;2839;5354;H;20050131;20050516;661500;R;3;FARM;;CB;;0;AB761820;
C;233;2613020;2;20051001 01:21;4924/769191 Western Land Lease 4839;
D;233;2613020;2;20051001 01:21;P;;;;;;
D;233;2613020;2;20051001 01:21;P;;;;;;
D;233;2613020;2;20051001 01:21;V;;;;;;
D;233;2613020;2;20051001 01:21;V;;;;;;
Z;12;2;2;6;
