A;678;20050701 11:06;PDANN;
B;678;1843744;1;20050701 11:06;;;523;PLATFORM RD;KELLYS PLAINS;2350;29.79;H;20050316;20050512;175000;R;V;VACANT LAND;;EY;;0;4458909;
C;678;1843744;1;20050701 11:06;173/755808 172/1084198;
D;678;1843744;1;20050701 11:06;P;;;;;;
D;678;1843744;1;20050701 11:06;P;;;;;;
D;678;1843744;1;20050701 11:06;V;;;;;;
D;678;1843744;1;20050701 11:06;V;;;;;;
D;678;1843744;1;20050701 11:06;V;;;;;;
D;678;1843744;1;20050701 11:06;V;;;;;;
D;678;1843744;1;20050701 11:06;V;;;;;;
B;678;1843744;2;20050701 11:06;;;523;PLATFORM RD;KELLYS PLAINS;2350;29.79;H;20050316;20050512;175000;R;V;VACANT LAND;;EY;;0;4458911;
C;678;1843744;2;20050701 11:06;173/755808 172/1084198;
D;678;1843744;2;20050701 11:06;P;;;;;;
D;678;1843744;2;20050701 11:06;P;;;;;;
D;678;1843744;2;20050701 11:06;V;;;;;;
D;678;1843744;2;20050701 11:06;V;;;;;;
D;678;1843744;2;20050701 11:06;V;;;;;;
D;678;1843744;2;20050701 11:06;V;;;;;;
D;678;1843744;2;20050701 11:06;V;;;;;;
B;678;1843763;3;20050701 11:06;;;29;HARRY MCRAE DR;COMMISSIONERS WATERS;2350;22.17;H;20050321;20050426;275000;R;V;VACANT LAND;;EY;;0;AB534482;
C;678;1843763;3;20050701 11:06;PT 328/755808;
D;678;1843763;3;20050701 11:06;P;;;;;;
D;678;1843763;3;20050701 11:06;P;;;;;;
D;678;1843763;3;20050701 11:06;V;;;;;;
B;678;1844412;4;20050701 11:06;;;1006;GREEN HILLS RD;THALGARRAH;2350;74.53;H;20050420;20050524;1300000;R;R;RESIDENCE;;SZ;;0;AB517117;
C;678;1844412;4;20050701 11:06;1/121522 2/553657 79, /755812;
D;678;1844412;4;20050701 11:06;P;;;;;;
D;678;1844412;4;20050701 11:06;P;;;;;;
D;678;1844412;4;20050701 11:06;V;;;;;;
B;678;1845601;5;20050701 11:06;;;142;ANDERSONS RD;CASTLEDOYLE;2350;10.9;H;20050216;20050331;385000;R;R;RESIDENCE;;EX;;0;AB536345;
C;678;1845601;5;20050701 11:06;28/248682;
D;678;1845601;5;20050701 11:06;P;;;;;;
D;678;1845601;5;20050701 11:06;P;;;;;;
D;678;1845601;5;20050701 11:06;V;;;;;;
B;678;2746949;6;20050701 11:06;;;174 B;ALLINGHAM ST;ARMIDALE;2350;1928;M;20030319;20050606;550000;A;V;VACANT LAND;;AE;;0;AB553482;
C;678;2746949;6;20050701 11:06;9/620286;
D;678;2746949;6;20050701 11:06;P;;;;;;
D;678;2746949;6;20050701 11:06;P;;;;;;
D;678;2746949;6;20050701 11:06;V;;;;;;
B;678;2747494;7;20050701 11:06;;;297;BEARDY ST;ARMIDALE;2350;809.4;M;20050517;20050606;245000;A;R;RESIDENCE;;AK;;0;AB547844;
C;678;2747494;7;20050701 11:06;2/326811;
D;678;2747494;7;20050701 11:06;P;;;;;;
D;678;2747494;7;20050701 11:06;P;;;;;;
D;678;2747494;7;20050701 11:06;V;;;;;;
B;678;2747579;8;20050701 11:06;;;244 A;BEARDY ST;ARMIDALE;2350;1861;M;20050121;20050309;495000;B;V;VACANT LAND;;BB;;0;AB533654;
C;678;2747579;8;20050701 11:06;2/814667;
D;678;2747579;8;20050701 11:06;P;;;;;;
D;678;2747579;8;20050701 11:06;P;;;;;;
D;678;2747579;8;20050701 11:06;V;;;;;;
B;678;2748224;9;20050701 11:06;;;145;BUTLER ST;ARMIDALE;2350;607;M;20041224;20050121;160000;A;V;VACANT LAND;;AD;;0;AB541814;
C;678;2748224;9;20050701 11:06;2/16570;
D;678;2748224;9;20050701 11:06;P;;;;;;
D;678;2748224;9;20050701 11:06;P;;;;;;
D;678;2748224;9;20050701 11:06;V;;;;;;
B;678;2748492;10;20050701 11:06;;;8;CHANDLER CL;ARMIDALE;2350;682.3;M;20050426;20050531;225000;A;R;RESIDENCE;;AW;;0;AB554390;
C;678;2748492;10;20050701 11:06;93/818305;
D;678;2748492;10;20050701 11:06;P;;;;;;
D;678;2748492;10;20050701 11:06;P;;;;;;
D;678;2748492;10;20050701 11:06;V;;;;;;
B;678;2748958;11;20050701 11:06;;;117;DANGAR ST;ARMIDALE;2350;526.5;M;20050526;20050608;385000;B;3;COMMERCIAL;;BB;;0;AB547820;
C;678;2748958;11;20050701 11:06;7, 8/927;
D;678;2748958;11;20050701 11:06;P;;;;;;
D;678;2748958;11;20050701 11:06;P;;;;;;
D;678;2748958;11;20050701 11:06;P;;;;;;
D;678;2748958;11;20050701 11:06;V;;;;;;
B;678;2749521;12;20050701 11:06;;;275;DUMARESQ ST;ARMIDALE;2350;910.5;M;20050319;20050505;97000;A;R;RESIDENCE;;AQ;;0;AB557464;
C;678;2749521;12;20050701 11:06;2/197416;
D;678;2749521;12;20050701 11:06;P;;;;;;
D;678;2749521;12;20050701 11:06;V;;;;;;
B;678;2749557;13;20050701 11:06;;;232;DUMARESQ ST;ARMIDALE;2350;490.7;M;20050408;20050429;175000;A;R;RESIDENCE;;AD;;0;AB540528;
C;678;2749557;13;20050701 11:06;2/6877;
D;678;2749557;13;20050701 11:06;P;;;;;;
D;678;2749557;13;20050701 11:06;P;;;;;;
D;678;2749557;13;20050701 11:06;V;;;;;;
B;678;2750214;14;20050701 11:06;;;65;GALLOWAY ST;ARMIDALE;2350;1693;M;20050427;20050601;335000;A;R;RESIDENCE;;AN;;0;AB559671;
C;678;2750214;14;20050701 11:06;23/621281;
D;678;2750214;14;20050701 11:06;P;;;;;;
D;678;2750214;14;20050701 11:06;V;;;;;;
B;678;2751152;15;20050701 11:06;;;4;KARINA CL;ARMIDALE;2350;2470;M;20050318;20050603;530000;A;R;RESIDENCE;;AS;;0;AB558065;
C;678;2751152;15;20050701 11:06;904/857276;
D;678;2751152;15;20050701 11:06;P;;;;;;
D;678;2751152;15;20050701 11:06;P;;;;;;
D;678;2751152;15;20050701 11:06;V;;;;;;
D;678;2751152;15;20050701 11:06;V;;;;;;
B;678;2751311;16;20050701 11:06;;;188;KENTUCKY ST;ARMIDALE;2350;891.6;M;20050502;20050606;162500;A;R;RESIDENCE;;AB;;0;AB558009;
C;678;2751311;16;20050701 11:06;A/413846;
