A;149;20051001 01:15;VALNET;
B;149;2884163;1;20051001 01:15;;;21;HOLLIBONE ST;DORRIGO;2453;8039.6;M;20050218;20050729;520000;Z;R;RESIDENCE;;ZA;;0;AB774527;
C;149;2884163;1;20051001 01:15;PT 104/752813;
D;149;2884163;1;20051001 01:15;P;;;;;;
D;149;2884163;1;20051001 01:15;P;;;;;;
D;149;2884163;1;20051001 01:15;P;;;;;;
D;149;2884163;1;20051001 01:15;V;;;;;;
B;149;3065198;2;20051001 01:15;;;174;JOHNSENS RD;DORRIGO;2453;57.45;H;20050816;20050915;315000;R;R;RESIDENCE;;RC;;0;AB790334;
C;149;3065198;2;20051001 01:15;3122/1062738;
D;149;3065198;2;20051001 01:15;P;;;;;;
D;149;3065198;2;20051001 01:15;P;;;;;;
D;149;3065198;2;20051001 01:15;V;;;;;;
B;149;1664494;3;20051001 01:15;;;52;OLD PACIFIC HWY;RALEIGH;2454;1031;M;20050721;20050901;477000;Z;R;RESIDENCE;;AL;;0;AB762003;
C;149;1664494;3;20051001 01:15;11/23981 (Landing/platform) Licence 333237;
D;149;1664494;3;20051001 01:15;P;;;;;;
D;149;1664494;3;20051001 01:15;P;;;;;;
D;149;1664494;3;20051001 01:15;V;;;;;;
B;149;1659401;4;20051001 01:15;;;19;HOLLIBONE ST;DORRIGO;2453;638.6;M;20050218;20050729;520000;Z;R;RESIDENCE;;ZA;;0;AB774527;
C;149;1659401;4;20051001 01:15;PT 104/752813;
D;149;1659401;4;20051001 01:15;P;;;;;;
D;149;1659401;4;20051001 01:15;P;;;;;;
D;149;1659401;4;20051001 01:15;P;;;;;;
D;149;1659401;4;20051001 01:15;V;;;;;;
B;149;1659402;5;20051001 01:15;;;17;HOLLIBONE ST;DORRIGO;2453;;;20050218;20050729;520000;Z;R;RESIDENCE;;ZA;;0;AB774527;
C;149;1659402;5;20051001 01:15;PT 104/752813;
D;149;1659402;5;20051001 01:15;P;;;;;;
D;149;1659402;5;20051001 01:15;P;;;;;;
D;149;1659402;5;20051001 01:15;P;;;;;;
D;149;1659402;5;20051001 01:15;V;;;;;;
B;149;1659434;6;20051001 01:15;;;8;KARABIN ST;DORRIGO;2453;2023;M;20050722;20050915;280000;Z;R;RESIDENCE;;ZA;;0;AB778659;
C;149;1659434;6;20051001 01:15;4/15/758357;
D;149;1659434;6;20051001 01:15;P;;;;;;
D;149;1659434;6;20051001 01:15;P;;;;;;
D;149;1659434;6;20051001 01:15;V;;;;;;
D;149;1659434;6;20051001 01:15;V;;;;;;
D;149;1659434;6;20051001 01:15;V;;;;;;
D;149;1659434;6;20051001 01:15;V;;;;;;
B;149;1659975;7;20051001 01:15;;;906;BOWRAVILLE RD;BRIERFIELD;2454;5.123;H;20050809;20050831;435000;R;R;RESIDENCE;;RP;;0;AB772858;
C;149;1659975;7;20051001 01:15;1/253389;
D;149;1659975;7;20051001 01:15;P;;;;;;
D;149;1659975;7;20051001 01:15;P;;;;;;
D;149;1659975;7;20051001 01:15;V;;;;;;
B;149;1660138;8;20051001 01:15;;;1641;CORAMBA RD;MEGAN;2453;3.733;H;20050815;20050912;170000;R;V;VACANT LAND;;RA;;0;AB785784;
C;149;1660138;8;20051001 01:15;1141/624279;
D;149;1660138;8;20051001 01:15;P;;;;;;
D;149;1660138;8;20051001 01:15;V;;;;;;
B;149;1663103;9;20051001 01:15;;;44;TUCKERS ROCK RD;REPTON;2454;1.151;H;19510808;20050912;525000;R;R;RESIDENCE;;RR;;0;AB773291;
C;149;1663103;9;20051001 01:15;193/755553;
D;149;1663103;9;20051001 01:15;P;;;;;;
D;149;1663103;9;20051001 01:15;P;;;;;;
