A;162;20050718 12:33;PDANN;
B;162;1771431;1;20050718 12:33;;;5;COROMONT DR;RED HEAD;2430;865.3;M;20050527;20050624;330000;A;V;VACANT LAND;;TB;;0;AB585840;
C;162;1771431;1;20050718 12:33;21/259133;
D;162;1771431;1;20050718 12:33;P;;;;;;
D;162;1771431;1;20050718 12:33;P;;;;;;
D;162;1771431;1;20050718 12:33;V;;;;;;
D;162;1771431;1;20050718 12:33;V;;;;;;
B;162;1772729;2;20050718 12:33;;;26;WILLIAM ST;BLACK HEAD;2430;404.7;M;20050602;20050628;710000;A;R;RESIDENCE;;TQ;;0;AB591970;
C;162;1772729;2;20050718 12:33;15/358890;
D;162;1772729;2;20050718 12:33;P;;;;;;
D;162;1772729;2;20050718 12:33;V;;;;;;
B;162;1772794;3;20050718 12:33;;;1329;CAPARRA RD;CAPARRA;2429;32.15;H;20050228;20050629;260000;R;3;XFARM;;GG;;0;AB593355;
C;162;1772794;3;20050718 12:33;97/754401;
D;162;1772794;3;20050718 12:33;P;;;;;;
D;162;1772794;3;20050718 12:33;P;;;;;;
D;162;1772794;3;20050718 12:33;V;;;;;;
B;162;1774098;4;20050718 12:33;;;5;KESTREL AVE;OLD BAR;2430;568.7;M;20050429;20050525;349000;A;R;RESIDENCE;;SN;;0;AB575307;
C;162;1774098;4;20050718 12:33;39/708259;
D;162;1774098;4;20050718 12:33;P;;;;;;
D;162;1774098;4;20050718 12:33;P;;;;;;
D;162;1774098;4;20050718 12:33;V;;;;;;
D;162;1774098;4;20050718 12:33;V;;;;;;
B;162;1775837;5;20050718 12:33;;;463;MOTO RD;MOTO;2426;61.21;H;20050406;20050610;550000;R;R;RESIDENCE;;KV;;0;AB576955;
C;162;1775837;5;20050718 12:33;1/176692;
D;162;1775837;5;20050718 12:33;P;;;;;;
D;162;1775837;5;20050718 12:33;P;;;;;;
D;162;1775837;5;20050718 12:33;V;;;;;;
D;162;1775837;5;20050718 12:33;V;;;;;;
B;162;1776177;6;20050718 12:33;;;4;SEATON PARK CL;CUNDLETOWN;2430;1.588;H;20050322;20050601;545000;R;R;RESIDENCE;;RT;;0;AB584304;
C;162;1776177;6;20050718 12:33;1/855727;
D;162;1776177;6;20050718 12:33;P;;;;;;
D;162;1776177;6;20050718 12:33;P;;;;;;
D;162;1776177;6;20050718 12:33;V;;;;;;
D;162;1776177;6;20050718 12:33;V;;;;;;
B;162;1777371;7;20050718 12:33;;;261;BEACH ST;HARRINGTON;2427;550.1;M;20050610;20050628;297500;A;R;RESIDENCE;;DJ;;0;AB597943;
C;162;1777371;7;20050718 12:33;15/22612;
D;162;1777371;7;20050718 12:33;P;;;;;;
D;162;1777371;7;20050718 12:33;P;;;;;;
D;162;1777371;7;20050718 12:33;V;;;;;;
D;162;1777371;7;20050718 12:33;V;;;;;;
B;162;1777399;8;20050718 12:33;;;203;BEACH ST;HARRINGTON;2427;505.9;M;20050624;20050624;120000;A;R;RESIDENCE;;DJ;;0;AB577159;
C;162;1777399;8;20050718 12:33;36/217583;
D;162;1777399;8;20050718 12:33;P;;;;;;
D;162;1777399;8;20050718 12:33;P;;;;;;
D;162;1777399;8;20050718 12:33;V;;;;;;
B;162;1777609;9;20050718 12:33;;;55;CROWDY ST;HARRINGTON;2427;556.4;M;20050602;20050617;60000;A;R;RESIDENCE;;DK;;0;AB593385;
C;162;1777609;9;20050718 12:33;6/31016;
D;162;1777609;9;20050718 12:33;P;;;;;;
D;162;1777609;9;20050718 12:33;P;;;;;;
D;162;1777609;9;20050718 12:33;V;;;;;;
D;162;1777609;9;20050718 12:33;V;;;;;;
B;162;1777855;10;20050718 12:33;;;33;HIGH ST;HARRINGTON;2427;448.9;M;20050513;20050620;380000;A;R;RESIDENCE;;DK;;0;AB583549;
C;162;1777855;10;20050718 12:33;6/354243;
D;162;1777855;10;20050718 12:33;P;;;;;;
D;162;1777855;10;20050718 12:33;V;;;;;;
D;162;1777855;10;20050718 12:33;V;;;;;;
B;162;1777930;11;20050718 12:33;;;19;JABIRU DR;HARRINGTON;2427;612.7;M;20050506;20050624;375000;A;R;RESIDENCE;;DE;;0;AB587004;
C;162;1777930;11;20050718 12:33;40/263383;
D;162;1777930;11;20050718 12:33;P;;;;;;
D;162;1777930;11;20050718 12:33;P;;;;;;
D;162;1777930;11;20050718 12:33;V;;;;;;
B;162;1778048;12;20050718 12:33;;;60;MINAMURRA DR;HARRINGTON;2427;938.9;M;20050502;20050614;355000;A;R;RESIDENCE;;DE;;0;AB574226;
C;162;1778048;12;20050718 12:33;38/715497;
D;162;1778048;12;20050718 12:33;P;;;;;;
D;162;1778048;12;20050718 12:33;P;;;;;;
D;162;1778048;12;20050718 12:33;V;;;;;;
B;162;1778209;13;20050718 12:33;;3;18;SCOTT ST;HARRINGTON;2427;;;20050527;20050623;215000;;R;RESIDENCE;3;;;0;AB593396;
C;162;1778209;13;20050718 12:33;3/SP41127;
D;162;1778209;13;20050718 12:33;P;;;;;;
D;162;1778209;13;20050718 12:33;V;;;;;;
B;162;1778862;14;20050718 12:33;;;;PH KYLE DP'S;DYERS CROSSING;2429;27.88;H;20050421;20050627;1575000;R;R;RESIDENCE;;RL;;0;AB581997;
C;162;1778862;14;20050718 12:33;2/527968 Enclosure Permit 154782;
D;162;1778862;14;20050718 12:33;P;;;;;;
D;162;1778862;14;20050718 12:33;V;;;;;;
B;162;1779375;15;20050718 12:33;;;38;CENTRAL LANSDOWNE RD;LANSDOWNE;2430;1012;M;20050521;20050624;100000;Z;R;RESIDENCE;;HY;;0;AB588882;
C;162;1779375;15;20050718 12:33;1/630663;
D;162;1779375;15;20050718 12:33;P;;;;;;
D;162;1779375;15;20050718 12:33;V;;;;;;
B;162;1781216;16;20050718 12:33;;;111;ALBERT ST;TAREE;2430;1028;M;20020207;20050624;112000;A;R;RESIDENCE;;NN;;0;AB589318;
C;162;1781216;16;20050718 12:33;211/561487;
D;162;1781216;16;20050718 12:33;P;;;;;;
D;162;1781216;16;20050718 12:33;V;;;;;;
B;162;1781523;17;20050718 12:33;;;2;BALMARINGA PL;TAREE;2430;568.9;M;20050615;20050630;230000;A;R;RESIDENCE;;AN;;0;AB597964;
C;162;1781523;17;20050718 12:33;6/252012;
D;162;1781523;17;20050718 12:33;P;;;;;;
D;162;1781523;17;20050718 12:33;V;;;;;;
B;162;1781703;18;20050718 12:33;;;24;BEETON PDE;TAREE;2430;1037;M;20050202;20050309;148000;B;R;RESIDENCE;;CH;;0;AB583792;
C;162;1781703;18;20050718 12:33;43/13754;
D;162;1781703;18;20050718 12:33;P;;;;;;
D;162;1781703;18;20050718 12:33;V;;;;;;
B;162;1781811;19;20050718 12:33;;5;4;BOYCE ST;TAREE;2430;;;20050526;20050623;140000;;R;RESIDENCE;5;;;0;AB590147;
C;162;1781811;19;20050718 12:33;5/SP22858;
D;162;1781811;19;20050718 12:33;P;;;;;;
D;162;1781811;19;20050718 12:33;P;;;;;;
D;162;1781811;19;20050718 12:33;V;;;;;;
B;162;1782310;20;20050718 12:33;;4;18;COMMERCE ST;TAREE;2430;;;20050301;20050329;118000;;R;RESIDENCE;4;;;0;AB571678;
C;162;1782310;20;20050718 12:33;4/SP13164;
D;162;1782310;20;20050718 12:33;P;;;;;;
D;162;1782310;20;20050718 12:33;V;;;;;;
B;162;1782744;21;20050718 12:33;;;85;COWPER ST;TAREE;2430;657.6;M;20050513;20050610;149900;A;R;RESIDENCE;;BR;;0;AB584548;
C;162;1782744;21;20050718 12:33;18/1/22593;
D;162;1782744;21;20050718 12:33;P;;;;;;
D;162;1782744;21;20050718 12:33;V;;;;;;
B;162;1782900;22;20050718 12:33;;;19;CRESCENT AVE;TAREE;2430;1410;M;20050616;20050628;126666;I;3;INDUSTRIAL/CO;;FE;;33;AB588049;
C;162;1782900;22;20050718 12:33;93/13754;
D;162;1782900;22;20050718 12:33;P;;;;;;
D;162;1782900;22;20050718 12:33;V;;;;;;
D;162;1782900;22;20050718 12:33;V;;;;;;
B;162;1783810;23;20050718 12:33;;;19;GLENEAGLE ST;TAREE;2430;579.1;M;20050526;20050620;392000;A;R;RESIDENCE;;AN;;0;AB581356;
C;162;1783810;23;20050718 12:33;17/865456;
D;162;1783810;23;20050718 12:33;P;;;;;;
D;162;1783810;23;20050718 12:33;P;;;;;;
D;162;1783810;23;20050718 12:33;V;;;;;;
D;162;1783810;23;20050718 12:33;V;;;;;;
B;162;1784475;24;20050718 12:33;;;53;ILUKA CCT;TAREE;2430;9900;M;20050525;20050625;440000;R;R;RESIDENCE;;HQ;;0;AB597430;
C;162;1784475;24;20050718 12:33;56/817399;
D;162;1784475;24;20050718 12:33;P;;;;;;
D;162;1784475;24;20050718 12:33;P;;;;;;
D;162;1784475;24;20050718 12:33;V;;;;;;
D;162;1784475;24;20050718 12:33;V;;;;;;
B;162;1785684;25;20050718 12:33;;;10;NARLA PL;TAREE;2430;861.3;M;20050520;20050617;325000;A;R;RESIDENCE;;BR;;0;AB590731;
C;162;1785684;25;20050718 12:33;110/730274;
D;162;1785684;25;20050718 12:33;P;;;;;;
D;162;1785684;25;20050718 12:33;P;;;;;;
D;162;1785684;25;20050718 12:33;V;;;;;;
B;162;1786127;26;20050718 12:33;;;50;PETKEN DR;TAREE;2430;870.6;M;20050222;20050520;450000;A;R;RESIDENCE;;AN;;0;AB581976;
C;162;1786127;26;20050718 12:33;97/773761;
D;162;1786127;26;20050718 12:33;P;;;;;;
D;162;1786127;26;20050718 12:33;P;;;;;;
D;162;1786127;26;20050718 12:33;V;;;;;;
B;162;1786241;27;20050718 12:33;;;33;PITT ST;TAREE;2430;948.5;M;20050423;20050603;166000;A;R;RESIDENCE;;NG;;0;AB598408;
C;162;1786241;27;20050718 12:33;21/20200;
D;162;1786241;27;20050718 12:33;P;;;;;;
D;162;1786241;27;20050718 12:33;P;;;;;;
D;162;1786241;27;20050718 12:33;V;;;;;;
B;162;1788390;28;20050718 12:33;;;13;WYNTER ST;TAREE;2430;1189;M;20050131;20050307;161000;A;R;RESIDENCE;;BR;;0;AB584388;
C;162;1788390;28;20050718 12:33;1/9538;
D;162;1788390;28;20050718 12:33;P;;;;;;
D;162;1788390;28;20050718 12:33;V;;;;;;
B;162;1788500;29;20050718 12:33;;;50;WYNTER ST;TAREE;2430;708.2;M;20050512;20050622;470000;B;R;RESIDENCE;;CA;;0;AB572910;
C;162;1788500;29;20050718 12:33;B/318376;
D;162;1788500;29;20050718 12:33;P;;;;;;
D;162;1788500;29;20050718 12:33;V;;;;;;
B;162;1789873;30;20050718 12:33;;;127;BUNGAY RD;WINGHAM;2429;1043;M;20050524;20050621;230000;A;R;RESIDENCE;;AF;;0;AB577153;
C;162;1789873;30;20050718 12:33;78/246913;
D;162;1789873;30;20050718 12:33;P;;;;;;
D;162;1789873;30;20050718 12:33;V;;;;;;
B;162;1790477;31;20050718 12:33;;;131;ISABELLA ST;WINGHAM;2429;682.9;M;20050601;20050629;200000;A;R;RESIDENCE;;AH;;0;AB591589;
C;162;1790477;31;20050718 12:33;B/327277;
D;162;1790477;31;20050718 12:33;P;;;;;;
D;162;1790477;31;20050718 12:33;P;;;;;;
D;162;1790477;31;20050718 12:33;V;;;;;;
B;162;1790745;32;20050718 12:33;;;8 C;MCPHERSON ST;WINGHAM;2429;594.4;M;20050415;20050616;230000;A;R;RESIDENCE;;AF;;0;AB597123;
C;162;1790745;32;20050718 12:33;444/754454;
D;162;1790745;32;20050718 12:33;P;;;;;;
D;162;1790745;32;20050718 12:33;P;;;;;;
D;162;1790745;32;20050718 12:33;V;;;;;;
D;162;1790745;32;20050718 12:33;V;;;;;;
B;162;1790786;33;20050718 12:33;;;115;MARCHFIELD RD;WINGHAM;2429;1.087;H;20040616;20040825;367000;R;R;RESIDENCE;;AL;;0;AB579360;
C;162;1790786;33;20050718 12:33;51/731228;
D;162;1790786;33;20050718 12:33;P;;;;;;
D;162;1790786;33;20050718 12:33;P;;;;;;
D;162;1790786;33;20050718 12:33;V;;;;;;
B;162;1790809;34;20050718 12:33;;;25;MARLEE ST;WINGHAM;2429;581.7;M;20050523;20050604;220000;A;R;RESIDENCE;;AD;;0;AB594678;
C;162;1790809;34;20050718 12:33;1/25493;
