A;203;20050801 14:00;PDANN;
B;203;1882951;1;20050801 14:00;;19;23;ANNIVERSARY ST;BOTANY;2019;;;20050616;20050714;610000;;R;RESIDENCE;19;;;0;AB640882;
C;203;1882951;1;20050801 14:00;19/SP62214;
D;203;1882951;1;20050801 14:00;P;;;;;;
D;203;1882951;1;20050801 14:00;V;;;;;;
D;203;1882951;1;20050801 14:00;V;;;;;;
B;203;1883541;2;20050801 14:00;;8 A;73 A;BANKSIA ST;BOTANY;2019;;;20050602;20050630;650000;;R;RESIDENCE;8;;;0;AB605854;
C;203;1883541;2;20050801 14:00;8/SP61244;
D;203;1883541;2;20050801 14:00;P;;;;;;
D;203;1883541;2;20050801 14:00;P;;;;;;
D;203;1883541;2;20050801 14:00;V;;;;;;
B;203;1883541;3;20050801 14:00;;5 C;73 A;BANKSIA ST;BOTANY;2019;;;20050419;20050712;588000;;R;RESIDENCE;38;;;0;AB635343;
C;203;1883541;3;20050801 14:00;38/SP62418;
D;203;1883541;3;20050801 14:00;P;;;;;;
D;203;1883541;3;20050801 14:00;V;;;;;;
D;203;1883541;3;20050801 14:00;V;;;;;;
B;203;1883739;4;20050801 14:00;;6;26;BARBER AVE;ROSEBERY;2018;;;20050321;20050603;277000;;R;RESIDENCE;6;;;0;AB628768;
C;203;1883739;4;20050801 14:00;6/SP6593;
D;203;1883739;4;20050801 14:00;P;;;;;;
D;203;1883739;4;20050801 14:00;P;;;;;;
D;203;1883739;4;20050801 14:00;P;;;;;;
D;203;1883739;4;20050801 14:00;V;;;;;;
B;203;1884274;5;20050801 14:00;BEGONIA GARDENS;2;11;BEGONIA ST;PAGEWOOD;2035;;;20050601;20050706;575000;;R;RESIDENCE;2;;;0;AB618465;
C;203;1884274;5;20050801 14:00;2/SP58292;
D;203;1884274;5;20050801 14:00;P;;;;;;
D;203;1884274;5;20050801 14:00;V;;;;;;
B;203;1884331;6;20050801 14:00;;;5;BIRDWOOD AVE;PAGEWOOD;2035;;;20050415;20050708;859000;A;R;RESIDENCE;;AB;;0;AB631729;
C;203;1884331;6;20050801 14:00;24/35183;
D;203;1884331;6;20050801 14:00;P;;;;;;
D;203;1884331;6;20050801 14:00;P;;;;;;
D;203;1884331;6;20050801 14:00;V;;;;;;
D;203;1884331;6;20050801 14:00;V;;;;;;
B;203;1884560;7;20050801 14:00;;23;1074;BOTANY RD;BOTANY;2019;;;20050329;20050505;340000;;R;RESIDENCE;23;;;0;AB629830;
C;203;1884560;7;20050801 14:00;23/SP12191;
D;203;1884560;7;20050801 14:00;P;;;;;;
D;203;1884560;7;20050801 14:00;V;;;;;;
D;203;1884560;7;20050801 14:00;V;;;;;;
B;203;1885110;8;20050801 14:00;;14;919;BOTANY RD;ROSEBERY;2018;;;20050527;20050711;305000;;R;RESIDENCE;14;;;0;AB621296;
C;203;1885110;8;20050801 14:00;14/SP9019;
D;203;1885110;8;20050801 14:00;P;;;;;;
D;203;1885110;8;20050801 14:00;P;;;;;;
D;203;1885110;8;20050801 14:00;V;;;;;;
D;203;1885110;8;20050801 14:00;V;;;;;;
B;203;1886051;9;20050801 14:00;;24;24;CHELMSFORD AVE;BOTANY;2019;;;20050609;20050721;307500;;R;RESIDENCE;24;;;0;AB648577;
C;203;1886051;9;20050801 14:00;24/SP37080;
D;203;1886051;9;20050801 14:00;P;;;;;;
D;203;1886051;9;20050801 14:00;P;;;;;;
D;203;1886051;9;20050801 14:00;V;;;;;;
B;203;1886992;10;20050801 14:00;;;55;DOUGHERTY ST;MASCOT;2020;292;M;20050421;20050602;515000;A;R;RESIDENCE;;AJ;;0;AB619937;
C;203;1886992;10;20050801 14:00;10/2/975325;
D;203;1886992;10;20050801 14:00;P;;;;;;
D;203;1886992;10;20050801 14:00;V;;;;;;
D;203;1886992;10;20050801 14:00;V;;;;;;
B;203;1888573;11;20050801 14:00;;5;295;GARDENERS RD;EASTLAKES;2018;;;20050603;20050630;270000;;R;RESIDENCE;5;;;0;AB627400;
C;203;1888573;11;20050801 14:00;5/SP769;
D;203;1888573;11;20050801 14:00;P;;;;;;
D;203;1888573;11;20050801 14:00;V;;;;;;
B;203;1888573;12;20050801 14:00;;7;295;GARDENERS RD;EASTLAKES;2018;;;20050401;20050630;256000;;R;RESIDENCE;7;;;0;AB601722;
C;203;1888573;12;20050801 14:00;7/SP769;
D;203;1888573;12;20050801 14:00;P;;;;;;
D;203;1888573;12;20050801 14:00;V;;;;;;
B;203;1888959;13;20050801 14:00;;35;13;GRACE CAMPBELL CRES;HILLSDALE;2036;97.4;M;20050518;20050629;313000;;R;RESIDENCE;35;;;0;AB598559;
C;203;1888959;13;20050801 14:00;35/SP5825;
D;203;1888959;13;20050801 14:00;P;;;;;;
D;203;1888959;13;20050801 14:00;P;;;;;;
D;203;1888959;13;20050801 14:00;V;;;;;;
B;203;1889537;14;20050801 14:00;;;47;HARRIS ST;MASCOT;2020;398;M;20010822;20011003;452000;A;R;RESIDENCE;;AJ;;0;4326182;
C;203;1889537;14;20050801 14:00;16/13/939789;
D;203;1889537;14;20050801 14:00;P;;;;;;
D;203;1889537;14;20050801 14:00;P;;;;;;
D;203;1889537;14;20050801 14:00;P;;;;;;
D;203;1889537;14;20050801 14:00;V;;;;;;
D;203;1889537;14;20050801 14:00;V;;;;;;
D;203;1889537;14;20050801 14:00;V;;;;;;
D;203;1889537;14;20050801 14:00;V;;;;;;
D;203;1889537;14;20050801 14:00;V;;;;;;
B;203;1890054;15;20050801 14:00;;3;22;HIGH ST;MASCOT;2020;;;20050519;20050713;395000;;3;UNIT;3;;;0;AB637264;
C;203;1890054;15;20050801 14:00;3/SP54633;
D;203;1890054;15;20050801 14:00;P;;;;;;
D;203;1890054;15;20050801 14:00;P;;;;;;
D;203;1890054;15;20050801 14:00;V;;;;;;
D;203;1890054;15;20050801 14:00;V;;;;;;
B;203;1891337;16;20050801 14:00;;;147;KING ST;MASCOT;2020;318.2;M;20050525;20050706;582500;A;R;RESIDENCE;;AJ;;0;AB614041;
C;203;1891337;16;20050801 14:00;1/567102;
D;203;1891337;16;20050801 14:00;P;;;;;;
D;203;1891337;16;20050801 14:00;P;;;;;;
D;203;1891337;16;20050801 14:00;V;;;;;;
D;203;1891337;16;20050801 14:00;V;;;;;;
B;203;1891632;17;20050801 14:00;;4;1;LONGWORTH AVE;EASTLAKES;2018;;;20050523;20050704;253000;;R;RESIDENCE;4;;;0;AB641873;
C;203;1891632;17;20050801 14:00;4/SP1219;
D;203;1891632;17;20050801 14:00;P;;;;;;
D;203;1891632;17;20050801 14:00;P;;;;;;
D;203;1891632;17;20050801 14:00;V;;;;;;
D;203;1891632;17;20050801 14:00;V;;;;;;
B;203;1891832;18;20050801 14:00;;;20;MACQUARIE ST;MASCOT;2020;270;M;20020313;20020424;400000;A;R;RESIDENCE;;AJ;;0;4450505;
C;203;1891832;18;20050801 14:00;17/2/76343;
D;203;1891832;18;20050801 14:00;P;;;;;;
D;203;1891832;18;20050801 14:00;P;;;;;;
D;203;1891832;18;20050801 14:00;V;;;;;;
D;203;1891832;18;20050801 14:00;V;;;;;;
B;203;1892741;19;20050801 14:00;;;28;MIDDLEMISS ST;MASCOT;2020;;;20050422;20050701;655000;A;R;RESIDENCE;;AJ;;0;AB604674;
C;203;1892741;19;20050801 14:00;4/19043;
D;203;1892741;19;20050801 14:00;P;;;;;;
D;203;1892741;19;20050801 14:00;P;;;;;;
D;203;1892741;19;20050801 14:00;V;;;;;;
