A;124;20050901 09:45;PDANN;
B;124;1265616;1;20050901 09:45;;;7;ACACIA DR;ORANGE;2800;860.3;M;20050628;20050809;441000;A;R;RESIDENCE;;AX;;0;AB723890;
C;124;1265616;1;20050901 09:45;7/851657;
D;124;1265616;1;20050901 09:45;P;;;;;;
D;124;1265616;1;20050901 09:45;V;;;;;;
D;124;1265616;1;20050901 09:45;V;;;;;;
B;124;1265720;2;20050901 09:45;;;19;LAVENDER CL;ORANGE;2800;866.9;M;20050704;20050805;295000;A;R;RESIDENCE;;AS;;0;AB695939;
C;124;1265720;2;20050901 09:45;184/851293;
D;124;1265720;2;20050901 09:45;P;;;;;;
D;124;1265720;2;20050901 09:45;P;;;;;;
D;124;1265720;2;20050901 09:45;V;;;;;;
B;124;1265862;3;20050901 09:45;;;13;ALKIRA WAY;ORANGE;2800;841;M;20050803;20050819;274000;A;R;RESIDENCE;;AA;;0;AB717622;
C;124;1265862;3;20050901 09:45;15/208099;
D;124;1265862;3;20050901 09:45;P;;;;;;
D;124;1265862;3;20050901 09:45;V;;;;;;
D;124;1265862;3;20050901 09:45;V;;;;;;
B;124;1266357;4;20050901 09:45;;;492;ANSON ST;ORANGE;2800;936.6;M;20050629;20050810;360000;A;R;RESIDENCE;;AS;;0;AB707688;
C;124;1266357;4;20050901 09:45;311/878656;
D;124;1266357;4;20050901 09:45;P;;;;;;
D;124;1266357;4;20050901 09:45;V;;;;;;
D;124;1266357;4;20050901 09:45;V;;;;;;
B;124;1266383;5;20050901 09:45;;;404;ANSON ST;ORANGE;2800;885.2;M;20050729;20050819;175000;A;R;RESIDENCE;;AH;;0;AB722468;
C;124;1266383;5;20050901 09:45;3/23392;
D;124;1266383;5;20050901 09:45;P;;;;;;
D;124;1266383;5;20050901 09:45;V;;;;;;
D;124;1266383;5;20050901 09:45;V;;;;;;
B;124;1267078;6;20050901 09:45;;;375;BEASLEY RD;HUNTLEY;2800;48.63;H;20050409;20050523;650000;R;R;RESIDENCE;;RF;;0;AB705520;
C;124;1267078;6;20050901 09:45;1/1001934;
D;124;1267078;6;20050901 09:45;P;;;;;;
D;124;1267078;6;20050901 09:45;V;;;;;;
B;124;1267194;7;20050901 09:45;;;7;BETTS PL;ORANGE;2800;864.6;M;20050711;20050808;270000;A;R;RESIDENCE;;AS;;0;AB704744;
C;124;1267194;7;20050901 09:45;19/861382;
D;124;1267194;7;20050901 09:45;P;;;;;;
D;124;1267194;7;20050901 09:45;P;;;;;;
D;124;1267194;7;20050901 09:45;V;;;;;;
B;124;1269066;8;20050901 09:45;;2;11;CORONATION DR;ORANGE;2800;;;20050530;20050627;407500;;R;RESIDENCE;2;;;0;AB693488;
C;124;1269066;8;20050901 09:45;2/SP6469;
D;124;1269066;8;20050901 09:45;P;;;;;;
D;124;1269066;8;20050901 09:45;P;;;;;;
D;124;1269066;8;20050901 09:45;P;;;;;;
D;124;1269066;8;20050901 09:45;V;;;;;;
B;124;1269066;9;20050901 09:45;;1;11;CORONATION DR;ORANGE;2800;;;20050530;20050627;407500;;R;RESIDENCE;1;;;0;AB693488;
C;124;1269066;9;20050901 09:45;1/SP6469;
D;124;1269066;9;20050901 09:45;P;;;;;;
D;124;1269066;9;20050901 09:45;P;;;;;;
D;124;1269066;9;20050901 09:45;P;;;;;;
D;124;1269066;9;20050901 09:45;V;;;;;;
B;124;1269066;10;20050901 09:45;;3;11;CORONATION DR;ORANGE;2800;;;20050530;20050627;407500;;R;RESIDENCE;3;;;0;AB693488;
C;124;1269066;10;20050901 09:45;3/SP6469;
D;124;1269066;10;20050901 09:45;P;;;;;;
D;124;1269066;10;20050901 09:45;P;;;;;;
D;124;1269066;10;20050901 09:45;P;;;;;;
D;124;1269066;10;20050901 09:45;V;;;;;;
B;124;1269398;11;20050901 09:45;;;58;DALTON ST;ORANGE;2800;607;M;20050421;20050602;210000;A;R;RESIDENCE;;AC;;0;AB717298;
C;124;1269398;11;20050901 09:45;B/153904;
D;124;1269398;11;20050901 09:45;P;;;;;;
D;124;1269398;11;20050901 09:45;P;;;;;;
D;124;1269398;11;20050901 09:45;V;;;;;;
B;124;1269599;12;20050901 09:45;;;41;DALTON ST;ORANGE;2800;966.4;M;20050708;20050819;265000;A;R;RESIDENCE;;AD;;0;AB725501;
C;124;1269599;12;20050901 09:45;5/658360;
D;124;1269599;12;20050901 09:45;P;;;;;;
D;124;1269599;12;20050901 09:45;V;;;;;;
D;124;1269599;12;20050901 09:45;V;;;;;;
B;124;1269715;13;20050901 09:45;;;13;DOUGLAS PL;ORANGE;2800;846.9;M;20050629;20050810;350000;A;R;RESIDENCE;;AS;;0;AB691245;
C;124;1269715;13;20050901 09:45;212/865462;
D;124;1269715;13;20050901 09:45;P;;;;;;
D;124;1269715;13;20050901 09:45;V;;;;;;
D;124;1269715;13;20050901 09:45;V;;;;;;
B;124;1269889;14;20050901 09:45;;;19;ELIZABETH ST;SPRING HILL;2800;1265;M;20050707;20050804;182500;Z;R;RESIDENCE;;ZS;;0;AB706980;
C;124;1269889;14;20050901 09:45;17/8/3355;
D;124;1269889;14;20050901 09:45;P;;;;;;
D;124;1269889;14;20050901 09:45;P;;;;;;
D;124;1269889;14;20050901 09:45;V;;;;;;
D;124;1269889;14;20050901 09:45;V;;;;;;
B;124;1270639;15;20050901 09:45;;;67;FROST ST;ORANGE;2800;872.6;M;20050117;20050131;280000;A;R;RESIDENCE;;AE;;0;AB707730;
C;124;1270639;15;20050901 09:45;28/236399;
D;124;1270639;15;20050901 09:45;P;;;;;;
D;124;1270639;15;20050901 09:45;P;;;;;;
D;124;1270639;15;20050901 09:45;V;;;;;;
B;124;1270888;16;20050901 09:45;;;9;GERSBACH PL;ORANGE;2800;1242;M;20050707;20050804;393500;A;R;RESIDENCE;;AS;;0;AB710529;
C;124;1270888;16;20050901 09:45;355/884174;
D;124;1270888;16;20050901 09:45;P;;;;;;
D;124;1270888;16;20050901 09:45;P;;;;;;
D;124;1270888;16;20050901 09:45;V;;;;;;
D;124;1270888;16;20050901 09:45;V;;;;;;
B;124;1271571;17;20050901 09:45;;;138;HILL ST;ORANGE;2800;611.03;M;20050610;20050722;301000;A;R;RESIDENCE;;AD;;0;AB695486;
C;124;1271571;17;20050901 09:45;3/16787;
D;124;1271571;17;20050901 09:45;P;;;;;;
D;124;1271571;17;20050901 09:45;P;;;;;;
D;124;1271571;17;20050901 09:45;V;;;;;;
D;124;1271571;17;20050901 09:45;V;;;;;;
B;124;1272766;18;20050901 09:45;;;30;KITE ST;ORANGE;2800;1265;M;20050627;20050812;685000;A;R;RESIDENCE;;AC;;0;AB721914;
C;124;1272766;18;20050901 09:45;1/503869;
D;124;1272766;18;20050901 09:45;P;;;;;;
D;124;1272766;18;20050901 09:45;P;;;;;;
D;124;1272766;18;20050901 09:45;V;;;;;;
D;124;1272766;18;20050901 09:45;V;;;;;;
B;124;1272854;19;20050901 09:45;;;22;KUMALI CCT;ORANGE;2800;1050;M;20050726;20050815;450000;A;R;RESIDENCE;;AA;;0;AB721696;
C;124;1272854;19;20050901 09:45;338/261597;
D;124;1272854;19;20050901 09:45;P;;;;;;
