A;014;20050718 12:25;PDANN;
B;014;330831;1;20050718 12:25;;;14;ADELINE AVE;LAKE MUNMORAH;2259;569.1;M;20050506;20050617;322500;A;R;RESIDENCE;;CQ;;0;AB585824;
C;014;330831;1;20050718 12:25;127/25687;
D;014;330831;1;20050718 12:25;P;;;;;;
D;014;330831;1;20050718 12:25;P;;;;;;
D;014;330831;1;20050718 12:25;P;;;;;;
D;014;330831;1;20050718 12:25;V;;;;;;
D;014;330831;1;20050718 12:25;V;;;;;;
B;014;330908;2;20050718 12:25;;;19;AGATHA AVE;LAKE MUNMORAH;2259;695.6;M;20050524;20050524;135000;A;R;RESIDENCE;;CQ;;0;AB590223;
C;014;330908;2;20050718 12:25;70/221815;
D;014;330908;2;20050718 12:25;P;;;;;;
D;014;330908;2;20050718 12:25;V;;;;;;
D;014;330908;2;20050718 12:25;V;;;;;;
D;014;330908;2;20050718 12:25;V;;;;;;
B;014;330960;3;20050718 12:25;;;24;ALAN AVE;CHARMHAVEN;2263;556.4;M;20050513;20050620;250000;A;R;RESIDENCE;;CG;;0;AB589326;
C;014;330960;3;20050718 12:25;113/27286;
D;014;330960;3;20050718 12:25;P;;;;;;
D;014;330960;3;20050718 12:25;P;;;;;;
D;014;330960;3;20050718 12:25;V;;;;;;
B;014;330981;4;20050718 12:25;;;85;ALBATROSS RD;BERKELEY VALE;2261;626;M;20050506;20050603;327000;A;R;RESIDENCE;;CB;;0;AB568984;
C;014;330981;4;20050718 12:25;9/218003;
D;014;330981;4;20050718 12:25;P;;;;;;
D;014;330981;4;20050718 12:25;P;;;;;;
D;014;330981;4;20050718 12:25;V;;;;;;
D;014;330981;4;20050718 12:25;V;;;;;;
B;014;331257;5;20050718 12:25;;;5;ALEX CL;OURIMBAH;2258;794.5;M;20050419;20050601;427000;A;R;RESIDENCE;;CU;;0;AB571825;
C;014;331257;5;20050718 12:25;28/787730;
D;014;331257;5;20050718 12:25;P;;;;;;
D;014;331257;5;20050718 12:25;P;;;;;;
D;014;331257;5;20050718 12:25;V;;;;;;
D;014;331257;5;20050718 12:25;V;;;;;;
B;014;331359;6;20050718 12:25;;;21 A;ALEXANDRA ST;BUDGEWOI;2262;319.1;M;20050519;20050616;217500;A;R;RESIDENCE;;CE;;0;AB586530;
C;014;331359;6;20050718 12:25;1/857281;
D;014;331359;6;20050718 12:25;P;;;;;;
D;014;331359;6;20050718 12:25;V;;;;;;
B;014;332923;7;20050718 12:25;;;4;ASCOT CL;KANWAL;2259;790;M;20050326;20050615;505000;A;R;RESIDENCE;;AC;;0;AB576699;
C;014;332923;7;20050718 12:25;351/840281;
D;014;332923;7;20050718 12:25;P;;;;;;
D;014;332923;7;20050718 12:25;V;;;;;;
D;014;332923;7;20050718 12:25;V;;;;;;
B;014;333207;8;20050718 12:25;;;11;AURORA PL;BATEAU BAY;2261;480.2;M;20050422;20050603;287000;A;R;RESIDENCE;;DS;;0;AB576303;
C;014;333207;8;20050718 12:25;11/858151;
D;014;333207;8;20050718 12:25;P;;;;;;
D;014;333207;8;20050718 12:25;P;;;;;;
D;014;333207;8;20050718 12:25;V;;;;;;
B;014;333229;9;20050718 12:25;;;20 A;AURORA PL;BATEAU BAY;2261;334.6;M;20050527;20050624;259000;A;R;RESIDENCE;;DS;;0;AB590117;
C;014;333229;9;20050718 12:25;2/881482;
D;014;333229;9;20050718 12:25;P;;;;;;
D;014;333229;9;20050718 12:25;V;;;;;;
B;014;333507;10;20050718 12:25;;;38;BALMORAL DR;GOROKAN;2263;524.8;M;20050422;20050603;253000;A;R;RESIDENCE;;CM;;0;AB581009;
C;014;333507;10;20050718 12:25;43/31970;
D;014;333507;10;20050718 12:25;P;;;;;;
D;014;333507;10;20050718 12:25;P;;;;;;
D;014;333507;10;20050718 12:25;V;;;;;;
