A;117;20050816 13:48;PDANN;
B;117;1245031;1;20050816 13:48;"TRAVERSDALE PARK";;;NOAKES RD;BEDGEREBONG;2871;146.3;H;20050223;20050429;1250000;R;R;RESIDENCE;;RM;;0;AB650669;
C;117;1245031;1;20050816 13:48;8/874392;
D;117;1245031;1;20050816 13:48;P;;;;;;
D;117;1245031;1;20050816 13:48;V;;;;;;
D;117;1245031;1;20050816 13:48;V;;;;;;
D;117;1245031;1;20050816 13:48;V;;;;;;
D;117;1245031;1;20050816 13:48;V;;;;;;
B;117;1245057;2;20050816 13:48;;;;'MARELLA';BEDGEREBONG;2871;6070;M;20050623;20050719;40000;R;3;FARM;;RR;;0;AB676764;
C;117;1245057;2;20050816 13:48;141, 142, 143/752069;
D;117;1245057;2;20050816 13:48;P;;;;;;
D;117;1245057;2;20050816 13:48;P;;;;;;
D;117;1245057;2;20050816 13:48;V;;;;;;
B;117;1245210;3;20050816 13:48;;;;PH BOYD;FORBES;2871;909.9;H;20050323;20050523;696000;R;R;RESIDENCE;;RM;;0;AB647820;
C;117;1245210;3;20050816 13:48;156/752930 Perpetual Lease 63131;
D;117;1245210;3;20050816 13:48;P;;;;;;
D;117;1245210;3;20050816 13:48;P;;;;;;
D;117;1245210;3;20050816 13:48;P;;;;;;
D;117;1245210;3;20050816 13:48;V;;;;;;
B;117;1245270;4;20050816 13:48;;;;BAREENONG GAREMA RD;GAREMA;2871;168.235;H;20050707;20050804;190000;R;V;VACANT LAND;;RM;;0;AB681881;
C;117;1245270;4;20050816 13:48;2/129233 119/752933;
D;117;1245270;4;20050816 13:48;P;;;;;;
D;117;1245270;4;20050816 13:48;P;;;;;;
D;117;1245270;4;20050816 13:48;V;;;;;;
B;117;1245365;5;20050816 13:48;;;;PH CARROBOBLIN;FORBES;2871;229.3;H;20040715;20040723;550000;R;3;FARM;;RM;RM;0;AA993336;
C;117;1245365;5;20050816 13:48;2/567015;
D;117;1245365;5;20050816 13:48;P;;;;;;
D;117;1245365;5;20050816 13:48;P;;;;;;
D;117;1245365;5;20050816 13:48;V;;;;;;
B;117;1245385;6;20050816 13:48;;;;PH CARROBOBLIN;FORBES;2871;636.4;H;20040305;20040514;472000;R;3;FARM;;RM;RM;0;AA811122;
C;117;1245385;6;20050816 13:48;179/752079;
D;117;1245385;6;20050816 13:48;P;;;;;;
D;117;1245385;6;20050816 13:48;P;;;;;;
D;117;1245385;6;20050816 13:48;V;;;;;;
B;117;1246231;7;20050816 13:48;;;;WILLAWANG RD;FORBES;2871;2;H;20041206;20050304;50000;R;3;FARM;;RR;;0;AB569289;
C;117;1246231;7;20050816 13:48;1/864390;
D;117;1246231;7;20050816 13:48;P;;;;;;
D;117;1246231;7;20050816 13:48;P;;;;;;
D;117;1246231;7;20050816 13:48;V;;;;;;
D;117;1246231;7;20050816 13:48;V;;;;;;
B;117;1246865;8;20050816 13:48;;;2;BRAHMAN ST;FORBES;2871;5091;M;20050531;20050712;172500;A;R;RESIDENCE;;HD;;0;AB661367;
C;117;1246865;8;20050816 13:48;9/259083;
D;117;1246865;8;20050816 13:48;P;;;;;;
D;117;1246865;8;20050816 13:48;P;;;;;;
